ID,POLONAIS,HINDI,INTERVAL
3395,kimbo.,किम्बो,86
10505,żeton,टुकड़ा,28
13630,brać udział,भाग लेना,9
12352,brisbane.,ब्रिस्बेन,24
8154,stojak,रैक,41
9180,harriet.,हेरिएट,49
5634,pamiętny,याद ताजा,65
13664,lokalny,स्थानीय,11
2688,piekarnia,बेकरी,82
9145,otwarcie,खुले तौर पर,49
9205,laleczka,नादान,48
1068,odurzony,नशे में चूर,74
2913,pampasy,पंपास,84
4545,góra lodowa,हिमशैल,78
8455,etniczność,जातीयता,23
10737,ból,दर्द,29
7886,przekroczony,पार हो गई,37
5053,baskijski,बस्क,73
12862,dziki,जंगली,19
65,komplikacje,असफलताओं,72
5677,niepotwierdzony.,अपुष्ट,72
8764,fresno.,फ्रेस्नो,52
612,mendelssohn.,मेंडेलसोन,99
4116,dui.,सर्वश्रेष्ठ,81
3048,kociołek,हंडा,87
5730,klatka schodowa,सीढ़ी,68
1921,śluz,बलगम,92
9487,skinienie,इशारा,46
8519,eksplodować,एक्सप्लोडिंग,31
9599,bum,बूम,42
6145,wagga.,वैगा,69
7328,zadowolenie,संतुष्टि,62
10692,publicznie,सार्वजनिक रूप,38
901,mulligan,मुलिगन,97
952,szkwał,वायु का झोंका,89
1564,włócznik,भाला धारण करनेवाला सिपाही,94
1506,egida,तत्वावधान,94
6562,atol,एटोल,65
11415,macedonia.,मैसेडोनिया,32
12121,enigma,पहेली,26
2485,wilgotny,नम,67
5482,podpalenie,आगजनी,72
1377,parkland.,पार्कलैंड,88
10643,uprzedzony,काता,38
11193,kadłub,पतवार,34
5156,tajny,आड़ में,75
7014,innowacja,नवाचार,42
6883,odyseus.,ओडिसियस,64
4777,unionista,संघवादी,67
5117,lesisty teren,वुडलैंड,62
10428,udar,आघात,34
10775,przynależność,संबंधन,9
10964,wydać,खर्च करना,26
5745,ponowne otwarcie,फिर से खोल दी,60
7239,konfucjanizm,कन्फ्यूशीवाद,62
11915,kampus,कैंपस,28
5543,halfack.,हाल्फ़बेक,69
9200,przyjemność,आनंद,47
11343,repost.,पोस्ट,33
4327,gar.,गर,78
10568,powtórna rozgrywka,फिर से खेलना,32
10175,markier,गणक,30
4905,kondensator,संधारित्र,74
3599,entrycowany,आरोपित,76
12355,lotnictwo,विमानन,23
14275,lan,लैन,57
1697,kaligrafia,सुलेख,94
1082,odtąd,अब से,96
7269,kofeina,कैफीन,62
4279,reflektor,सुर्खियों,78
9454,chłodnica,शीतक,46
7521,zombie.,लाश,24
6368,prognoza.,pronger,68
2719,pobieżny,सतही,88
3626,leno.,लीनो,84
6588,khrushchev.,ख्रुश्चेव,66
5610,mennonite.,मेनोनाइट,72
6366,nestor.,नेस्टर,68
8189,riel.,आरआईईएल,56
6878,biotechnologia,जैव प्रौद्योगिकी,63
3526,pianka,मार्शमैलो,85
4980,sahib.,साहब,76
9174,gratulacje,बधाई हो,41
6828,tancerze,नर्तकियों,52
8570,aloza,एक प्रकार की मोटी मछली,53
10573,demografia,जनसांख्यिकी,35
10334,tytaniczny,टाइटैनिक,23
8246,odjechany,कायरता,55
12025,prog,प्रोस्ट,27
12334,gibson.,गिब्सन,24
10754,hugo.,ह्यूगो,37
52,bicie serca,दिल की धड़कन,99
6642,kamienny,बेदर्द,66
11838,che.,चे,28
4637,dystrofia.,कुपोषण,78
7358,aksamit,मख़मली,60
12633,działka,भूखंड,20
3348,warsztat tkacki,करघा,63
11227,np,जैसे,34
12361,nowo,नए नए,24
11957,brązowy,पीतल,27
1560,pochmurny,घटाटोप,94
6055,kurhan,ठेला,69
10484,shea.,एक प्रकार का वृक्ष,39
12845,paliwo,ईंधन,19
10742,poronienie,गर्भपात,34
11917,jane,जेन,27
5683,checkpoint.,जांच की चौकी,61
7508,scaife.,स्काईफ,61
11491,wejście,इनपुट,30
8882,skrzynia biegów,gearbox,50
8328,sześcienny,घन,54
2149,zabójca,गोल,92
12137,ujednolicony,एकीकृत,26
8741,remiks.,रीमिक्स,40
1722,vl.,वीएल,93
4158,burley.,बेली,81
6844,hasan.,हसन,64
13675,lekki,रोशनी,11
11172,jazda konna,राइडिंग,22
5873,miernie,मध्यम,25
6882,ospa wietrzna,छोटी माता,64
10857,upadł,ढह,23
6066,bawół,भैंस,17
9293,cy.,सीवाई,48
11722,hudson.,हडसन,29
6579,kippur.,किप्पुर,66
6143,asyryjski,असीरियन,63
5885,zawieszać,निलंबित,21
5455,okaziciel,ले जानेवाला,61
5085,brandy,ब्रांडी,75
439,metamorfoza,कायापलट,100
12052,staje się,हो जाता है,7
4472,trier.,ट्रियर,79
7756,śmiertelnie,प्राणघातक,59
5851,telugu.,तेलुगू,71
10878,albany.,अल्बानी,36
7866,supernova,सुपरनोवा,58
618,lukratywny,लाभप्रद,99
1183,margaryna,नकली मक्खन,96
7963,przycinać,ट्रिम,40
6008,mandarynka,अकर्मण्य,69
1442,trójząb,ट्राइडेंट,90
5956,kwartet,चौरागा,69
5805,skierowany,बँट,58
10641,rewanż,दोबारा मैच,38
4008,lulu.,लुलु,82
1322,kongregacja,मंडली,74
12083,ścisły,कठोर,26
9948,leworęczny,लेफ्टी,42
2558,sao.,साओ,89
9515,pf.,पीएफ,46
12698,odgadnąć,अनुमान,19
7371,boyer.,बोयर,61
13690,pieniądze,धन,12
11993,nieważny,अमान्य,26
4732,wrażliwość,संवेदनशीलता,38
3851,udaremniony,नाकाम,69
4162,karny,दंडात्मक,81
12336,imigracja,अप्रवासन,21
14174,menedżer,प्रबंधक,9
847,althei.,एल्थिया,98
202,stop cyny z ołowiem,पारितोषिक,100
4578,peggy.,पैगी,79
12846,sprzęt,उपकरण,15
8569,dryf,अभिप्राय,33
7799,elf,योगिनी,58
13222,houston,ह्यूस्टन,16
2367,prosperować,प्रोस्पर,52
3111,zapadkowy,शाफ़्ट,87
7816,sprawdź,पुनः जांच करें,58
8368,hallows.,हैलोज़,53
107,figaro.,फिगारो,100
8597,łobuz,दुष्ट,52
7983,schilling.,आस्रिया का सिक्का,57
11236,nieczysto,गलत तरीके से,34
11733,hasn.,हसना,29
11662,zimbabwe,जिम्बाब्वे,30
11336,wycofane,वापस लिया गया,33
12032,cornix.,कॉर्निक्स,27
3622,buzdygan,गदा,84
6965,wytrysk,फटना,61
12838,zbliżać się,पहुंचना,14
3871,potwornie,बुरी,47
1305,oscylator,थरथरानवाला,62
11979,dolary,डॉलर,19
7991,tranzystor,ट्रांजिस्टर,54
1823,ekspresjonizm,इक्सप्रेस्सियुनिज़म,93
12078,amator,शौक़ीन व्यक्ति,25
11152,siatkówka,वालीबाल,34
9449,dom.,डोम,47
9446,krupon,बट,39
6500,hidalgo,हिडलगो,67
5796,gospodyni domowe,गृहिणियों,71
9677,rodos,रोड्स,45
10763,madonna,ईसा की माता,37
6946,odsłonięty,अनावरण किया,57
11487,bronić,रक्षा करना,13
57,głodujący,निराहार,83
12301,skanowanie,स्कैन,17
125,kali.,काली,99
11509,statystyki,आँकड़े,30
1319,harpia,हार्पी,95
703,latarka,टॉर्च,92
3785,medideshipmen.,मिडशिपमेन,83
12787,kent.,केंट,20
3994,dział wodny,जलविभाजन,81
3321,antycyklon,प्रतिचक्रवात,79
6632,marsylia.,मारसैल,58
396,selen,सेलेनियम,100
2130,przeplatający się,interlaced,77
14135,dos,करने योग्य,5
4602,ala.,आला,60
1454,wspinacz,पर्वतारोही,66
8464,wózek inwalidzki,व्हीलचेयर,53
10381,nabój,कारतूस,35
6036,klejnot,गहना,58
12989,słyszał,सुना,18
4183,trzustka,अग्न्याशय,81
10036,nieozwolony,टैग नहीं किए गए,42
2383,obi.,ओबी,90
4174,szrapnel,गंजगोला,81
11390,szwedzki,स्वीडिश,32
3481,jaśniejszy,उज्जवल,85
5300,lewicowy,वाम-पंथी,67
13078,lotnisko,हवाई अड्डा,16
5302,talon,कूपन,70
2934,zemścić się,प्रतिकार करना,43
7981,odnieść sukces,सफल होने के,31
4514,rejestr,रजिस्ट्री,79
13314,inwazja,आक्रमण,15
10535,przenośny,पोर्टेबल,38
4624,grint.,ग्रिंट,78
2152,wayland.,वेलैंड,92
3159,biznesmeni.,बिजनेस मेन,87
13065,z biegiem czasu,अधिक समय तक,17
10149,budapeszt,बुडापेस्ट,41
2154,epinefryna,एपिनेफ्रीन,91
12035,niemożliwy,असंभव,26
9844,bramkarz,गोलकीपर,41
4807,ikra,अंडे,41
2779,dyn.,डायान,88
12817,berlin,बर्लिन,20
13697,stephen.,स्टीफन,12
11922,sztuki,टुकड़े टुकड़े,16
9375,ośmiornica,ऑक्टोपस,47
5870,silverback.,सिल्वरबैक,71
10600,upadły,गिरा हुआ,38
1838,przerywnik,इटैलिक,88
10987,przystawki,स्नैक्स,22
11278,pr.,जनसंपर्क,33
1773,mały palec,कनिष्ठा,88
8731,felis.,फेलिस,52
7845,euler.,यूलर,58
2018,paczka,पार्सल,84
13204,9.,9,16
8502,opieka,हिरासत,53
6181,bess.,बेस,69
1759,autystyczny,ऑटिस्टिक,93
240,plucie,थूकना,25
4161,moje wszystkie,मेरा सब,81
5773,opodatkowanie,कर लगाना,71
13646,charles.,चार्ल्स,12
5612,dojrzewanie,यौवनारंभ,72
9490,wąsko,बाल बाल,46
662,święta bożego narodzenia,यूल,98
2286,wirnik,रोटार,89
647,dallles.,डलस,98
8033,funkcjonalny,कार्यात्मक,20
6815,lutnia,वीणा,64
11835,dębnik,टैन,27
14063,dział,विभाग,8
12494,dj.,डीजे,23
9869,sowa,उल्लू,36
12405,klon,मेपल,24
7473,tablica wyników,स्कोर बोर्ड,60
5049,tufts.,गुच्छे,73
11475,głośnik,वक्ता,26
7844,dudziarz,मुरलीवाला,55
1533,pontius.,पोंटीयस,94
9239,cartier.,कार्टियर,48
9464,czas wojny,युद्ध-काल,47
10965,joel.,योएल,36
7410,ultimatum,अंतिम चेतावनी,61
10994,derby,डर्बी,35
11952,rekin,शार्क,21
7033,żebrać,भीख मांगने का कार्य,62
12734,wspólnota,राष्ट्रमंडल,21
9120,szpilka,पिन,38
6450,ładowarka,अभियोक्ता,29
11804,fabryka,फ़ैक्टरी,25
5344,żbik,अनधिकृत,32
6478,pyr.,पायर,67
7203,rosario.,रोसारियो,62
1307,polon,एक विशेष तत्त्व जिस का प्रभाव रेडियो पर पड़ता है,95
6405,cromwell.,क्रोमवेल,67
5308,lipid,लिपिड,73
11005,damon.,डैमन,36
7730,interceptor.,इंटरसेप्टर,53
8252,wo.,वू,55
9854,kair,काहिरा,43
7190,gamer.,गेमर,62
11431,louisville.,लुइसविल,32
11301,fo,एफओ,33
11873,winnipeg,विनिपेग,28
3538,demontowany,विघटित,77
1503,kornwalijski,कॉर्निश,94
12949,odpowiedni,ठीक,12
5062,vesuvius.,विसुवियस,76
10533,berło,इंटरफेस,37
1979,dari.,दारी,92
7469,expo.,प्रदर्शनी,41
5342,bylina,चिरस्थायी,72
12438,barry,बैरी,23
6481,buffy,बफी,67
5905,cartman.,कार्टमैन,71
4097,lakeland.,स्कोटलैन्ड,82
626,bezkręgowy,इनवर्टेब्रेट,98
10630,peyton.,पेटन,38
1287,niezdecydowany,कच्चा पक्का,93
2598,arcydzieło,मास्टरपीस,81
1153,głupkowaty,बेहूदा,94
10472,judaizm,यहूदी धर्म,39
11247,włóczniki,स्पीयर्स,29
13040,senior,वरिष्ठ,17
4815,szafa na ubrania,अलमारी,76
5653,gibbons.,गिब्बन,62
4981,kazirodztwo,कौटुम्बिक व्यभिचार,76
8534,grafit,काला सीसा,53
6756,ultrafioletowy,पराबैंगनी,65
13846,ale,लेकिन,5
5983,appomattox,एपोमैटॉक्स,70
8617,mufty,सादी पोशाक,52
14017,operacyjny,ऑपरेटिंग,6
1200,speegel.,स्पिगेल,96
11525,wróć,वापस लौटें,30
10200,graffiti.,भित्ति चित्र,41
3015,huntley.,हंटले,88
12955,żydowski,यहूदी,18
13113,plaża,सागरतट,16
7506,jezuita,जेसुइट,58
12114,mennica,पुदीना,25
1639,menstruacyjny,मासिक,94
14514,pisemny,लिखा हुआ,8
7843,vc.,कुलपति,58
4046,niesprawiedliwość,अन्याय,76
3923,orto.,ऑर्थो,83
8161,nabytek,अधिग्रहण,49
9382,bębny,ड्रम,27
11206,jutro,आने वाला कल,34
