ID,ENGLISH,RUSSIAN,INTERVAL
11409,falcon,сокол,22
3206,suspense,преодоленность,30
3439,frivolous,роскошный,83
956,extinguish,погасить,60
1286,centrist,центрист,93
3114,spleen,селезенка,87
14433,commission,комиссия,19
10147,retain,удерживать,25
13894,these,эти,7
4372,coil,катушка,78
9385,corn,кукуруза,45
9716,blizzard,метель,45
2039,banker,банкир,83
2646,trilobite,трилобит,89
11968,disney,дисней,28
7976,ego,эго,56
6,stumble,спотыкаться,56
9184,analog,аналог,38
4754,fractured,трещины,51
9857,highland,гористая местность,31
13359,cited,цитируемый,7
4933,grill,гриль,61
12455,engineer,инженер,7
7126,fleeing,бегая,44
9874,realise,понимать,35
7080,centric,ориентирован,63
7968,microwave,микроволновая печь,58
11478,alfred,альфред,32
4596,plainly,ясно,79
4742,ashamed,стыдящийся,77
683,fodder,корм,98
2903,desi,дези,88
135,custard,заварной крем,100
2519,busiest,насыщенный,90
13387,cavalry,кавалерия,14
8721,spiritual,духовный,46
10428,stroke,инсульт,35
14366,seven,семь,10
5650,nope,неа,73
14018,current,текущий,7
1669,sardinia,сардиния,94
11942,mall,торговый центр,28
14328,led,вел,10
4128,prom,выпускной вечер,81
276,evangelical,евангельский,72
5548,lysergic,лизергический,74
12547,exchange,обмен,21
7842,kodak,кодак,59
8119,gladiators,гладиаторы,45
2339,cyborg,киборг,88
8398,coincidence,стечение обстоятельств,38
8789,dora,дора,52
23,amen,аминь,80
3749,ural,урал,85
6559,troopers,солдат,54
652,ambrosia,амброзия,98
4492,erratic,ошибочный,67
10721,chair,стул,33
10103,thread,нить,38
12340,muhammad,мухаммед,25
9333,enduring,устойчивый,29
10520,cinema,кинотеатр,38
2162,misinterpreted,неверно истолковывать,72
12802,dont,нерешительный,20
12141,thoughts,мысли,11
1390,paraguayan,парагуаян,90
4901,supercomputer,суперкомпьютер,76
5259,relentless,безжалостный,75
13784,small,небольшой,11
14025,my,мой,5
7616,karma,карма,61
8434,eternal,вечный,48
2210,slept,спала,91
2080,garlic,чеснок,92
763,zucchini,цуккини,98
6903,heavier,тяжелее,65
2481,repercussions,реперция,88
10692,publicly,публично,38
11102,yesterday,вчера,36
14476,drives,приводы,10
4732,sensitivity,чувствительность,38
12048,wolf,волк,27
11192,moonraker,лунный,35
11344,ass,жопа,33
9801,toi,той,45
238,nap,ворсин,80
8366,maneuver,маневренность,41
12991,dallas,даллас,19
12777,subst,подсчетность,21
2505,hairy,волосатый,90
11515,gr,гер,32
11957,bronze,бронза,28
12271,disbanded,расформирован,24
1573,neologisms,неологизмы,76
5916,vain,тщеславный,71
11776,ronald,рональд,30
8836,jamestown,джеймстаун,52
2813,nostradamus,нострадамус,89
13661,middle,середина,12
3041,quadrant,квадрант,77
5633,pomona,помона,73
2930,cit,связывать,88
6830,polymer,полимер,62
12286,latest,самый последний,25
10896,libellous,клевета,19
1273,gemstone,драгоценный камень,88
10542,rodney,родни,39
3248,earthman,земляник,87
10347,integers,целые числа,32
13138,kick,пинать,12
5423,commodity,товар,61
11418,mirror,зеркало,30
6586,manpower,рабочая сила,67
12399,jazz,джаз,24
10677,deer,олень,38
7195,athena,афина,63
2748,bunyan,буниан,89
3321,anticyclone,антициклон,80
8460,millennia,тысячелетия,55
10341,telecommunications,телекоммуникации,30
3078,darn,штопать,85
13635,decision,решение,12
6852,demobilization,демобилизация,52
2758,hygiene,гигиена,88
3960,righteous,праведник,83
13256,victoria,виктория,16
2414,toothbrush,зубная щетка,91
4846,pharmaceutical,фармацевтический,67
11756,climate,климат,29
12339,na,нос,25
5785,anus,анус,72
444,barometric,барометрический,100
5768,subsections,подразделы,46
1087,withers,увядает,83
1860,musher,мушественность,73
13779,william,уильям,9
2806,lackluster,бездействующий,88
9074,scattered,разбросанный,44
4309,plainfield,местоположение,81
4563,mower,косилка,74
10038,lineage,родословная,43
5586,naive,наивный,70
2174,peg,привязывать,69
4570,gently,нежно,80
6169,dunno,не знаю,70
13852,some,некоторый,6
11682,fir,ель,31
8163,chlorine,хлор,53
10722,emma,эмма,38
2635,anomie,аномии,89
9448,amphibious,амфибий,48
5987,watermark,водяной знак,64
2284,ballista,баллиста,91
5805,diverted,отвлеченный,59
7680,masturbation,мастурбация,56
1897,arisen,возникающий,93
14456,x,икс,8
13438,literature,литература,14
4001,gilded,позолоченный,83
675,curiously,любопытно,93
8400,starcraft,стар крафт,55
6511,meerkat,меркат,68
8720,midwest,средний запад,53
6230,acquitted,оправданный,68
11097,rocky,каменистый,29
1357,alkaline,щелочный,93
6252,cure,излечивать,61
4454,evaporation,испарение,63
9376,kite,воздушный змей,48
12187,summit,саммит,26
7571,flesh,плоть,55
10836,afghan,афган,36
3295,punishing,наказание,21
9446,butt,приклада,40
7721,apocalypse,апокалипсис,60
10008,meridian,меридиан,43
13051,melbourne,мельбурн,18
4931,happily,радостно,77
8072,methodist,методист,57
11034,guild,гильдия,36
5959,glam,гламур,71
13777,spain,испания,11
10221,hoover,пылесос,42
4474,sleepy,сонный,80
6353,milestones,вехи,48
12308,convection,конвекция,24
11256,trick,обманывать,28
7381,handy,подружиться,62
5663,terminus,термин,73
4350,backgrounds,фоны,16
7798,stake,доли,46
14042,announced,объявлено,12
3930,costliest,костюма,84
7132,casablanca,касабланка,63
390,vertebrate,позвоночный,91
14144,markets,рынки,12
7768,cho,чо,60
5875,likelihood,вероятность,72
12389,bias,предвзятость,24
8951,husky,хаски,32
542,tees,тройник,67
5657,satisfactory,удовлетворительно,73
2518,euphemism,эвфемизм,87
10433,sodium,натрий,40
7489,emphasized,подчеркнул,45
8972,trap,ловушка,33
13433,matt,матовый,14
1104,withstood,сдерживая,96
1904,filmmaking,кинопроизводство,72
13204,9th,9-й,16
13365,orange,апельсин,14
10856,candy,конфеты,37
4320,piedmont,пильмонт,81
9090,shocked,потрясенный,23
3416,scooter,самокат,83
4827,lister,листерес,77
5549,nippon,ниппон,74
11044,rendered,оказано,18
5228,arthritis,артрит,76
869,artifact,артефакт,59
5333,gladstone,гладстон,75
3475,reacting,реагирование,44
13733,aware,осведомленный,12
9205,dolly,долли,49
741,danton,дантон,98
1898,ey,эйт,93
9652,anticipated,ожидается,38
1841,inmates,заключенные,89
9113,starr,старство,50
4853,prostate,предстательная железа,76
2759,pageant,пагентность,86
13967,power,власть,9
2631,bottlenose,боттенозы,89
8463,opium,опиум,55
13556,royal,королевский,12
10532,vol,топ,32
2891,inundated,затопленный,76
2932,outward,наружу,84
6650,usable,пригодность,63
2654,eyre,эйр,88
5123,albus,альбус,76
12225,subsequently,впоследствии,18
1632,hypnosis,гипноз,94
5901,unintentional,непреднамеренный,63
2756,oppression,угнетение,66
11920,manhattan,манхэттен,28
7105,ophelia,офелия,63
13701,data,данные,12
1849,presidium,президиум,93
5203,wherein,в которой,76
3985,gein,гейн,83
1414,cater,обслуживать,68
4150,renovated,ремонт,57
10550,sar,сар,39
6177,bigfoot,большая ступня,70
13330,mushroom,гриб,15
14434,requires,требует,6
9645,sack,мешок,23
875,preface,предисловие,91
3233,nucleic,нуклеин,87
11714,anaheim,анахайм,30
1725,viewable,посмотреть,93
10289,amir,амир,41
6048,frenchman,француз,71
14238,things,вещи,8
12499,terrorism,терроризм,18
7722,swastika,свастика,59
11195,saturn,сатурн,35
10334,titanic,титаник,23
10729,narrative,повествование,38
590,goalies,вратари,47
6441,underwater,под водой,68
1227,asphalt,асфальт,95
6849,heliac,селиак,65
2554,stethoscope,стетоскоп,90
14421,thing,вещь,8
12583,pit,яма,17
7479,fetus,плод,62
7883,commercially,коммерчески,9
10883,racial,расовый,24
3767,cruising,круиз,35
7052,pisa,пиза,64
3065,kabbalah,каббала,88
1190,titian,тициан,96
9398,lyn,лин,48
2199,kanji,канджи,91
7626,manifestation,проявление,40
8802,reconsider,пересмотреть,50
3424,taboo,табу,84
5039,poliomyelitis,полиомиелит,77
9791,eh,эх,45
6401,kurdistan,курдистан,68
858,constructions,конструкции,5
2009,nicer,приятнее,92
9460,fidel,филе,43
2256,moselle,мозель,91
14165,city,город,8
8661,freight,груз,53
4582,lotto,лото,80
5749,castile,кастил,73
10599,rn,оз,39
10948,warsaw,варшава,37
11525,comeback,вернись,31
7039,counterparts,коллеги,49
3773,versatile,универсальный,76
6794,musa,муса,65
11627,waiting,ожидающий,14
11079,southeastern,юго-восточный,36
8230,yukon,юкон,57
14180,july,июль,6
10741,gathered,собранный,24
945,caramel,карамель,95
4517,nitro,нитро,80
6567,lend,одалживать,44
7650,quartermaster,четвертьмастер,60
7699,goldfish,золотая рыбка,60
10311,unsalvageably,неловко,41
7447,derry,дерьма,62
4627,spongiform,губчатая форма,79
10085,barton,бартон,43
