ID,ENGLISH,POLONAIS,INTERVAL
14328,led,prowadzony,12
9854,cairo,kair,49
4735,rag,szmata,68
4199,lowercase,małe litery,84
13762,night,noc,12
4730,pleaded,przyznał się,61
2159,hyphen,łącznik,66
5259,relentless,nieustępliwy,79
10600,fallen,upadły,44
6206,overshadowed,przyćmiony,69
9281,relationships,relacje,30
13431,russia,rosja,17
6810,warthog,guziec,69
552,unlinked,odłączony,96
10204,handling,obsługiwanie,26
1423,tyrosine,tyrozyna,96
7698,carbuncle,ropień,64
9122,ivy,bluszcz,54
2063,nautilus,łodzik,94
4032,reagent,odczynnik,82
913,dorm,sala sypialna,88
12465,youth,młodzież,26
9243,sang,śpiewał,54
656,sporadically,sporadycznie,69
2562,byelorussian,białoruski,92
1441,aramaic,aramejski,96
6743,playboy,lekkoduch,69
3868,unresolved,nie rozwiązany,86
6356,candle,świeca,65
1567,mileage,przebieg,96
5597,booby,głupek,69
7895,thrust,pchnięcie,58
4791,unearned,niezasłużony,82
13581,indian,indyjski,13
7487,onion,cebula,61
9521,subordinate,podrzędny,45
12760,brad,ćwiek,25
8053,passive,bierny,60
9696,shelf,półka,51
8763,viewfinder,wizjer,58
7212,weigh,ważyć,49
10151,recession,recesja,43
14517,western,zachodni,12
7097,miniseries,małe serie,68
5787,keystone,zwornik,75
12426,milk,mleko,28
9130,infinitesimal,nieskończenie mały,49
1234,conveys,wykonywać,20
12560,streak,pasemko,26
12889,heart,serce,18
3773,versatile,wszechstronny,80
1505,basset,jamnik,96
11899,metres,mierniki,29
821,ardent,żarliwy,97
13091,rd,r & d,21
11562,lowest,najniższy,36
4460,quakers,kwakry,68
9250,skull,czaszka,52
6435,africans,afrykanie.,16
4908,unscheduled,nieplanowany,81
2140,soaked,namoczony,86
9701,conclusions,wnioski,28
11751,volume,tom,31
6944,abolished,zniesiony,62
8779,scarlet,szkarłat,56
6832,demolition,rozbiórka,67
10039,nitrogen,azot,47
7600,bout,atak,63
13714,champions,mistrzostwa,11
8145,inflammatory,zapalny,62
5388,endeavor,dążyć,70
486,soaring,strzelisty,73
12656,hungary,węgry,26
12103,conversion,konwersja,21
2329,tuition,czesne,93
6185,astrodome,astrowieżyczka,74
3285,motif,motyw,82
6490,peacock,paw,70
7057,lancer,ułan,48
11987,highway,autostrada,28
12343,drove,stado,29
4298,coldest,zimniej,84
1243,proudly,dumnie,97
13982,development,rozwój,12
12240,divided,podzielony,25
2851,carved,rzeźbiony,75
10291,fleming,flamand,46
4775,oneida,onyda.,82
7106,horseshoe,podkowa,66
13921,say,mowić,9
6735,catfish,kocia ryba,70
14127,points,zwrotnica,7
5215,postcard,pocztówka,74
6664,gastrointestinal,żołądkowo-jelintowy.,71
1576,foxy,lisi,96
7686,bowden,bulden.,64
13330,mushroom,grzyb,18
2504,foursome,czwórka,78
8376,confident,pewni,37
13652,eastern,wschodni,14
12529,hawaii,hawaje,27
6238,recreational,rekreacyjny,35
14512,newspaper,gazeta,18
10639,transactions,transakcje,40
7479,fetus,płód,65
14132,addition,dodatek,7
13121,wind,wiatr,14
13474,finally,wreszcie,8
11999,marriage,małżeństwo,31
10979,notation,notacja,38
3917,cupid,amorek,86
2874,leprechaun,krasnoludek,88
10831,complaints,uskarżanie się,30
3408,tigris,tygrys,88
4111,shortening,skracanie,40
11495,headless,bezgłowy,37
13155,cell,komórka,19
11670,thirteenth,trzynasty,35
10136,silk,jedwab,46
6038,mullet,cefal,71
743,dearly,drogo,99
2640,malt,słód,89
8529,slater,łupkarz,59
4203,scrap,złom,56
6921,hound,pies,63
3063,sapphire,szafir,89
10,sunstar,gwiazda słoneczna,100
2484,siam,syjam,92
12309,variety,różnorodność,26
8619,kitchen,kuchnia,45
4544,deface,zamazać,56
5344,wildcat,żbik,37
11974,significantly,znacznie,32
1430,gratuitous,darmowy,49
11031,shootout,strzelanina,40
2261,radiant,promienny,93
14313,previous,poprzedni,12
5149,silesia,śląsk,80
8611,drill,wiertarka,46
5933,facial,twarzowy,75
12996,useless,nieprzydatny,22
13249,speedway,żużel,19
13683,perhaps,być może,14
8146,underway,w toku,62
11410,fault,wada,34
10308,chit,pętak,46
969,receipt,paragon fiskalny,77
11732,compound,pogarszać,30
310,polymath,erudyta w wielu dziedzinach,99
10977,rough,surowy,38
13411,bridge,most,16
5124,plum,śliwka,79
11940,discography,dyskografia,33
10530,coordinates,współrzędne,25
6450,charger,ładowarka,34
6085,heaviest,najcięższy,74
3202,bacterial,bakteryjny,89
5417,bamboo,bambus,77
3590,propulsion,napęd,88
9080,prayer,modlitwa,50
14390,forces,siły,9
8276,pike,szczupak,55
8335,domination,dominacja,20
10063,qualifier,kwalifikator,10
12988,checklist,lista kontrolna,22
333,hiccup,czkawka,98
7977,knot,węzeł,32
5376,shoplifting,kradzież sklepowa,75
5745,reopened,ponowne otwarcie,64
5916,vain,próżny,75
13130,eighth,ósma,20
11398,lupin,łubin,38
4154,hedges,żywopłoty,62
703,flashlight,latarka,95
10700,cropped,przycięty,30
1491,truthiness,prawdomostatność,96
10511,liquid,płyn,40
2244,tarsus,stęp,93
1304,woodworking,obróbka drewna,88
3171,crippled,okaleczony,76
14511,leave,zostawić,8
1735,rectify,prostować,70
7039,counterparts,odpowiedniki.,54
10638,younger,młodszy,43
11084,mining,górnictwo,19
642,paralyzed,sparaliżowany,95
13794,and,i,5
5254,equilibrium,równowaga,79
9490,narrowly,wąsko,52
10141,activists,aktywistów,39
6263,canary,kanarek,72
6128,venom,jad,71
3172,distracting,rozpraszający,55
7052,pisa,piza.,68
13926,even,nawet,8
11843,hungarian,język węgierski,32
13698,hints,poradnik,13
5005,spheres,sfer.,38
13674,lot,działka,13
1588,predominant,dominujący,78
3083,ulcer,wrzód,88
2831,lux,luks,81
7326,reset,resetowanie,63
7995,jumper,skoczek,59
6746,furniture,meble,70
9562,salary,pensja,47
14201,screen,ekran,22
8111,epistle,epistoła,60
12552,fr,ks,27
14178,european,europejski,12
14100,us,nas,8
5645,strangers,obcy,57
7987,verbatim,dosłownie,62
8871,penny,grosz,56
9401,twain,para,53
13828,about,o,5
5355,phane,fana,79
10248,hostile,wrogi,36
2791,playable,grywalny,91
9723,beaver,bóbr,43
7592,evidently,widocznie,12
1654,scrotum,worek mosznowy,95
13036,threw,rzucić się,22
12726,ready,gotowy,23
12346,mess,bałagan,23
3620,totient,gola,88
8318,underwood,podszycie lasu,60
12558,unnecessary,niepotrzebny,27
7504,mortgage,hipoteka,63
7365,pompeii,pompeje.,66
4261,homicide,zabójstwo,76
10066,hook,hak,34
13476,straight,proste,16
2574,payroll,lista płac,90
6127,overhaul,wyremontować,63
2472,sideways,bokiem,92
8733,bowman,łucznik,58
11413,rolling,walcowanie,21
8173,modest,skromny,61
11086,imply,sugerować,27
5431,kilt,plisować,77
10665,cartoon,kreskówka,35
3333,turnpike,rogatka,85
11002,blow,cios,34
10274,chapel,kaplica,46
2060,aspen,osika,94
14461,takes,trwa,5
5515,advert,ogłoszenie,64
3486,enriched,wzbogacony.,72
7485,deeper,głębiej,65
3659,nostrum,panaceum,87
5868,ecstasy,ekstaza,75
9665,recover,zdrowieć,24
4702,irresponsible,nieodpowiedzialny,80
12640,counter,licznik,25
7094,flea,pchła,67
2417,chink,szpara,90
6584,blackcap,gajówka,71
5582,someday,pewnego dnia,77
4678,forbid,zakazać,65
5791,wired,podłączony,35
5358,stalker,prześladowca,74
5378,wildcard,dzika karta,79
9936,wider,szerszy,49
3371,haggard,mizerny,88
11409,falcon,sokół,27
13454,joke,żart,14
13173,secondary,wtórny,20
7930,stark,sztywny,62
5068,pulldown,rozbierać  opuszczać,80
8423,pseudo,rzekomy,60
1033,defiant,wyzywający,98
9745,sleeve,rękaw,40
191,ostentation,ostentacja,100
12181,ill,chory,26
2269,velcro,rzep,93
5677,unconfirmed,niepotwierdzony.,77
10923,undefeated,niepokonany,41
13506,mail,poczta,16
1743,persuasion,perswazja,79
9079,girlfriend,dziewczyna,54
6325,undertaken,podejmowane,73
7008,legit,legalny,68
12939,truth,prawda,22
12182,allegations,zarzuty,20
6061,prolonged,przedłużony,67
5076,chunk,kawałek,58
10413,sharp,ostry,44
7797,thereof,tego,63
12547,exchange,wymieniać się,25
8047,factions,frakcje,48
1872,belay,asekurować,90
4533,rigorous,rygorystyczny,69
14262,corporate,zbiorowy,19
11321,trek,wędrówka,38
623,starry,gwiaździsty,99
10718,pennant,proporzec,42
11652,mistaken,błędny,35
4986,cocoa,kakao,81
2836,specimens,okazy,64
4564,ribs,żebra,65
11592,portuguese,portugalski,36
3799,measles,odra,87
875,preface,przedmowa,93
11763,luke,łukasz,35
12271,disbanded,rozpala się,28
10193,entity,podmiot,41
2115,airdate,airatralny,91
9492,ambiguous,dwuznaczny,44
5584,dish,danie,65
11072,stolen,skradziony,40
3055,handoff,rękojeść,89
11275,nominees,nominowane,35
10304,badge,odznaka,42
12544,letter,list,21
6519,sclerosis,skleroza,72
9668,ankle,kostka,49
520,unaccounted,niewykorzystany,96
13291,nation,naród,8
13774,late,późno,13
4029,milt,śledziona,85
14317,involved,zaangażowany,10
8901,tooth,ząb,54
3786,rectangular,prostokątny,87
7308,pork,mięso wieprzowe,66
12755,southwest,południowy zachód,25
9322,outdoor,na wolnym powietrzu,49
3299,cyrillic,cyryliczny,88
5580,vest,kamizelka,60
13771,almost,prawie,13
1431,watchers,obserwatorzy,88
7296,balkans,bałkańy,57
14069,law,prawo,9
4395,firearm,broń palna,53
13363,lebanon,liban,18
1679,uphill,pod górę,96
8688,peppers,papryka,36
13425,easily,z łatwością,17
13378,giving,dający,9
5426,seton,ustaw na,78
10173,mediterranean,śródziemnomorski,47
10935,oak,dąb,37
5382,denote,oznaczać,33
6555,concussion,wstrząs mózgu,68
12745,photograph,fotografia,13
5918,untitled,nieuprawny,75
3138,clergy,kler,89
5939,sevenfold,siedmiokrotnie,75
5463,dune,wydma,68
5319,bees,pszczoły,38
14139,compared,porównywany,12
2965,greyhound,chart,72
6962,walnut,orzech włoski,68
1631,vulva,srom,96
5339,heap,sterta,71
334,dishonesty,nieuczciwość,99
1908,glowing,rozjarzony,75
10747,attorney,adwokat,40
8253,kiev,kijów,61
14365,men,mężczyźni,11
13919,sales,obroty,25
2822,pest,szkodnik,88
4530,tempered,hartowany,47
13254,asian,azjatycki,19
3040,caprice,kaprys,86
6712,quantities,wielkie ilości,48
12237,geography,geografia,30
3955,chord,akord,75
13789,cheers,dzięki,12
682,bogged,bogactwo.,74
899,blackman,czarnoskóry,98
10023,husband,mąż,47
355,reborn,odrodzony,100
3089,casper,kacper,89
13170,guide,przewodnik,17
6425,nigerian,nigeryjczyk,70
6977,popped,popychany,22
13750,opportunity,możliwość,13
14418,showed,pokazane,8
7611,unleashed,uwolniony,62
9365,jeopardy,niebezpieczeństwo,53
571,dormitory,akademik,92
12067,pillars,filary,31
10787,medieval,średniowieczny,42
13695,former,dawny,14
9922,mrs,pani,12
4658,inevitably,nieuchronnie.,55
9693,cheetah,gepard,49
660,attends,uczęszcza,17
3296,caravan,karawana,85
9174,congratulations,gratulacje,47
514,wasps,osy,62
11744,fleet,flota,34
7493,shower,kabina prysznicowa,51
1421,shaggy,kudłaty,96
9242,armistice,zawieszenie broni,54
270,proponent,zwolennik,76
2785,newmarket,nowy rynek,91
10101,dressed,ubierający,30
13934,then,następnie,6
9815,hanging,wiszące,36
12754,percentage,odsetek,24
5664,crossroads,skrzyżowanie ulic,76
867,disingenuous,obłudny,97
3086,devoid,pozbawiony czegoś,89
10981,concentration,stężenie,29
5109,unspecified,nieokreślony,80
11359,tobacco,tytoń,38
11939,wayward,nieobliczalny,33
8639,sting,żądło,57
12646,price,cena £,21
1252,skit,skecz,88
11011,turtle,żółw,37
10943,degrees,stopni,27
6227,yeast,drożdże,73
13837,you,ty,5
7545,aquarius,wodnik,65
3398,backyard,podwórko,88
11225,parent,rodzic,29
2158,proviso,klauzula,93
2912,diner,tania restauracja,88
7241,dunk,maczać,62
4394,mongols,mongołowie,58
2944,flock,trzoda,78
12999,unknown,nieznany,22
688,ubiquitous,wszechobecny,99
11008,embassy,ambasada,38
8161,acquisition,nabytek,55
8967,mood,nastrój,56
4333,untied,niezdecydowany,84
13642,records,dokumentacja,8
13346,alone,sam,18
10527,promptly,natychmiast,44
8719,lawsuit,pozew sądowy,53
3738,fishermen,rybaków,87
4877,firefly,robaczek świętojański,80
12758,giant,ogromny,15
4870,decreasing,obniżenie,42
3846,licensor,licencjodawca.,87
207,roo,maleństwo,100
8362,stripes,paski,47
10660,lilac,liliowy,43
4677,canuck,kanadyjczyk,82
5779,overtake,wyprzedzać,57
1392,imposition,nakładanie,97
4732,sensitivity,wrażliwość,43
3482,enlarged,powiększony,56
12812,touch,dotykać,21
3058,temporal,czasowy,77
13968,management,kierownictwo,11
3882,groundhog,świstak,86
8778,coke,koks,57
9025,bite,ugryzienie,40
9692,fifteenth,piętnasty,51
6718,miscellaneous,różne,70
12184,unlicensed,nielicencjonowany,31
5282,vocabulary,słownictwo,79
6326,crucible,tygiel,73
662,yule,święta bożego narodzenia,99
3944,disgrace,hańba,74
9746,desperate,zdesperowany,41
14216,uses,użycie,5
6444,caretaker,dozorca,71
5924,hottest,najgorętszy,75
6384,arbitrarily,dowolnie,72
14346,commercial,handlowy,10
14386,card,karta,15
10544,loop,pętla,38
1747,torso,tułów,94
905,cultivated,uprawiany,68
11993,invalid,nieważny,31
3690,daunting,zniechęcające,87
14296,ended,zakończyło się,8
2247,valence,wartościowość,93
10577,footage,materiał filmowy,43
5651,osmosis,osmoza,77
10618,tibetan,tybetański,40
8447,boulevard,bulwar,59
8213,illusion,iluzja,59
2064,coptic,koptyjski,94
8972,trap,pułapka,38
13731,space,przestrzeń,13
5257,liable,podatny,79
12273,tuesday,wtorek,29
7662,truce,rozejm,64
9215,pooh,puchatek,54
5885,suspend,zawieszać,26
2126,upheaval,przewrót,90
11128,distributed,rozpowszechniane,23
921,procurement,nabywanie,81
10741,gathered,zebrane,28
14048,files,akta,6
3980,adjoining,przylegający,84
6273,offset,zrównoważyć,69
14013,results,wyniki,7
9611,reproduced,reprodukowany,42
1520,unethical,nieetyczny,96
7533,wool,wełna,65
4425,invariant,niezmienny,67
4742,ashamed,zawstydzony,81
3585,forehead,czoło,87
9672,solve,rozwiązywać,35
6123,sophisticated,wyrafinowany,68
7974,arrowhead,grot,62
5093,impending,bliski,80
8182,peacekeeping,pokojowe,52
9811,tales,opowieści,35
2511,dungy,nawożony,92
2861,canes,laski,60
7011,threshold,próg,67
6539,unification,zjednoczenie,71
3404,rash,wysypka,87
13830,also,również,6
5554,rotary,obrotowy,76
5762,pretending,udawanie,48
2144,inaccessible,niedostępny,94
12170,yo,siema,31
2898,intercollegiate,międzyuczelniany,90
12114,mint,mennica,30
12134,victims,ofiary,26
9115,misunderstanding,nieporozumienie,48
6289,brightness,jasność,38
10506,tonight,tej nocy,44
5617,sunflower,słonecznik,77
11424,cactus,kaktus,38
9296,flip,trzepnięcie,45
10830,manufacturers,producenci,24
13767,died,zmarł,12
3218,supersonic,naddźwiękowy,61
5082,servant,sługa,61
2419,plantations,plantacje,71
7155,logistical,logistyczny,40
7935,winger,skrzydłowy,50
13757,southern,południowy,13
1107,keepers,strażnicy,46
8448,cryptic,tajny,59
6101,focal,ogniskowy,74
4429,thorn,cierń,80
8507,endangered,zagrożony,56
8007,aussie,australijczyk,56
14105,executive,wykonawczy,21
1637,dianetics,dianetyka,96
11406,hawk,jastrząb,22
7044,sore,obolały,63
9445,kidnapping,porwanie,37
5738,perished,zginąć,67
2734,narcotics,narkotyki.,78
6845,blanket,koc,62
13951,must,musieć,9
3303,prescription,recepta,84
13713,sea,morze,13
3622,mace,buzdygan,87
13541,soviet,radziecki,15
13377,banned,zakazany,12
619,tracker,naganiacz zwierza,92
1640,reprint,przedruk,67
3993,dime,moneta dziesięciocentowa,80
14429,priced,ceniony,21
14149,single,pojedynczy,10
7760,brickyard,cegły,63
5710,abducted,uprowadzony,54
13790,television,telewizja,12
5169,recognizable,rozpoznawalny,78
13716,less,mniej,14
11734,chain,łańcuch,32
6739,manatee,krowa morska,70
8724,dab,zimnica,57
10339,revenue,przychód,42
12806,denmark,dania,24
2106,guardsmen,strażnicy.,94
14074,far,daleko,9
13655,generally,ogólnie,9
1941,shakespearean,szekspir,95
1407,amending,zmieniający,22
7832,dickens,licho,63
11457,baltic,bałtycki,37
3671,diagonal,przekątna,80
8503,citizenship,obywatelstwo,59
9444,sulfur,siarka,49
1688,crayfish,rak,96
13973,called,zwany,9
4064,hooliganism,chuligaństwo,66
10363,binary,dwójkowy,45
3313,tram,tramwajowy,85
13932,still,nadal,8
11542,morocco,maroko,36
14389,doing,czyn,5
8561,loyal,wierny,58
10786,butler,lokaj,42
965,soir,sejp,98
10468,assumption,założenie,38
7372,symptoms,objawy,62
9622,conjunction,spójnik,48
5807,upheld,podtrzymany,76
2879,resurgent,wskrzeszony,75
4202,yew,cis,84
10108,lone,samotny,41
8577,invisible,niewidzialny,56
13648,necessarily,koniecznie,14
5174,vaginal,pochwowy,77
10951,knee,kolano,38
8028,fag,papieros,56
8784,spacecraft,statek kosmiczny.,57
5759,hurry,spieszyć się,70
1673,familiarise,oswajać,91
13079,tree,drzewo,19
2842,chuckle,chichot,69
3076,lucid,przejrzysty,88
12874,wrestling,zapasy,23
4821,scandinavian,skandynawski,77
2985,charitable,charytatywny,88
12723,monday,poniedziałek,25
14356,sources,źródła,7
11626,weird,dziwny,35
13999,line,linia,10
6139,slick,przysiek,68
12001,paid,płatny,32
8070,endless,nieskończony,62
13005,drug,lek,20
9308,equatorial,równikowy,54
2872,elasticity,elastyczność,77
9912,residential,osiedle mieszkaniowe,49
12666,mythology,mitologia,25
13345,practice,ćwiczyć,15
5799,conservatism,konserwatyzm,76
10035,slight,niewielki,47
1537,preparedness,gotowość,96
8328,cubic,sześcienny,60
8872,superstar,super gwiazda,57
13199,inconvenience,niedogodność,19
8631,lamb,owieczka,55
12168,chase,pościg,26
12750,dick,kutas,25
11423,argentine,srebrzyk,37
13847,company,firma,10
8910,infrared,podczerwień,56
5827,concludes,podsumowuje,28
3511,ballroom,sala balowa,87
7161,rudd,wzdręga,67
6597,anyhow,w każdym razie,71
40,hassles,kłopoty.,79
5565,overture,uwertura,74
14156,international,międzynarodowy,11
14338,seen,widziany,12
9076,bizarre,dziwaczny,55
13064,hell,piekło,21
1755,surreal,surrealistyczne,67
4433,hailed,okrzyknięty,18
6672,supremacy,zwierzchnictwo,71
12262,raiders,najeźdźcy.,29
9077,negro,murzyn,50
9013,resign,rezygnować,29
744,upstate,północna część stanu,99
10737,pain,ból,35
5994,liquor,trunek,72
12711,bus,autobus,23
13244,deal,rozdać,14
618,lucrative,lukratywny,99
7277,dice,kostka do gry,64
1928,shr,shadle,95
10978,sweet,słodkie,39
11329,seventeenth,siedemnasty,38
7844,piper,dudziarz,60
2388,reintroduced,ponowne wprowadzone,81
9108,lizard,jaszczurka,55
3816,poultry,drób,87
9884,eighteen,osiemnaście,49
4731,librarian,bibliotekarz,76
11157,income,dochód,36
7424,wisdom,mądrość,65
6988,meow,miauczeć,68
3492,barley,jęczmień,88
3533,lard,smalec,88
6279,belorussian,białorusiński,73
7650,quartermaster,kwatermistrz,64
1256,bowed,ukłonić się,40
14064,pounds,funty,36
8989,clearer,wyraźniejszy,56
1915,donuts,pączki,88
13786,otherwise,inaczej,13
1278,stacking,układanie,55
12923,moreover,ponadto,23
573,nitric,azotowy,99
11978,benjamin,benzoes,32
6359,reservists,rezerobusy,69
8998,unreliable,niewiarygodne,55
12337,setting,ustawienie,11
1188,vigilante,samozwańczy stróż prawa,85
7193,barlow,scyzoryk,67
12863,challenge,wyzwanie,15
13058,comes,pochodzi,8
10828,coca,koka,42
10330,journey,podróż,44
362,discriminatory,dyskryminacyjny,100
7111,booty,łup,66
9576,wealth,bogactwo,52
12569,jets,dysze,22
9162,keen,chętny,55
10984,heaven,niebo,39
3550,managerial,kierowniczy,88
13711,islands,wyspy.,11
14146,name,nazwa,7
3916,acorn,żołądź,84
4302,insulation,izolacja,69
3050,thistle,oset,84
10321,shoemaker,szewc,45
10494,proportion,proporcja,39
1449,reused,ponownie użyty,63
12222,older,starszy,30
13777,spain,hiszpania,13
8057,ratified,ratyfikowany,58
2132,whereabouts,miejsce pobytu,94
9568,arcade,arkada,51
6710,pregnant,w ciąży,70
13448,themselves,sobie,17
5985,northbound,kierujący się na północ,75
1527,pygmy,pigmej,91
8837,fierce,zaciekły,54
13521,award,nagroda,11
10202,thanksgiving,święto dziękczynienia,47
13162,consecutive,kolejny,20
2316,axioms,aksjomaty,77
10373,swat,pacnięcie,45
11656,successfully,z powodzeniem,13
257,cohesive,spoisty,60
3478,companions,towarzysze,57
3365,interruption,przerwanie,46
9991,consequently,w konsekwencji,26
632,contrived,wymyślony,97
5450,visitor,gość,11
10225,fossil,skamieniałość,32
14483,reason,powód,6
9358,untrue,nieprawdziwy,53
