ID,KOREAN,SPAIN,INTERVAL
13517,인쇄물,impreso,11
4956,마력,caballo de fuerza,77
752,혼수,letargo,98
9769,게르,ger,45
1146,아키도,aikido,96
1252,촌극,sketch satírico,86
11659,임시,provisional,30
568,트로스빙,travestismo,99
11674,두려워하는,temeroso,31
5836,핀치,pinzón,68
11935,물리학,física,7
6654,아프리카,afro,67
1575,즐기는,divertido,15
8985,정교한,elaborar,44
8926,나태,ranura,52
1620,카리나,carina,93
370,싱귤러,cingular,100
3765,듀리안,durian,84
12576,펠트,sintió,23
9222,스트라우스,straugs,50
10564,푸딩,sin valor,39
3612,의성,onomatopeya,85
8321,낭포산물,cístico,57
3706,ade.,on,85
6547,파스타,pasta,68
9699,컬링,curling,41
8934,랜으로,randall,52
9838,노퍽,norfolk,45
12472,앤의,ana,18
1584,불타는,ardiendo,94
4461,초퍼,helicóptero,77
560,처녀막,himen,99
3326,신디케이트 조직,sindicación,54
8567,빈민가,ghetto,51
3421,공유약,covalente,86
11221,설립자,fundador,32
11484,휩쓸립니다,barrido,33
11889,베네수엘라,venezuela,29
7588,빨간 셔츠,camisa roja,58
6169,던노,no sé,70
8450,자서전,autobiografía,54
9339,우간다,uganda,49
10917,배달,entrega,33
14006,씨,c,6
376,의사 과학,pseudociencia,100
729,저작자,cussing,94
4848,보르도,burdeos,78
9691,허먼,germán,46
6456,벵골 사람,bengalí,68
1258,예고,presagio,85
7016,reeves.,reeva,56
6173,테크켄,tekken,70
7015,예배,adoración,59
1328,냉담,apatía,96
11851,범죄,delitos,15
10274,예배당,capilla,42
5569,탈퇴,secesión,74
6695,전문,preámbulo,67
13728,소환,citación,10
629,나르시시즘의,narcisismo,99
5839,시간 초과,se acabó el tiempo,59
10036,태그가없는 것,sin etiqueta,43
13412,솔직한,franco,14
14018,현재의,actual,7
6565,스마일리,smiley,67
13297,골든,dorado,16
9729,십구,diecinueve,46
2014,유혹하다,tentador,65
11931,세,siglos,12
14344,기존의,existente,8
6965,사정,eyaculación,62
12964,생략,omisiones,19
791,피부과학,dermatología,98
10586,언제든지,cuando sea,39
1448,팅크,ting,84
7939,혼입,mezcla,19
11995,뒤쪽,trasero,28
1739,별빛,luz de las estrellas,91
12081,충격,bombardeo,27
13937,매우,muy,8
1864,...에 pdl.,pdl,93
1073,베요,brazo pantanoso,96
1949,적기,bandido,58
5716,손자,nieto,71
1161,마데이라,madeira,96
8495,아파치,apache,52
70,rife.,abundante,100
1783,이,piojo,93
10795,위원,notario,37
4329,끈기 있는,tenaz,78
1913,횃불,antorchado,32
3208,정력적이다,enérgico,83
11146,원주민,indígena,36
5956,사중주,cuarteto,70
13482,주니어,jr,14
13479,회전하다,girar,9
2490,야,biliar,90
6729,단수형,singular,62
2176,외관,guisa,89
12857,정의,definición,14
5937,협곡,garganta,53
2007,인의,fosfórico,87
3389,유화,aceites,16
3403,맞춤형,adaptado,68
883,미묘하게,sutilmente,97
10021,구성 요소,componentes,28
8055,콜스터,cuchilla,58
2601,졸업생,graduar,86
7994,수 제,suez,59
14331,독일,alemania,11
4483,갈기,melena,76
105,암리타,amrita,100
3481,밝은,más brillante,86
1600,디나모모,dinámico,53
5361,고소,el proceso de destitución,62
4207,보상하다,compensar,42
8478,연필,lápiz,53
1528,방광,vejiga,95
10785,상술하다,sentido común,38
4294,가위,tijeras,69
1555,amyotrophic.,amiotrófico,95
7331,라우터,enrutador,61
6569,무시당한 것,descuidado,55
13958,달,meses,10
3878,영국인,inglés,84
11188,비어있는,vacío,33
3435,스킨 헤드,cabeza rapada,79
10998,대단한,vasto,37
6930,걸쭉한 죽,gachas,63
12025,자세한 것,prost,28
11362,란카시어,lancashire,34
4739,무능한,incompetente,64
4989,에리카,erika,78
9235,오로라,aurora,50
10197,소녀,doncella,41
6303,요나,jonah,69
9617,부,fu,47
11177,우주선,lanzadera,35
9892,백금,platino,45
1667,제국주의 자의,imperialista,80
2623,측근자,séquito,90
517,믿을 수 없는,precario,94
5303,와이킹,de pena,76
2525,인대,ligamento,79
8622,귀,orejas,36
11806,사자,león,17
11581,루즈 벨트,roosevelt,32
4420,스피더,spitzer,80
3002,공구 상자,caja de herramientas,88
1518,추골,maleo,95
7008,합법적 인 것,legítimo,64
14338,본다,visto,11
12840,어번,castaño,21
1969,인식론,epistemología,86
11715,통로,paso,28
7818,불확실성,incertidumbre,58
11079,남동부,del sudeste,36
14173,증가,aumentó,12
12158,악마,demonio,19
14487,십일월,noviembre,6
1056,세린,serina,91
7010,소리,vox,64
9088,비닐,vinilo,51
250,프로그래머,programadores,29
2591,다큐멘터리,documentales,33
10086,캥거루,canguro,41
13777,스페인,españa,11
13014,사실,factual,17
135,커스터드,lactoso,100
1397,층,berier,96
1092,깃,pluma,94
7989,파올로,paolo,59
4197,이성질체,isómero,68
3590,추진,propulsión,85
4634,quell.,calmar,69
12737,밀러,molinero,21
4890,윤활제,lub,78
2819,악행,marcha mala,88
4232,디디얼,diddy,82
11392,교수,profesor,32
14160,노동자,trabajadores,21
13665,무릎,vuelta,11
504,아키텍처,arquitecturas,15
2704,경고,alerta,27
1515,슈미즈,camisa de señora,90
13498,전투기,combatiente,12
13119,수천 명의,miles,14
14445,테스트,pruebas,5
2030,제정,promulgación,28
10950,그레고리,gregory,37
11113,알제리,argelia,36
12830,바퀴,rueda,16
12185,깡충 깡충 뛰다,brincar,26
4685,브로디,brodie,79
9071,크로아티아어,croata,51
11133,16,dieciséis,36
1356,글렌 우드,glenwood,96
12205,선택하여,escoger,26
4882,로빈스,robbins,76
11559,클라크,clarke,15
5802,서스 툰,saskatoon,72
2717,거치게,duramente,89
7089,양조자,cervecero,38
6519,경화,esclerosis,68
8810,폴.,pol,53
13871,사용,usar,5
5786,맨리,varonil,72
14156,국제적인,internacional,9
9621,평의원,concejal,45
8898,단추,botones,7
8460,밀레니아,milenios,55
4015,샬럿 빌,charlottesville,83
12948,정크,chatarra,19
2082,칸막이,kath,92
14453,팔월,agosto,6
9852,군주,monarca,37
12189,파커,parker,27
4281,증언하다,testificar,58
1475,마케도먼,macedón,95
3957,피아니스트,pianista,80
232,도청했다,desafiado,73
13826,계속 ~ 이다,estado,5
1112,강사,instructores,65
6899,넵투니아의,neptúnico,65
6923,유닉스,unix,65
3738,어민,pescadores,85
10129,실현,dio cuenta,23
4905,콘덴서,condensador,76
5757,조이는 것,atornillado,38
1219,현인,hakim,96
13021,사악한,mal,18
6179,cpu.,upc,67
8781,바아스,baas,44
12526,응답했다,respondido,11
13060,추운,frío,18
5095,양보하다,conceder,39
12102,규약,protocolo,26
7269,카페인,cafeína,62
2281,이노시톨,inositol,91
12438,바리,barry,24
9703,비명,grito,38
10778,지방민,provincial,38
13494,쿼리,consultas,12
13722,특권,privilegios,11
10812,암초,arrecife,38
9866,휘트만,whitman,45
474,널리 퍼짐,predominio,64
13630,참가하다,participar,9
11536,성나게 하는,provocativo,30
6424,후퍼,tonelero,69
11415,마케도니아의,macedonia,33
8560,부족하다,insuficiente,53
14295,수행원,siguiente,5
6989,척추,espinal,64
2938,이해력,comprender,85
13025,대령,coronel,18
4732,감광도,sensibilidad,38
7971,미남자,jeque,59
1736,수송아지,brahma,93
2864,에스트로겐,estrógeno,87
2328,끊임없이,sin cesar,91
8120,소프트볼,sofbol,58
1789,경추,cervical,93
7838,습관,hábito,46
5018,서식지,habitat,76
14332,도달했다,alcanzó,9
133,잔지바르,zanzíbar,100
5294,디저스,dessus,76
14072,주문하다,orden,9
7441,수산,auxiliar,62
6531,기도하다,rezar,55
11960,장엄한,imperial,24
2900,노하여,furiosamente,88
13089,로봇,robot,17
2323,공생,simbiosis,91
10266,특허,patentar,37
10320,제한,límites,9
8676,대표단,contingente,39
5403,들불,fuego fatuo,62
6229,과장된 어조,heroico,59
13924,~에 맞서,contra,8
9822,천왕성,urano,45
2367,번영하다,prosperar,54
6087,쾌히 하기,disponibilidad,71
8518,양말,medias,22
9052,무신론,ateísmo,51
1577,대인 관계,interpersonal,94
8033,기능의,funcional,21
8002,리가,riga,59
9402,우편 엽서,postal,49
4064,난폭,gamberrismo,62
6167,영창,bergantín,70
3036,프리토리아,pretoria,88
8597,도적,pícaro,54
1671,감귤,mandarinas,75
8004,앵커리지,anclaje,59
13589,동의하다,estar de acuerdo,11
2278,뻐꾸기,cuco,90
9987,등록 상표,marca comercial,41
9255,피타고라스,pitágoras,50
9806,고르다,optar,36
4151,베인,bain,82
4516,잘못된 것,inadaptados,79
9666,터무니없는,absurdo,45
10500,로드리게스,rodríguez,40
12475,미사일,misil,20
953,꽃잎,pétalos,90
476,대사 산물,metabolito,93
11786,못한,inferior,30
12661,황소,toro,17
2315,발코니,balcón,83
13114,운전사,conductor,12
8024,간염,hepatitis,58
6562,환초,atolón,67
4450,운반,porteo,80
11436,갈대,junco,33
3552,널찍한,espacioso,86
7169,반등했다,rebotó,26
13031,기초,fundación,18
9452,주권자,soberano,47
6603,에테르,éter,62
1530,메디 케어,seguro médico del estado,95
8929,국가 사회주의,nazismo,52
14280,속담,dicho,8
11485,아이티,haití,33
9943,조타실,rodador,44
2571,지멘스,siemens,90
13582,이야기,historia,12
3139,친밀한,íntimo,75
6354,간접적으로,indirectamente,69
3759,퉁명물,tung,84
7990,샴페인,champán,59
13129,알라바마,alabama,17
7737,아이 닐,irene,60
3008,양식화 된,estilizado,87
7895,추력,empuje,54
11918,단도,puñal,29
11569,탓하다,culpar,24
4464,유라시아 혼혈아,eurasiático,80
11670,십 삼초,decimotercero,31
7339,나침반,brújula,57
8319,세이지,sabio,56
13939,다음,próximo,6
4833,파라 마타,parramatta,78
14245,추가의,adicional,6
13068,온두라스,honduras,18
13942,세트,colocar,9
10994,더비,derby,37
7426,보상,recompensa,45
12296,정점,terreno de juego,15
8243,용서하다,perdonar,49
12918,표적,objetivo,14
6361,여우 원숭이,lémur,69
7117,준 군사회인,paramilitar,64
10112,왈시,walsh,43
2094,글리세린,glicerol,92
4927,밀리보르,milibares,74
1633,반송,preventivo,75
909,수당,nutrias,43
10340,무지,pulgar,40
9238,라이오넬,lionel,50
11269,몰타,malta,35
5557,타우린,taurina,74
4544,제방하다,desfigurar,52
6401,쿠르드 스탄,kurdistán,69
7729,깡패들,matones,52
10115,파라,paraca,42
4757,면역,inmunidad,47
8533,철저히,minuciosamente,55
12306,팔레스타인,palestina,26
11479,입법부,legislatura,29
7132,카사 블랑카,casablanca,64
4548,얽힌,enredado,71
7307,발명자,inventor,53
14519,가져오다,traer,6
6892,피지안,fiyian,65
10091,...을 낳았다,conseguido,43
7985,부과하다,imponer,33
7088,패러데이,farada,64
11000,입,boca,35
2861,지팡이,caña,56
10261,도당,partidista,37
9746,자포자기 한,desesperado,37
4922,호브,hove,78
7241,덩크,remojar,59
10375,비행장,aeródromo,33
13883,시스템,sistemas,8
8591,샨,shan,55
4644,퇴치,regenerado,61
14213,노동 조합,unión,10
10341,통신,telecomunicaciones,30
1624,기관지염,bronquitis,94
415,맥시,maxi,89
4320,피 에몬드,piamonte,81
4194,khartoum.,jartum,82
6898,유령,fantasmas,30
4681,연회,banquete,76
9110,마하,megahercio,51
4851,홀스타인,holstein,78
6413,로프,lopes,63
9947,체이서,chaser,43
7471,단단히,firmemente,62
13406,골짜기,valle,14
4365,지거,jagger,80
11338,중심의,impulsado,34
5946,더피,duffy,72
233,코토,koto,99
11745,면,algodón,30
10148,침팬지,chimpance,42
13860,말한다,dice,8
13347,암호화,desambiguación,15
1923,차이점,latimer,93
7693,연못,estanque,59
2321,술취함,embriaguez,72
4535,더 똑똑하다,más inteligente,80
6192,지우기,borracho,30
11093,대포,cañón,33
6172,돌체,dolce,70
12856,대행사,agencia,16
859,보우,botelladores,74
7762,헬레나,helena,60
4087,세입자,inquilinos,61
8071,굴삭기,baxter,58
13236,데이비스,davis,15
13542,스트라이크,huelga,12
1552,딜,eneldo,93
318,뉘앙스,matizado,85
13622,강좌,curso,12
10796,불교,budismo,38
13989,프로그램들,programas,11
4835,염소 자리,capricornio,78
2684,울트라 마린,ultramarino,90
5085,브랜디,brandy,77
6722,쳉,cheng,66
9109,멋진 것,espectacular,51
3406,압도적으로,abrumadoramente,86
13654,샘,sam,12
8126,자필,autógrafo,50
1199,스튜,guiso,88
4442,부러움,envidia,79
11448,면함,frente a,12
2151,최고점,apogeo,92
12707,결석,roca,19
9497,광대역,banda ancha,48
7718,모순,contradicción,34
13899,많이,mucho,9
11214,고생물학,paleontología,35
14191,프로젝트,proyecto,7
723,코르소,corso,98
860,분석 됨,analizado,48
11894,빈센트,vicente,29
8961,헤밍웨이,hemingway,52
5193,환각성,alucinógeno,68
6147,배상금,indemnización,65
5629,시생,chiíta,74
13587,남자 이름,martín,12
12965,혜성,cometa,19
13971,비율,tasa,7
1263,설문지,cuestionario,91
12979,종류,clasificar,15
7004,야구장,estadio de béisbol,55
11402,득점,sin anhelo,34
11199,다지,esquivar,34
13904,지원하다,apoyo,8
3407,세쿼이아,secoya,83
651,에페드 린의,efedrina,98
12174,컵스,cachorros,26
9627,저주,maldición,40
2586,제록스 복사기,fotocopia,90
7856,남경 무명,nacer,60
2554,청진기,estetoscopio,90
1527,작은 것,pigmeo,89
7583,번트,tizón,54
3408,티그리스,tigris,86
13265,감각,sentido,15
10216,믿을 수 있음,credibilidad,25
5222,저장소,depósitos,40
9033,기대다,liebre,51
548,멜로 드라마,melodrama,98
8866,클란,klan,52
4452,촬영자,cinematógrafos,64
9156,아버딘,aberdeen,50
12435,dc.,corriente continua,24
9288,꾸준한,firme,48
8774,프로이트,freud,53
5805,전환했다,desviado,59
6868,바닐라,vainilla,65
7900,팔꿈치,codo,57
3845,인쇄실,sala de prensa,84
2434,명령자,licitador,87
1769,재 분류,reclasificado,87
807,랑게,lancelot,98
13917,대통령,presidente,10
14274,갔다,fue,10
9053,안개,calina,49
13301,압력,presión,15
6946,공개했다,revelado,59
14170,받았다,recibió,6
7840,일산화탄소,monóxido,60
6384,임의로,arbitrariamente,69
9935,상호간의,mutuo,40
12927,전수,recepción,6
6730,분류학,taxonomía,65
11364,야곱,jacob,34
1520,비 윤리적이다,poco ético,94
2117,촉매,catalítico,91
9032,전매권,monopolio,50
4183,콩팥,páncreas,82
8960,미켈란젤로,michelangelo,52
14405,십월,octubre,6
9908,도랑,zanja,39
11815,맥도날드,mcdonald,30
10531,베이루트,beirut,40
6786,주인들,señores,15
8473,명쾌함,claridad,55
3242,코담배,rapé,87
12649,팔레스타인 사람,palestino,19
13001,대학살,masacre,18
12999,알려지지 않은,desconocido,19
11487,지키다,defender,14
3482,크게 하는,engrandecido,51
6503,소변,orinar,47
5239,제일,ln,76
7192,예절 바름,decencia,63
9304,연어,salmón,49
3967,성격,std,83
114,카시미르 말,kashmiri,100
5228,관절염,artritis,76
8716,부인 성명,descargo de responsabilidad,19
2336,남쪽으로,hacia el sur,57
4174,유산탄,metralla,82
8172,묘사하다,que representa,23
9930,나룻배,transportar,37
11385,음경,pene,34
2625,대관식,coronación,61
891,입금,depositado,54
3381,미니어처,miniaturas,61
13853,언제,cuando,6
9329,거주자,habitante,48
7336,무정부 상태,anarquía,62
13280,문맥,contexto,16
9697,ufo.,ovni,44
14481,누르다,prensa,12
11120,캐리,carey,36
8247,너트,tuerca,43
11682,전나무,abeto,31
10087,강풍,vendaval,40
1891,해커,hackers,40
7873,가해자,perpetradores,45
3781,가장 깊은 곳에서,más profundo,84
4199,소문자,minúsculas,82
11543,무지개,arcoíris,32
11862,머리글,encabezamiento,9
1457,소구,tabor,94
10976,피부,piel,33
11983,시민들,los ciudadanos,24
11947,오페라,ópera,23
13803,be,ser,5
6633,재배치,reordenación,55
14472,제임스,jaime,9
13936,우리의,nuestro,5
8051,아크론,akron,58
3411,폴리 에스테르,poliéster,84
11318,마가렛,margaret,34
7226,래플즈,sorteo,63
9978,하이라이트,destacar,21
14218,컴퓨터,computadora,7
3459,흥미 진진한,jugoso,86
445,peebles.,péula,100
14429,가격,carillo,18
5924,가장 섹시한,más caliente,72
9331,소비,consumado,30
8648,신뢰할 수있는,confiado,24
3525,고란,goran,86
12835,맨체스터,manchester,21
2794,야외 파티,parilla,88
6466,오븐,horno,62
2414,칫솔,cepillo de dientes,91
7649,불교도,budista,59
103,관상관,coronario,100
13151,전진,avance,12
748,무호흡증,apnea,98
8242,능가했다,superado,45
12425,아리엘,ariel,25
12448,출시,lanzado,18
6642,스토니,pedregoso,67
12621,토종의,nativo,21
11540,기르다,fomentar,31
6826,뭐라고 요,perdón,62
4378,색화물,sajones,53
11606,산소,oxígeno,31
5206,아일랜드 사람,arrozal,74
5467,니콘,nikon,74
2220,재앙,plagas,37
7512,브로 모,bromo,62
6299,거주지,poblado,37
11736,페리,sidra de pera,30
9643,심판,juicio,44
9663,여성식,feminismo,47
9569,스톨,estola,47
12680,범죄자,estafa,18
2790,돼지 사람,porquero,89
10872,좁은,estrecho,32
399,중탄산염,bicarbonato,100
9138,우선 순위,prioridad,47
9308,매우 무더운,ecuatorial,49
12634,불법적 인,ilegal,21
8744,클로스,claus,53
12543,계약,contrato,20
13877,5월,puede,5
9880,안내,guia,45
4909,세르 라,serra,78
9493,분자,molécula,43
7604,진,jin,61
11003,커피,café,37
3676,테너,tenor,80
11777,라이센스,licencia,10
1194,과시,trompeteo,96
4699,벌새,hummer,79
7715,역학,dinámica,24
713,튀어 나온다,de muelles,98
7851,처벌 된 것,penalizado,49
5284,요크꾼,yorker,66
8486,래핑,envuelto,38
1561,암자,ermita,95
12977,전망대,observatorio,19
5797,반도체,semiconductor,69
8912,k,mk,50
6977,튀어 나와있다,saltó,19
13173,중고등 학년,secundario,17
3744,구매자,compradores,77
10732,웰링턴,wellington,38
13056,그레이엄,graham,18
3998,안개가 낀,brumoso,83
7390,좋은 사람,buen hombre,62
6431,에세이,ensayos,36
10502,모스,mos,21
2223,복수심,vengativo,90
9131,아르키메데스,arquímedes,51
10237,키,teclas,11
4761,나선,hélice,79
8598,무,nulo,52
2364,네 배로,cuadruplicar,86
538,과세 대상,imponible,99
5336,고마이,loma,75
13327,움직임,movimiento,14
4902,범퍼,parachoque,74
10731,슬퍼,triste,30
8410,밀랍,cera,51
