ID,KOREAN,ARABE,INTERVAL
9296,튀기다,يواجه,40
7336,무정부 상태,فوضى سياسية,62
7162,부채,وير,57
5322,금발의,شقراء,62
2188,폴더,مجلد,87
9485,어린애 같은,طفولي,47
3624,숯불,شاريت,85
11967,즉,بمعنى آخر,28
4211,잡아라,حظا,39
3385,샛별,إبليس,84
12389,편견,انحياز، نزعة,25
7672,송금,pg.,60
3764,fennec.,فينيك,84
14217,다시,مرة أخرى,5
1808,오버란,اجتاح,93
10174,근위대,يا حارس الشاطئ,41
2976,ursa.,أورسا,64
810,사프란,زعفران,98
152,튜닉,تونك,78
1448,팅크,تينغ,84
12785,매기다,المناقصة,18
14044,요율,معدلات,7
8703,발견하다,يكتشف,9
4066,다가미,تعدد الزوجات,82
8510,근육질,عضلي,55
5368,코카서스 사람,قوقازي,74
2881,주바,جوبا,88
267,접선,الظل,96
10160,펠릭스,فيليكس,42
9995,진홍,قرمزي,44
9989,북동쪽,الشمال الشرقي,43
11338,중심의,تحركها,34
5053,바스크 사람,الباسك,74
8451,시위대,المتظاهرين,53
5428,노스,أقرم,74
4654,persephone.,بيرسيفون,79
8978,코르크,كورك,50
389,갈륨,غاليوم,100
12945,그레이딩,وضع العلامات,15
14161,공부하다,يذاكر,16
4406,마르네시아어,هامسيسيا,80
11624,매프,مهد,31
13911,그녀,هي,10
12747,친구,صديق,13
4725,크레인,كتر,73
12750,형사,ديك.,21
1837,이세벨,jezebel.,93
5140,비디오 테이프,شريط فيديو,64
9920,하얗게 된,hoary,44
13464,헨리,هنري,13
5817,히드 록실 라제,هيدروكسيليز,72
10316,은닉처,مخبأ,37
3238,선충류,nematode.,87
4264,브롬,البروم,78
3550,경영자,الإدارة,86
2335,도움이된다,تؤدي,91
2498,팔로마,بالوما,90
11240,밀스,ميلز,25
8791,julio.,جوليو,53
9287,케이,كاي,49
9894,등록,التسجيل,42
2242,내기를 걸다,الرهان,83
8603,북유럽 인,الشمال,54
562,산기슭,سفوح,73
10596,경주마,فرس الرهان,28
14408,인물,الأرقام,12
13059,두 배,مرتين,18
14464,더럽히는,قدم,6
12584,아버지,الآب,22
1871,유창한,بطلاقة,93
1728,회고,اعتقال,63
13881,사용된,مستخدم,5
9409,데릭,ديريك,48
10257,손바닥,كف، نخلة,38
119,카마라,كامارا,100
10669,사설,الافتتاحية,34
8838,용감한,شجاع,22
12591,연습,ممارسه الرياضه,19
9292,...에 pct.,معاهدة التعاون بشأن البراءات,49
4365,지거,جاغر,80
9004,공예 학교,polytechnic.,51
11951,인구 조사,التعداد,28
3189,코나,كونا,87
1092,깃,ريشة,94
10368,타코,تاكو,40
2170,영사,القنصل,61
9681,베니스,مدينة البندقية,46
14492,선물,العقود الآجلة,8
10591,게이터,جور,39
5407,jat.,جات,74
8808,마케도니아 어,مقدونيان,46
792,전해질,بالكهرباء,95
5770,보아,أفعى,71
6913,돛대,سارية,62
8020,루,لوت,58
7079,미르자,ميرزا,64
10391,점프,القفز,8
2133,게이 샤,جيشا,91
321,와우각,cochlear.,100
11977,불완전한,غير مكتمل,27
3927,롤란도,رولاندو,83
7963,손질,تقليم,41
7324,생기다,تنشأ,47
2473,점착제,لاصق,73
11199,다지,يتملص,33
2006,목수,النجارين,46
1150,페놀,فينول,91
13122,별들,النجوم,9
11751,용량,الصوت,27
7820,알림,تذكير,16
459,단층 촬영,الأشعة المقطعية,99
7246,최신,الأحدث,62
10636,theodore.,ثيودور,38
432,아마 니,أماني,100
4430,청,سونج,80
11236,불공정하게,غير عادلة,35
11944,앨리슨,أليسون,28
5353,바탄,باتان,75
3156,사제직,كهنوت,88
9885,보컬,غناء,34
13025,대령,كولونيل,18
2848,피카딜리,piccadilly.,88
4110,무신론자,ملحد,64
10518,노르웨이 인,النرويجية,38
8946,인내심있는,صبور,38
12078,아마추어,الهواة,26
10392,불꽃,لهب,19
9484,아귀,avant.,48
13397,고양이,قطة,13
6008,만다린 오렌지,الماندرين,70
3399,해체,تفكيكها,69
10514,구입 한,تم شراؤها,25
218,니트로 페놀,النتروفينول,100
3218,초음속,supersonic.,56
11735,고마워,تا,30
12891,파산하다,حطم,20
11301,...에 대하여,فو,34
11551,킥오프,انطلاق,31
4804,주목받지 못한다,غير ملاحظ,72
4065,과산화물,بيوروكسيد,80
6011,소작지,حقل صغير مسور,70
1569,바누나,فارونا,94
11634,음유 시인,بقلم,31
5148,하드 톱,hardtop.,76
1335,검,بيلبو,96
12447,넬슨,نيلسون,24
5727,코코스,كوكوس,52
10289,아미르,أفضل التحايا,41
13534,의견,رأي,10
11844,블레이크,بليك,29
11233,결투,مبارزة,33
12955,유태인,يهودي,19
9886,그레코,جريسو,44
13805,~에 의해,بواسطة,5
1677,교구 목사,رئيس الجامعة,93
5173,여가,فراغ,74
9767,식물,النباتات,15
923,zain.,زين,97
11916,가득차 있는,احتل,24
11982,어설프게 다루다,تلمس,21
11929,인용 부호,يقتبس,13
12655,나는,أنا أكون,22
8090,중부 방언,ميدلاند,42
12087,명백한,واضح,16
11679,우루과이,أوروجواي,30
8984,모집,تجنيد,23
10197,소녀,عذراء,41
7065,인조,الاصطناعية,62
9463,coe.,كوم,48
9250,두개골,جمجمة,48
10792,인기 많은,حبيبة,38
3206,미결,تشويق,30
12472,앤의,آن.,18
736,잠옷,لباس نوم,94
2462,수사학,بلاغي,58
11503,티베트,التبت,32
2949,포스 포,الفوسفو,88
10860,처녀,بكر,34
11050,장,الفصل,30
11418,거울,مرآة,30
11372,도,عكس,33
8414,믿을 수 없을 정도로,بشكل لا يصدق,38
4135,프리즘,نشور زجاجي,81
12975,은퇴했다,متقاعد,14
278,박람회장,أرض المعارض,98
8277,이의,طب الأسنان,56
13253,걱정거리,اهتمامات,9
4724,핥다,يلعق,66
6464,경매,مزاد علني,59
8074,아반,abbott.,58
12909,폭행,عنف,19
8877,하수 오물,مياه المجاري,52
3694,릿리,ريدلي,84
13245,제이슨,جيسون,16
11238,체포,يقبض على,17
1803,소 치는 사람,راعي البقر,93
12277,자가,جاغا,25
4573,리보솜,ريبوسوم,69
13357,ont.,أونت,15
6897,앙상블,فرقة,61
3421,공유약,covalent.,86
14481,누르다,يضعط,12
2643,점도,لزوجة,88
13076,사회,المجتمع,17
12899,축구,كرة القدم,20
7485,더 깊은 곳,أعمق,62
10588,샌더스,ساندرز,37
13099,가장 큰,أكبر,17
2735,미모,ميرون,89
2642,동종 요법,علاج بالمواد الطبيعية,89
10342,덴마크 말,دانماركي,41
8862,라오스,لاوس,49
10328,준비,ترتيبات,20
13135,현대의,عصري,16
731,실무자,الممارسين,77
7004,야구장,ballpark.,55
5893,벤트,تنفيس,61
9172,펄라,تولسا,50
10031,틀리게,بشكل غير صحيح,43
10381,탄약통,خرطوشة,36
14282,시리즈,مسلسل,7
14105,경영진,تنفيذي,18
10594,알링턴,أرلينغتون,39
10511,액체,السائل,36
13789,건배,في صحتك,11
10350,디자이너,مصمم,9
146,ouija.,ويجا,100
10100,경구,شفوي,40
8172,묘사하다,تصور,23
9970,히피,الهبي,41
14296,끝났다,انتهى,7
11145,인어,حورية البحر,35
12957,오타와,أوتاوا,19
6465,카라카스,كراكاس,68
11030,예비의,أولية,36
13193,수동,كتيب,16
6475,기업가,ريادي,62
1239,배제하다,preclude.,78
7216,모피,فروي,62
4492,이상한 사람,خاطئ,67
7901,화성인,مريخي,57
3824,서양인,أوكسيدنتال,84
3664,학생들,التلاميذ,72
7995,점퍼,سترة او قفاز او لاعب قفز,55
7445,선언서,بيان البيان,62
7611,unisthed.,العنان,57
11084,채광,التعدين,16
13229,아들,ابن,15
2087,클리오,كليو,92
4890,윤활제,لوب,77
8288,진원지,epicenter.,56
12918,표적,استهداف,13
11355,edgar.,إدغار,34
7910,람무치,لامبو,59
9685,고군분투하는,يكافح,21
11280,신입생,طالبة,34
12161,위험,مخاطرة,25
9150,발렌시아,فالنسيا,50
8308,나치스,النازيين,24
13389,흔들림,المخاوف,14
2640,맥아,شراب الشعير,88
11747,제 20 세,العشرين,30
12420,어떤 사람,شخص ما,24
11360,어떻게 든,بطريقة ما,33
10689,본토,البر الرئيسى,38
3243,그린디,غريوندي,87
9735,올레 우리,أولي,45
1563,오세아 먼언,أوقيانوسيان,95
13358,겨울,شتاء,14
10598,카메룬,الكاميرون,39
9311,보니,بوني,46
8577,보이지 않는,غير مرئى,51
9127,토마토,طماطم,46
5100,관절,مفصلية,63
1891,해커,المتسللين,40
13279,ⅲ.,ثالثا,16
8546,건강한,صحيح,54
13280,문맥,سياق الكلام,15
1030,구점 이상의 패가 없는 수,yarborough.,97
10395,잠수함,غواصة,38
9746,자포자기 한,متحرق إلى,37
12683,키보드,لوحات المفاتيح,20
11039,식민지,مستعمرة,21
9119,강화,عززت,32
90,기종,الانتفاخ,100
9462,그린 윅,غرينتش,48
8155,용접,لحام,53
1220,크럼프리 류의,crumpler.,96
8,괴짜,geeks.,28
13511,토론토,تورونتو,13
13432,보일 러 플레이트,غنيمة,14
12413,화성,كوكب المريخ,12
1020,꾸민,مصنوع,97
3345,위선,نفاق,87
6586,인력,القوى العاملة,67
7946,모조리,بالجملة,58
7145,시점,وجهات النظر,39
3621,지하수,مياه جوفية,85
12016,스톡,المخزون,24
9201,어울려,مناسبة,20
8025,공작원,دوقة,58
13500,보안,الأمان,12
11331,휘장,شارة,34
12208,장선,catgut,26
6303,요나,يونس,69
12485,줄인,مخفض,16
14456,엑스,x,8
12815,공화주의자,جمهوري,18
2447,우연히,عن طريق الخطأ,20
9710,복구,استعادة,9
4469,보석류,مجوهرات,80
5495,파로스,فاروس,74
2518,완곡 어법,كناية,87
3650,돌아서 다,التف حوله,82
8893,포도작,بوتوماتاك,52
5257,책임이있다,مسئولة,75
11523,튀니지,تونس,32
3299,cyrillic.,السيريلية,87
12342,기니,غينيا,24
12576,펠트,شعور,23
3571,vivian.,فيفيان,85
6921,사냥개,كلب,60
4005,친선,نية حسنة,83
9042,산드라,ساندرا,51
6463,트리폴리,طرابلس,67
8744,클로스,كلوز,53
1667,제국주의 자의,الإمبريالية,80
10988,과일,فاكهة,32
7690,심한,غزيرة,60
3612,의성,onomatopoeia.,85
4605,목걸이,قلادة,77
6443,대낮,منتصف النهار,67
3856,부속품,مستلزمات,66
3922,파이 소스,بايس,83
1559,밀너,ميلنر,95
9207,호킨스,هوكينز,50
14436,다수의,عديد,6
8364,핵,نواة,56
11587,vii.,السابع,31
4582,숫자 카드 맞추기 놀이,لوتو,80
2379,계속해,تابع,83
4299,페어 뱅크스,fairbanks.,81
14511,떠나다,يترك,7
6314,스트롬인,ستروم,69
600,나이트 셔츠,قميص النوم,99
9781,삼각형의,الثلاثي,45
12051,바닥,أرضية,24
6183,카르텔,كارتل,65
11826,안녕,وداعا,27
8015,랍비,الحاخام,56
3767,항속,المبحرة,35
2452,영재,موهوب,42
10847,앙골라,أنغولا,38
12672,열 두번째,اثني عشر,22
6204,윤,يان,69
7641,지오,جيو.,61
7225,쎄타,ثيتا,62
4937,대소동,tempest.,75
3617,루지,غفوة,85
4848,보르도,بوردو,78
12707,결석,حصاة,18
1067,깜둥이,الزنوج,46
10740,킹스톤,كينغستون,38
6559,기병,جندي,54
6182,시금치,سبانخ,69
7529,괴테,goethe.,62
9212,제,ht.,32
7032,로도디아,رودسيا,64
4323,압생트,الأفسنتين,80
3708,동체,جسم الطائرة,84
4196,뉴런,الخلايا العصبية,69
11035,오십,خمسون,34
13052,믿음,إيمان,17
4350,배경,خلفيات,16
13625,분명한,صافي,11
7132,카사 블랑카,الدار البيضاء,63
8635,두꺼비,العلجوم,53
11612,블레어,بلير,31
6249,불리한,معضن,60
7808,트리,ترى,59
14149,하나의,أعزب,9
9610,해석,فسر,18
6823,도나,دونا,64
4699,벌새,مطرقة 🔨,79
989,카멜롯,كاميلوت,97
3660,표준화,تطبيع,14
7513,비즈륨,bz.,62
8243,용서하다,اغفر,49
10770,zeppelin.,منطاد,38
14396,주장,المطالبات,9
1004,황새치,سمك أبو سيف,97
1980,부피 테인,بوفوتينين,93
13998,서비스,خدمة,7
10135,베르사일,فرساي.,42
9544,미국 병사,سامي,47
671,썰매,تمزلج,93
5747,바우처,باوتشر,72
10642,견본,عينة,28
4703,적의들,anversaries.,67
1034,ronin.,رونين,97
13471,...에,بناء على,13
9019,제나,جينا,51
10996,극선,القطبي,33
7872,무한히,بلا حدود,26
2607,랜더,randle.,89
6389,젤라틴,جل,65
12728,카터,كارتر,21
7630,외계인,خارج الأرض,59
11174,가능하게하다,يسهل,32
11216,아름다운,جميل,26
12158,악마,شيطان,19
8185,신데렐라,سندريلا,57
5823,지체,تأخر,38
7161,rudd.,أرد سمك نهري,63
14113,찾다,يجد,7
2730,연마,طحن,66
9078,목적지,المكان المقصود,38
7294,dvorak.,دفوراك,62
13012,푼,عدل,18
14328,~ 주도의,قاد,10
4625,아포,بوغ,69
11730,에티오피아,أثيوبيا,30
5792,춘분,الاعتدال,68
3294,혈액 요소 질소,كعكة,54
13197,애국자,باتريوت,12
89,왈라비,wallaby.,76
9246,궤도의 궤도,orbits.,14
14116,6월,يونيو,6
11147,로사,روزا,35
1767,연금,المعاشات التقاعدية,62
3563,시대에,eras.,15
7928,성운,سديم,57
13557,가로 질러,عير,13
8487,빙하,glacier.,50
3876,저항기,المقاوم,81
12653,비용,كلفة,19
8636,울버린,ولفيرين,32
2273,휘파람 부는 사람,ويسلر,91
11943,영구적 인,دائم,22
7002,호그,hogg.,64
12615,바이스,نائب,22
4177,루 닐,لوسيل,82
4309,플레인 필드,بلينيلد,81
9791,뭐라고,إه,45
10561,피아노,بيانو,39
4051,후미,firth.,82
1997,나사렛 사람,نزارين,93
8474,조준,تهدف,21
1711,bafta.,بافتا,94
3526,마시멜로,مرشملوو,86
12540,지사,محافظ حاكم,21
7430,풀맨,بولمان,62
390,척골가 있는,الفقاريات,91
7312,네이피어,نابير,62
14232,남성,رجل,8
5667,케이프,كاهيل,73
4259,cowman.,بند,81
2624,소위,حامل الراية,88
6554,부탄,بوتان,67
6879,모리타니,موريتانيا,65
12733,러시,التسرع,12
9616,프리 스타일,حرة,46
13088,벽,حائط,16
6322,정신 분열증,انفصام فى الشخصية,69
8871,페니,بنس,51
3581,평일,أيام الأسبوع,64
13178,길이,الطول,15
879,빔,أشعة,53
12868,노르웨이,النرويج,20
9158,적도,خط الاستواء,28
2224,황홀한 도취,كايف,91
2621,패스 파인더,باثفايندر,84
9794,시제,توتر,44
1744,칼엄,كلام.,93
11780,룩셈부르크,لوكسمبورغ,30
10364,모욕,إهانة,22
7301,블리츠,بليتز,58
12317,메달,ميداليات,14
450,asker.,أساء,100
2203,배우자,مقاهي,88
11256,장난,الخدعة,28
11711,올리버,أوليفر,26
3438,난초,زهرة الأوركيد,86
1060,숟가락,ملاعق,51
11421,상황,ظروف,31
12378,명예,شرف,19
8009,없는,عارية,34
13055,안전,سلامة,18
10346,온실,البيت الأخضر,41
9307,데뷔했다,لاول مرة,18
1007,햄 라인,هاملاين,97
4493,꼬마 나무,twat.,79
5992,해마,فرس البحر,71
9366,전압,فولتا.,49
13264,마리아,ماري,14
11997,지지자,تعهد,28
9008,확장,تمتد,18
6082,가치 없는,عديم القيمة,69
4235,혼합하다,يمزج,62
10281,샤이어,شير,41
8505,롬니,رومني,55
4800,노출,الكشف,34
4707,누적,تراكمي,75
4834,바인더,بيندي,77
9328,린다,ليندا,49
3587,이중 언어,ثنائي اللغة,84
2374,컵케익,كاب كيك,90
6050,무기류,أسلحة,70
11908,특이한,غير عادي,25
1046,몸통 부분,صد,86
8286,공장 폐쇄,قفل,56
10764,베르데,فيردي,38
13726,이스라엘,إسرائيل,12
10995,탈수소 효소,dehydrogenase.,37
11501,키프로스,قبرص,32
11396,건너 뛰기,يتخطى,28
3254,석류석,غلينت,87
9438,항아리,إناء,45
11980,아테네,أثينا,28
11931,세,الأعمار,12
8553,순환기,الدموية,54
4039,더럽지 않은,طاهر، نظيف جدا، منظم جدا,82
10460,로맨스,رومانسي,39
2499,저체온증,انخفاض حرارة الجسم,90
6448,khmer.,الخمير,68
8115,인류학,الأنثروبولوجيا,56
4784,판지,ورق مقوى,78
12168,뒤쫓다 다,مطاردة,22
10454,린스,لين,40
12547,교환,تبادل,21
1921,점액,مخاط,93
11324,이든,إديث,34
4962,보조자,مساعد,76
