ID,SPAIN,DEUTSCH,INTERVAL
9600,despotricar,schimpfen,42
13968,gestión,management,11
9294,supervisión,überwachung,19
6661,hemofilia,hämophilie,70
986,liga,strumpfband,95
10437,tranquilo,friedlich,17
151,calor,wärme,100
10015,directores,verwaltungsratoren,20
8022,teñir,farbstoff,56
5233,libro mayor,hauptbuch,78
2200,tienda de comestibles,lebensmittelgeschäft,88
3176,escalado,eskalation,42
12376,caballero,ritter,23
9907,demandado,verklagt,26
373,tiña,tinea,100
5676,termodinámica,thermodynamik,71
14228,máquina,maschine,11
1432,navegante,naviglust,96
3072,almendra,mandel,87
5225,señorita,vermisst,78
12090,liderazgo,führung,31
8508,de marea,tidal,58
11543,arcoíris,regenbogen,35
1314,desnutrición,unterernährung,97
12427,elegido,gewählt,28
7103,extinto,ausgestorben,46
958,celíaco,zöliakie,98
5831,auf,aufbohrt,74
12537,copias,kopien,12
3681,vértigo,schwindel,86
6225,calderakers,kesselmacher.,71
14370,ofrecido,angeboten,17
3236,perdiguero,dearborn,88
11963,oponentes,gegner,25
478,trifosfato,triphosphat,99
275,ibérico,iberer,99
12542,pez,fisch,23
6752,llevar fuera,abstand,69
7023,alfombra,teppich,65
12018,península,halbinsel,31
5508,fenómenos,phänomene,76
8923,palomitas,popcorn,55
14142,período,zeitraum,10
10514,comprado,gekauft,29
1619,ático,dachboden,94
6424,tonelero,hooper,71
10883,racial,rasse,28
5703,protuberancia,stoßen,57
9434,cachorro,hündchen,48
11236,injustamente,unfair,38
4123,desvanecerse,verblassen,53
12810,suiza,schweiz,24
11896,recurso,ressource,21
9521,subordinar,untergeordnet,43
10309,acompañado,begleitet,21
8471,jugador,glücksspieler,49
2509,ballesta,armbrust,92
10798,jugador de bolos,bowler,32
8857,calvo,kahl,50
9602,sesenta,sechzig,45
11132,permaneció,stand,38
3543,fallar,halskrause,83
8126,autógrafo,autogramm,53
11483,duración,dauer,35
1898,urgente,ei.,94
2121,profanación,entweihung,88
6671,paleolítico,paläolithikum,70
7872,infinitamente,unendlich,30
5285,sintoísmo,schintoismus,77
14279,líneas,linien,10
10831,quejas,beschwerden,29
10469,canales,kanäle,18
2657,vacilado,schwankend,79
8701,destripador,aufreißer,57
6946,revelado,enthüllt,62
12663,alfarero,töpfer,25
14469,documento,dokumentieren,14
11382,deshacerse,loswerden,37
10319,linda,linn,45
5278,unc,unheil,77
2575,miliciamen,milizsoldaten,92
4225,afluencia,zustrom,83
10939,madeja,strang,36
5386,lodoso,schlammig,74
6023,toalla,handtuch,69
375,sílice,siliciumdioxid,100
10844,fusión,verschmelzung,40
12459,caminante,gehhilfe,27
12347,carril,schiene,27
6893,tracks,racker,68
2972,aviador,flieger,89
3218,supersónico,überschall-,60
12430,escena,szene,24
7116,busto,büste,53
12953,anular,überschreiben,22
1647,simétrico,symmetrisch,84
14490,transformado,gedreht,11
5330,memorias,erinnerungen,69
11316,hombro,schulter,34
266,indulgente,nachsichtig,97
10672,mantenimiento,aufrechterhaltung,16
5570,persona blanca,whitey.,76
4443,acuático,wasser-,50
14309,personal,persönlich,6
12899,fútbol,fußball,23
14000,usuario,benutzer,5
7147,esquimal,eskimo,47
9061,camisetas,hemden,38
3805,domar,zähmen,72
13301,presión,druck,18
2041,marco principal,mainframe,93
13115,egipto,ägypten,20
9149,montado,geritten,53
8801,níquel,nickel,54
11008,embajada,botschaft,37
6027,pantalón,taschen,38
5029,estimular,sporn,37
195,valle arbolado,dingle,100
9390,protestante,evangelisch,15
1384,inflamable,brennbar,93
2203,consorte,gemahlin,90
481,unísono,einklang,99
12641,aligerar,erleichtern,26
13475,persa,persisch,16
9510,tubo,rohr,41
1024,salmoncillo,parr.,97
4609,revestido,verkleidet,79
10501,maravillas,wunder,17
8,frikis,geeks,32
12294,otan,nato.,29
3307,cordón,kordon,77
13658,parecer,erscheinen,10
4598,reemplazado,ersetzt.,74
9671,cumplido,erfüllt,39
2172,conejos,kaninchen,38
13064,infierno,hölle,21
6919,raptor,raubvogel,49
14118,dado,gegeben,12
7060,tubería,pipeline,64
13393,satisface,trifft,11
3006,amapola,mohn,88
12972,enemigo,feind,20
5785,ano,anus,75
8433,incondicional,unangebracht,59
9678,estabilidad,stabilität,36
8834,oso pardo,grizzly,49
5707,psicópata,psycho,75
11554,equilibrio,balance,28
10,estrella de sol,sonnenstern,100
4494,más duro,härteste,82
9573,calamar,tintenfisch,42
10758,buckyes,rosskastanien,38
1260,hamfersmith,hammerschmied.,97
11861,profundidad,tiefe,32
5135,cesura,zäsur,79
13902,funcionarios,beamte,10
8540,tejón,dachs,46
135,lactoso,vanillepudding.,100
4793,simetría,symmetrie,79
10912,hebreo,hebräisch,39
2994,marea,blume.,89
1315,en mayúsculas,in großbuchstaben.,97
10972,fortalecimiento,stärkung,21
7984,hídeo,hyde,62
953,pétalos,blütenblätter,91
4218,factible,machbar,72
2595,iluminar,erleuchten,49
4809,ahumado,smokey.,80
12420,alguien,jemand,28
875,prefacio,vorwort,93
8393,estacionario,stationär,59
9290,alimento,füttern,43
3027,topacio,topas,89
11079,del sudeste,südosten,39
9724,pedernal,feuerstein,49
11349,huésped,gast,32
2342,fideos,nudeln,66
13710,por lo tanto,deshalb,13
7076,ladrar,rinde,61
6651,toma de corriente,auslauf,49
7349,asignación,zuweisung,30
1638,timón,ruder,93
9360,brete,brompel,52
6930,gachas,brei,66
2003,entre paréntesis,parenthetisch.,90
6819,paddock,koppel,68
11006,ídolo,idol,38
9163,pretendiente,presley.,53
3756,buey,ochse,86
8659,de paso,übrigens,55
4089,pegajoso,klebrig,84
12818,noreste,nordost-,24
5864,inversores,anleger,65
8896,bosquecillo,holt,55
2259,fibra de vidrio,glasfaser,93
3715,lavavajillas,geschirrspüler,82
9797,juano,jude.,48
2442,astuto,wilde,92
3102,encogerse,schrumpfen,73
7584,aerobús,airbus,64
5976,aburrimiento,langeweile,73
2898,entre varios colegios,intercrolgate.,90
6177,pie grande,bigfoot,72
7141,empanada,patty,65
14348,tomando,einnahme,5
4653,punto de vista,standpunkt,80
2791,interpretable,spielbar,90
3138,clero,klerus,88
514,avispera,wespen,61
4302,aislamiento,isolierung,68
9987,marca comercial,warenzeichen,44
7111,botín,beute,65
13294,montar,montieren,16
9482,influyente,einflussreich,51
11145,sirena,meerjungfrau,38
2569,jurados,juroren,76
10190,en total,insgesamt,46
2746,deportación,abschiebung,65
9252,métrico,metrisch,50
10781,linaje,linemen,41
3394,acrónimos,akronyme,62
7509,brujería,hexerei,64
13373,escocia,schottland,17
394,latería,latham,100
2311,molestar,stören,24
4111,acortamiento,verkürzung,39
5621,dwarfismo,kleinwuchs,76
2938,comprender,begreifen,86
14202,guerra,krieg,8
962,narciso,narzisse,98
13633,importar,gegenstand,13
10146,embajador,botschafter,43
1707,bola de fuego,feuerball,93
993,ecléctico,eklektisch,98
7216,peludo,pelzig,66
3630,craptor,krapper,87
3044,hombre del puente,bridgeman.,89
1441,arameo,aramäisch,96
5583,reformulado,umformuliert,54
1346,diablillo,eindrehen,96
5857,bolso,geldbeutel,66
10202,acción de gracias,das erntedankfest,45
5023,agujas del reloj,im uhrzeigersinn,79
10476,cambiado,geschaltet,26
2346,contorno,kontur,88
4335,cretáceo,kreide-,83
288,microscopía,mikroskopie,100
11133,dieciséis,sechszehn,38
3912,efigie,bildnis,81
11777,licencia,lizenzierung,12
9249,flores,blumen,36
2682,francófono,frankophone,91
11544,asiento,sitz,23
6337,patatas,kartoffeln,42
1685,falo,phallus,95
6845,manta,decke,61
1783,piojo,laus,95
6630,sandía,wassermelone,68
9627,maldición,fluch,43
11226,fijación,festsetzung,11
13086,mercado,markt,15
14018,actual,aktuell,8
8571,yugoslavo,jugoslawisch,56
7198,retroceso,rückstoß,65
8666,meseta,plateau,56
1660,carpa,karpfen,84
11457,báltico,baltisch,36
1627,linaza,flachs,95
6739,manatí,seekuh,69
10626,limón,zitrone,41
6959,librea,lackierung,66
8356,tensión,beanspruchung,49
14465,asociación,verband,12
2444,centinela,posten,88
1613,ceilán,ceylon,95
2489,hermafrodita,zwitter,91
9115,malentendido,missverständnis,47
13244,trato,handeln,13
11997,resaca,sog,31
11287,cinta,band,30
11771,reconocido,anerkannt,6
7040,audiencias,publikum,32
14099,dar,geben,9
9464,tiempo de guerra,kriegszeit,51
6415,la risa,lachen,71
5424,emorio,emory.,77
259,grupa,scherzhaft,100
13896,bajo,unter,7
14353,descrito,beschrieben,11
10159,entrenador,trainer,39
9624,ética,ethik,39
8655,pacto,pakt,57
11935,física,physik,7
2177,gallina,henne,81
13951,debe,muss,8
11462,hazme,kuppel,35
6902,estrellarse,absturz,19
8883,gubernamental,staatlich,55
8070,interminable,endlos,61
10959,realimentación,feedback,39
12806,dinamarca,dänemark,24
4944,sionistas,zionisten,44
9654,mensajero,bote,48
1302,bronceado,sonnenbrand,95
6672,supremacía,vorherrschaft,70
6865,reacio,widerwillig,62
12129,adoptado,angenommen,23
7157,cortina,vorhang,63
9767,plantas,pflanzen,17
6732,colon,doppelpunkt,45
5271,perdedores,underdogs,59
1369,no notificado,nicht markiert,97
4023,categorización,kategorisierung,30
11188,vacío,leer,37
11884,ambiente,umgebung,31
13892,antes,vor,7
6740,piña,ananas,69
6386,arpa,harfe,69
10784,según se informa,berichten zufolge,41
6482,desconectado,offline,71
10150,patineta,skateboarding,33
5486,isaiah,jesaja.,76
13434,trajo,gebracht,17
6771,linterna,laterne,66
7514,exposición,ausstellungsstück,29
11590,poesía,poesie,35
9556,nú,nu.,46
6556,hundido,versenkt,70
13307,escribió,schrieb,18
8351,en el lado,auf der seite.,59
13910,desde,seit,8
1600,dinámico,dynamos,56
2844,frailecillo,papageientaucher,90
13440,lo que,wie auch immer,16
3271,esquiador,skifahrer,78
1756,compañeros de clase,klassenkameraden,85
11186,suizo,schweizerisch,38
14305,aire,luft,9
7532,lince,luchs,64
841,calesa,buggy,98
702,golosina,leckerbissen,88
13297,dorado,golden,18
12476,acreditado,seriös,23
10886,desapego,ablösung,32
7944,polvoriento,staubig,62
3194,tejidos,gewebe,52
9120,alfiler,stift,43
11857,dispositivo,gerät,27
8615,mullido,mullen,57
87,blanqueo,bleichen,41
13995,grande,groß,7
2685,cazo,schöpflöffel,90
4361,criticar,kritisieren,48
6567,prestar,verleihen,48
13347,desambiguación,ausdehnt.,17
1395,corriente de lava,coulee,95
10563,atasco,verstopfung,40
10908,arboleda,hain,38
5679,mostaza,senf,75
5320,sombrero de copa,topper,66
1163,bombero,feuerboy,97
8146,en marcha,unterwegs,61
7048,maletero,stamm,60
13335,sexto,sechste,18
2472,oblicuo,seitwärts,91
11029,difunto,entfalten,39
12610,delegado,del,26
10445,cuello,nacken,41
11602,diccionario,wörterbuch,34
5311,aerodeslizador,luftkissenfahrzeug,77
2619,tomadores,abnehmer,64
13255,escritorio,schreibtisch,19
14315,derechos,rechte,8
3948,sarcástico,sarkastisch,81
2597,número de lectores,leserschaft,91
10612,procedimiento,verfahren,33
3501,muesca,einkerbung,58
6155,tablista,surfer,62
9340,pipí,pinkeln,51
12242,concepto,konzept,26
3306,maleficio,verhexen,86
465,detractores,bekämpfer,98
6983,soda,limonade,67
6584,alondra,blackcap.,70
2067,isla pequeña,cay.,93
2291,estroncio,strontium,93
3939,biosfera,biosphäre,85
14410,mirando,aussehen,5
10081,cueva,höhle,41
13140,suecia,schweden,20
1731,seno,sinus,90
12107,revisado,kontrolliert,12
6863,idealmente,im idealfall,38
4483,melena,mähne,78
1601,torno,drehbank,95
8060,pacers,passierer,57
312,gympie,gympothek.,100
3474,sin dolor,schmerzlos,88
2,galleta salada,brezel,94
14381,valores,wertpapiere,13
5382,denotar,bezeichnen,32
9653,estropeado,geblasen,50
14360,enero,januar,6
11232,violento,gewalttätig,36
9824,marino,maronen,42
3608,platija,flunder,84
6880,regreso a casa,heimkehr,67
13828,acerca de,um,5
5979,ambicioso,ehrgeizig,72
3200,infligir,einlustig,55
13994,días,tage,7
2351,olmo,ulme,85
6130,sobrino,neffe,69
2728,morello,sauerkirsche,90
9386,búlgaro,bulgarisch,49
10717,manteca,butter,41
3950,reforzar,nackenrolle,67
4928,cacharro,hornh,80
3795,entrega por paracaídas,airdrop,76
28,difracción,beugung,100
3549,artrópodo,gliederfüßer,86
3667,sanción,sanktion,17
9963,hawaiano,hawaiisch,46
3648,ortigas,nessel,82
8143,circular,kreisförmig,60
12583,fosa,grube,20
11682,abeto,tanne,34
14139,comparado,verglichen,12
7145,puntos de vista,standpunkte,43
8582,posada,gasthaus,48
10336,pequeñísimo,kleinst,44
11265,ártico,arktis,38
13748,béisbol,baseball,13
1635,embrión,embryo,90
8039,soleado,sonnig,44
104,sin cesar,unstet,100
10004,culto,kult,45
11434,metilo,methyl,35
10937,arenoso,sandig,40
1872,amarrar,belag,90
503,bautizado,getauft,92
11086,implicar,implizieren,26
7968,microondas,mikrowelle,62
11360,de alguna manera,irgendwie,37
9420,segregación racial,apartheid,51
9716,tormenta de nieve,schneesturm,48
12649,palestino,palästinensisch,22
5018,habitat,lebensraum,78
10803,gusto,geschmack,38
9869,búho,eule,39
7802,de ciclón,zyklonikum,12
11720,descubrimiento,entdeckung,30
3511,salón de baile,ballsaal,86
5309,velocista,sprinter,62
12913,fila,reihe,21
2402,psiquiatría,psychiatrie,92
11114,ostra,auster,38
6537,cool,kühlgebiet,70
5470,bis,zugabe,74
3482,engrandecido,vergrößert,54
13787,muerte,tod,11
9874,darse cuenta de,realisieren,38
4402,gorro alto de piel negra,busby.,82
2579,lacayo,lakai,90
9421,cocodrilo,krokodil,49
13173,secundario,sekundär,19
14435,ganado,gewonnen,9
3248,terremáneo,erdenmensch,88
10173,mediterráneo,mittelmeer,46
1726,instantáneo,unmittelbar,81
12671,compañero,geselle,25
11121,estonia,estland,38
7090,vacuna,impfung,56
10976,piel,haut,36
2632,neural,nervös.,91
1087,cruz de caballo,withern,84
12561,esencia,es.,26
4444,alquiler,vermietung.,76
2925,agua de oro,goldwasser,90
7632,panorama,ausblick,62
13651,guardia,bewachen,12
8429,cesta,korb,56
9083,rascacielos,wolkenkratzer,50
10657,ciego,blind,35
5517,inmortal,unsterblich,61
4842,aprox,ca.,80
13645,competencia,wettbewerb,12
8946,paciente,geduldig,41
4908,no programado,ungeplante,80
11474,bebida,trinken,28
14074,lejos,weit,9
8633,morsa,walross,57
2156,fugas,lecking,42
4975,diagnóstico,diagnose,79
13643,pueblo,dorf,13
7005,acústico,akustisch,62
3197,cuidado de la salud,gesundheitswesen,88
12058,trivialidades,trivia,31
2760,babero,lätzchen,88
12742,armado,bewaffnet,15
10814,maldita sea,verdammt,37
686,signatarios,unterzeichner,89
180,incalculable,untalte,100
2817,euforia,euphorie,90
6444,vigilante,hausmeister,70
12236,medio tiempo,halbzeit,29
6369,palacio de justicia,gerichtsgebäude,71
12063,escritor,schriftsteller,22
13532,previamente,vorher,15
1171,trote,trab,90
13034,países bajos,niederlande,21
7938,incorporación,integrieren.,24
9315,copa,kopatisch,52
11995,trasero,rückseite,31
4072,veintiuna,blackjack,84
3185,cobarde,feigling,80
13769,comprensión,verständnis,11
10403,inmundicia,schmutz,44
6277,insurrección,aufruhr,71
11814,estudios,studien,19
12867,pavo,truthahn,23
462,contrastado,kontrastiert,36
8488,deslizamiento de tierra,erdrutsch,45
6694,esmerejón,merlin,69
13338,mm,in mm,18
1844,trotón,traber,93
376,pseudociencia,pseudowissenschaften,100
8269,renta,mieten,49
8432,litio,lithium,59
9300,libra esterlina,sterling,52
3599,atrincherado,verankert,79
10592,jamón,schinken,41
13442,indefinidamente,unbegrenzt,15
7489,enfatizado,betont,48
11734,cadena,kette,31
2561,almacenista,stockmann,92
13018,sábado,samstag,21
3121,pastilla,jujube,88
13367,6º,6.,17
309,barcazas,kähne,79
13891,hacer,machen,5
2238,cruz,sarfach,93
7424,sabiduría,weisheit,64
6126,guirnalda,girlande,71
5709,falacia,irrtum,65
2730,molienda,schleifend,69
10388,interestatal,amtieren,43
13721,contribuyentes,mitwirkende,12
1599,endurecer,härten,75
885,léxico,lexikon,98
9005,olimpíada,olympiade,54
7325,espadas,schwerter,36
13060,frío,kalt,21
9357,aclaración,klärung,50
7738,inconfirmado,nicht verifiziert,48
13590,carente,mangelnd,12
12974,pelotas,bälle,11
9809,dedo,finger,35
4255,retaguardia,nachhut,83
13738,jim,jammer,13
7089,cervecero,brauer,40
9875,polluelo,küken,43
9502,colombiana,kolumbianisch,50
1556,franceses,franzosen,96
245,administrar,verwalten,53
9747,mariscales de campo,quarterbacks,17
8427,volcánico,vulkanisch,58
2633,aumentador de presión,booster,79
8484,diestro,fechter,57
2471,intervilización,interlanguage.,92
7720,til,zuzüglich,63
6269,carbohidrato,kohlenhydrat,71
4333,desatado,ungebunden,82
10450,maleducado,unhöflich,41
13506,correo,e-mail,15
13067,hermano,bruder,15
14292,casos,fälle,6
14143,abierto,offen,9
6780,capataz,vorarbeiter,69
11906,pique,sprint,31
10569,munich,münchen,43
6070,rígido,steif,70
11271,cuarteles,quartier,10
14238,cosas,dinge,9
6113,catastrófico,katastrophal,58
2146,sin provecho,rückgängig gemacht,93
10286,helicópteros,hubschrauber,28
11655,descendente,fallend,13
3257,paperas,mumps,88
8336,lección,lektion,49
9112,cono,kegel,52
13665,vuelta,schoß,12
4756,altar,in haute,75
623,estrellado,sternenklar,99
5180,premontado,prem,78
5787,piedra clave,keystone,74
669,hinchar,anschwellen,70
9906, ,hat nicht,47
10786,mayordomo,diener,41
6935,filosófico,philosophisch,41
3590,propulsión,antrieb,87
12732,piscina,schwimmbad,23
8814,aserrador,sawyer,55
2081,amargamente,bitterlich,93
4433,aclamado,gefaillet,18
8470,separarse,wegbrechen,59
9616,estilo libre,freistil,50
10045,portavoz,sprecher,47
1096,pesadillas,albträume,61
3592,almohada,kopfkissen,81
11955,cazar,jagd,27
12980,recalada,landallfall,22
14463,intentar,versuchen,7
4150,renovado,renoviert,61
8997,cebar,schüren,47
11193,cáscara,rumpf,38
3289,quran,koran,88
12073,espiar,spion,29
1424,canto,gesänge,53
7358,terciopelo,samt,64
4154,coberturas,hedges,62
4753,homofóbico,homophobisch,80
10755,honesto,ehrlich,41
14230,todavía,noch,9
2261,radiante,strahlend,93
1590,condensar,kondensieren,53
11056,té,tee,39
5497,glándula,drüse,71
39,depurar,debuggen,91
3839,incoloro,farblos,86
11072,robado,gestohlen,39
10265,observaciones,beobachtungen,13
11254,paracaídas,fallschirm,37
12933,refugio,oase,22
6279,bielusiano,belorussisch,72
11381,apoyador,linebacker,32
13150,de todos modos,ohnehin,18
687,físicos,physiker,60
13979,encontró,gefunden,6
10964,gastar,ausgeben,31
5332,ejes,achsen,49
11521,cuarenta y cinco,fünfundvierzig,36
6529,sostenido,übernehmen,38
11511,crema,sahne,36
9705,estancado,still,40
3937,descender,absteigen,41
8576,agradecido,dankbar,52
10479,etíope,äthiopisch,42
10193,entidad,juristische person,40
3407,secoya,redwood,85
4281,testificar,bezeugen,61
5906,cíclope,zyklop,74
8514,charlemagno,karl der große,58
3060,angular,eckig,88
11022,ausencia,abwesenheit,39
14066,agregado,hinzugefügt,6
5164,corola,blumenkrone,78
314,anemómetro,windmesser,100
8255,bienestar,wohlfahrt,60
11697,se retiró,zurückgezogen,34
13991,comercio,handel,15
12157,brecha,lücke,29
11853,vikingos,wikinger,26
2511,inmundo,donnernig,92
8135,expulsión,vertreibung,55
4468,mee,mäge,82
7985,imponer,auferlegen,36
12863,desafío,herausforderung,14
10570,regularmente,regelmäßig,42
11716,gl,gleis,34
7151,vást,var,66
8782,clínico,klinisch,46
5391,camafeo,miniatur,76
9104,explosión,blast,30
12740,fénix,phönix,24
7129,cian,zyan,66
8164,marsopa,tümmler,61
1920,hillbilly,hinterwäldler,87
11702,incorrecto,ungenau,34
8003,cal,bal.,62
14375,capacidad,fähigkeit,25
7867,salarios,löhne,33
7958,profundamente,zutiefst,62
6728,corintios,korinther.,64
815,escote,ausschnitt,88
14387,corto,kurz,11
6115,drásticamente,drastisch,56
12324,colón,kolumbus,28
6265,trajes,kostüme,43
8222,huno,hunne,54
4310,desventaja,behinderung,67
6712,cantidades,mengen,47
9550,antártida,antarktis,50
3232,arriesgador,riskner,88
10402,huido,floh,44
12433,turco,türkisch,28
2756,opresión,unterdrückung,69
7836,fallas,ausfälle,24
9317,ceres,zerse,52
8534,plombagina,graphit,58
13125,obra de arte,kunstwerk,20
14215,efecto,wirkung,12
10383,no oficial,inoffiziell,41
1808,sobrecargarse,overan.,95
7007,mantarraya,stachelrochen,64
