ID,SPAIN,HINDI,INTERVAL
4742,avergonzado,शर्मिंदा,77
8138,xii,बारहवीं,56
12776,cobertura,कवरेज,20
3848,jurisdicciones,न्यायालय,49
13606,ricardo,रिचर्ड,12
7103,extinto,दुर्लभ,42
23,amén,तथास्तु,80
1063,última,हद दर्जे का,96
2486,conejo,ख़रगोश,90
1617,martones,मार्टेंस,88
1872,amarrar,कसना,88
10752,maillot,ट्रिको,38
12183,suicidio,आत्मघाती,25
1405,minerva,सरस्वती,95
11000,boca,मुंह,34
10556,restringido,प्रतिबंधित,16
7102,vocalista,गायक,59
6519,esclerosis,काठिन्य,67
7408,antisemitismo,सेमेटिक विरोधी विचारधारा,56
3006,amapola,पोस्ता,86
5739,meteoroide,उल्कापुर,71
10804,rendición,आत्मसमर्पण,27
7491,firewall,फ़ायरवॉल,61
11346,albania,अल्बानिया,33
8318,underwood,अंडरवुड,55
11037,redundante,अनावश्यक,33
9088,vinilo,विनाइल,49
4200,parc,पर्क,81
11650,que lleva,ले जाने,11
5155,inclinación,तिरछा,62
547,herejía,विधर्म,97
1538,orfeo,orpheus,95
4512,frenesí,उन्माद,76
7920,espectador,दर्शक,34
1559,milner,मिलनर,95
14466,buscado,वांछित,5
3088,licuadora,ब्लेंडर,87
11231,patrulla,पहरा,25
8588,fahrenheit,फ़ारेनहाइट,53
6851,yogui,योगी,65
13115,egipto,मिस्र,17
8133,pegaso,कवि की उमंग,56
4667,jordanio,जार्डन,71
10816,hemisferio,गोलार्द्ध,37
4141,ultrasonido,अल्ट्रासाउंड,82
10696,muller,मुलर,38
8705,virtud,नैतिक गुण,48
10734,nixon,निक्सन,38
13697,stephen,स्टीफन,12
11694,transportador,वाहक,27
215,féretro,कष्ट देना,100
14436,múltiple,एकाधिक,6
5871,augurio,वॉ,71
14430,vínculo,गहरा संबंध,19
7274,malaria,मलेरिया,62
11678,islas bermudas,बरमूडा,30
13272,dr,डॉ,16
4263,hertz,हेटर्स,81
8997,cebar,ईधन झोंकना,43
7857,flojamente,शिथिल,29
1772,asexual,असेक्सुअल,86
9496,alfabético,वर्णमाला,26
1686,apoyar,समर्थन करना,93
2222,canela,दालचीनी,91
9789,ethernet,ईथरनेट,44
496,univ,यूनिवर्सिटी,99
8340,olimpia,ओलम्पिया,55
5787,piedra clave,प्रधान सिद्धांत,71
11060,nat,नेट,36
10299,sintaxis,वाक्य - विन्यास,40
2204,convergente,संमिलित,46
2208,valoración,टाइट्रेट करना,89
5428,nox,नोएक्स,74
3416,scooter,स्कूटर,82
12379,peso,वजन,23
10343,perdedor,परास्त,32
3785,australineros,मिडशिपमेन,84
8056,ratones,चूहों,57
5941,sedimentario,गाद का,71
3315,tulipán,ट्यूलिप,85
5882,comprimido,दबा हुआ,43
4995,esfénico,स्फेनिक,77
10772,azteca,एज़्टेक,36
5720,modos,मोड,33
12602,maratón,मैराथन,22
9721,fuji,फ़ूजी,45
8336,lección,सबक,45
12777,subida,सुस्त,20
265,cordura,मानसिक स्वास्थ्य,100
12248,algun lado,कहीं,25
7437,eslovaco,स्लोवाक,59
10661,más antiguo,सबसे पुराने,38
6671,paleolítico,पेलियोलिथिक,66
11431,louisville,लुइसविल,32
8201,botánica,वनस्पति विज्ञान,56
119,camara,कमारा,100
12718,gorro,शासन,21
11018,céltico,केल्टिक,36
13264,maría,मेरी,13
1243,con orgullo,गर्व से,95
1599,endurecer,कठोर बनाना,72
7130,garnett,गार्नेट,63
13759,familiar,परिचित,11
9615,resumir,संक्षेप,36
9100,judo,जूदो,50
13723,combate,लड़ाई,11
8310,mesopotamia,मेसोपोटामिया,55
2506,querubín,चेस्र्ब,89
12745,fotografía,फोटो,12
6970,reconstituido,पुनर्गठन,59
167,tigon,टाइगोन,100
4198,fosfatasa,फॉस्फेट,81
3910,borde del camino,सड़क के किनारे का,83
4458,origami,ओरिगेमी,80
2164,repensar,पुनर्विचार,87
7580,abel,हाबिल,60
10433,sodio,सोडियम,39
1038,sospechoso,मछली का,97
5068,derribar,नीचे खींचना,76
8661,transporte,परिवहन,52
6685,redux,रेडक्स,66
9167,pradera,मैदानी,47
7680,masturbación,हस्तमैथुन,55
7907,gregor,ग्रेगर,58
8968,dormido,सो रहा,16
11935,física,भौतिक विज्ञान,7
9368,nosotros mismos,हम स्वयं,48
7695,astronauta,अंतरिक्ष यात्री,51
2291,estroncio,स्ट्रोंटियम,91
11536,provocativo,उत्तेजक,29
2041,marco principal,मेनफ्रेम,91
5853,grifería,कंघी बनानेवाले की रेती,71
10137,gerald,गेराल्ड,42
10010,odisea,ओडिसी,43
3274,astilla,किरच,79
2915,pci,पीसीआई,88
5136,norma,नोर्मा,76
8305,nautica,नॉटिका,55
11401,oscar,ऑस्कर,31
1497,minutemen,मिनटमेन,95
9047,planeador,ग्लाइडर,44
6885,bowyer,बॉयलर,64
10758,buckyes,बकआईज़,34
713,de muelles,उछला,98
7224,sha,शा,62
8862,laos,लाओस,48
11022,ausencia,अनुपस्थिति,36
12329,alaska,अलास्का,25
5731,zarigüeya,अमेरिका देश का एक प्रकार का चौपाया,71
5696,martura,मैदानकेबाहर,72
1267,acumular,संचय करें,43
11884,ambiente,वातावरण,27
1992,borrascoso,वातमय,92
3609,sumner,समनर,85
2655,patán,पठान,89
14140,probable,संभावित,5
12973,irán,ईरान,19
6433,limpiador,सफाई वाला,64
12147,naval,नवल,26
14490,transformado,चालू,9
5338,espacial,स्थानिक,73
6126,guirnalda,माला,68
541,cingalés,लंका का,99
5394,ilógico,विसंगत,72
10659,cargo de primer ministro,premiership,38
1211,a bajo precio,सस्ते में,96
14236,delicado,मारे गए,10
7508,scaife,स्काईफ,61
3332,gusano plano,फ्लैटवर्म,86
14014,el menos,कम से कम,5
3249,joven a la moda,याद दिलाना,86
11763,lucero,ल्यूक,29
1207,leninista,लेनिनवादी,95
8234,propensión,झुकाव,43
13846,pero,लेकिन,5
686,signatarios,हस्ताक्षर करने वालों में,88
230,subgrupo,उपसमूह,90
1967,niñera,दाई,92
10065,ter,टेर,42
7763,tuberculosis,टीबी,53
12992,diagramas,चित्र,17
4778,annapolis,अन्नापोलिस,78
11856,cañada,कंदरा,28
13522,talón,ठूंठ,12
4480,ecualizado,बराबरी,72
8511,remedio,निदान,48
7341,reverendo,श्रद्धेय,62
6081,lex,लेक्रस,70
11047,libia,लीबिया,36
11436,junco,रीड,32
2301,dudado,शक,18
6173,tekken,टेक्केन,69
8361,instantáneamente,हाथों हाथ,55
8454,deseado,इच्छित,27
11350,camaradería,साझेदारी,31
5874,proteínas,प्रोटीन,29
8329,ofendido,अपमानित,24
6841,fisco,फिस्क,65
11645,chevrolet,शेवरलेट,30
3782,cantor,कैंटर,84
8319,sabio,साधू,54
9871,insurgentes,विद्रोहियों,32
2584,abrazo,झप्पी,60
10402,huido,भाग गए,40
5589,fabricación de cerveza,आसन्न,40
714,qid,क्यूद,98
4716,libra,तुला,74
9236,lástima,शर्म की बात है,45
1987,vengativo,मुंहतोड़,92
1196,damma,डेमे,96
7115,vestíbulo,लॉबी,48
10362,aumentos,बढ़ती है,12
10957,anillos,के छल्ले,17
5344,gato montés,अनधिकृत,32
8882,caja de cambios,gearbox,50
6721,inherentemente,स्वाभाविक,52
12336,inmigración,अप्रवासन,21
11858,alturas,ऊंचाइयों,21
98,zachariah,जकारिया,100
5899,antílope,एंटीलोप,71
6958,intangible,अमूर्त,63
9609,guardavía,व्यवहार करनेवाला,46
10987,arrancadores,स्नैक्स,23
2470,patología,विकृति विज्ञान,78
9692,decimoquinto,पं हवीं,45
6235,gurkha,गोरखा,69
7223,conector,योजक,59
2511,inmundo,डंगी,90
3564,de mala gana,अनिच्छा से,85
10013,malhumorado,उदासीन,43
14206,preguntó,पूछा,5
14403,pronto,जल्द ही,9
7550,evocador,विचारोत्तेजक,60
12706,jesús,यीशु,21
4472,trier,ट्रियर,80
3363,dictadores,तानाशाहों,40
11916,ocupado,कब्ज़ा होना,24
7682,banjo,बंजो,59
930,abismo,रसातल,85
13778,gales,वेल्स,11
12335,as,ऐस,22
1160,capucho,कैप्युषीन,96
8924,hueva,छोटी हिरन,49
4369,incivilidad,कटुता,65
6500,hidalgo,हिडलगो,67
13587,martín,मार्टिन,12
381,virrey,वाइस-रोय,97
7839,mentiroso,झूठा,54
12787,kent,केंट,20
12502,urbano,शहरी,22
7858,ml,एमएल,58
3665,ligasa,लिगेज,74
9281,relaciones,रिश्तों,25
11042,aguja,मार्लिन,29
13044,significado,महत्व,10
9128,bytes,बाइट्स,43
5233,libro mayor,खाता बही,75
10269,feo,कुरूप,38
2459,cigarrillos,सिगरेट,48
13193,manual,हाथ से किया हुआ,16
2736,curandero,नीम हकीम,88
6132,maggia,मैगी,69
8585,sen,सेन,53
14036,hogar,घर,7
4193,tachar,मिटाना,38
4402,gorro alto de piel negra,बस्बी,80
13665,vuelta,गोद,10
9746,desesperado,बेकरार,37
10448,helsinki,हेलसिंकी,39
8586,rasgado,फटा हुआ,53
10722,emma,एम्मा,38
10921,pirámide,पिरामिड,31
383,brunel,ब्रुनेई,100
1684,mancha solar,झाई,90
8450,autobiografía,आत्मकथा,53
11326,incendio,जलता हुआ,19
12004,niveles,स्तरों,11
6456,bengalí,बंगाली,67
887,déficit,घाटे,31
5939,siete veces,बहुत शक्तिशाली,71
222,proyectores,दूधिया रोशनी,97
10201,pronóstico,पूर्वानुमान,29
12963,johnny,छोकरा,18
3681,vértigo,सिर का चक्कर,84
5672,edipo,ईडिपस,72
13366,identificación,पहचान,15
5934,plausible,प्रशंसनीय,66
9883,fortaleza,किले,41
6725,vena,नस,59
4374,más débil,सबसे कमजोर,80
6364,disolver,भंग करना,38
9808,deuda,कर्ज,41
6253,metionina,मेथियोनीन,69
1244,maldito,गुस्सा,28
1975,gonal,गनल,92
13047,filipinas,फिलीपींस,13
7021,grupo,मेला,62
9669,diablo,डियाब्लो,45
6684,contrario,प्रतिवाद,66
13628,polo,खंभा,12
4259,gaucho,गोबर,81
3173,sin gusto,कोई खबर नहीं,87
12522,engañoso,गुमराह करने वाले,22
7821,cábala,साज़िश,57
13796,en,में,5
3183,ardid,चाल,87
10406,maceta,मटका,38
3012,alrededores,अड़ोस-पड़ोस,67
744,septentrional,अपस्टेट,98
1799,lubricante,चिकनाई,80
1825,spiro,स्पाइरो,93
14080,características,विशेषताएँ,9
8403,sij,सिख,46
11995,trasero,पिछला,27
9813,pentágono,पंचकोण,42
11724,cobra,कोबरा,29
13939,próximo,अगला,6
13434,trajo,लाया,14
9153,negación,इनकार,48
6147,indemnización,क्षतिपूर्ति,64
879,vigas,बीम,53
12899,fútbol,फुटबॉल,19
2107,fuego cruzado,गोलीबारी,92
1537,preparación,तत्परता,95
8578,hacienda,हेसिंडा,53
10224,cobb,कॉब,40
384,puri,पुरी,100
6679,abreviaturas,संक्षिप्त रूपों,40
