ID,DEUTSCH,KOREAN,INTERVAL
14099,geben,주다,8
13335,sechste,육분의 하나,15
12885,die gesundheit,건강,20
13304,fans,팬들,11
8764,fresno,프레스노,53
13925,während,~하는 동안,6
9832,taxi,택시,43
1215,brecht,브렉터,97
5467,nikon,니콘,74
182,klappe,플랩,88
13089,roboter,로봇,17
12819,davon ausgehen,추정하다,14
11050,kapitel,장,30
9754,werkstatt,작업장,42
7459,ahoi,ahoy.,62
1781,lys,꼬리표,76
14331,deutschland,독일,10
4705,speerkopf,스피어 헤드,61
9091,wiederholt,재조합,41
9531,verstorben,고인,47
13790,fernsehen,텔레비전,11
5413,transzendenz,초월,68
7885,gebogen,구부러진,36
9339,uganda,우간다,49
12182,vorwürfe,혐의,16
7715,dynamik,역학,24
1658,nada,나다,94
9124,zurückgerufen,회상했다,28
9751,anklage,기소,39
14167,familie,가족,11
8354,einhorn,일각수,54
10994,derby,더비,36
10756,krieger,전사,23
2636,turban,터번,88
12077,dreißig,서른,27
5701,gehminde,통신하다,60
643,jirga,지르게,99
6023,handtuch,수건,66
1588,vorherrschend,우세한 것,75
12682,verkauft,판매 된,22
4798,scherkt,깎아 냈다,27
4472,trier,트리터,80
12767,dekade,열개의,18
7974,pfeilspitze,화살촉,58
12606,beschuldigt,고발 당한,15
4157,wolga,볼가,82
11296,fünfzehn,열 다섯,34
10427,stabil,안정적인,38
1920,hinterwäldler,힐 빌리,86
7513,bz.,비즈륨,62
8250,ausgewiesen,추방당한 것,50
5630,bemerkenswert,현저하게,24
11747,zwanzigeth.,제 20 세,30
3403,maßgeschneidert,맞춤형,67
8841,gesamtheit,전체,52
3104,jugendliche,젊은이들,78
10225,fossil,화석,27
3496,rückwirkend,소급,75
6717,renommiert,찬사 한 것,53
10339,einnahmen,수익,38
6445,reiher,헤론,68
4672,manuskripte,원고,61
3744,käufer,구매자,77
9341,anastrophe,대아형,49
13026,ungenauigkeiten,부정확성,18
5488,schweiß,땀,67
11279,elementar,초등학교,34
9369,thermal-,열의,48
9719,ajax,아약스,46
1474,bilby,빌리,95
8368,hallows,홀즈,54
12365,perle,진주,24
4627,spongiform,봉인액,79
14075,zugang,입장,8
11359,tabak,담배,33
3657,wiederaufnahme,재개,84
707,slone,슬론,98
1764,blocker,차단기,83
7673,trottel,바보,55
3695,schlummern,잠자는,85
8837,erbittert,사나운,49
9599,boom,팔,43
11776,ronald,로널드,30
4658,zwangsläufig,필연적으로,50
10359,westminster.,영국 국회 의사당,40
4436,gallone,갤런,62
11556,salz,소금,30
2889,mora,모라,88
9813,pentagon,오각형,42
3321,antizyklon,앤디 클론,80
9945,zoo,동물원,43
9120,stift,핀,39
3486,angereichert,풍성한,68
3217,connaught.,익힌 것,87
2880,lagerlich,incamped.,73
12401,wertvoll,귀중한,24
6536,wortspiel,말장난,63
6709,mittelfeld,미드 필드,53
6289,helligkeit,명도,34
9738,schweigen,고요,40
12019,oxford,옥스퍼드,28
3512,fermentation,발효,80
8067,watt,와트,40
9139,kelvin,켈빈,49
6921,hetzen,사냥개,60
6888,leukämie,백혈병,65
8346,voltaire,볼테르,56
12975,im ruhestand,은퇴했다,14
5971,lebewohl,작별,70
11634,barde,음유 시인,31
12816,gefangen,캡처 한,14
7126,flüchten,도주,44
10814,verdammt,젠장,34
4176,lanier,라니에르,82
804,kerosin,둥유,98
11646,radar,레이더,30
11344,arsch,나귀,33
1304,holzbearbeitung,목공예품,86
6757,verleumdung,중상,53
12704,senatoren,상원 의원,13
664,zweifelhaft,iffy.,98
12390,nova,신성,24
6195,pudel,푸들,68
13128,einführung,소개,10
5309,sprinter,스프린터,59
10002,bildern,형상,43
8529,dachdecker,쥐며느리,54
7258,schienbein,정강이,61
10922,neufundland,뉴 펀들 랜드,37
11922,stücke,조각,17
10286,hubschrauber,헬리콥터,25
2041,mainframe,메인 프레임,91
11672,wasserstoff,수소,30
349,angora,앙고라,100
3513,assimilation,동화,74
9877,konsole,콘솔,33
10651,optionen,옵션,7
13163,nuklearer,핵무기,17
4045,unzufriedenheit,불만,79
6050,waffen,무기류,70
8492,übertrafen,outscored.,48
10145,pharao,파라오,40
5065,kair,치사한 사람,77
9256,schmerzhaft,무뚝뚝한,49
4266,primus,프리머스,82
550,sumatran,수마트린,99
13708,trotz,~에도 불구하고,12
6565,smiley,스마일리,67
5565,ouvertüre,서장,70
10254,halifax,핼리팩스,41
12499,terrorismus,테러,18
2893,shetland,셰틀 랜드,88
9876,batterien,배터리,20
60,nutzlast,유효 탑재량,97
5598,gewaltsam,억지로,67
7566,empfiehlt,권장 사항,12
9206,flussufer,강변,50
12988,checkliste,체크리스트,18
6368,prise,프롱 포그,69
2970,westinghouse,웨스팅 하우스,88
14238,dinge,것들,8
10861,kegelung,콕스,37
10229,kot,대변,41
3712,skuba,스쿠버,85
3623,bure,욕실,85
11433,ungeschlagen,매 맞지 않은,33
626,wirbellos,무척추 동물,98
6522,pius,피어스,66
5262,routinemäßig,일상적으로,46
14174,manager,관리자,9
10417,susan,수잔,40
4837,kühlschrank,냉장고,63
9863,mcphail.,맥무페,44
12036,zusammenarbeit,협력,12
11948,plattform,플랫폼,25
6258,loyalität,충의,67
8720,mittlerer westen,중서부,53
6001,dunkirk,젠추어,71
11013,pikett,피켓,36
12421,austin,오스틴,24
11422,schach,체스,33
10043,monika,모니카,43
6405,cromwell,크롬웰,68
7507,feige,비겁한 것,62
14060,sechs,육,10
9674,xx.,더블 엑스,46
5726,unwirklich,언리얼,71
8733,bogenschütze,궁수,53
6452,skunk,스컹크,68
12251,heilig,거룩한,25
11006,idol,우상,35
6320,gloucester,글로스터,69
14108,investition,투자,27
12493,geplant,계획된 것,11
10738,gemietet,고용 된 것,28
11363,finalisten,결선 진출 자,29
7384,kadett,차남,46
2746,abschiebung,추방,62
13202,vietnam,베트남,16
10905,kappa,카파,37
3883,gewissen,양심,83
13237,meister,주인,12
6032,bezeichnet,표상,43
8050,gelee,젤리,58
7644,wan,핏기 없는,60
3934,bertha.,뚱뚱한 여자,83
6627,kaukasus,코카서스 산맥,67
9613,nj,뉴저지,47
4301,brokkoli,브로콜리,81
14510,wirksam,효과적인,10
5970,verbieten,무법자,51
6146,staat,스테이,70
6963,aphrodite,아프로디테,64
2605,glimmer,운모,89
1612,kinderbett,간이 침대,88
11558,hülse,껍데기,25
9177,erdbeere,딸기,48
1754,mnemonisch,니모닉,89
3239,pulsar,펄서,87
13648,notwendig,반드시,12
8237,akelei,비둘기 같은,56
8318,underhüte,나무 밑에,56
11435,aufgaben,직장,18
6682,steil,험한,64
3616,unterwäsche,속옷,77
12166,falsch verpelte,허위 진술,22
9069,borg,보르그,51
5641,erarbeitet.,고안된 것,64
5296,wurf,깃,63
5619,spektroskopie,분광법,73
7453,winkel,각도,33
13013,mode,패션,17
11584,churchill,처칠,31
9524,voodoo,부두교,47
347,postbote,우편 집배원,100
7183,gänseblümchen,데이지,62
6919,raubvogel,맹금류,46
13551,gemeint,의미했다,13
8046,hass,증오,58
4241,kraft,크래프트,82
8166,kabeljau,대구,57
2370,amar,아마르,91
9052,atheismus,무신론,51
8413,lässig,평상복,51
13603,japanisch,일본어,12
195,dingle,깊고 좁은 골짜기,100
7234,subdolo,정중화 된 것,63
3035,jacoby,자코 코트,88
7395,surfen,서핑,45
13279,iii.,ⅲ.,16
3650,dreh dich um,돌아서 다,82
3395,kimbo.,김보,86
10022,tribut,공물,42
10021,bauteile,구성 요소,27
1278,stapeln,스태킹,50
5360,skorbut,괴혈병,75
757,gawain,고생하다,98
11281,perspektive,관점,32
11959,gürteltier,아르마딜로,28
711,bärendienst,해,98
13169,verleumderisch,명예 훼손,17
13044,bedeutung,중요성,10
6594,ruß,그을음,67
11569,beschuldigen,탓하다,24
9033,lieut,기대다,51
12201,leutnant,상관 대리,25
6743,playboy,놀러 다니는 청년,65
11615,pause,cr.,31
11789,darstellerin,여배우,29
66,pinpoint,핀 끝,93
1329,wasserspeier,석상,92
3671,diagonale,대각선,77
8781,baas,바아스,44
1970,hardcover,하드 커버,93
7584,airbus,에어 버스,61
4815,kleiderschrank,옷장,77
8211,kopernicus.,코페 그닉스,57
14022,polizei,경찰,10
3046,fila.,필라사,88
134,lombard,롬바르드 사람,100
10742,abtreibung,낙태,34
6332,sterisch,stm.,69
12076,krebs,암,27
450,frager,asker.,100
9550,antarktis,남극,47
5268,verkäufer,파는 사람,58
12029,verbietet.,금지,15
6611,schubert,슈베르트,67
10852,infrastruktur,하부 구조,37
10539,lehre,교의,38
5177,kain,카인,76
11766,glücklich,운이 좋은,30
12216,toyota,도요타,26
3260,affinität,유연,79
7188,kies,ky.,63
13718,fluss,강,11
8034,cis,시스코,58
12093,ukraine,우크라이나,27
11653,eigentum,소유권,31
858,konstruktionen,구조물,5
9213,disziplin,규율,33
11254,fallschirm,낙하산,33
4620,häftlinge,억류자들,69
11552,logos,로고,11
4573,ribosom,리보솜,70
5578,böhmen,보헤미아,73
6663,ergonomie,인간 공학,66
1825,spiro.,스피로,93
13591,büro,사무실,10
10375,flugplatz,비행장,33
13201,geliehen,빌린,16
13263,keiner,없음,16
9926,alpin,알파인,44
656,sporadisch,산발적으로,65
1124,düngen,비료,97
12297,bio.,바이오,24
501,gnarls,그 arls.,99
13658,erscheinen,~ 인 것 같다,9
13433,matt,매트,14
13446,region,지역,11
6836,banknoten,지폐,35
3759,tung,퉁명물,84
13936,unser,우리의,5
4902,stoßstange,범퍼,74
13368,trophäe,트로피,14
4077,bereifer,베링,80
6191,heh,ㅎ,69
8601,däne,덴마크 사람,49
2094,glycerin,글리세린,92
14193,obwohl,그렇지만,9
10177,grenzen,경계치,29
10794,santiago.,산티아고,38
5767,leuchtfeuer,봉홧불,69
8661,fracht,화물,53
9733,mond-,달의,45
3941,spähen,몰래 엿보다,80
11152,volleyball,배구,35
3276,umarmt,껴안은 것,61
9159,vera.,베라,50
9970,hippie,히피,40
14231,text,텍스트,6
11062,serbisch,세르비아 사람,36
9788,frühstück,아침밥,44
5546,pascha,주지사,73
5745,wiedereröffnet,재개되었습니다,61
3472,backfield.,백 필드,86
11561,dominikanisch,도미니카 공화국,31
5019,lockig,곱슬,77
4875,whome.,누구든지,78
11650,tragen,적재,11
13505,schiedsverfahren,중재,13
13971,rate,비율,7
1931,hagel,우박,88
14128,marsch,3월,5
7781,blühen,꽃,58
2384,liszt.,리스 츠,91
7284,tanker,탱커,53
5557,taurin,타우린,74
10788,bangkok,방콕,38
8377,gefühl,감정,44
3787,whitehead,화이트 헤드,84
10623,terra,흙,38
3635,deklassiviert,분리 해제,85
9864,seig,시그널,44
3232,riskner,위기 자,87
5880,kohlenwasserstoff,탄화수소,67
9494,vage,희미한,42
1704,erfreuen,기쁘게 되다,94
7733,spree,주연,59
126,janus,야누스,100
13153,pakistan,파키스탄,17
6377,tryptamin,트립 민,68
4879,söldner,용병,60
11276,schlange,뱀,31
7846,zweijährlich,격퇴,59
14382,vollständig,완벽한,8
14146,name,이름,6
4930,brille,고글,74
4884,footend.,기초가되어있다,18
1098,sirenen,사이렌,71
4791,nicht ertragen,unearned.,79
4628,rho,로스트,79
1763,untertrieben,조경,93
1170,blazing,타오르는,49
5784,gezeiten,조수,33
5430,muffin,머핀,73
1364,unheimlich,소름 끼치다,96
1313,schamane,무녀,82
10442,terrier,테리어,39
9233,bisexuell,양성애자,42
14137,weiter,더 나아가,6
6066,büffelbüffel,물소,17
4422,unfähig,불가능한 것,79
1391,bando.,반다,96
12350,stehen,서 있는,11
6158,ausfallen,낙진,70
12063,schriftsteller,작가,19
13601,abteilungen,부서,7
6475,unternehmer,기업가,62
13794,und,그리고,5
5025,katalanisch,카탈로니아 사람,77
2702,binomial-,이항식,89
13776,tour,관광,10
8901,zahn,이빨,49
5128,herzogtum,공국,73
5564,schattig,그늘진,74
5771,perlen,염주,62
443,südwestlich.,남서의,98
7879,krecher,크로켓,59
10269,hässlich,못생긴,38
292,unbestreitbar,혐오스럽게,78
1166,transsexualismus,트랜스 성,88
5345,schneebedeckt,눈 덮인,75
7545,wassermann,물병 자리,61
7357,bremsen,브레이크,37
4858,insoft.,위에,78
13199,unannehmlichkeit,불편,16
484,elternschaft,부모님,99
10751,fraser,프레이져스,38
610,mantra,만트라,97
14179,verdienste,수입,14
9748,käfig,새장,43
8829,thor,토르,52
5412,ankara.,앙카라,75
4829,gesandte,사절,74
840,marjorie,마요리른,98
11864,slang,속어,29
9396,zaun,울타리,38
11778,ungeeignet,부적절한,29
4096,anämie,빈혈증,83
7309,getränk,음료,59
11282,grob,대충,34
3585,stirn,이마,85
9891,feiertage,휴가,26
1330,frist,프리스트,96
1038,fischartig,수상한,97
9346,proklamation,선언,48
4973,kreatin,크레아틴,77
5109,nicht spezifiziert,불특정,76
10048,brot,빵,42
10056,mali.,말리,43
14126,jeden,모든,10
9714,zeremonien,의식,21
9816,thriller,스릴러,44
10543,verstanden,이해했다,39
13426,ran,도망 쳤다,14
970,kalorie,칼로리,88
11361,andre.,앙드레,33
9231,geschlecht,성별,49
2314,jubeln,기쁘게 하다,86
9267,liberia,라이베리아,49
9413,mango,망고,48
2339,cyborg,사이보그,88
10101,angezogen,옷을 입고,25
3150,herunterfahren,일시 휴업,86
10188,benachrichtigung,공고,41
4833,parramatta,파라 마타,78
13749,spur,길,9
11640,abbilden,아부,31
10400,springfield.,스프링 필드,40
6435,afrikaner,아프리카 인,13
8173,bescheiden,보통의,57
5743,bergahorn,sycamore.,71
9500,barmherzig,자비,44
5602,dateiname,파일 이름,72
13772,grün,초록,11
1206,krätze,개선,97
6803,pollard,오색자,65
1903,boswell,보스웰,93
10369,algebra,대수학,38
6532,pavian,비비,66
3586,abnormal,이상,69
5836,fink,핀치,67
9128,bytes,바이트,44
7007,stachelrochen,가오리,61
894,gehweg,보도,94
8407,fagot,동성애자,51
13230,flug,비행,15
6727,basteln,땜장이,63
3158,geringer,낮은 것,88
3613,fötal,유쾌한,85
3927,rolando,롤란도,83
3111,ratsche,래칫 휠 장치,88
4529,buroughs,굴 러웃,80
3334,ergänzungen,보충제,87
11620,ruth,룻,31
9170,schüttgut,대부분,50
9532,wieder aufgebaut,재건축하다,47
3087,feurig,불 같은,87
8928,kimchi,김치,52
3214,feldspar,장석,87
1264,verträumt,꿈꾸는 듯한,96
13319,taifun,태풍,15
5593,mutation,돌연변이,63
9157,drehbuch,스크리프 플레이,50
4300,kanu,카누,71
7018,hacking,해킹,36
11095,übersee-,해외,36
1582,docklands.,도착지,93
6973,tahiti,타히티,64
12601,gleichwertig,동등한,21
4151,bain,베인,82
12540,gouverneur,지사,21
6437,handwerker,장인,68
5225,vermisst,어린 처녀,76
1616,sanduhr,모래 시계,94
7438,giuseppe,기구미,62
11270,progressiv,진보적 인,16
13305,absatz,절,14
11360,irgendwie,어떻게 든,33
11126,hinterhältig,교활한,35
919,buffs,버프,72
13331,meistens,대개,13
4458,origami,종이 접기,80
3135,chirurgisch,수술의,85
12068,fließen,흐름,24
5443,unparteiisch,공평한,66
5851,telugu,텔루구 어,72
5229,kaspian,카스피아,76
1934,ashraf.,애쉬라프,93
9277,genesis,창세기,49
7089,brauer,양조자,37
188,rox,루스,100
2787,telegramm,전보,84
509,undatiert,삭제되지 않았다,99
5727,kokos,코코스,52
3584,seraphim.,전선,85
4455,barbar,야만인,57
10135,versailles.,베르사일,42
4756,in haute,오트,72
4000,supermacht,초강대국,73
1422,transzendental.,탁월한,69
13634,nicht registriert,등록되지 않은,12
12241,pablo,파블로,26
11760,innere,내부,30
13759,vertraut,친숙한,11
8345,sala,살라,56
5946,duffy.,더피,71
13752,radio,라디오,12
13474,endlich,마지막으로,7
12735,ganz,전적으로,8
1905,goldschmied,골드 스미스의,86
4995,spheniker,솔 촨성,77
8328,kubik,입방의,55
7994,suez,수 제,58
12718,govern,고요함,21
11286,neigen,추세,27
10976,haut,피부,33
6543,ville,빌,64
5568,meridiem,자부금,74
6533,befürworter,옹호,67
1600,dynamos,디나모모,53
12049,kkk,ck,27
9783,falten,겹,33
5934,plausibel,그럴듯한,67
12915,touchdowns.,터치 다운,9
6246,bor,붕소,69
6372,armageddon,아마겟돈,69
7473,anzeigetafel,스코어 보드,61
14469,dokumentieren,문서,12
10273,nachfolger,후임,39
897,behemoth,거대한 짐승,97
13149,chef,셰프,13
5744,unerfahren,경험이없는,73
2837,apostolisch,사도의,88
1736,brahma,수송아지,93
2576,bestechung,수회,90
7856,nanking,남경 무명,59
10747,rechtsanwalt,변호사,36
10227,hase,토끼,40
7575,ikel,ich.,61
3649,schauspiel,안경,79
11734,kette,체인,27
2432,koffer,가방,87
10760,saft,주스,38
1311,dackel,닥스 훈트,96
7865,metapher,은유,54
3171,verkrüppelt,찌꺼기,73
2985,wohltätig,자비로운,87
2627,harz,수지,79
1414,verpflichten,네 끗패,68
6957,heimlich,몰래 하기,64
14169,aufzeichnen,기록,7
4453,spaniel,스파니엘,80
4395,feuerwaffe,총기,48
5775,divisors.,짜리,67
10408,herr.,류,40
1490,hao.,하오,95
8697,bullshit.,엉터리,53
14302,funktion,기능,20
10552,inland,내륙,39
1402,tamara,타마라,95
9342,randschaft,폭동의,48
4830,macfarlane.,맥 팔라 란,78
12322,geräusche,사운드,12
328,blazer,블레이저,49
6464,versteigerung,경매,59
13868,menschen,사람들,7
13152,chance,가능성,14
8475,transformiert,변형 된 것,26
859,bower,보우,74
8915,klingeln,핑,51
4861,sudanesisch,수단 인,78
2263,waschraum,세면실,91
7971,scheich,미남자,58
7462,folklore,민속학,62
1827,kugelsichere,방탄,93
1728,retrospekte,회고,63
4739,inkompetent,무능한,64
4321,hobbit,호빗의,81
1078,anrufen,캘륨,97
13985,öffentlich,공공의,8
14493,scheint,보인다,9
4030,schlafend,죽어,83
10818,meta,메타,38
13322,hey,이봐,15
11463,arsenal,병기고,30
6980,hub,바퀴통,60
12272,papst,로마 교황,25
1248,hinter den kulissen,무대 뒤에서,96
8178,export,내 보내다,38
6416,streit,싸움,68
9797,jude.,주드,45
6166,epsom,엡섬,70
4020,roscoe,로즈코,83
12665,gezeichnet,그어진,22
1723,empfehlen,기리다,55
10943,grade,학위,23
13507,verfolgen,추적하다,12
8987,tippfehler,오식,31
4230,pulmonal,폐보,82
5912,überland,지난,70
3437,entgasen,데가,86
7086,hallo,하우스,63
14404,rezension,검토,7
13796,in,~에,5
10104,treffer,ct.,40
6607,black,bl.,65
7335,alten,연세가 드신,62
5104,neu gestaltet,재 설계되었습니다,21
2599,leibwächter,친위대,80
14431,modelle,모델,12
3572,twister.,꼬는 사람,81
472,gags,개그,69
11455,ya.,당신,32
11675,nordwesten.,노스 웨스턴,31
11693,vierzehnte,제 십사,30
8416,orion,오리온,55
8919,everest,에베레스트 산,52
524,shri,슈리,99
7573,rave,날뛰다,51
14133,leben,삶,10
4694,vandalistisch,파손 주의자,79
12002,pierre,피에르,28
1502,bessemer,바스 메더,95
13571,verschiedene,다양한,12
7113,euklid,유클리드,63
11043,übersetzen,번역하다,17
14257,netzwerke,네트워크,8
240,spucken.,냄새 나는 것,26
4206,rutsche,슬라이드,40
9158,äquator,적도,28
3091,northumbrian.,노스 뮤 브리아,88
11960,kaiserliche,장엄한,24
12433,türkisch,터키어,24
5286,trois,트로이션,75
4494,härteste,가장 힘든,80
3953,baskenmütze,베레모,72
8150,vorrichtung,고정물,42
81,steinbruch,채석장,95
4487,lockyer,잠금 장치,80
12746,ist eingetroffen,도착했다,14
10290,bürgerlich,시민,40
2106,gardisten,경비원들,92
12279,bereit,준비했다,16
11102,gestern,어제,36
3110,nadir,최하점,87
6503,piss,소변,47
4281,bezeugen,증언하다,58
980,agha,아수,97
10766,beton,콘크리트,38
9281,beziehungen,관계,26
3658,krawley.,크롤리,85
12914,leser,리더,9
13533,juan,후안산,13
6939,äon,영겁,63
