ID,DEUTSCH,RUSSIAN,INTERVAL
14237,bekannt,известен,9
8285,seminole,семенолы,48
5993,optimierung,оптимизация,51
13150,ohnehin,в любом случае,16
5978,wispe,зрелище,71
14102,offiziell,официальный,9
1694,slary.,смениться,94
1505,basset,бассет,95
8325,tonnen,тонны,53
1008,telegrafie,телеграфия,97
12143,vogel,птица,24
8155,schweißen,сварка,53
13002,franchise,франшиза,18
4502,raumschiff,звездоход,80
441,proxenus,прорезин,100
109,zurückzahlen,погашать,90
11766,glücklich,везучий,30
2583,freundlichkeit,доброта,13
972,gynäkomastie,гинекомастия,97
10278,ratte,крыса,37
7455,stereo,стерео,62
12998,fein,отлично,17
4038,arie,ария,68
7686,bowden,бойден,61
142,landbesitzer,землевладельцы,94
13188,kinder,дети,17
1144,wankel,ванкель,96
1317,korsar,корсар,94
3776,enden,выезд,16
5161,piergrine,переживание,76
7616,karma,карма,61
7577,scotch,скотч,61
13810,es,это,5
5374,hula,хула,75
7575,ikel,ich.,62
1723,empfehlen,похвальный,55
10171,nirgends,нигде,42
12239,echt,подлинный,24
12067,säulen,столбы,27
11029,entfalten,несущественный,37
9969,verschoben,сдвинутый,17
10763,madonna,мадонна,38
11812,vergleich,сравнение,28
12041,frisch,свежий,27
11635,unklar,неясно,31
8935,qualle,медуза,52
11152,volleyball,волейбол,36
12476,seriös,уважаемый,20
3269,aufgestapelt,свалил,49
7087,sherlock,шерлок,64
6572,vorweg,заранее,67
8139,schleudern,занос,54
12080,iranisch,иранский,25
11406,falke,ястреб,18
3428,eis am stiel,spsicle,86
8394,analysten,аналитики,46
10201,vorhersage,прогноз,30
1133,ism,изм,88
4577,napa,напал,80
3296,wohnwagen,караван,83
10659,premiership.,премьерфорство,38
8959,snafu.,снафу,52
13565,füllen,наполнять,12
5488,schweiß,пот,67
7391,ruhe in frieden,рвать,43
3321,antizyklon,антициклон,80
1016,nicken,кивать головой,89
12098,konservativ,консервативный,21
9605,wagen,перевозка,44
5353,bataan,батаан,75
11513,sozialistin,социалистический,30
882,tera.,тера,96
4881,nachtclub,ночной клуб,71
9095,dschibuti.,джибути,51
5889,priester,священники,42
1649,cheddar,чеддер,94
7905,gin,джин,59
13561,jones,джонс,13
10332,florenz,флоренция,41
12497,läufer,бегун,18
594,monosodium,моносудий,99
10691,anglo,англо,38
10553,rutherford,рутенфорд,39
13618,plaudern,чат,12
13356,unabhängig,независимый,12
2784,timer,таймеры,65
6974,nikotin,никотин,63
945,karamell,карамель,95
8412,gravitation,гравитация,47
11271,quartier,кварталы,9
5565,ouvertüre,увертюра,70
9869,eule,сова,37
12624,tornado,торнадо,20
10515,erholung,прибегнуть,35
682,geknickt,увязшийся,70
8514,karl der große,чарлемань,55
1355,kooks,куксы,89
13312,francisco.,франциско,15
13718,fluss,река,11
11161,volk,фольклор,28
2153,unkontrolliert,неконтролируемый,81
4340,yangtze,янцца,81
10671,blutig,кровавый,38
2140,getränkt,пропитанный,84
1121,sparsam,скудно,96
6111,nemesis,немезис,70
39,debuggen,отлаживать,89
13111,q,q.,17
14479,team,команда,7
6513,impressionismus,импрессионизм,68
7624,dekret,указ,52
3115,ägäisch,эгейский,88
5629,shiite.,шиит,73
459,tomographie,томография,99
4357,rendezvous,ранду,75
7447,derry.,дерьма,62
10905,kappa,каппа,38
2420,planer,планировать,82
3962,händel,уборка,83
4564,rippen,ребра,62
978,weiterführende schule,средняя школа,97
3521,kannada.,канада,86
10406,topf,горшок,38
13003,gehalten,сдержанный,19
6432,fluoreszierend,флуоресцентный,64
4149,rucksack,рюкзак,67
2316,axiome,аксиомы,73
6935,philosophisch,философский,38
12855,medizinisch,медицинский,19
606,methylen,метилен,99
6871,klon,клон,38
13473,akademie,академия,14
12128,melin,мель,27
11846,faktor,фактор,23
8571,jugoslawisch,югослав,53
8742,zerstört,снесенный,50
6557,dysprosia.,диспросия,68
13074,labor,лаборатория,18
12240,geteilt,разделенный,21
13162,aufeinanderfolgenden,последовательный,17
6761,promo,промо,66
6235,gurkha.,гуркха,70
10029,skinner,скинтер,43
8878,bono.,боно,52
662,jule,ёл,98
7665,in acht nehmen,остерегаться,61
6464,versteigerung,аукцион,59
6151,schützend,защитный,10
8341,segeltuch,холст,56
13783,verwechslung,путаница,9
7464,leningrad,ленинград,62
14360,januar,январь,6
11485,haiti,гаити,33
10807,aufheißen,от имени,38
2936,genosse,товарищ,63
2407,keimung,прорастание,89
12294,nato.,нато,25
6759,fruchtfleisch,пульпа,66
559,catskill,катскилл,99
4749,phyllis,филлис,79
10120,kaliber,калибр,41
12329,alaska,аляска,25
9065,nirwana,нирвана,51
12340,muhammad,мухаммед,25
6849,heliak,селиак,65
7711,beruhigend,успокаивающий,60
14250,verloren,потерянный,10
12553,inzwischen,тем временем,23
522,wollholz,хлопья,99
12957,ottawa,оттава,19
962,narzisse,нарцисс,97
820,karzinogen,канцероген,87
6332,sterisch,stm,69
9147,lyon,лион,51
7006,acyl.,ацил,64
6745,kleid,платье,55
11530,abgerufen,извлеченный,27
2986,last,anus.,88
9357,klärung,разъяснение,47
9827,verbindungen,соединения,11
986,strumpfband,подвязывать,94
4716,waage,весы,75
5059,vinny.,винни,77
1401,margarita,маргарита,95
6799,charge,партия,62
4687,randstein,бордюр,67
6468,sinister,зловещий,68
3957,pianist,пианист,80
7710,ablauf,срок действия,61
2729,kreuzungen,переходы,42
13871,verwenden,использовать,5
10506,heute abend,сегодня вечером,40
11215,baseman,позывный человек,35
11569,beschuldigen,обвинять,24
10976,haut,кожа,33
9873,wohl,пожалуй,43
13678,etabliert,учредил,10
943,mandala,мандала,96
11776,ronald,рональд,30
1929,galle,желчь,93
380,alkane,алкан,96
8905,emmy.,эмми,52
6714,schließung,выключение,25
2231,brownie.,пирожный,88
12692,samuel.,самуэль,22
9824,maronen,марооны,39
2424,herby,герби,91
7198,rückstoß,отдача,62
3904,sifaka,сифака,84
6109,alastor,аластор,70
11131,abtau,отдел,36
4376,bitte.,битте,80
9737,nocken,камер,39
10412,wiederbelebung,возрождение,32
11724,kobra,кобра,30
12506,dean,декан,23
533,liturgie,литургия,98
13554,hochgeschätzt,ценится,9
12666,mythologie,мифология,21
13341,dichter,поэт,15
738,erdlinge,земляные земляные,96
1466,blasphemie,богомочий,94
12758,riese,гигант,13
3444,nuke,надувательство,79
4643,konstantin,константин,79
11874,beraten,советовать,19
7844,pfeifer,пайпер,56
6393,reservierungen,оговорка,12
5122,fey.,февраль,76
801,wiener würstchen,вайнер,97
10016,sterblich,мрачный,34
2889,mora,мора,88
7300,these,тезис,62
2384,liszt.,лизц,91
1906,streiche,шутки,60
2689,metra,метра,89
9463,kocher,коре,48
848,agricole.,агроль,98
5100,artikuliert,сочлененный,64
6845,decke,одеяло,58
2238,sarfach,carfax,91
13655,allgemein,в общем,7
4980,sahib,сахиб,77
7005,akustisch,акустический,59
11808,asp.,аспект,30
8657,alba,альба,54
7712,korvette,корвет,59
9135,stalingrad.,сталинград,51
2138,gesetzlos,беззаконный,85
10410,krea,прозрачный,41
5890,hickory,гикори,72
5650,nö,неа,73
10469,kanäle,каналы,15
1458,alo.,ало,83
11458,minimal,минимальный,28
14364,reagan,рейган,34
1272,zweifellos,настраивается,65
10199,gesprochen,говорить,41
11481,sussex.,сассекс,33
5615,zitrik,лимонный,73
2820,horizonte,горизонты,53
7581,schlachten,убой,54
12807,gekoppelt,сочетание,12
14155,britisch,британский,9
1521,zurückgreifen,регресс,94
12615,vize,порок,22
7747,kulmination,кульминация,40
3289,koran,коран,87
11354,sudan,судан,34
3906,saharan.,сахарен,84
8267,chee.,читание,57
474,häufigkeit,распространенность,64
8157,val,валь,58
13735,alf,альф.,12
9808,schuld,долг,42
4469,schmuck,ювелирные изделия,80
6693,della.,делла,66
5113,goddard,годный,76
8743,zart,нежный,48
4952,slawisch,славян,77
13603,japanisch,японский язык,12
6150,schlitten,сани,69
8434,ewig,вечный,48
6575,tao.,дао,63
8067,watt,ваттс,40
13802,mit,с,5
13895,runter,вниз,9
13288,hong,холма,16
3087,feurig,огненный,87
7254,schichten,слои,36
3626,leno,лено,85
4742,beschämt,стыдящийся,77
597,kolonisten,колонисты,90
12100,ds.,дс,27
10882,begannen,начаться,38
12917,nicht referenziert,безрезультатно,19
1612,kinderbett,кроватка,88
13526,dienstleistungen,сервисы,7
2399,synchronisiert,синхронизирован,67
10493,crosby,кросби,40
12843,pfanne,сковорода,20
3466,aussteller,эмитент,85
4206,rutsche,слайды,41
8632,beethoven,бетховен,54
4964,avalon,авалон,77
12031,allianz,альянс,27
685,lobo.,лобо,56
1439,heilen,лечить,57
12661,stier,бык,17
10365,edel,благородный,39
8545,synchronisieren,синхронизировать,54
11938,käse,сыр,28
8691,tageszeit,дневное время,53
12611,tokio,токио,23
5065,kair,кадра,77
13131,fröhlich,гей,17
11129,schneller,быстрее,36
7846,zweijährlich,двухгодичный,59
12496,xd,хн,24
13275,damit verbundenen,связанный,10
9571,bunker,бункер,44
13421,absichtlich,умышленно,7
8457,fritz,фритц,55
4209,synthetase,синтетаза,82
6760,peripher,периферический,60
1320,legis,легис,96
134,lombard,ломбард,100
13524,echo,эхо,13
424,pogrome,погромы,79
9694,maskottchen,талисман,42
5094,aden,arten,76
11013,pikett,пикет,37
13102,dakota,дакота,18
9513,bartlett.,бартлетт,48
6023,handtuch,полотенце,66
8389,fra.,фраг,56
7097,miniserie,минисеры,64
10623,terra,терра,39
6742,kinematographie,кинематография,66
2974,magnolie,магнолия,85
12181,krank,больной,22
2258,cassiopeia.,кассиопея,91
1169,untertyp,подтип,93
553,preiswert,недорого,97
4172,radford,радфорд,82
12949,geeignet,подходящее,13
7621,sumno,сумо,61
4205,retro,ретро,82
11640,abbilden,абуатор,31
7421,vesta,веста,62
7075,legitimität,легитимность,64
5004,splits.,расщепляться,18
14450,schlag,ударять,8
7035,abtropfen,ат,64
8312,stade,стадь,56
797,philharmonie,филармония,98
4982,beschneidung,обрезание,75
1415,heldin,героиня,46
9334,drat,дратом,49
4083,schneemobil,снегоход,80
10071,ellen,эллен,43
5883,wahlkreis,избирательный округ,49
10061,hinduismus,индуизм,43
8581,wrack,крушение,45
14273,kopf,голова,9
13243,sonntag,воскресенье,16
2755,lust,жажда,85
3987,googol,гуоголь,83
12798,opposition,оппозиция,17
