ID,DEUTSCH,PORTUGAIS,INTERVAL
9824,maronen,maroons.,44
413,polytheismus,politeísmo,100
1140,köder,isca,75
711,bärendienst,desserviço,99
9190,rötung,brute.,54
7925,längengrad,longitude,62
9568,arkade,videogames,51
4825,fata morgana,miragem,81
5831,aufbohrt,auf.,76
8247,nuss,noz,48
7550,anregend,evocativo,64
11066,nach dem zufallsprinzip,aleatoriamente,40
2694,teekanne,bule,91
8571,jugoslawisch,jugoslava.,57
12908,narbe,cicatriz,23
4223,schattiert,sombreado,50
142,landbesitzer,proprietários de terras,95
1764,blocker,bloqueador,86
2105,durchhängen,sagrão,87
12778,verletzen,violando,7
9437,tor,porta de entrada,52
9419,fee,fadas,52
6239,dringend,insistir,26
4594,produktiv,prolífico,82
3400,muskeln,músculos.,39
7281,stromspannung,voltagem,65
5318,prüfung.,examinando,33
3271,skifahrer,esquiador,79
13861,er,ele,7
2716,bestechung,chantagem,86
3494,überlieferung,lore.,81
10460,romantik,romance,44
5841,zigarre,charuto,74
10728,vorhergesagt,previsto,27
4181,ionisch,iônico,84
11353,belgier,belga,38
4630,irisieren,iridescência,81
2021,fluorid,fluoreto,83
9373,insekt,erro,39
5249,hander,maniper,79
2283,slain,sla.,93
2358,entsalzung,dessalinização,92
13325,versichern,garantir,17
4098,rückblick,retorno,82
14266,kommentar,comente,6
13101,prinz,principe,21
8330,sonnenaufgang,nascer do sol,61
3701,drittens,em terceiro lugar,87
13741,elf,el.,13
10469,kanäle,canais,18
10810,opfern,sacrifício,41
14106,ebene,nível,12
12512,aufpassen,assistindo,15
12483,anmut,graça,27
9655,bücher,bowie,51
9448,amphibisch,anfíbio,52
1624,bronchitis,bronquite,95
3133,abtrünnig,renegado,62
11926,bibel,bíblia,32
4331,zentimeter,centímetros,72
13771,schon fast,quase,13
10958,reste,remanescentes,35
10935,eiche,carvalho,37
14382,vollständig,completo,10
1084,festgelegte,estipulado,81
13352,ausschuss,comitê.,18
3387,inschriften,inscrições.,71
7270,quadrate,praças,18
2205,wiedereinsetzen,reler,89
11554,balance,saldo,29
9846,fahrrad,bicicleta,43
12109,engagiert sein,comprometido,24
4068,bazooka,bazuca,84
6180,stellenangebote,vagas,67
10614,staatenbund,confederação,27
14023,anders,diferente,10
4477,jahrbuch,anuário,82
4990,backen,mandíbulas,62
12885,die gesundheit,saúde,24
12682,verkauft,vendido,26
10216,glaubwürdigkeit,credibilidade,29
12336,einwanderung,imigração,26
10246,halloween,dia das bruxas,46
12314,täglich,diário,29
10747,rechtsanwalt,advogado,40
1535,nachahmen,mímico,93
3183,list,russo.,89
5583,umformuliert,reformulado,56
13534,meinung,opinião,12
8190,nilpferd,hipopótamo.,62
4916,unwahrscheinlich,improvável,79
1325,chlorophyll,clorofila,97
11152,volleyball,voleibol,39
10034,tränen,lágrimas,38
1751,aufdringlich,prudente,93
8613,hörensagen,hearsay.,58
5065,kair,cafajeste,80
14315,rechte,direitos,9
11817,angemessen,acc.,34
13304,fans,fãs.,13
6866,lange zeit,muito tempo,69
13331,meistens,usualmente,17
13703,schnell,rapidamente,14
6531,beten,rezar,60
810,safran,açafrão,99
9357,klärung,esclarecimento,51
10867,plötzlich,de repente,41
7899,lindern,aliviar,31
2140,getränkt,encharcado,86
11329,siebzehnten,décimo sétimo,38
14141,fällig,devido,7
14041,bereits,já,9
10269,hässlich,feio,43
4087,mieter,inquilinos.,64
4377,stromlinienförmig,simplificado,74
12565,beweisen,provar,18
6451,arisch,ariano,69
14285,typ,tipo,8
7730,vermittler,interceptor,60
11430,dreieinigkeit,trindade,38
10494,anteil,proporção,39
14163,forschung,pesquisar,12
3337,westfalen,westphalia.,88
14292,fälle,casos,7
1529,rektum,reto,96
8079,kanton,cantão,58
10784,berichten zufolge,supostamente,42
4206,rutsche,slides.,45
1817,sandkasten,sandpit.,94
4677,kanus,canuck,82
682,geknickt,atolado,74
10572,zorn,raiva,41
13892,vor,antes,7
13531,hügel,colina,14
8393,stationär,estacionário,60
13721,mitwirkende,colaboradores,12
8566,seismic.,sísmico,57
6867,verachtung,desdém,67
13622,kurs,curso,15
7788,ich habe,eu tenho,63
1914,unqualifiziert,não qualificado,94
7260,hoden,testículo,64
2581,spektren,espectros,91
2634,pfote,pata,87
13139,morgen,manhã,20
6055,karren,carrinho,74
8529,dachdecker,slater,59
6860,sich befinden,reside,21
9868,regieren,reinado,38
5490,strauß,avestruz,76
8501,infinitesimalrechnung,cálculo,60
7739,längere zeit,um tempo,64
12442,fangen,apanhar,22
1295,salzgehalt,salinidade,83
2775,antike,antics.,88
607,drehbuchautor,roteirista,99
12436,erleichterung,alívio,28
7342,keramik,cerâmica,65
522,wollholz,cottonwood,99
1668,fuddle,fudzo,95
11876,wiedervereinigt,reinserir,10
9653,geblasen,soprado,51
11771,anerkannt,reconhecido,6
9242,waffenstillstand,armistício,54
10503,strahlung,radiação,41
87,bleichen,branqueamento,43
13778,wales,país de gales.,13
6939,äon,aon.,67
13249,schnellstraße,speedway.,20
5854,ikarus,icaro,76
885,lexikon,léxico,98
5856,löffel,lea,74
2763,satzung,estatutos,64
165,acton,agir sobre,100
4368,ehrlichkeit,honestidade,83
13289,vorfall,incidente,17
1946,ausströmend,riddled.,74
3371,höhnisch,abatido,88
956,löschen,extinguir,64
813,tabby,malhado,99
14335,großartig,ótimo,10
3145,drucken,drruze.,89
11731,kenia,quênia,35
3070,konnotationen,conotações.,66
265,vernunft,sanidade,100
8001,verhandeln,parley,62
13134,clown,palhaço,21
14343,momentan,atualmente,8
4111,verkürzung,encurtando,40
470,abt,abade,98
9059,wählen,escolhendo,9
10954,umrissen,delineado,34
6741,treppe,escadaria,66
489,schieben,empurrão,79
12365,perle,pérola,29
10892,zerschlagen,quebra,33
14452,führend,principal,8
13155,zelle,célula,19
6080,tante,tia,73
1538,orpheus,orfeu,96
9112,kegel,cone,53
10933,rauch,fumaça,29
5795,umwerben,woo.,74
5546,pascha,paxá,77
13432,kesselkesselplate,chapa de ebulição,17
5863,umstrukturierung,reestruturação,64
13583,italien,itália,15
1588,vorherrschend,predominante,78
12459,gehhilfe,andador,28
491,erneuerung,renovação,37
1832,kady,cady.,95
6896,freilich,admitidamente,69
13750,gelegenheit,oportunidade,13
4155,viper,víbora,70
14489,zahlen,números,8
2784,timer,temporizadores,68
7177,herrlich,magnífico,65
11044,gerendert,renderizado,22
7256,countdown,contagem regressiva,66
13982,entwicklung,desenvolvimento,12
7182,witwe,viúva,62
6895,handschuhe,luvas,48
554,neblig,enevoado,99
12647,bedrohungen,ameaças,16
6269,kohlenhydrat,carboidrato,72
9192,pfirsich,pêssego,52
8381,lebenszeit,tempo de vida,60
12541,wochenende,fim de semana,26
11656,erfolgreich,com sucesso,13
2736,quacksalber,quack,90
5413,transzendenz,transcendência,72
4269,rachen,maw,83
7596,angst,ansiedade,64
13079,baum,árvore,20
13043,verdient,ganhou,17
13541,sowjetisch,soviete,15
12609,mir,mil,27
2433,torf,turfa,93
2432,koffer,mala de viagem,88
11580,sieger,vencedor,35
3828,federnd,bouncy,87
4941,wäscherei,lavanderia,80
3260,affinität,afinidade,82
12949,geeignet,adequado,16
13756,felsen,rocha,13
9940,wesentlich,vital,48
1913,klappern.,tocha,36
9942,sie selbst,ela mesma,49
5394,unlogisch,ilógico,77
9624,ethik,ética,41
12912,konzern,corporação,19
11694,träger,operadora,32
6705,ein land,uma terra,70
12656,ungarn,hungria,26
13701,daten,dados,14
11578,alkohol,álcool,32
12415,dämmerung,alvorecer,28
13313,gal,garota,19
884,godspeed.,boa sorte vá com deus,98
3685,gefangene,cativos,57
9526,uran,urânio,52
5603,kreuzer,cruzador,73
680,archäologe,arqueólogo,90
13552,gilt,aplica-se,12
8013,vollkommen,totalmente,62
12923,außerdem,além disso,23
14028,lang,longo,9
232,abgewiesen,desafiada,77
10737,schmerzen,dor,35
13371,berg,montanha,14
334,unehrlichkeit,desonestidade,99
8396,prestigeträchtig,prestigiado,60
1079,streit,briga,89
3346,essstäbchen,pauzinhos,88
12186,quecksilber,mercúrio,31
10937,sandig,arenoso,41
454,harlekin,arlequim,92
5771,perlen,miçangas,67
106,barium,bário,100
12744,katastrophe,desastre,21
8558,bedeutungslos,sem significado,59
4061,ballons,balões,45
11460,vierzig,quarenta,36
6911,pussycat.,gatinho,68
10491,podium,pódio,44
10683,igel,ouriço,43
9508,wut,fúria,44
7179,chaotisch,bagunçado,67
5365,algen,algas,78
7761,skelett-,esquelético,63
8113,nahkampf,melee.,61
5550,gravierlich,laver,77
6052,punik,punitivo,75
6483,unbedeutend,insignificante,70
9945,zoo,jardim zoológico,48
13162,aufeinanderfolgenden,consecutivo,20
8473,klarheit,clareza,60
2851,geschnitzt,esculpido,75
10363,binär,binário,45
5637,bewiesen,evidenciado,76
11148,herunterladen,download,31
7962,schilblähig,acadêmico,62
2936,genosse,camarada,67
3209,stumm,mudo,81
6395,güte,goody.,66
5152,erbrochen,sofrido,79
12175,ehefrau,esposa,31
14440,buch,livro,11
888,raffiniert,nifty.,98
11825,nachsaison,pós-temporada,34
9720,skelett,esqueleto,49
13846,aber,mas,6
7618,ersticken,sufocar,58
13867,wenn,se,5
4953,lev.,levião,80
1412,einstrichen,traços.,51
8474,zielen,visando,25
14071,rechts,certo,9
1723,empfehlen,elogiar,59
422,stringer,longarina,98
1213,grundlos,não provocado,97
9099,platzierung,colocação,54
6077,att.,atrecer,74
10525,sehr klein,minúsculo,44
1456,hilflos,desamparado,93
201,kaplan,capelão,94
7285,abseits,abigail.,67
13025,oberst,coronel,21
8093,die röcke,saias,51
6431,aufsätze,ensaios,40
5495,pharos,farós,78
7611,entfesselt,desencadeado.,62
2720,anbringung,incendiário,88
2135,rosenkranz,rosário,94
12079,garten,jardim,26
10873,erbe,herança,41
4804,unbemerkt,despercebido,76
895,transplantat,enxerto,91
11487,verteidigen,defender,17
4328,sündenbock,patsy.,83
6698,deich,sapatona,67
3932,aussprechen,pronunciar,43
4534,fuzzy,difuso,82
9963,hawaiisch,havaiano,47
2511,donnernig,dungy.,92
8056,mäuse,camundongos,62
8493,atmung,respirando,43
4819,kolben,pistão,39
2678,kleidung,traje,89
12849,wrem,wr.,24
6014,repechnos,repechage,75
12584,vater,pai,26
13647,lebend,viver,9
14229,std.,horas,10
8685,entstanden,surgiram,58
12144,serbien,sérvia,31
13934,dann,então,6
4053,bildlich,pictórico,83
14367,bild,imagem,6
14333,verkauf,vendendo,25
8455,ethnische zugehörigkeit,etnia,28
8940,showdown,confronto,56
12197,schläger,bastão,11
12477,tschechisch,checo,28
2622,schlachtschiffe,battleships.,62
4202,eibe,teixo,84
10054,spaghetti,espaguete,48
475,auslässt.,omite,49
5820,töricht,tolice,73
4298,kälteste,mais frio,84
11375,angehen,enfrentar,28
4903,rentier,rena,81
3403,maßgeschneidert,adaptado,72
11814,studien,estudos,20
2172,kaninchen,coelhos,38
9107,ergänzung,suplemento,41
10546,bett,cama,42
5846,fiskalisch,fiscal,75
12153,erfüllen,satisfazer,18
13532,vorher,anteriormente,16
13356,unabhängig,independente,14
1661,avionik,aviônica,89
10221,staubsauger,aspirador,47
5971,lebewohl,até a próxima,74
10501,wunder,maravilhas,18
8531,sultan,sultão,57
13456,unerwünscht,indesejado,17
6807,orphic.,órfico,70
3497,hauptlinie,linha principal,85
7339,kompass,bússola,61
1878,verstopft,derrubada,80
9378,fegefeuer,purgatório,53
13512,krone,coroa,16
10207,jacken,jaquetas,38
2166,verkohlen,caracteres,84
9536,schlägerei,brawl.,51
9968,chili,pimenta,49
10082,delfin,golfinho,29
465,bekämpfer,detratores,98
14495,französisch,francês,12
10507,panik,pânico,44
9458,grab,cova,42
7687,makao,macau,64
308,kirchhof,churchyard.,100
12548,tötung,matando,12
6594,ruß,fuligem,71
12151,inländisch,doméstico,30
14272,kampagne,campanha,16
7223,verbinder,conector,63
12401,wertvoll,valioso,29
12294,nato.,otan.,30
10174,rettungsschwimmer,salva-vidas,46
8413,lässig,casual,56
6079,nicht zugelassen,não permitido,68
1527,pygmäe,pigmeu,91
2697,staatenlos,apátrida,85
1842,nächtlich,noites,95
7844,pfeifer,piper.,61
1705,che,ute.,95
4814,eindringlinge,invasores,35
13581,indisch,indiano,13
9396,zaun,cerca,43
13835,who,quem,7
5710,entführt,abduzido,54
6728,korinther.,corinthians.,66
8160,pythagorean,pitagórico,62
9047,segelflugzeug,planador,50
11967,dh,ie.,33
4870,abnehmend,diminuindo,42
172,vorteil,vantage.,100
8782,klinisch,clínico,48
13028,schaltkreis,o circuito,21
13322,hey,ei,19
5434,wehr,açude,78
10274,kapelle,capela,46
5762,vortäuschend,fingindo,48
493,migräne,enxaqueca,97
4958,fassade,fachada,79
6297,bouleloid,tablóide,68
1160,kapuziner,capuchin,97
7988,szenario,cenário,52
2927,pyrenäen,pirinéus.,90
4571,einstweilige verfügung,injunção,79
4580,strandkopf,cabeceira da praia,81
10096,fernrohr,telescópio,45
6667,tam,tambor,69
1482,nördlichste,mais setentrional,96
1484,jumpsuit,macacão,96
12043,u-bahn,metrô,32
1840,zurückgehalten,rescindido,88
673,zementiert,cimentada,63
5397,ado.,alvoroço,78
9922,frau,sra,12
5103,bereuen,rue.,79
13597,schuss,tomada,14
3334,ergänzungen,suplementar,88
5763,verschiebung,deslocamento,45
11988,spekulation,especulação,25
13418,halter,suporte,17
4609,verkleidet,clad,80
11247,speere,lanças,35
3436,skandinavien,escandinávia,88
13638,legt an,especifica,8
2333,zauberstab,varinha,92
14125,hälfte,metade,12
7039,gegenstücke,homólogos,54
6817,segen,boon.,70
3277,hedge,hed.,88
6966,ungünstig,desfavorável,68
1065,umfassten,englobado,41
6680,fudge,doce de açúcar,70
11186,schweizerisch,suíço,39
12317,medaillen,medalhas,18
13045,disko,discoteca,22
2388,wieder eingeführt,reintroduzido,81
12620,doc.,docembro,26
4454,verdunstung,evaporação,68
10690,grusel,horror,41
9074,verstreut,espalhado,49
14303,tatsache,facto,7
8989,klarer,mais claro,56
5793,eigenkapital,capital próprio,75
2271,folder,folsom.,93
10081,höhle,caverna,42
10718,wimpel,galhardete,42
12878,arten,tipos,8
12961,gelb,amarelo,23
14097,treffen,reunião,12
3454,nämlich,viz.,88
9966,fortsetzen,retomar,33
11818,neben,além do mais,31
13868,menschen,pessoas,7
663,ermüdend,cansativo,98
9082,gebraten,frito,41
6946,enthüllt,revelado,62
9329,bewohner,morador,52
14346,kommerziell,comercial,10
11424,kaktus,cacto,38
13417,erwähnt,mencionado,12
13012,auftanken,desfeito,22
3635,deklassiviert,desclassificado,87
14074,weit,distante,9
3725,hgg,hg.,87
2818,knappheit,escassez,90
13113,strand,praia,20
3125,ereignislos,sem precedentes,85
3220,wellig,ondulado,88
3184,begriffe,noções,50
7654,gegraben,cavado,64
1321,diskutieren,disp,97
5600,damit nicht,para mais,63
10031,falsch,incorretamente,48
9083,wolkenkratzer,arranha-céu,52
5209,vergänglichkeit,evanescence.,79
8527,kreaturen,criaturas,50
6739,seekuh,manatee.,70
2058,gänzlich,canos,94
13913,beide,ambos,10
3695,schlummern,dormente,87
11149,gefährlich,perigoso,24
8165,getreide,cereal,60
10187,angestellter,empregado,31
1893,predigt,sermão,88
13987,fall,caso,7
2891,überschwemmt,inundado,80
1762,wechselnd,intermitente,85
7418,zwillinge,gêmeos,65
5368,kaukasisch,caucasiano,77
11295,lieferungen,suprimentos,21
828,abschwung,desaceleração,99
3078,verflixt,danificar,87
14513,anmerkungen,notas,7
7837,shake,mexe,52
13762,nacht,noite,13
6281,durchfall,diarréia,73
14174,manager,gerente,11
6657,malaiisch,malaio,62
6385,schnellstmöglich,assim que possível,73
8776,mumie,mamãe,57
4668,adel,nobreza,82
4131,käsig,brega,84
11553,schwerer,mais difícil,36
9520,suche,busca,50
1381,lymphatisch,linfático,97
4598,ersetzt.,suplantada,75
6918,tertiär-,terciário,69
9013,zurücktreten,demitir-se,29
13683,vielleicht,talvez,14
157,hefter,agrafador,100
8734,übertragung,transferir.,14
2548,kodein,codeína,92
2766,leibeigenschaft,servidão,91
2922,beryllium,berílio,90
14014,am wenigsten,ao menos,6
12184,lizenziert,sem licença,31
9505,ausfall,sally.,52
5738,sterben,pereceu,67
3113,schwimmer,nadador,77
8073,an land,em terra,62
12623,santa,papai noel,27
9904,kontaktiert,contatados,6
4610,gelernt,aprendido,82
12719,wiederkehrend,recorrente,25
2227,parser,analisador,91
13874,dort,lá,6
1633,erremlig,remand.,78
12000,rosa,cor de rosa,32
13401,10.,10º,18
5270,strg,ctrl.,79
13282,grammatik,gramática,19
4620,häftlinge,detidos,73
11070,bewährt,comprovado,39
4711,schlaflosigkeit,insônia,82
8807,wahrnehmung,percepção,51
10351,falschmeldung,farsa,38
14195,eher,em vez de,7
3715,geschirrspüler,lava-louças,83
11119,fische,fi,40
1226,kabarett,cabaré,97
11933,fluggesellschaften,companhias aéreas.,29
8868,unparteilich,imparcial,57
11003,kaffee,café,41
10607,rhein,reno.,44
13299,getroffen,conheceu,15
1606,bestürzung,desânimo,87
12372,dumm,estúpido,27
9231,geschlecht,gênero sexual,54
10644,kirsche,cereja,43
1906,streiche,brincadeiras,63
4355,logisch,logicamente,29
2478,specht,pica-pau,92
8410,wachs,cera,56
11886,bayerisch,bávaro,34
4294,schere,tesoura,73
5330,erinnerungen,memórias,70
8673,estnisch,estoniano,55
6490,pfau,pavão,70
9738,schweigen,silêncio,45
6619,verfassung,recrutamento,62
1340,gegenangriff,contra-ataques,61
13616,besuch,visita,13
6010,diakon,diácono,46
6464,versteigerung,leilão,63
5337,nadel,agulha,73
2863,knallhart,fodão,90
9312,eroberung,conquista,51
858,konstruktionen,construções,5
3198,verben,verbos.,55
2443,zuweisungen,atribui,15
6125,geistlos,sem mente,74
3864,opa,vovô,85
13680,bisschen,mordeu,14
13350,geschwindigkeit,rapidez,17
11483,dauer,duração,36
11191,gewaltig,eleitoral,35
2485,feucht,úmido,72
778,nachgelassen,diminuiu,80
5332,achsen,eixos.,51
2949,phospho,fósfo,90
14481,drücken sie,imprensa,14
8395,kundenträger,caf.,60
4943,unfug,travessura,80
5779,überholen,ultrapassar,57
13869,solch,tal,5
9948,lebhaft,lefty.,48
6845,decke,cobertor,62
5448,stechend,espúrio,78
7165,üblich,costumeiro,67
3072,mandel,amêndoa,88
7500,gelbsteuer,yellowstone.,65
261,freimaurer.,maçons.,94
390,wirbeltier,vertebrado,93
6886,asbest,amianto,69
2078,literös,nitroso,94
13888,was,o que,7
8913,klammer,grampo,41
1104,stehend.,resistido,97
4966,seeufer,lakeshore.,80
1603,halle,hangar,91
11651,nutzen,beneficiar,8
10951,knie,joelho,38
7830,achilles,aquiles,63
2998,superhelden,super-heróis,63
6810,warthog,javali,69
4276,unterwelt,submundo,84
12914,leser,leitor,11
10039,stickstoff-,azoto,47
4350,hintergründe,fundos,20
1431,beobachter,observadores,88
5554,rotary,rotativo,76
13278,klopfen,pat.,17
12735,ganz,inteiramente,9
13223,höchste,altíssima,20
10830,hersteller,fabricantes,24
2302,psyche,psique,87
11436,schilf,reed.,37
12200,verhältnismäßig,relativamente,23
3964,umverteilt,redistribuído,74
1834,schmierfink,muckraker.,92
5268,verkäufer,vendedor,62
545,reaktionär,reacionário,95
14392,teile,peças,9
5164,blumenkrone,corola,79
7968,mikrowelle,microondas,62
3815,kriegsschiffe,navios de guerra.,69
4690,enzephalopathie.,encefalopatia,82
7957,klobig,chunky.,62
13230,flug,voo,18
9978,highlights,destaques,25
12723,montag,segunda-feira,25
6725,vene,veia,63
6255,schüttelte,shook.,73
7720,zuzüglich,til,64
13716,weniger,menos,14
6554,bhutan.,butão,72
1074,angehängt,anexado,73
1280,bluten,sangrar,51
11506,durchmesser,diâmetro,36
10918,nachwirkungen,resemate.,41
14088,hier,aqui,5
7468,posse,posador,47
4512,raserei,frenesi,80
7939,mischen,mistura,23
12746,ist eingetroffen,chegado,18
2844,papageientaucher,puffin,90
6798,lungenentzündung,pneumonia,70
3982,wolkig,nublado,75
10201,vorhersage,previsão,34
6489,peinlich,embaraçoso,50
4730,plädiert,implorou,61
6526,schwarm,enxame,66
2674,schilddrüse,tireoide,90
12367,wahnsinn,insanidade,24
10936,lettland,letônia,41
11770,fidschi,fiji.,35
5512,zieh,puxa,21
10972,stärkung,reforço,22
6495,lineale,governantes,54
6901,minn,mn.,69
60,nutzlast,payload.,98
712,ungeschrieben,não escrito,99
4933,grill,grade,65
11339,kürze,brevidade,38
13801,sagte,disse,10
14504,läuft,corre,8
8069,obstgarten,pomar,62
11068,ei,ovo,37
12108,ja,sim,32
12110,fokus,foco,32
