ID,DEUTSCH,SPAIN,INTERVAL
9315,kopatisch,copa,52
11059,wöchentlich,semanal,39
13964,vier,cuatro,7
11974,bedeutend,significativamente,32
5837,kapsel,cápsula,63
7349,zuweisung,asignación,30
7331,router,enrutador,63
12707,stein,roca,21
11226,festsetzung,fijación,11
7583,bunt,tizón,57
1019,flugstreifen,pista de aterrizaje,93
4137,klassenzimmer,salón de clases,77
7628,hawthorn,espino,46
12161,risiko,riesgo,28
2549,überwachten,supervisarse,92
6024,pyruvat,piruvado,73
244,essbar,comestible,98
3885,akne,acné,85
13224,sonne,sol,18
12655,ich bin,yo soy,26
6440,plappern,balbucear,70
9489,foothy,cariño,51
13008,passwort,clave,21
9441,unstimmigkeiten,desacuerdos,39
1407,zu ändern,que modifica,21
5004,splits.,franqueo,21
8940,showdown,confrontación,55
12378,ehren,honor,22
9724,feuerstein,pedernal,49
5780,libelle,libélula,74
5095,zugute,conceder,42
570,ackerland,tierras de cultivo,97
4281,bezeugen,testificar,62
12372,dumm,estúpido,26
7160,echelon,escalón,63
13318,niedriger,más bajo,17
5110,hindernis,obstáculo,64
13541,sowjetisch,soviético,15
6898,geister,fantasmas,34
5993,optimierung,mejoramiento,55
2901,windel,pañal,86
5963,anpassen,ajustar,41
10147,zuückbehalten,conservar,28
1116,sonnenuhr,reloj de sol,93
11505,anwendung,solicitud,24
11943,dauerhaft,permanente,25
290,schematisch.,esquemático,97
8649,maße,dimensiones,43
13820,welche,cual,6
3055,weiterleiten,manos libres,88
1594,sich entwickeln,evolucionando,38
8198,überwiegend,predominantemente,60
4723,sphärisch,esférico,80
11683,bevorzugen,preferir,11
8357,sechzehntel,decimosexto,59
966,psychiater,psiquiatra,95
4134,unfruchtbar,no libre,84
7487,zwiebel,cebolla,60
7213,töchter,hijastro,36
14217,wieder,de nuevo,6
12518,fit,encajar,20
10605,angeblich,presuntamente,42
10975,mist,tonterías,39
12351,spinne,araña,28
13813,haben,tener,5
7025,erschöpfung,agotamiento,52
12878,arten,tipos,8
5785,anus,ano,75
5892,verdienstvoll,meritorio,74
9210,vermächtnis,legado,53
12923,außerdem,es más,23
6769,übernatürlich,sobrenatural,69
5781,folge leisten,cumplir,65
14442,entschieden,decidido,8
12750,dick,polla,24
8897,willkürlich,arbitrario,55
9310,hauptsitz,con sede,19
6457,gäste,calibrar,71
528,hayne,heno,99
9938,kippen,hipocresía,47
9066,zusammenfassung,sinopsis,54
10678,versprechen,promesa,27
1600,dynamos,dinámico,56
3364,glargen,deslumbrador,78
13582,geschichte,historia,13
11703,säule,columna,30
11376,mindest,minuto,35
11955,jagd,cazar,27
14110,kam,vino,12
9035,preußen,prusia,55
1721,charakterisiert,caracterizado,81
3317,apotheke,farmacia,85
11547,geändert,alterado,9
11356,echter mann,hombre de verdad,37
7328,zufriedenheit,satisfacción,65
6074,renommiert,renombrado,68
7800,amtszeit,tenencia,62
3125,ereignislos,sin acontecimientos notables,84
10533,schnittstelle,interfaz,41
9806,entscheiden,optar,38
222,flutlichter,proyectores,98
3907,überaus,extremadamente,85
14467,besprochen,discutido,7
6796,sim,simulación,37
5516,erdnüsse,miseria,43
9916,bestimmungen,provisiones,40
10927,plastik,el plastico,38
14352,angebot,ofrecimiento,17
3714,grammophon,fonógrafo,83
12940,dem,quién,22
6529,übernehmen,sostenido,38
9442,umstritten,contencioso,51
8978,kork,corcho,53
12955,jüdisch,judío,22
10342,dänisch,danés,44
5556,knackig,crujiente,72
10835,mb.,megabyte,41
7168,sich herausstellen,apagar,65
8733,bogenschütze,arquero,57
9258,sonde,investigacion,47
13200,königin,reina,18
9839,einneigend,atractivo,17
1122,orbikel.,orbícula,97
6102,muschel,almeja,72
14307,deutsch,alemán,12
10123,horn,bocina,37
13096,hütte,cabaña,20
9961,selten,casi nunca,30
6041,thunfisch,atún,72
11982,fummeln,buscar a tientas,24
6430,gimpe,cañutillo,70
7797,davon,del mismo,62
5590,verwöhnt,consentido,53
11746,bb.,cama y desayuno,33
13585,geboren,nacido,15
8368,hallows,santas,58
11385,penis,pene,37
13476,gerade,derecho,16
12771,tier,animal,14
600,nachthemd,camisa de dormir,99
729,kuscheln,cussing,95
2347,palle,palos,58
4641,ökonomen,economistas,58
9827,verbindungen,conexiones,12
9935,gegenseitig,mutuo,43
2466,sayer,dichos,84
8693,verbrannt,quemado,57
1197,dolley.,dolea,97
6728,korinther.,corintios,64
813,tabby,atigrado,99
13815,oder,o,5
5151,sportler,deportista,78
8364,kern,núcleo,59
1762,wechselnd,intermitente,84
13436,referenziert.,referenciado,16
10469,kanäle,canales,18
8692,molly.,muchacha,56
684,schiedsrichter,árbitro,26
14418,gezeigt,presentado,8
7485,tiefer,más adentro,64
13626,mensch,humano,13
4571,einstweilige verfügung,mandato,78
12292,moskau,moscú,29
9835,anfrage,consulta,45
4278,greifer,gota,83
5953,ferrit,hurón,73
10537,zweitens,en segundo lugar,43
7885,gebogen,curvo,39
6249,nachteilig,adverso,62
2638,bogenschützen,arqueros,60
12890,etikette,etiqueta,17
1693,brechreiz,náusea,95
4061,ballons,globos,44
3734,straßenbahn,tranvía,80
5454,teenager,adolescente,36
5617,sonnenblume,girasol,76
150,thew.,la w,99
8225,rumpeln,retumbar,57
11664,zyrus,ciro,34
12435,dc,corriente continua,28
10406,topf,maceta,42
13929,weg,forma,8
1855,dorianisch,dorio,95
5835,seestern,estrella de mar,74
13627,richtig,adecuado,14
12800,schauspieler,actor,20
953,blütenblätter,pétalos,91
11771,anerkannt,reconocido,6
14356,quellen,fuentes,7
2524,tyrann,tirano,86
4469,schmuck,joyas,82
13750,gelegenheit,oportunidad,13
1970,hardcover,de tapa dura,94
6177,bigfoot,pie grande,72
5814,vertrauen,dependencia,75
13869,solch,semejante,5
487,übertreibung,exageración,62
12838,sich nähern,acercarse,18
11030,vorläufige,preliminar,39
13325,versichern,asegurar,16
6106,schlauch,manguera,70
2734,narkotika,narcóticos,76
13733,bewusst,consciente,13
10340,daumen,pulgar,43
3286,nerven,nervios,55
12124,gelegenheiten,ocasiones,26
5589,brühe,fabricación de cerveza,45
9564,wunde,herida,20
1571,undokumentiert,indocumentado,95
10888,erreichten,puntiagudo,17
10922,neufundland,terranova,40
13155,zelle,célula,18
8179,bach.,llevar una vida de soltero,60
6516,wasserkraft,hidroeléctrico,71
14405,oktober,octubre,6
2830,versuchungen,tentaciones,66
2839,pontieren,pont,89
5807,aufrechterhalten,confirmado,75
11474,trinken,bebida,28
6948,orakel,oráculo,67
7086,hallo,hola,66
13233,halb,semi,19
3127,schleier,velo,73
11028,beben,terremoto,38
8079,kanton,cantón,57
14409,mitglied,miembro,10
6055,karren,carretilla,73
3632,überproportional.,desproporcionado,80
3552,geräumig,espacioso,87
13406,schlucht,valle,17
14238,dinge,cosas,9
906,papyrus,papiro,98
9385,mais,maíz,49
4181,ionisch,iónico,84
4951,moscheen,mezquos,39
3599,verankert,atrincherado,79
13675,hell,luz,12
3063,saphir,zafiro,88
14466,gesucht,buscado,6
9296,flip,dar la vuelta,44
8005,slams,golpes,34
1856,gunpoint,punzón,95
7388,heimatort,pueblo natal,64
9937,herren,caballeros,47
3591,gottesanbeterin,mantis,87
5905,kartbo,cárter,74
13777,spanien,españa,13
8436,fähigkeiten,habilidades,25
8152,geduld,paciencia,61
13684,schlagen,derrotar,12
8269,mieten,renta,49
11789,darstellerin,actriz,33
13792,von,de,5
10910,scientology.,cienciología,40
3893,eukaryote,eucariota,85
13057,inc.,c ª,21
10700,zugeschnitten,recortado,29
13021,teuflisch,mal,21
13373,schottland,escocia,17
6265,kostüme,trajes,43
6679,abkürzungen,abreviaturas,44
7375,unwirksam,ineficaz,62
2589,verrückter,bicho raro,90
9059,wählen,elección,9
463,falschheit,falsedades,84
12656,ungarn,hungría,26
7418,zwillinge,geminis,64
161,bazillus,bacilo,100
9920,halary,canoso,48
11055,porträt,retrato,38
12814,geschätzt,estimado,19
10484,shea,ella a,43
1141,figur,figo,97
11798,wachsend,creciente,26
9340,pinkeln,pipí,51
8284,neu eingesetzte,redistribuido,53
5406,verdauen,digerir,56
12975,im ruhestand,retirado,17
4138,allmächtig,todopoderoso,84
12705,niemand,nadie,25
9327,dämmbt,apodado,44
14416,bekommen,conseguir,8
4745,ein v,av,81
11993,ungültig,inválido,31
4677,kanus,canuck,81
2010,missspelling,error de ortografía,62
2584,umarmung,abrazo,63
9542,verdächtig,suspicaz,49
4004,phobie,fobia,84
6882,windpocken,varicela,68
1361,nee.,de soltera,97
13991,handel,comercio,15
5276,achtung,estar atento,77
1370,urbisch,urbar,97
6247,nicht ich,nome,71
518,verschluckt,tragado,63
11345,betankung,repostaje,35
3684,mäster,medicina,86
913,wohnheim,residencia universitaria,87
6957,heimlich,sigilo,67
11530,abgerufen,recuperado,31
14457,entwickeln,desarrollar,12
12455,techniker,ingeniero,8
2625,krönung,coronación,63
1109,rosikrucianer.,rosacruciano,97
13668,trat ein,ingresó,12
4350,hintergründe,antecedentes,19
4402,busby.,gorro alto de piel negra,83
6432,fluoreszierend,fluorescente,67
12547,austausch,intercambio,24
7751,magen,estómago,62
12246,haar,cabello,29
1438,pfingsten,pentecostés,69
14044,preise,tarifa,7
7437,slowakisch,eslovaco,62
8745,biblisch,bíblico,56
8727,batterie,bt,57
12362,packer,empacadores,27
5572,huldigung,homenaje,75
3822,bestickt,bordado,83
14375,fähigkeit,capacidad,25
2952,impressum,imprimir,70
12126,milliarde,billón,30
8056,mäuse,ratones,62
13528,adam,adán,13
3039,mauerwerk,albañilería,89
14280,sprichwort,dicho,9
14318,stets,siempre,11
6289,helligkeit,brillo,38
7147,eskimo,esquimal,47
3801,munch,mascar,81
5810,farn,helecho,74
13385,russisch,ruso,16
13429,neun,nueve,16
1078,anrufen,callum,97
14451,verluste,pérdidas,12
9057,langweilig,aburrido,36
13759,vertraut,familiar,12
8702,sturz,derrocamiento,55
4468,mäge,mee,82
10230,rumänisch,rumano,45
12312,weltweit,en todo el mundo,29
1552,dill,eneldo,95
8196,finanziert,fundado,25
12244,affix,afijo,29
3791,erschüttert,agitado,86
1506,ägide,égida,96
4218,machbar,factible,72
4807,laichen,aparecer,46
14322,gespräche,negociaciones,5
12938,geschlossen,cerrado,12
8048,deko,decoración,62
10783,suchend,buscando,27
2297,daud,dar por,93
1127,ausscheidung,excreción,95
12713,gleich,igual,16
2442,wilde,astuto,92
3706,ade,on,86
9445,entführung,secuestro,36
2872,elastizität,elasticidad,76
1485,bantam-,gallito,90
12936,hafen,puerto,21
9871,aufständische,insurgentes,36
7300,these,tesis,65
5262,routinemäßig,rutinariamente,50
3229,hyäne,hiena,88
13471,auf,sobre,16
2856,erstaunlich,asombroso,73
2400,testamentsvollstrecker,ejecutor,89
9142,hiermit,por la presente,54
10823,fokussiert,enfocado,33
8155,schweißen,soldadura,56
4906,german.,gere,80
4357,rendezvous,cita,78
12995,allee,avenida,21
6022,auszug,extracto,60
10472,judentum,judaísmo,43
7735,vorläufer,precursor,61
10029,skinner,desollador,46
6259,geschworen,jurado,72
14054,zeigen,espectáculo,8
11916,belegt,ocupado,28
2595,erleuchten,iluminar,49
12697,aufgabe,tarea,17
13806,als,como,5
12119,verkehr,circulación,27
11397,gefolgert,inferido,34
9849,würzen,especia,47
14095,durchschnitt,promedio,12
619,tracker,rastreador,91
14412,regeln,normas,8
9230,backstein,ladrillo,48
6692,würmer,gusanos,49
1311,dackel,perro tejonero,97
13840,ich,i,5
12875,geruch,olor,23
13923,netzwerk,red,9
11579,schall-,sonic,34
1952,assyrien,asiria,94
1280,bluten,sangrar,50
13598,vorgestellt,destacados,11
10775,zugehörigkeit,afiliación,10
11042,marlin,aguja,33
14485,art,amable,16
14268,nachfrage,demanda,23
8479,salat,ensalada,58
4852,arbeitslos,desempleados,53
6182,spinat,espinacas,72
10433,natrium,sodio,44
12708,gießen,emitir,22
9167,prärie,pradera,51
8621,floating.,flotante,46
1478,salzwasser,agua salada,96
1675,solon,sola,93
1821,beuteltier,marsupial,95
11251,zwerg,enano,36
3882,murmeltier,marco de tierra,85
6771,laterne,linterna,66
12063,schriftsteller,escritor,22
10355,betonen,estrés,38
11984,zucker,azúcar,31
1461,kleber,pegamento,96
5256,kaiserin,emperatriz,77
12775,kind,niño,18
5684,verankerung,anacoreta,75
12363,korrekt,correctamente,28
5879,vitrine,escaparate,59
1453,trost,consuelo,96
1503,kornisch,de cornualles,96
2825,prächtig,espléndido,90
1175,ponsus,puente de varolio,87
7253,schummeln,infiel,50
11635,unklar,poco claro,35
12166,falsch verpelte,tergiversación,26
7243,chiropraktik,quiropráctica,66
11348,streifen,banda,30
4658,zwangsläufig,inevitablemente,53
10977,rauh,áspero,38
3905,ratifizierung,ratificación,85
14374,dezember,diciembre,6
8918,verpflichtend,obligatorio,55
5872,chaotisch,caótico,74
6435,afrikaner,africanos,16
1757,ob,carnero castrado,94
12344,am schnellsten,lo más rápido,28
1859,konklave,cónclave,91
6581,andiron.,morillo,70
6536,wortspiel,retruécano,66
11670,dreizehnte,decimotercero,34
9178,segelt,navegado,33
6528,dosen,dosis,51
8687,grimmig,severo,57
3257,mumps,paperas,88
4112,geringfügig,más leve,84
6863,im idealfall,idealmente,38
13460,alk,alquín,16
5065,kair,canalla,79
1764,blocker,bloqueador,85
8670,ist nicht,no es,57
2232,festgezogen,apretado,77
7363,außenfeld,campo de salida,18
10701,glänzend,brillante,42
10203,atom,átomo,29
3121,jujube,pastilla,88
11518,newsletter,boletin informativo,35
2598,meisterstück,obra maestra,84
6885,bubyer,bowyer,68
4101,weinhaus,casa de vino,84
3612,lautmalerei,onomatopeya,87
11003,kaffee,café,39
2030,erlass,promulgación,31
5027,prophezeiung,profecía,71
9158,äquator,ecuador,32
2719,flusswürdig,superficial,90
7252,outfit,atuendo,57
9297,wohltätigkeit,caridad,49
6220,fausthandschuh,guante,71
2796,hayward,hena,88
3438,orchidee,orquídea,87
7671,ökologie,ecología,54
9061,hemden,camisetas,38
12625,anzunehmen,lun,25
14030,ausführung,versión,10
12725,geflogen,voló,25
1232,bromid,bromuro,96
3592,kopfkissen,almohada,81
13178,länge,longitud,18
2859,belüftung,ventilación,85
12392,scheiße,mierda,24
7586,himbeere,frambuesa,63
11611,gegenteil,contrario,35
3926,quarantäne,cuarentena,79
7239,konfuzianismus,confucionismo,65
11697,zurückgezogen,se retiró,34
7461,ferien,vacaciones,50
12584,vater,padre,25
2611,chiffre,cifrar,88
13650,gesetzlich,legal,9
9338,koch,cocinero,51
10399,elch,alce,44
7664,gelobt,alabado,43
5791,verdrahtet,por cable,34
541,sinhalesisch,cingalés,99
2378,armband,pulsera,87
7953,kondom,condón,59
12804,auge,ojo,18
7260,hoden,testículo,63
3959,kastanie,castaña,83
4168,essig,vinagre,84
5505,quote,cuota,70
2170,konsul,cónsul,64
1412,einstrichen,huella,49
7205,sanitäre hygiene.,saneamiento,62
2024,bosheit,malicia,91
8354,einhorn,unicornio,58
9073,umbenennen,rebautizar,24
5939,siebenfach,siete veces,74
12826,gauner,carl,23
11032,streng,estrictamente,39
8776,mumie,momia,56
2469,großgeschrieben,capitalizado,71
1386,anamorph,anamórfico,97
3293,stammesmen,tribusmen,88
6564,dicht,denso,62
10717,butter,manteca,41
6567,verleihen,prestar,48
9599,boom,auge,47
6896,freilich,cierto es que,68
2492,verräter,traidor,78
10786,diener,mayordomo,41
2326,karolen,carolear,46
10424,bedrohlich,amenazante,27
12368,gewinnen,ganar,16
5449,idiotisch,idiota,31
12434,luftbrücke,puente aéreo,27
10772,aztekisch,azteca,39
12308,konvektion,convección,28
11396,überspringen,saltar,32
3756,ochse,buey,86
11821,reihenfolge,secuencia,30
14191,projekt,proyecto,8
13204,9.,noveno,19
6778,flöte,flauta,66
1547,orgie,orgía,94
9170,schüttgut,a granel,53
12916,geschlagen,golpeado,23
6306,vernichtung,exterminio,63
12563,fest,ajustado,26
9414,belästigung,acoso,29
5883,wahlkreis,distrito electoral,52
6674,rodman,roduce,70
10860,jungfrau,virgen,38
5858,kriechend,smee,74
822,unüberwindlich,insuperable,99
9536,schlägerei,pelearse,50
14428,unterstützung,soporte,10
13804,war,era,5
13355,fast,por poco,18
12133,donnerstag,jueves,30
3681,schwindel,vértigo,86
13670,bedingungen,condiciones,9
11077,forscher,explorador,26
1795,erblich,hereditario,95
9784,nichtigkeit,vanidad,48
283,nahansicht,de cerca,99
9103,kalium,potasio,54
9483,wölfe,lobos,51
8933,teamkollegen,compañeros de equipo,33
13883,systeme,sistemas,9
7329,beschränkt,confinado,52
8696,tratsch,chisme,56
8192,streamer,serpentinas,52
6156,sympathisch,simpático,72
3713,stapeln,sturt,86
11945,elfte,undécimo,32
506,nachrichtensendung,telediario,86
731,praktiker,practicantes,79
8977,scharfschütze,francotirador,51
9090,schockiert,conmocionado,27
11669,va.,virginia,34
8084,freimaurer,masonería,61
9283,überwinden,superar,48
719,verdünner,más delgada,99
9746,verzweifelt,desesperado,40
6849,heliak,helíaco,68
7360,flok,reproches,65
6198,flaggschiff,buque insignia,72
2454,gedämpft,sometido,80
9788,frühstück,desayuno,47
10395,u-boot,submarino,42
10549,essen,comiendo,18
1946,ausströmend,acertado,73
10363,binär,binario,44
13206,bestimmen,determinar,11
13749,spur,pista,11
1136,tausendfüßler,ciempiés,97
2632,nervös.,neural,91
11956,loch,agujero,26
5629,shiite.,chiíta,76
6027,taschen,pantalón,38
248,kalvarienberg,calvario,100
11542,marokko,marruecos,36
11826,tschüss,adiós,31
12671,geselle,compañero,25
245,verwalten,administrar,53
7140,erschrocken,asustado,38
3608,flunder,platija,84
10431,ukrainisch,ucranio,42
2736,quacksalber,curandero,89
2443,zuweisungen,asigna,15
10511,flüssigkeit,líquido,39
12028,rabatt,dto,29
14010,gehen,ir,8
10232,seife,jabón,44
11569,beschuldigen,culpar,27
9149,geritten,montado,54
1297,öffnung,abertura,96
833,niedrig,humilde,99
4798,scherkt,cizallado,30
5714,lebenslauf,cv,75
13624,außen,fuera de,14
4368,ehrlichkeit,honestidad,83
14083,wichtig,importante,9
13007,reaktion,reacción,20
13067,bruder,hermano,15
1777,eifersucht,celos,92
6274,wac.,wáter,72
13329,bereiche,zonas,11
8057,ratifiziert,ratificado,57
5398,nonne,monja,67
7339,kompass,brújula,60
6279,belorussisch,bielusiano,72
6754,kürzeste,lo más corto,69
1043,dorter,ave de serpiente,95
14063,abteilung,departamento,10
6509,unbesetzt,vacante,68
12618,kabel,cable,25
6720,unangenehm,incómodo,68
2291,strontium,estroncio,93
5979,ehrgeizig,ambicioso,72
11856,tal,cañada,33
5500,einstreichend,interdicción,72
12682,verkauft,vendido,25
8883,staatlich,gubernamental,55
6644,unvernünftig,irrazonable,68
13700,london,londres,14
13074,labor,laboratorio,20
11175,mob,multitud,36
3248,erdenmensch,terremáneo,88
8061,aß,comió,60
5131,filisch,fólico,79
6328,kongressabgeordnete,congresista,72
7144,int,en t,66
3644,gemeinnützig,sin ánimo de lucro,87
14202,krieg,guerra,8
6225,kesselmacher.,calderakers,71
1688,flusskrebs,cangrejo de río,95
2336,südwärts,hacia el sur,60
6921,hetzen,sabueso,62
1025,no.,nar,98
2843,ezb,ecribios,90
9359,konvertiert,conversos,19
7226,raffles,sorteo,65
9099,platzierung,colocación,53
8333,kollektor,coleccionista,53
4990,backen,mandíbulas,62
7159,ermüdung,fatiga,63
6709,mittelfeld,centro del campo,56
11038,sumpf,pantano,38
10708,zepter,cetro,42
10013,launisch,malhumorado,47
10058,abzug,deducción,38
7011,schwelle,límite,66
9329,bewohner,habitante,51
2575,milizsoldaten,miliciamen,92
12045,lokomotive,locomotora,22
7748,tum,tumbar,62
3010,wahllos,indiscriminadamente,48
10528,nt.,nuevo testamento,43
10567,unnötigerweise,innecesariamente,43
10612,verfahren,procedimiento,33
2737,unesco,de la unesco,90
6917,vingelt,vin,68
13019,erklärt,declarado,16
1827,kugelsichere,a prueba de balas,95
14403,bald,pronto,10
5919,gottheit,deidad,64
6506,wodurch,por lo cual,71
11817,angemessen,accidente,33
2058,gänzlich,a medida,93
13907,diese,aquellos,7
12036,zusammenarbeit,cooperación,14
6495,lineale,gobernantes,53
6424,hooper,tonelero,71
8433,unangebracht,incondicional,59
13521,vergeben,otorgar,11
11056,tee,té,39
6746,möbel,mueble,69
9831,triumph,triunfo,45
3072,mandel,almendra,87
13018,samstag,sábado,21
2501,overdrive,sobremarcha,92
