ID,DEUTSCH,ARABE,INTERVAL
12685,in der luft,جوا,22
6760,peripher,الطرفية,60
1898,ei.,ey.,93
8257,tierwelt,الحيوانات البرية,57
11576,monaco,موناكو,32
3487,chamäleon,حرباء,86
8619,küche,مطبخ,41
11249,dublin.,دبلن,35
7147,eskimo,إسكيمو,44
794,tladeus,ثاديوس,98
1425,synthesizer,مرن,42
12259,archiv,أرشيف,12
5582,irgendwann mal,في يوم ما,73
2926,einbösen,بايد,88
9732,edinburgh.,إدنبرة,46
10979,notation,الرموز,35
3637,hillman,هيلمان,85
12757,jerry,جيري,21
13600,peter,نفذ,12
13102,dakota,داكوتا,17
3097,missbilligung,الرفض,74
8053,passiv,مبني للمجهول,56
5624,bälde,باهت,74
12508,dennis,دنيس,24
8896,holt,هولت,52
11007,birma,بورما,37
6655,sutter,سوتر,67
13800,an,على,5
10215,gesund,هيل,42
5773,besteuerung,تحصيل الضرائب,73
10617,bolivien,بوليفيا,39
12910,kriterium,معيار,20
5725,beachten,حذرهم,66
7075,legitimität,شرعية,64
3469,fob.,فوب,85
3961,moronen,معتولي,49
14496,inflation,تضخم اقتصادي,44
8320,algier,الجزائر العاصمة,57
9998,verrückt machen,مادن,44
2847,collage,كلية,88
10712,carnegie.,كارنيجي,38
1823,expressionismus,التعبيرية,93
14201,bildschirm,شاشة,19
10441,gabriel.,جبريل,41
8889,koala,كوال,52
3843,oliva,أوليفا,84
3696,prog,بروغ,83
3127,schleier,حجاب,71
10106,was auch immer,أيا كان,43
7614,interessant,ومن المثير للاهتمام,62
1257,dicker,أكثر سمكا,96
1786,dalmatiner,الدلماسية,73
5755,hydra,العدار,72
10948,warschau,وارسو,37
2468,gezüchtet,مصور,38
13335,sechste,السادس,15
13781,sieg,فوز,11
4933,grill,شواية,62
11711,oliver,أوليفر,27
4904,camino,كامينو,78
14396,ansprüche,المطالبات,9
10280,philippinisch,الفلبينية,40
17,fanatik,المتعصبين,64
4973,kreatin,الكرياتين,77
13532,vorher,سابقا,13
8121,delegieren,مندوب,25
10216,glaubwürdigkeit,مصداقية,25
5661,bogenschießen,الرماية,73
12929,verdreifachen,ثلاثي,19
11811,grenadier,جرينادير,29
213,proletariat,البروليتاريا,100
12036,zusammenarbeit,تعاون,12
11810,nigeria,نيجيريا,30
13012,auftanken,عدل,19
12584,vater,الآب,22
10,sonnenstern,نجمة الشمس,100
6345,mercer,ميرسر,69
10591,alligator,جور,39
9932,heide,هيث,44
9763,ozon,الأوزون,46
8336,lektion,درس,47
11108,erkunden,كشاف,24
7104,ausgerichtet,محاذاة,32
13972,datei,ملف,6
11538,systematisch,منهجي,27
10269,hässlich,البشع,38
1341,philemon,فليمون,96
786,doh,ده,98
7216,pelzig,فروي,63
8081,radius,نصف القطر,58
13101,prinz,أمير,17
10275,otto,أوتو,42
10986,hybride,هجين,36
3363,diktatoren.,الديكتاتوريين,42
3434,sensorisch.,الحسية,86
4693,karikaturist,كاريكاتير,68
11300,psychisch,عقلي,30
5337,nadel,إبرة,70
5955,fehle,فيلي,72
5911,seeufer,ليكسايد,72
12630,einrichtung,منشأة,18
9122,efeu,لبلاب,50
4342,autopsie,تشريح الجثة,79
2306,besen,مكنسة,89
6739,seekuh,خروف البحر,66
6877,bretonisch,بريتون,66
1891,hacker,المتسللين,41
10181,hunger,جوع,43
12540,gouverneur,محافظ حاكم,21
2282,staffelung,صاعق,76
10917,lieferung,توصيل,33
4901,supercomputer,الحاسوب العظمى,77
11601,boot,قارب,26
5575,absorption,استيعاب,73
5771,perlen,خرز,63
12060,comic,رسوم متحركة,14
4316,unbeholfen,الخرقاء,80
1404,dankbarkeit,يشكر,95
8621,floating.,يطفو على السطح,43
10361,windsor,وندسور,41
11101,rein,نقي,29
8508,tidal,المد,55
7443,traktieren,سحق,60
8152,geduld,الصبر,58
7567,anlagegut,أصل,38
13999,linie,خط,8
3873,fußgänger,مشاة,76
3589,motorräder,دراجات نارية,25
10273,nachfolger,خليفة,40
11076,musiker,الموسيقيين,22
7874,milliardäre,المليارديرات,57
13433,matt,غير لامع,14
12650,tampa,تامبا,22
14505,adresse,عنوان,5
2594,ordnungsgemäß,طبقا,90
8603,nordisch,الشمال,55
13133,debatte,النقاش,14
7914,auf wiedersehen,مع السلامة,59
12424,mitternacht,منتصف الليل,24
2579,lakai,lackey,88
12925,bobby,بوبي,19
1842,nächtlich,ليلة,93
14306,freigegeben,مطلق سراحه,8
13199,unannehmlichkeit,غير مريح,16
11021,harold,هارولد,37
7552,membran,غشاء,61
12323,futter,تشاك,25
12661,stier,ثور,17
14486,besonderheit,ميزة,9
2875,apfelwein,عصير التفاح,88
929,hebelkraft,تأثير ايجابي,87
11373,holocaust,محرقة,34
9416,schief,انحرف,46
9603,ernährung,تغذية,45
3611,kernschmelze,الانهيار,84
10026,weber,وسب,44
1315,in großbuchstaben.,الأحرف الكبيرة,96
13728,zitat,الاقتباس,10
6388,waschen,غسل,43
12984,österreich,النمسا,19
3714,grammophon,الفونوغراف,82
9471,terrain,تضاريس,48
10334,titanic.,تيتانيك,24
8738,kommodore,كومودور,43
3182,verwischen,طمس,75
11933,fluggesellschaften,الخطوط الجوية,25
466,treten,منبسط,91
3877,gleiten,مزلق,72
6742,kinematographie,تصوير سينمائي,67
3549,gliederfüßer,مفصل,84
13202,vietnam,فيتنام,16
6178,swasiland,سوازيلاند,70
8996,flüstern,همسة,32
607,drehbuchautor,كاتب السيناريو,99
11720,entdeckung,اكتشاف,26
13142,dunkel,داكن,16
14343,momentan,حالياً,7
1294,säuglinge,الرضع,53
13614,chinesisch,صينى,12
5762,vortäuschend,التظاهر,44
8015,rabbi,الحاخام,57
13624,außen,الخارج,12
7288,rückstau,خياطة,62
8770,stecker,قابس كهرباء,48
11037,überflüssig,متكرر,34
6862,luftspiel,airplay.,66
2080,knoblauch,ثوم,92
12736,drücken,الضغط على,12
9741,carlo,كارلو,46
11282,grob,بقسوة,35
12005,seltsam,غريب,24
1238,hypothesen,الفرضات,80
7698,karbunkel,جمرة,61
14271,wirklich,حقًا,9
8439,elmer,إلمير,56
4010,oblast,أوبلاست,82
11545,wohnung,عريضة,30
4564,rippen,ضلوع,62
11838,che.,تشي,30
1475,mazedon,ماسيدون,95
12918,ziel,استهداف,13
3528,avocado,أفوكادو,83
13304,fans,المشجعين,11
13470,flagge,علم,12
10987,starter,مبتدئين,23
3483,baronet,بارونيت.,79
13616,besuch,يزور,11
1150,phenol,فينول,91
12683,keyboards.,لوحات المفاتيح,20
3572,twister.,الإعصار,81
9625,geometrie,هندسة,47
2909,schrank,مخزنة,88
5431,kilt,كيلت,73
752,lethargie,الخمول,98
5375,geopfert,ضحى,69
8897,willkürlich,اعتباطيا,52
9742,therapie,علاج نفسي,45
11361,andre.,اندريه,34
7723,unfähigkeit,عجز,60
5128,herzogtum,دوقي,74
7311,dt.,تلا,62
9510,rohr,يضخ,38
4594,produktiv,غزير الإنتاج,79
2433,torf,الخث,91
941,quantitativ,كمي,93
9342,randschaft,مثيري الشغب,49
9402,post-,بريدي,49
2927,pyrenäen,بيرينيه,88
1039,provisorisch.,makeshift.,97
389,gallium,غاليوم,100
10810,opfern,تضحية,37
13907,diese,أولئك,6
8316,gefroren,المجمدة,57
8196,finanziert,ممول,22
12645,untersuchung,تحقيق,16
8451,protestoren,المتظاهرين,54
1514,wachsamkeit,اليقظة,62
9848,mit.,ميت,45
3694,ridley.,ريدلي,85
881,sternenstaub,stardust.,97
4318,psychiatrisch,الطب النفسي,81
7186,gravur,نقش,44
10244,giro,جيرو,42
5580,weste,سترة,57
5493,sloan,سلونة,74
12862,wild,بري,20
1955,lexik,معجم,87
6032,bezeichnet,دلالة,44
12875,geruch,رائحة,20
3729,in indium.,الإنديوم,85
9401,twain,توين,49
11757,reform,اعادة تشكيل,20
13187,tennis,تنس,17
732,kumara,كومارا,98
3628,veritas,الحقيقة، الصدق,85
5484,supermärkte,محلات السوبر ماركت,60
8569,drift,المغزى,34
1815,biomedizin,الطبية الحيوية,93
2681,ketone,كيتون,80
2534,tillman.,تيلمان,90
4163,logarithmus,لوغاريتم,75
8022,farbstoff,صبغ,54
9892,platin,البلاتين,45
4974,hauptplatine,اللوحة الأم,77
13196,cleveland,كليفلاند,16
849,ire,إيرلندي,98
14213,union,اتحاد,10
6861,ras,راس,27
8786,gebühr,مصاريف,45
12019,oxford,أوكسفورد,28
3187,kontinuum,الأستمرارية,87
12987,jean,جين,18
3493,funkeln,وميض,86
1703,bungee,بنجي.,94
10866,ablehnen,انخفاض,13
2297,daud,دهود,91
8250,ausgewiesen,طرد,51
78,begünstige,المتسولين,87
13326,hr.,انتشر,13
8388,zeitungspapier,الصحافة,56
9472,magellan,ماجلان,48
14017,betriebs,التشغيل,6
6734,damaskus,دمشق,67
810,safran,زعفران,98
5834,gorman,غمانون,72
8825,tagebuch,مذكرات,47
2881,juba,جوبا,88
4041,gauß,غوس,83
980,agha,اغا,97
13035,personal,شؤون الموظفين,18
5494,motherfucker,موظر,74
9509,vanessa,فانيسا,48
8518,socken,جوارب,22
472,gags,jags.,70
11182,hindernislauf,steeplechase.,35
12127,furcht,يخاف,22
4598,ersetzt.,حلت محلها,72
9702,schuh,حذاء,34
8561,treu,مخلص,55
14217,wieder,مرة أخرى,5
4485,epilepsie,الصرع,80
14021,national,وطني,7
13425,leicht,بسهولة,14
6393,reservierungen,الحجز,12
8127,sänger,المطربين,19
13454,scherzen,نكتة,12
5660,sarg,نعش,70
11991,tarnieren.,تشويه,24
4482,in der lage sind?,تايت,80
2531,sherry,مدري,90
13609,daher,هكذا,12
13097,kategorien,التصنيفات,6
3731,cro.,كراه,85
4922,heben,هوف,78
6637,fluor,الفلور,66
6940,fax,فاكس,64
7844,pfeifer,بايبر,57
10521,armut,فقر,40
13126,italienisch,الإيطالية,17
5133,zulu,الزولو,76
11926,bibel,الكتاب المقدس,28
8323,wrigley.,وريغلي,57
8689,leider,للأسف,54
10830,hersteller,الشركات المصنعة,20
2420,planer,المخططون,82
9819,hiroshima.,هيروشيما,45
13192,wilson,ويلسون,17
8185,aschenputtel,سندريلا,58
4926,stich,بانج,77
13307,schrieb,كتب,15
5772,extrakt,مقتطف,37
246,beratung,تقديم المشورة,60
13404,zusammen,سويا او معا,14
11798,wachsend,نمو,22
10771,nass,مبتل,38
5140,videoband,شريط فيديو,65
11551,anstoß,انطلاق,31
5590,verwöhnt,مدلل,51
10701,glänzend,لامع,38
825,eigentumswohnungen,الوحدات السكنية,84
475,auslässt.,إذن,45
4363,geehrt,تكريم,14
4479,sportlichkeit,روح رياضية,80
9990,quantum,الكم.,44
13265,sinn,إحساس,15
6304,bec,بيك,70
9562,gehalt,راتب,43
6787,remote,عن بعد,38
6029,opus,أوبوس,71
12623,santa,سانتا,23
4168,essig,خل,82
451,krozier,كوروزير,100
9253,runway,مدرج,47
10642,probe,عينة,29
7670,reggae,الريغي,61
13175,nea,ناظر,17
10507,panik,هلع,40
3789,festzelt,سرادق,84
9294,überwachung,يراقب,16
559,catskill,كاتسكيل,99
8414,unglaublich,بشكل لا يصدق,38
6405,cromwell,كرومويل,69
2524,tyrann,طاغية,84
14208,feld,مجال,8
5336,loma,لوما,75
10672,aufrechterhaltung,المحافظة,13
13782,japan,اليابان,11
2931,am weitesten,farthest.,88
5751,bucky,باكسي,73
10059,stümpfe,جذوع,37
10590,antille,الأنتيل,39
4546,aladdin,علاء الدين,80
13914,sein,كون,5
7943,zunge,لسان,56
1470,pep,بيب,91
5113,goddard,جودارد,77
13483,kalender,التقويم,13
8128,nicht verfügbar,غير متوفره,57
12515,komplex,مركب,21
6777,leinen-,بياضات,66
13677,duplikat,مكرر,11
11512,winterhart,هاردي,31
14395,reduzieren,يقلل,17
14458,gedanke,معتقد,11
10140,duo,ثنائي,43
2124,konstanz,كونستانس,91
6496,glorreich,المجيد,68
4369,unhöflichkeit,قلة أدب,66
14507,center,مركز,9
5238,fangspole,حافل,76
5410,brewster,بروستر.,75
8753,cp,غيظ,53
3741,eingeschrieben,منقوش,84
10483,intel.,شركة انتل,40
7804,säugetier,الحيوان الثديي,53
1721,charakterisiert,تتميز,80
3351,klecks,سائل لزج,84
788,pogo,بوجو,98
14315,rechte,حقوق,7
13107,theater,دراما,17
11825,nachsaison,postseason,30
13861,er,هو,7
11747,zwanzigeth.,العشرين,30
6394,rosmarin,إكليل الجبل,69
403,smoot,صاح,100
4469,schmuck,مجوهرات,80
6023,handtuch,منشفة,67
2138,gesetzlos,بلا قانون,85
1134,myologie,علم النفس,96
4430,cheung,سونج,80
4717,opal,أوبال,79
7619,magisch,سحري,22
2933,dido.,ديدو,88
13122,sterne,النجوم,9
4302,isolierung,عازلة,66
14451,verluste,خسائر,10
345,anschnallen,بيلتون,100
12334,gibson,جيبسون,25
2786,kush,كوشينغ,87
11543,regenbogen,قوس المطر,31
8206,stonehenge,ستونهنج,58
793,harr.,حرر,96
7103,ausgestorben,ينقرض,43
2495,debbone,debby.,63
11008,botschaft,السفارة,34
9303,lenin,لينين,48
7661,ling,لينغ,61
1094,butanol,بوتانول,96
2084,dhoni.,دوني,92
14203,wird bearbeitet,يعالج,10
8150,vorrichtung,لاعبا اساسيا,43
12922,nachweisen,دليل,18
6691,gepflegt,منحت,62
6959,lackierung,كسوة,64
13913,beide,كلاهما,8
4768,camaron,كامارون,79
7749,naomi,نعومي,61
10965,joel,جويل,37
9088,vinyl,الفينيل,51
6073,birke,البتولا,71
2042,sud,سود.,90
373,tinea,سعفة,100
13700,london,لندن,12
4297,sanskrit,السنسكريت,81
8692,molly.,مولي,53
10907,benedikt,بنديكت,38
9784,nichtigkeit,الغرور,45
8788,orwell.,أورويل,53
2729,kreuzungen,الوصلات,42
11712,emily,إميلي,31
12562,finnland,فنلندا,23
11316,schulter,كتف,30
11904,zwölftel,الثاني عشر,29
12446,durchgeführt,أدى إلى,16
9279,puck,عفريت,50
1428,illustralien,اللامع,95
5149,schlesien,سيليزيا,76
11485,haiti,هايتي,33
12196,europäische sommerzeit,est,27
9931,folter,تعذيب,39
7329,beschränkt,حبيس,50
8615,mullen,مولن,54
9670,synthese,نتيجة الجمع بين الطريحة والنقيضة,47
1613,ceylon,سيلون,94
4902,stoßstange,بوم,74
1141,figur,فيجو,96
11235,schüttelnd,اصمت,22
13423,früher,ابكر,14
10871,schrecklich,كريه,33
3537,grab,غريتا,86
4544,verunstalten,deface.,52
3328,alumnus,خريج الجامعه,87
7602,wiedervereinigung,جمع شمل,60
10019,kabot,كابوت,44
14195,eher,بدلاً,6
8045,wonne,النعيم,58
2631,flaschen nase,bottlenose.,90
326,äneas,اينيس,100
9036,schlagmann,باتران,52
12512,aufpassen,مشاهدة,12
5440,aliquot,قسامة,75
172,vorteil,فاضعة,100
443,südwestlich.,جنوب غويترلي,98
4665,zitonie,lemony.,79
10751,fraser,فريزر,38
11224,vision,رؤية,33
6061,verlängert,فترة طويلة,64
1915,donuts,دونات,86
2628,gespalten,شق,88
6467,argent,أرجنت,69
13801,sagte,قال,8
1477,schulleiter,ناظر المدرسة,93
8132,uni.,أيد,58
13329,bereiche,المناطق,9
1105,polemik,هجوم لفظي,80
1233,diol,ديول.,93
6040,yeti,اليتي,71
9495,astronom,عالم الفلك,30
13167,los los,غوغو,17
9953,byron,بايرون,44
10714,gail,جيل,38
4522,abfluss,بالوعة,62
10070,müde,متعبه,25
11994,erweitert,موسع,16
5627,methoxy.,ميثوكسي,74
10942,delikatessen,أطعمة لذيذة,37
7634,posaune,الترومبون,61
11435,aufgaben,الواجبات,18
6662,smyth.,سميث,67
2252,unschätzbarlich,لا يقدر بثمن,91
11651,nutzen,المنفعة,7
3113,schwimmer,سباح,74
11066,nach dem zufallsprinzip,بطريقة عشوائية,37
8119,gladiatoren,المصارعون,45
7184,avengers.,المنتقمون,41
11930,tal,دالي,28
4002,fahndung,mathunt.,82
11644,diamant,الماس,29
13629,jack,جاك,12
11057,bart,لحية,34
13540,insbesondere,خصوصا,13
9244,caroline,كارولين,50
3152,ärmzig,أفقر,88
9747,quarterbacks,قورتربك,14
7320,diffamieren,مخيف,30
10645,pierce,اخترق,34
1520,unethisch,غير اخلاقي,94
3050,distel,ثيسل,81
13599,ist zurückgekommen,عاد,9
7051,anfällig,ميال,64
10324,boeing,بوينج,40
1323,annalen,حوليات,96
2462,rhetorisch,بلاغي,59
9745,ärmel,تكميم,36
11433,ungeschlagen,لم يهزم,33
12613,afd.,عفوا,23
10424,bedrohlich,تهديد,23
14097,treffen,مقابلة,9
5523,stint,مهمة عمل,71
2204,konvergent,مؤخر,47
4968,nachtigall,nightingale.,77
11291,form,شكل,24
2203,gemahlin,مقاهي,88
461,versöhnen,التصالح,84
10950,gregor,غريغوري,37
13322,hey,يا,15
14186,genommen,مأخوذ,8
4905,kondensator,مكثف,76
10318,massa.,ماسا,41
13583,italien,إيطاليا,12
3170,tyrannei,استبداد,82
12971,planet,كوكب,17
6707,pandit,بنديت,58
12255,kontinental,كونتيننتال,26
8926,trägheit,كسل,52
7771,leuchtturm,منارة,59
9594,nerd,فظة إهانة,43
9859,vergessene,نسي,45
5608,thrasher,النتيجة,71
10804,aufgeben,يستسلم,28
13992,basierend,قائم على,8
11947,oper,أوبرا,23
1517,sunt,شطف,95
10659,premiership.,رئاسة الوثيقة,38
5179,trigonometrie,علم المثلثات,76
1437,stillen,ستيكان,94
1266,furchbar,مروعة,50
676,wiedergeburt,ولادة جديدة,98
6071,monterey.,مونتيري,71
9091,wiederholt,انضمام,41
4823,met,ميد.,73
3539,typhus-,typhoid.,86
6050,waffen,أسلحة,71
2285,turnschuhe,أحذية رياضية,88
10133,der betrug,النصب والاحتيال,43
5474,hervorstechend,بارز، ملحوظ,74
3429,farce,هزل,86
5492,huka,الشيشة,74
14365,männer,رجال,9
8883,staatlich,حكومي,53
8113,nahkampf,المشاجرة,57
7737,irene,إيرين,61
8189,riel,رييل,58
8688,pfeffer,الفلفل,31
8425,scheune,إسطبل,55
7626,manifestation,مظاهر,40
7420,brutal,قاسي,47
5298,verborgen,مخفي,55
