ID,PORTUGAIS,POLONAIS,INTERVAL
8620,tinta,atrament,53
11835,bronzeado,dębnik,32
13244,acordo,rozdać,14
11544,assento,siedziba,23
138,furtivo,ukradkowy,97
12846,equipamento,sprzęt,18
7373,privada,wtajemniczony,66
14427,resposta,odpowiedź,12
7392,açougueiro,rzeźnik,61
3852,ramificado,rozgałęziony,29
9672,resolver,rozwiązywać,34
12221,não poderia,nie może,30
10779,eixo,oś,42
5268,vendedor,sprzedawca,62
12000,cor de rosa,różowy,32
4329,persistente,wytrwały,81
12611,tóquio,tokio,26
229,dispersão,dyspersja,50
4229,interceptar,przechwycić,18
14163,pesquisar,badania,11
8605,fração,frakcja,48
66,identificar,sprecyzować,95
1358,tesus.,tezeusz,97
14242,mac,prochowiec,33
10975,porcaria,bzdury,39
4461,chopper.,siekacz,80
10766,concreto,beton,41
14127,pontos,zwrotnica,7
11242,deitar,kłaść,35
6600,fraternidade,braterstwo,55
9247,jenny.,przędzarka,52
7058,ienes,jen,68
39,depurar,odpluskwić,92
14266,comente,komentarz,6
716,inbound.,przywilej,87
10498,reescrito,przepisany,44
10152,bolso,kieszeń,42
12080,iraniano,irański,29
12017,só,solo,31
3087,fogosa,ognisty,89
13668,entrou,weszła,12
10817,frequência,częstotliwość,38
2123,anti-tanque,przeciwpancerny,94
6160,tração,trakcja,74
12998,multar,cienki,20
3780,deteriorado,pogarszony,65
8570,sável,aloza,59
3983,earthbound,przyziemny,86
5773,tributação,opodatkowanie,76
935,hardwood,drewno liściasty,97
4724,lamber,lizać,70
6176,xarope,syrop,74
3889,acrílico,akryl,85
1267,acumular,gromadzić,48
10645,perfurar,przebić,38
5576,inesperadamente,niespodziewanie,77
10824,navalha,brzytwa,41
7886,excedido,przekroczony,41
10535,portátil,przenośny,43
9475,rebaixado,obniżony,51
14097,reunião,spotkanie,11
6612,trator,ciągnik,67
11145,sereia,syrena,39
4549,frutose,fruktoza,83
8287,argonauts.,argonaci,59
11347,apelido,przezwisko,30
7660,cintura,talia,58
13479,virar,skręcać,11
9374,turcos,turks.,44
6820,semi-mensal,pół miesięczna,70
7126,fugindo,uciec,48
208,levante,shrove.,100
2381,bullock,byczek,91
4288,mastermind.,mistrz umysłu,75
11613,musgo,mech,36
1149,gamão,backgammon.,97
9907,processado,pozywany,26
12632,superfície,powierzchnia,25
8622,ouvidos,uszy,39
11982,fumble.,grzebanie się,25
4220,forense,kryminalni,49
10867,de repente,nagle,41
8401,curdo,kurdyjski,60
5285,xintoísmo,shinto.,79
11931,idades,wieczność,14
4570,suavemente,łagodnie,83
7662,trégua,rozejm,64
6734,damasco,damaszek,70
4952,eslavo,słowiańska,81
11606,oxigênio,tlen,35
4902,parachoque,zderzak,78
10415,juliet.,julia,44
12321,iugoslávia.,jugosławii,29
469,esgueirado,snaked.,55
14134,mudanças,zmiany,6
5962,restabelecer,przywracać na stanowisko,45
8725,monetário,monetarny,57
4137,sala de aula,klasa,78
6128,veneno,jad,71
7908,sionismo,syjonizm,62
14412,regras,zasady,8
1433,egregioso,skandaliczny,96
5361,impeachment.,postawienie urzędnika państwowego w stan oskarżenia,66
4758,paperback,książka w broszurowej oprawie,76
9228,sírio,syryjski,52
9441,desacordos,nieporozumienia,39
5185,inércia,bezwładność,80
12215,anon.,zaraz,30
8648,confiável,zaufany,28
340,avós,dziadkowie,83
2587,intuições,spostrzeżenia,50
9027,lama,błoto,55
13574,olímpico,olimpijski,12
9934,ginástica,gimnastyka,45
12477,checo,czech,27
11784,comportamento,zachowanie,34
6239,insistir,wzywanie,25
8911,almirante,admirał,39
8277,dental,dentystyczny,61
11665,pedreiro,mason,33
12426,leite,mleko,28
4972,dislexia,dysleksja,81
6220,mitt.,rękawica,72
5692,yeomanry.,klasa średniorolnych chłopów,77
11084,mineração,górnictwo,19
2455,estética,estetyka,53
9823,petróleo,ropa naftowa,49
2232,apertado,zaostrzone,79
8482,grão,ziarno,53
6101,focal,ogniskowy,75
10445,pescoço,szyja,41
12057,contido,zawarty,8
6153,credenciais,referencje,71
10503,radiação,promieniowanie,41
2335,conducente,sprzyjający,93
7345,solidariedade,solidarność,66
803,bola curva,kurveball.,99
927,impaler.,impalizujący,90
1856,mão armada,gunpoint.,95
3535,dugout.,ziemianka,87
5490,avestruz,struś,77
13672,inteira,cały,14
1354,home,hep.,97
10362,aumenta,wzrasta,15
10428,acidente vascular encefálico,udar,39
4552,ascensão,wniebowstąpienie,83
2278,cuco,kukułka,92
1044,pouco saudável,niezdrowy,97
2700,caras,dudes.,28
10872,estreito,wąska,36
14064,libras,funty,36
13123,competir,konkurować,15
12485,reduzido,zredukowany,20
2867,ao mar,za burtę,91
11343,reabastecer,repost.,38
10364,insulto,zniewaga,25
2350,escovando,szczotkowanie,51
2469,capitalizado,kapitalizowany,73
10494,proporção,proporcja,38
7012,preenchimento,wyściółka,46
13986,co,współ,16
3329,miocárdio,miokardialny,89
5027,profecia,proroctwo,73
11203,orgulhoso,dumny,38
9729,dezenove,dziewiętnaście,50
10404,ruído,hałas,44
5744,inexperiente,niedoświadczony,77
5431,kilt.,plisować,77
7439,truta,pstrąg,65
13394,revolução,rewolucja,17
6346,búfalo,bizon,65
5365,algas,algi.,79
5320,topper,cylinder,67
11206,amanhã,jutro,38
2487,corporal,cieleśnie,92
4826,descontroladamente,wściekle,82
7135,se assemelha,przypomina,42
14058,saber,wiedzieć,8
9085,espanto,esp.,55
1997,nazarene,nazareński,95
11345,reabastecimento,tankowanie,36
3756,boi,wół,87
4429,espinho,cierń,80
2166,caracteres,zwęglać,85
1576,foxy.,lisi,96
12670,píxeis,pixels.,24
9271,capacete,kask,47
2714,gigs.,koncerty,66
13826,estive,został,5
14400,esforços,starania,7
8191,pounder.,tłuczek,59
13131,gay.,wesoły,20
12409,intitulado,zatytułowany,28
6125,sem mente,bezmyślny,74
10571,cada vez mais,coraz bardziej,43
13204,9º,9.,19
9998,madden,szaleć,48
11248,infinidade,nieskończoność,38
9277,gênese,geneza,54
3877,deslizando,szybownictwo,75
14209,velho,stary,12
6139,liso,przysiek,68
4475,scarface.,człowiek z blizną,83
13842,ano,rok,7
12134,vítimas.,ofiary,26
14023,diferente,różny,10
7451,colegas,koledzy,57
13295,católico,katolicki,18
4183,pâncreas.,trzustka,85
14391,setembro,wrzesień,6
2407,germinação,kiełkowanie,91
6179,cpu,procesor,70
13812,um,jakiś,5
14409,membro,członek,10
294,infrutífero,bezowocny,100
5308,lipídico,lipid,78
9678,estabilidade,stabilność,36
21,destruidor de corações,heartbreaker.,79
14397,fogo,ogień,12
4003,aspérula,woodruff.,86
4668,nobreza,szlachta,82
520,desacontável,niewykorzystany,96
9381,comediante,komik,50
8458,tuberculose,gruźlica,59
13558,desencorajado,zniechęcony,15
4052,huff.,irytacja,86
3613,fetal,płodowy,88
8718,chapéus,kapelusze,30
1324,peeps.,zerkanie,84
3072,amêndoa,migdałowy,88
10795,comissário,komisarz,40
5876,suspeitas,podejrzenia,51
11715,passagem,przejście,32
9230,tijolo,cegła,49
666,reprise.,potrącenie od dochodu,68
5666,weirdy.,dziwi,77
822,intransponível,nie do pokonania,99
12367,insanidade,niepoczytalność,23
9900,jihad,święta wojna,49
13988,interesse,odsetki,9
3317,farmacia,apteka,86
5970,bandido,banita,56
3503,voo espacial,lot w kosmos,65
7569,doação,darowizna,35
13396,corpo,ciało,16
11649,merece,zasługuje,27
4718,umidade,wilgoć,82
6718,diversos,różne,70
12143,pássaro,ptak,28
4979,bovino,wołowy,81
4084,fastball,szybka piłka,85
1333,nunca mais,nigdy więcej,97
9817,bruxo,czarodziej,35
11184,jo.,twierdzić,38
5029,esporão,ostroga,37
12312,no mundo todo,na calym swiecie,29
5799,conservadorismo.,konserwatyzm,76
1248,nos bastidores,za kulisami,97
8869,notório,notoryczny,53
11672,hidrogênio,wodór,35
5051,bolos,bol.,81
8253,kiev,kijów,61
8479,salada,sałatka,59
8442,imaturo,niedojrzały,57
14013,resultados,wyniki,7
5886,distingue,rozróżniać,31
8108,contextual,kontekstowy,60
2952,imprimir,odcisk,72
804,querosene,nafta oczyszczona,99
9976,ortodoxo,prawosławny,48
13806,como,jak,5
8176,vírgula,przecinek,53
14385,ativos,aktywa,42
1802,torta alemã,tarta,75
1256,curvado,ukłonić się,39
10397,avenida.,zdrowaśka,44
4799,quadrático,kwadratowy,81
12081,bombardeamento,bombardowanie,30
8653,adaptação,dostosowanie,36
5768,subseções,podsekcje,50
7416,dispensar,odrzucać,31
5910,spud.,rydel,76
12987,jean.,drelich,21
5963,ajustar,dostosować,41
6476,nitidamente,ostro,72
6777,linho,bielizna,70
6503,xixi,siki,51
13202,vietnã,wietnam,20
13985,público,publiczny,9
12236,meia hora,połowa czasu,30
5506,instabilidade,niestabilność,77
14051,mais tarde,później,10
13514,milhas,mil,14
12451,base de dados,baza danych,27
12621,nativo,rodzinny,24
14394,pergunta,pytanie,6
3389,óleos.,obrazy olejne,19
11995,traseira,tył,32
9242,armistício,zawieszenie broni,54
1913,tocha,płakowany,36
8784,nave espacial.,statek kosmiczny.,57
1096,pesadelos,koszmary,62
12609,mil,tysiąc,26
367,relojoeiros,watchmen.,100
6831,sustentar,podtrzymywać,27
8938,escotilha,właz,54
6115,drasticamente,drastycznie,56
881,poeira estelar,gwiezdny pył,98
12505,robin,rudzik,26
3119,soquete,gniazdo elektryczne,80
6952,dissolução,rozpuszczenie,68
10836,afegão,afgański,40
109,reembolsar,odwdzięczyć się,92
11445,para todo sempre,na zawsze,36
7287,contaminação,zanieczyszczenie,50
9204,divino,boska,51
427,ditatorial,dyktatorski,99
12051,chão,piętro,28
7374,centeio,żyto,66
9408,no mar,offshore.,53
10534,incoerente,niespójny,43
4959,não tripulado,bezzałogowy,81
10555,prussiano,pruski,43
4187,passaro preto,kos,84
5254,equilíbrio,równowaga,79
8775,vagina,pochwa,57
12029,proíbe,zabronić,18
14322,conversas,rozmowy,5
10053,hulk.,ponton,47
2156,vazando,wyciekający,43
14420,nomeado,o imieniu,7
14140,provável,prawdopodobnie,5
8763,visor,wizjer,57
4502,starship.,statek kosmiczny,83
8028,fag.,papieros,55
10657,cego,ślepy,36
10299,sintaxe,składnia,45
7249,cidadão,burgess.,64
5266,shuffle,człapać,66
6918,terciário,trzeciorzędowy,69
9419,fadas,wróżka,51
8133,pegasus.,pegaz,62
13813,ter,posiadać,5
2807,aplicativo,aplikacja,91
1171,trote,kłus,91
8488,landslide,osuwisko,46
10879,recuperação,powrót do zdrowia,40
2223,vingativo,mściwy,92
1213,não provocado,niesprowokowany,97
460,viciante,wciągający,26
9115,mal entendido,nieporozumienie,47
14171,abril,kwiecień,6
12865,afirmar,zapewniać,18
11326,queimando,palenie,23
6209,arredores,peryferie,74
8582,pousada,zajazd,49
9720,esqueleto,szkielet,49
9737,campainha,krzywka,43
10596,cavalo de corrida,koń wyścigowy,32
5068,puxar para baixo,rozbierać  opuszczać,81
10810,sacrifício,poświęcać się,40
2107,fogo cruzado,ogień krzyżowy,94
10280,filipino.,filipiński,44
13976,sem,bez,6
754,dissociativo,dysocjacja,88
10850,kit,zestaw,39
2089,não envolvido,niepozłowujący,94
7903,confira,wymeldować się,62
13249,speedway.,żużel,19
6582,funil,zbiornik,68
9999,monção,monsun,47
9805,garagem,garaż,48
9316,excluindo,wyłączając,37
5985,northbound,kierujący się na północ,75
9262,wrestler.,zapaśnik,47
2368,anil,indygowiec,93
7746,pronúncia,wymowa,62
12733,correndo.,gwałtowny,15
10201,previsão,prognoza,34
12538,gasto,zużyty,27
13871,usar,używać,5
7953,preservativo,prezerwatywa,60
8316,congeladas,mrożony,60
12335,ás,as,26
10676,guardião,opiekun,41
11256,truque,sztuczka,32
5726,irreal,nierealny,75
1780,vigorosamente,energicznie,69
1282,tríades,triady,69
8863,woody,drzewiasty,55
4693,cartunista,rysownik,71
11050,capítulo,rozdział,35
10235,quilômetros,kilometry,42
5160,acometido,dotknięty,80
10755,honesto,uczciwy,42
13072,aceno,fala,18
13467,permissão,pozwolenie,16
10239,pulmão,płuco,43
5937,desfiladeiro,wąwóz,57
1905,ourives,złotnik,88
7034,solvente,rozpuszczalnik,62
1318,piquetes,pikiety,58
3550,gerencial,kierowniczy,88
5035,ritual,rytuał,68
14238,coisas,rzeczy,9
6589,overtook.,wyprzedzić,71
3210,gigantesco,gigantyczny,80
6814,ller.,llenko.,70
470,abade,opat,98
8159,reedy.,piskliwy,61
5998,uniformemente,równomiernie,75
5525,recuando,wycofanie się,36
1756,colegas de classe,koledzy z klasy,86
13316,santo,święty,15
3372,deficiências,niedociągnięcia,86
10832,visão geral,przegląd,41
13751,indicar,wskazać,11
5009,língua,tong.,79
10614,confederação,konfederacja,26
7511,promotor,prokurator,54
1019,pista de pouso,lądowisko,94
1243,orgulhosamente,dumnie,97
4259,cowman,pastuch,85
8722,vaqueiro,kowboj,26
7919,setenta,siedemdziesiąt,52
1226,cabaré,kabaret,97
14285,tipo,typ,8
12843,frigideira,patelnia,24
2556,diatomácea,okrzemka,89
3815,navios de guerra.,okrętowe.,69
8652,moo.,muczeć,58
8507,ameaçadas de extinção,zagrożony,55
7838,hábito,nawyk,50
5169,reconhecível,rozpoznawalny,78
7424,sabedoria,mądrość,65
1914,não qualificado,niewykwalifikowany,94
3722,córtex,kora,88
10031,incorretamente,nieprawidłowo,47
12950,sexta-feira,piątek,22
12596,4,iv.,26
2880,acampado,obozowany,77
13261,enciclopédia,encyklopedyczny,19
10519,fera,bestia,41
11925,carregada,naładowany,17
1032,valentemente,dzielnie,98
12053,brevemente,krótko,31
9960,obtivermos,uzyskać,23
2581,espectros,widma.,92
1721,caracterizada,scharakteryzowany,83
11532,lacrosse,rodzaj gry w hokeja,36
4916,improvável,nieprawdopodobny,79
2842,risada,chichot,70
3590,propulsão,napęd,88
7513,beleza,bz.,65
7635,filha,fl.,62
2870,pubic.,łonowy,91
13229,filho,syn,18
10543,entendido,zrozumiany,43
3896,tecelagem,tkactwo,78
4743,refraseça,omow wszystko jeszcze raz,63
10203,átomo,atom,29
6709,meio-campo,pomocnik,57
9091,regoziado,dołączyć,45
14483,razão,powód,6
3863,água limpa,czysta woda,86
4757,imunidade,odporność,51
14101,país,kraj,10
8107,pistolas.,pistolety,44
10886,destacamento,oderwanie,33
10202,ação de graças,święto dziękczynienia,46
7628,hawthorn.,głóg,46
5642,amônio,amon,77
2282,cambaleando,oszałamiający,80
11964,cannabis.,konopie indyjskie,32
7342,cerâmica,garncarstwo,65
14271,realmente,naprawdę,11
12230,quadril,biodro,29
10326,mais próximo,najbliższy,45
9941,estraguei,blew.,48
2467,peregrinação,pielgrzymka,92
1092,quill.,lotka,96
4732,sensibilidade,wrażliwość,42
8541,círculos,kółka,30
9569,roubaram,ukradłem,51
8180,indevido,nadmierny,61
11083,consideração,namysł,24
11728,milão,mediolan,35
12211,randy.,krzykliwy,30
3461,glace,lukrowany,88
13420,marinho,morski,13
6401,curdistão,kurdistan.,73
7046,país das maravilhas,kraina czarów,68
5186,coeficiente,współczynnik,75
10036,desmarcado,nieozwolony,47
8356,tensão,napięcie,50
8483,bloco,blok,58
5348,rito,obrzęd,70
9816,filme de ação,kryminał,49
10760,sumo,sok,41
9825,mp.,poseł,49
11284,prefeito,burmistrz,36
6807,órfico,orficki,70
3355,auspícios.,auspicje,88
8249,impostos,podatki,28
7729,bandidos,bandyty,56
5188,evergreen,zimozielony,80
9508,fúria,wściekłość,43
1482,mais setentrional,najbardziej na północ,96
8548,vilões,złoczyńcy,51
10830,fabricantes,producenci,24
13995,grande,duży,7
5636,dignidade,godność,76
206,functator,cunkator.,100
5153,ameaça,groźba,72
9822,urano,uranus.,49
13711,ilhas.,wyspy.,10
11720,descoberta,odkrycie,30
8940,confronto,odkrycie kart,56
10121,rolo,wałek,46
667,audível,słyszalny,96
12480,negativo,negatywny,26
14121,fazendo,zrobienie,5
6104,não autorizado,nieautoryzowany,75
2726,fertil,płodny,58
10771,molhado,mokry,40
6986,preso,uwięziony,50
5532,cipreste,cyprys,78
13666,reino,królestwo,14
14453,agosto,sierpień,6
12912,corporação,korporacja,18
11975,portões,bramy,24
6895,luvas,rękawiczki,47
2142,vacúolo,vacuole.,94
419,firecracker.,petarda.,95
13225,caiu,ściąć,19
7525,disjuntor,przerywacz,53
11791,checoslováquia,czechosłowacja.,34
3017,cavidade,wgłębienie,89
11536,provocante,prowokacyjny,34
8419,nabo,rzepa,60
6957,furtividade,podstęp,69
9747,quarterbacks.,rozgrywający,17
4400,porto livre,wolny port,84
3082,lisp.,seplenienie,89
11805,cubano,kubański,33
5050,revisionista,rewizjonistyczny,74
5151,desportista,sportowiec,80
6671,paleolítico,paleolityczny,71
688,onipresente,wszechobecny,99
493,enxaqueca,migrena,97
2508,quinzena,dwa tygodnie,90
8747,pátria,ojczyzna,57
13309,gerenciou,zarządzany,11
6712,quantidades,wielkie ilości,47
7592,evidentemente,widocznie,12
5039,poliomielite,paraliż dziecięcy,81
10871,terrível,straszny,37
8284,reimplantado,przeniesiony,54
8520,posado,poszed,41
5311,hovercraft.,poduszkowiec,79
8755,sequela,dalszy ciąg,53
7930,rígido,sztywny,62
11068,ovo,jajko,37
13641,oito,osiem,14
13872,porque,ponieważ,8
6850,mofo,pleśń,60
9756,humanidade,ludzkość,50
4433,saudado,okrzyknięty,18
13667,nada,nic,14
11984,açúcar,cukier,32
14042,anunciado,ogłoszony,14
3745,gases,gazy,88
14124,relatórios,raporty,5
12102,protocolo,protokół,30
12383,manutenção,konserwacja,29
1463,repreendido,upomniany,82
255,paládio,paladium,100
6587,silenciosamente,cicho,71
14440,livro,książka,11
6954,escrutínio,obserwacja,69
7009,rajá,radża,68
9249,flores,kwiaty,36
9497,banda larga,szerokopasmowy,52
3879,temerário,śmiałek,83
10518,norueguês,norweski,43
5693,água doce,słodka woda,77
12351,aranha,pająk,28
7380,sq.,kwadrat,66
2126,upheaval.,przewrót,90
7252,roupa,strój,58
940,testicular,jąder,98
9708,descida,zejście,50
13618,bater papo,czat,15
8721,espiritual,duchowy,50
13421,deliberadamente,celowo,8
148,revamp,rewir,75
9336,destroços,gruzy,53
13254,asiático,azjatycki,19
5195,trêmula,chwiejny,80
11298,incrível,niesamowity,36
2771,cline,kloniak,89
103,coronariano,wieńcowy,100
4933,grade,grill,64
11834,inadequado,niewystarczający,32
14176,olhar,patrzeć,5
4160,dietético,dietetyczny,85
6279,bielorrusso,białorusiński,74
5033,alfabetização,alfabetyzacja,81
10315,areia,piasek,38
9444,enxofre,siarka,49
8158,lixiviar,ługować,60
6491,pod.,strąk,66
817,melaço,melasa,99
7168,vire para fora,okazać się,66
1579,enfurecido,rozwścieczony,91
13807,são,czy,5
6747,denunciado,potępiony,59
7981,ter sucesso,odnieść sukces,37
11304,por último,w końcu,38
13792,de,z,5
3029,pronome,zaimek,81
6102,clamo,małż,74
13856,apenas,tylko,7
13966,precisar,potrzebować,6
2956,liberdade condicional,zwolnienie warunkowe,85
13522,stub.,końcówka,15
3523,brash.,rumowisko,88
7404,pulso,nadgarstek,62
3566,palestra,wykład,63
13400,carreira,kariera,17
6495,governantes,władcy,54
13315,pré,przed,18
2451,sorriu,zaśmiał się,42
11697,retirou-se,wycofany,35
8868,imparcial,bezinteresowny,56
7346,hélio,hel,66
3394,siglas.,akronims.,63
1525,lubrificante,smarowanie,96
13603,japonês,język japoński,15
3439,frívolo,frywolny,86
8604,esperto,mądry,58
7394,lagosta,homar,65
12164,lift,wyciąg,19
12114,hortelã,mennica,30
11172,cavalgando,jazda konna,26
12644,dificuldade,kłopoty,23
12910,critério,kryterium,23
11403,especialista,ekspert,28
8306,emparelhado,sparowany,24
9991,consequentemente,w konsekwencji,26
10950,gregório,gregory,40
2215,codec.,kodek,88
10330,jornada,podróż,44
11495,sem cabeça,bezgłowy,36
9814,fang.,kieł,49
8977,atirador de elite,snajper,52
5538,celestial,niebiański,78
7109,encantador,uroczy,47
9331,consumido,strawiony,33
1332,jouster.,joider.,96
8717,acionar,spust,41
14119,pegou,wziął,10
12969,atraso,opóźnienie,8
8951,husky.,ochrypły,36
1491,vitidez,prawdomostatność,96
14505,endereço,adres,5
13006,atraiu,rysował,22
9371,reich,rzesza,53
409,laço,sidła,86
4152,posto avançado,placówka,72
9744,monsieur.,lord,49
8682,formidável,przerażający,57
3689,deixa pra lá,nic nie szkodzi,88
617,congelhar,froza.,99
2526,hasidic.,chasydzki,89
8651,computador portátil,laptop,58
13787,morte,śmierć,11
4588,eclíptico,ekliptyka,83
8701,ripper,rozpruwacz,58
13781,vitória,zwycięstwo,12
3964,redistribuído,redystrybuowany,74
11742,imperador,cesarz,33
12683,teclados,klawiatury,23
4142,mais escura,ciemniejszy,85
13325,garantir,ubezpieczać,16
2740,obediência,posłuszeństwo,88
3793,vascular,naczyniowy,87
6740,abacaxi,ananas,70
12495,barco,statek,20
9327,apelidado,dubbed.,44
11785,espartano,spartański,28
14429,preço,ceniony,21
5340,panfleto,broszura,68
1750,retângulo,prostokąt,93
