ID,PORTUGAIS,RUSSIAN,INTERVAL
13008,senha,пароль,18
9213,disciplina,дисциплина,34
4571,injunção,судебный запрет,76
6159,renda.,разрядка,68
813,malhado,табби,98
1905,ourives,золотой,86
14221,europa,европа,5
3763,yosemite.,йосемити,84
11986,danny.,дэнни,28
3487,camaleão,хамелеон,86
6688,guelph.,гуэльф,66
12682,vendido,продано,22
13227,produção,производство,8
12737,moleiro,миллер,21
11027,filiação,членство,36
14369,conferência,конференция,11
10044,rouge,румяна,38
2035,berçário,питомник,92
14381,valores mobiliários,ценные бумаги,12
1891,hackers.,хакеры,40
4366,parton.,пастофон,81
7410,ultimato,ультиматум,62
792,eletrólito,электролит,95
3304,analítico,аналитический,66
7744,antologia,антология,57
10619,empreendimento,предприятие,35
9782,pendente,в ожидании,45
6339,inédito,неразрешенные,69
14030,versão,версия,8
2215,codec.,кодек,85
6300,herdeiro,наследник,62
11474,beber,напиток,25
6774,colombo.,коломбо,66
3741,inscrito,вписанный,84
14413,funciona,работает,5
5196,partículas,частицы,47
8833,nervosa.,нервоза,52
12339,n / d,нос,25
7475,azure,лазурный,62
2752,floral,цветочный,89
5660,caixão,гроб,70
13971,avaliar,ставка,7
12619,khan.,хан,22
2095,lisossoma,лизосома,92
12087,aparente,очевидный,16
3087,fogosa,огненный,87
7561,arrondissement,преруда,60
12250,frondoso,листья,26
3299,cirílico,кириллица,87
3120,obturador,затвора,77
4920,etileno,этилен,78
4468,mee.,мера,80
7821,cabala,кабал,58
2104,sinfônico,симфонический,92
2622,battleships.,линкоры,57
168,schmitz.,шмиц,100
1856,mão armada,пистолетное точка,93
12400,limpar,чистый,19
11217,convencional,основной поток,35
9383,latão,латунь,48
8655,pacto,пакт,53
13573,muitas vezes,довольно часто,13
7606,mosquito,москит,58
10046,balderdash.,балдердаш,43
7250,tenho que,надоедорос,62
10716,instâncias,экземпляры,21
9475,rebaixado,понижен,46
11596,rex.,рекс,31
3375,saltando,подпрыгивание,43
8394,analistas.,аналитики,46
3276,abraçado,обнял,61
105,amrita,амрита,100
8045,benção,блаженство,57
945,caramelo,карамель,95
2748,bunyan.,буниан,89
542,tees.,тройник,67
6766,peregrinos,паломники,58
175,pré-menstrual,премеженструальный,100
6356,vela,свеча,62
1871,fluente,беглый,93
5582,algum dia,когда-нибудь,73
486,subindo,парящий,69
9297,caridade,благотворительность,45
10456,relva,трава,40
1769,reclassificado,реклассифицированный,87
13499,de junho,младший,14
14206,perguntado,спросил,5
2426,homem baixo,низкий человек,91
12537,cópias,копии,11
9756,humanidade,человечество,45
7992,consumo,потребление,58
2144,inacessível,недоступный,92
6724,maverick,маверик,48
5125,regência,регентство,77
7479,feto,плод,62
3790,ciclista,велосипедист,57
6804,louro,лорел,65
11719,tema,тема,26
4452,cinematógrafos,кинематографисты,64
7382,frustrante,раздражающий,7
5484,supermercados,супермаркеты,59
6674,rodman,родман,67
1591,decorrido,истекший,92
14340,recusou,отклоненный,13
9864,sig.,сиг,44
6289,brilho,яркость,35
13139,manhã,утро,17
8432,lítio,литий,55
6878,biotecnologia,биотехнологии,65
7868,botsuana.,ботсвана,59
2987,convincentemente,убедительно,88
6041,atum,тунец,70
12349,histórico,исторический,13
11836,cinzas,пепел,24
5633,pomona,помона,73
4026,trajetória,траектория,73
13490,ideia,идея,12
11682,abeto,ель,31
4111,encurtando,сокращение,36
3374,emoldurado,оформленный,23
12615,vice,порок,22
3145,drruze.,друже,88
4160,dietético,диета,82
2278,cuco,кукуша,90
4896,empreiteiros,подрядчики,62
13818,não,нет,5
7325,espadas,мечи,33
3802,osteoporose,остеопороз,84
10448,helsínquia,хельсинки,40
8863,woody,древесный,51
13505,arbitragem,арбитраж,13
11286,tratar,иметь тенденцию,27
2951,hydrolase.,гидролазу,88
11842,vivo,живой,29
12674,hotel,отель,21
2113,striptease,стриптиз,92
10125,surge,срез,42
1975,gonal,гона,93
13611,grilo,крикет,12
10487,composição,сочинение,28
1340,contra-ataques,контратаки,57
4074,crimeia,крым,83
8851,flagrantemente,наклонно,52
11127,somerset.,сомерсет,36
6587,silenciosamente,тихо,67
11724,cobra.,кобра,30
3852,ramificado,разветвленный,25
9901,gravidez,беременность,44
6928,kaiser.,кайзер,65
11456,bagdá,багдад,33
1048,redlegs.,редёгс,97
6092,intestino,кишечник,66
10676,guardião,опекун,37
13880,muitos,много,6
11276,cobra,змея,31
12726,pronto,готов,20
185,lilium,лилиум,100
10205,gm.,г,42
3762,picar,нарезать,62
11818,além do mais,помимо,26
6840,pesado-pesado,тяжелый вес,64
1208,peafowl.,павч,96
48,matti.,матти,100
3098,rodeio,родео,88
808,putsch,путч,98
1049,lustroso,глянцевый,97
768,cádmio,кадмий,98
8124,maconha,марихуана,57
6383,purga,удалять,59
11435,obrigações,обязанности,18
11145,sereia,русалка,35
14407,esperar,ожидать,11
10219,choque,столкновение,30
1032,valentemente,доблестно,97
9354,árbitro,судья,30
14191,projeto,проект,7
2768,golias,голиат,89
1992,gusty.,поручиться,92
13338,milímetros,мм,15
9987,marca comercial,товарный знак,41
6306,exterminação,уничтожение,61
312,gympie.,гимпи,100
12240,dividido,разделенный,21
6445,heron.,цапля,68
5759,pressa,торопиться,66
3607,sutiã,бюстгальтер,77
11561,dominicana,доминикан,32
10651,opções,опции,7
2034,cátodo,катод,89
10766,concreto,конкретный,38
13811,tem,имеет,5
8879,seneca.,сенека,52
1194,fanfarra,фанфон,96
9439,andorra,андорра,48
7811,rove.,рояль,58
13192,wilson.,уилсон,17
9800,vitamina,витамин,43
3618,shiv.,шивер,85
12371,aaron.,аарон,25
6170,sweatshop.,потогонный,70
2658,plebiscito,плебисцит,89
9582,martha.,марта,47
4403,regente,регент,34
12030,frase,фраза,22
12219,áudio.,аудио,26
13367,6º,6-е место,15
3818,eton.,этоон,84
4273,bikini,бикини,80
5187,kremlin,кремль,76
8530,titânio,титан,54
2004,fontes.,шрифты,35
14151,sul,юг,8
5165,asher.,ашер,76
2846,pateta,главная,88
1607,hirst.,хищник,94
10773,donovan,донован,38
1804,stave.,выдерживать,74
8079,cantão,кантон,53
879,feixes,балки,53
4418,springbok.,газель,67
12279,preparado,готовый,16
4480,equalizado,выровнять,73
2071,melanoma,меланома,92
2441,antígio,антигоне,90
4455,bárbaro,варвар,57
1610,variância.,дисперсия,93
2103,gallup,галлуп,92
4175,spence.,спенс,82
7861,antiguidade,античный,49
7652,flamengo,флемят,61
4044,calcutá,калькутта,83
538,tributável,налогом,99
11040,galês,валлийский,36
4245,ever,ездить,82
12848,síndrome,синдром,20
6230,absolvido,оправданный,69
13125,obra de arte,произведение искусства,17
3271,esquiador,лыжник,76
13747,azul,синий,11
10292,avatar.,аватар,41
2066,sodomia,содомии,92
2830,tentações.,искушения,63
14218,computador,компьютер,7
10698,reavaliado,переоценка,38
2607,randle.,рэндл,89
8911,almirante,адмирал,36
5658,fig,рисунок,70
11030,preliminares,предварительный,36
7685,visconde,виконт,61
12833,aço,сталь,19
8792,zeus,зевс,53
10474,light,лига,40
8366,manobra,маневренность,41
11159,russ.,равна,35
11533,curioso,любопытный,32
6002,kama,кама,71
343,termita,термит,100
2041,mainframe.,мэйнфрейм,91
12201,tenente,лейтенант,26
4532,comemorando,компенсация,29
5049,tufos,туфцы,74
5321,mono,мононуклеоз,75
10376,pt.,выступ,16
13230,voo,полет,15
12861,phil,фил,20
6337,batatas,картофель,38
11505,inscrição,заявление,21
13558,desencorajado,разоблачаться,12
6466,forno,духовой шкаф,62
11994,expandido,расширенный,16
7966,pardal,воробей,57
2108,mitzvah.,мицва,92
2085,pára-quedista,десант,49
4098,retorno,обрабатывать,79
193,ploy.,уловка,100
8914,hierarquia,иерархия,51
9234,trigo,пшеница,49
13904,apoiar,поддерживать,8
8158,lixiviar,выщелачиваться,56
8019,pax.,парусник,58
209,litosfera.,литосфера,100
11808,asp,аспект,30
7083,dominó,домино,59
11281,perspectiva,перспектива,32
4856,refinaria,очистительный завод,62
11326,queimando,сжигание,19
14117,faixa,диапазон,10
3277,hed.,эл,87
920,aquarela,акварель,97
3937,descer,сходить,38
4174,estilhaços,шрапнель,82
7757,romantismo,романтизм,60
10207,jaquetas,куртки,34
9569,roubaram,украл,47
7275,cassete,кассета,61
1776,bonk,бонкт,92
56,incubus.,инкуб,100
9301,em pó,пудра,45
5548,lisérgico,лизергический,74
6144,ramadã,рамадан,70
1669,sardenha,сардиния,94
12447,nelson.,нельсон,24
4609,clad,олова,77
2180,piquenique,пикник,91
11124,impressão,впечатление,21
6704,dingo.,динго,66
10080,penhasco,утес,40
5081,a despeito de,несмотря на то  что,77
4157,volga.,вовле,82
2461,toa.,тонар,90
2255,migrantes,мигранты,69
8249,impostos,налоги,24
6217,equestre,конный,66
10617,bolívia,боливия,39
11575,organização,организация,21
1238,hipóteses,гипотезы,80
12909,violência,насилие,19
5258,entusiasmado,энтузиазма,39
10946,orgulho,гордость,37
8734,transferir.,передача,12
12244,afixo,аффикс,26
6113,catastrófico,катастрофический,55
9155,burro,охванитель,50
6787,remotamente,удаленно,38
7665,cuidado,остерегаться,61
13869,tal,такой,5
3520,chevron.,шеврон,85
8398,coincidência,стечение обстоятельств,38
7871,limar,лим,59
3455,liza.,лиза,86
9160,wha,важно,50
14284,embora,хотя,5
8503,cidadania,гражданство,55
1862,régio,резаль,91
8169,etiqueta,этикет,57
7747,culminando,кульминация,39
4470,albinismo,альбинизм,77
11791,checoslováquia,чехословакия,30
10133,fraude,мошенничество,42
9751,acusação,обвинительное заключение,40
10374,continente,континент,34
