ID,PORTUGAIS,CHINESE,INTERVAL
6753,berilo,beryl.,67
10568,replay,重播,33
10709,matemático,数学,21
9659,porteiro,搬运工,46
9097,iodeto,碘化物,51
2612,legenda,字幕,72
973,cummins.,康明斯,97
11305,vulcão,火山,33
14472,james,詹姆士,9
6754,mais curto,最短,67
4168,vinagre,尖酸刻薄,83
8071,baxter.,贝特,59
14028,longo,长的,8
6317,fotossíntese,光合作用,70
763,abobrinha,夏南瓜,98
6365,murta,my,70
3751,basso.,贝索,85
11674,com medo,害怕的,31
1988,samarra.,萨拉拉,93
5334,propano,丙烷,76
8682,formidável,了不起,54
10542,rodney.,罗德尼,40
1174,carne,甘蔗,94
2107,fogo cruzado,交火,92
8784,nave espacial.,宇宙飞船,54
3080,defeito,缺点,51
3154,não afetado,不受影响,88
13403,o negócio,商业,13
2174,pega,钉子,70
8475,transformado,转变,27
14093,futuro,未来,8
797,filarmônica,爱乐乐团,98
1358,tesus.,忒,96
1684,mancha solar,太阳黑子,91
30,torresmos,油渣,100
13046,simpson.,辛普森,18
9194,intacto,完好无损的,50
4498,hipertensão,高血压,81
9511,erin.,艾琳,48
12489,quarta-feira,周三,24
14412,regras,规则,7
7264,waffle,胡扯,60
9295,eliminar,排除,15
10377,parceiro,伙伴,32
8431,scudder.,那个,56
3014,patrico,帕特里斯,88
12960,golfo,海湾,19
7272,choro,哭,33
13276,clima,天气,15
977,lodo,淤泥,96
11996,foca,海豹,20
8621,flutuando,漂浮的,44
14479,equipe,团队,7
13780,y.,y,11
7065,sintético,合成的,64
12455,engenheiro,工程师,7
6174,kiwi,猕猴桃,66
3345,hipocrisia,虚伪,87
6351,fiança,保释,61
971,tinir,叮当声,90
7101,transmissor,发射机,59
11872,voluntários,志愿者,16
3591,louva a deus,螳螂,86
11901,polegada,英寸,20
10674,poupar,空闲的,37
182,flap,翻盖,88
13356,independente,独立的,12
1511,perpendicular,垂直,95
14352,oferta,奉献,14
11717,harvey.,哈维,31
13730,espanhol,西班牙语,12
5056,ligando,配体,64
4690,encefalopatia,脑病,80
2008,advérbio,副词,91
10794,santiago,圣地亚哥,38
2352,aiatolá,阿亚图拉,89
13102,dakota,达科他,17
9940,vital,重要,44
651,efedrina,麻黄碱,98
12191,comédia,喜剧,27
1666,oboé,双簧管,93
8936,inspetor,检查员,45
9965,felizmente,幸运的是,30
4662,overdose,过量,76
1512,penang.,槟城,95
1172,kelowna.,基洛纳,97
4838,walla.,瓦拉,79
8513,lâmpada,电灯泡,54
13291,nação,国家,7
10818,meta.,荟萃,38
3839,incolor,无色,85
6101,focal,焦点,72
3570,com ciumes,嫉妒的,86
10642,amostra,样本,29
3877,deslizando,滑翔,73
13283,sydney.,悉尼,16
12619,khan.,汗,23
6897,conjunto,合奏,62
6764,barbatana,鳍,61
5627,metoxi.,甲氧基,75
9824,maroons.,mar,39
6008,mandarim,普通话,72
11134,catalisadores,催化,35
13147,bonito,漂亮,17
6862,airplay,播放,66
13336,oklahoma.,俄克拉荷马州,15
5068,puxar para baixo,拉下,78
4722,arcaico,古老,79
6160,tração,牵引,71
12722,mãe,母亲,21
2031,zoroastrianismo.,拜火教,88
3120,obturador,快门,78
11870,jeremy.,杰里米,29
6272,gafanhoto,蚱蜢,68
11363,finalistas,决赛选手,29
1619,sótão,阁楼,93
906,papiro,纸莎草纸,97
12816,capturado,捕获,14
2616,mais feliz,更幸福,90
12140,cerveja,啤酒,27
949,geólogos,地质学家,77
13958,meses,月份,10
13185,patrick.,帕特里克,17
2385,flagrante,明目张胆,91
9383,latão,黄铜,49
12420,alguém,有人,25
8260,jipe,吉普车,54
6452,skunk,臭鼬,69
9712,circo,马戏团,46
7144,int,㈡,64
11427,irmã,姐姐,28
13313,garota,加尔,15
9249,flores,花卉,33
9480,tm.,tm值,48
381,vice-rei,viceroy,97
7687,macau,澳门,62
11528,phi.,披,32
9113,starr.,斯塔尔,51
2922,berílio,铍,89
13478,jackson.,杰克逊,14
8405,ulster.,乌尔斯特,56
10039,azoto,氮,43
9270,cenoura,胡萝卜,49
1846,techquiador.,国库,94
10446,campo de batalha,战场,40
14324,senado,参议院,13
11242,deitar,lay,31
1062,ambientalismo,环境主义,33
9212,hat,h t,33
11538,sistemático.,系统的,27
6845,cobertor,毯子,59
9616,freestyle.,自由泳,47
8434,eterno,永恒,49
8999,guindaste,起重机,50
3317,farmacia,药店,84
11328,roxa,紫色的,34
2819,irregularidade,不法行为,89
12185,saltar,跳,26
12663,oleiro,陶器,22
8722,vaqueiro,牛仔,23
3546,blatter.,布尔特,86
4887,deluxe.,豪华,79
8401,curdo,库尔德,56
3599,entrincheirado,根深蒂固,78
14046,pequeno,小的,10
3529,hidroponia,水培素,84
5786,viril,man,73
7639,colateral,抵押品,61
6,tropeçar,绊倒,57
13865,nós,我们,5
857,metadona,美沙酮,97
6663,ergonomia,人体工程学,68
9199,asterisco,星号,48
7303,flexível,灵活的,54
3243,grundy.,格伦迪,88
9944,roland.,罗兰,45
12514,liverpool,利物浦,24
5347,erótico,情色,76
10696,muller.,穆勒,39
1327,analfabeto,文盲,93
9715,alec.,亚历克,46
12314,diário,日常的,25
877,enganoso,难以捉摸,97
5580,colete,背心,57
5849,mezanino,夹层,71
12791,larry.,拉里,21
1330,frismo,德里斯特,96
9145,abertamente,公然,51
7193,barlow.,巴洛,64
6025,unilateral,单方面,54
6252,cura,治愈,62
13394,revolução,革命,14
579,guanaco.,瓜凯,99
8797,simplex.,单纯乳头,53
3250,pinball.,弹球,87
7775,antony,安合一,61
4656,patrono,赞助人,61
8864,subúrbio,市郊,36
11301,fo,佛,35
2708,arcanjo,天使,88
11830,intitulado.,标题为,8
6387,secular,世俗,61
7097,minissérie,初始化,65
11438,seco,干燥,30
14465,associação,协会,10
12516,civis,平民,17
14011,fornecer,提供,6
4660,dade.,戴德,80
10803,gosto,品尝,35
12300,dissidente,相对的,25
12441,franklin,富兰克林,24
10255,densidade,密度,42
10537,em segundo lugar,其次,40
8001,parley,帕利,58
5956,quarteto,四重奏,71
11377,admitido,录取,24
11797,subterrâneo,地下,30
13196,cleveland.,克利夫兰,16
6583,largura de banda,带宽,67
5532,cipreste,柏,75
13097,categorias,类别,6
13502,etapa,阶段,11
13107,drama,戏剧,17
13230,voo,航班,15
12384,sub,亚,24
8572,blk.,布尔克,55
12511,direção,方向,11
4461,chopper.,砍刀,77
13560,ciência,科学,12
9018,encomendado,委托,19
1384,inflamável,易燃,92
3140,cerâmica.,陶瓷制品,80
7651,roc.,鹏,61
203,footwork.,步法,100
4071,melatonina.,褪黑激素,83
7779,flatulência,筋,61
12430,cena,场景,21
6619,recrutamento,征兵,60
12480,negativo,消极的,22
13266,grego,希腊语,15
11893,margem,利润,25
7772,nitrato,硝酸盐,57
1119,eletrólise,电解,97
6093,mayfly.,蜉蝣,72
421,storyboard,故事板,100
12328,euro,欧元,25
12800,ator,演员,17
14510,eficaz,有效的,10
6826,perdão,赦免,62
13437,tea,te.,14
4700,mollusca.,贝类,80
7452,leitoso,乳白色,62
11662,zimbábue,津巴布韦,31
4913,sófocles,sophlles.,79
750,disfunção.,功能障碍,88
9736,facilidade,舒适,40
1143,bonsai.,盆栽,97
7680,masturbação,手淫,57
5385,cauteloso,谨慎,76
4582,loteria.,乐透乐园,81
11321,trek.,跋涉,34
6329,barlavento,迎风,64
3226,lilly.,莉莉,88
8418,rabisco,涂,52
4967,terrapins.,地带,75
8278,mara.,玛拉,56
7686,bowden,鲍登,62
10181,fome,饥饿,43
14393,face,脸,12
10948,varsóvia,华沙,38
12359,chade,乍得,25
14451,perdas,损失,10
7587,vaia,嘘,50
37,estupramento,强奸,33
12274,sinal,信号,20
13490,ideia,主意,12
7217,reese.,里斯,64
8733,arqueiro,鲍曼,54
4637,distrofia,营养不良,80
7694,mais amplo,更广泛的,61
8838,corajoso,勇敢的,23
5582,algum dia,一天,74
13197,patriota,爱国者,12
5925,chuvoso,雨雨,73
11275,nomeados,提名人,31
65,contratempos,挫折,74
390,vertebrado,脊椎动物,91
5401,manivela,曲柄,71
3871,horrivelmente,可怕的,49
1936,coronet,冠,89
10066,gancho,钩,30
2783,roadster.,跑车,85
11107,césar,凯撒,36
14246,tentando,试,6
7994,suev.,苏伊斯,59
2882,arriscado,有风险,89
12834,na maioria das vezes,大多,20
808,putsch,put,98
5346,chromium.,铬,76
8570,sável,shad,55
5389,cínico,愤世嫉俗,58
7817,saque,抢劫,49
12668,terry.,特里,22
10712,carnegie.,卡内基,39
1779,sheraton.,喜来登,94
5936,não-alto-circuito,无用的,73
12428,evangelho,福音,24
8024,hepatite,肝炎,59
1181,baionetas.,刺刀,76
4564,costelas.,肋骨,62
13012,desfeito,撤消,19
6819,pomar  pasto,围场,67
11710,clássico,古典,17
13993,cinco,五,9
5698,miscelânea,误入歧途,74
3955,acorde,弦,72
8498,inspiração,灵感,28
6711,messier.,朦胧,68
12467,mínimo,最低限度,24
7976,ego.,自我,57
6716,pera,梨,67
8143,circular,圆,58
12265,marshall.,马歇尔,22
8272,crença,信条,56
14061,colocar,放,8
9554,biológico,生物,25
12679,enviesado,偏见,21
9800,vitamina,维他命,44
9700,paródia,模仿,39
5425,bighorn.,大号角,76
3286,nervos,神经,52
425,supermarino,超级甲串,100
5282,vocabulário,词汇,76
3729,índio,铟,85
6981,ai credo,ew.,66
6264,ótimo.,最佳,71
6944,abolido,废除,59
2598,obra-prima,杰作,83
11929,citações,引号,13
9867,letreiro,路标,45
11081,assombrada,闹鬼,34
8739,psicológico,心理,33
7935,winger,w,46
10015,diretores,董事,18
6483,insignificante,微不足道,67
12401,valioso,有价值的,25
9686,papai,爸,47
11173,hans.,汉斯,22
12077,trinta,三十,27
1128,tana,塔纳,97
6809,alavanca,杠杆,64
11847,rival,竞争对手,23
12050,bode,buck,25
209,litosfera.,岩石圈,100
10941,lima.,利马,37
3437,degas.,脱荒,87
10958,remanescentes,遗留,31
4905,capacitor,电容器,76
8875,esfinge,狮身人面像,53
12515,complexo,复杂的,22
6909,ballard.,巴拉德,66
11152,voleibol,排球,36
11053,meio-dia,中午,37
11724,cobra.,眼镜蛇,30
3281,benzoato.,苯甲酸盐,87
936,covil,巢穴,97
1236,especificações.,眼镜,63
12958,calvin,凯文,19
605,atropelar,撞倒,99
12967,wayne.,韦恩,19
10077,explícito,expl,43
12723,segunda-feira,周一,22
5948,hanói,河内,73
8927,marinheiro,水手,39
8731,felis.,菲利斯,54
5452,kan.,侃,75
6784,deslizou,滑动,67
6478,pyr,..,69
13650,jurídico,合法的,8
482,epitáfio,墓志铭,99
12502,urbano,城市的,23
6709,meio-campo,中场,54
9970,hippie,嬉皮士,41
7007,stingray,黄貂鱼,62
142,proprietários de terras,土地所有者,94
403,smoot.,略,100
10687,revolta,起义,38
3497,linha principal,主线,84
12754,percentagem,百分比,21
8493,respirando,呼吸,39
6347,dir.,谜语,70
12606,acusado,被告,15
333,soluço,打嗝,97
7345,solidariedade,团结,63
411,cianúrico.,斜氰.,99
9318,cerca de,circ,50
8631,cordeiro,羊肉,51
5268,vendedor,卖方,59
5372,exaltar,ext.,76
6305,spray,喷,59
3926,quarentena,隔离,78
1630,desertificação,荒漠化,94
11032,estritamente,严格,37
5797,semicondutor,半导体,70
855,eth.,埃尔科,98
12004,níveis,水平,11
8460,milênios,千禧年,56
14222,aproximar,靠近,9
1929,bile.,胆汁,93
4299,fairbanks.,费尔班克斯,82
13374,iowa.,爱荷华州,15
7569,doação,捐款,32
2920,anglian,盎格劳,86
12229,injustificado,不合理,26
7671,ecologia,生态,51
2893,shetland.,邻国,89
6771,lanterna,灯笼,64
6528,doses.,剂量,48
8332,plágio,抄袭,52
5356,shiva,湿婆,76
2272,bowser.,鲍尔,92
1773,mindinho,粉红色,89
12720,cavalo,马,19
2319,balançar,摇摆,81
4305,supérfluo,多余,81
4414,novella.,中篇小说,79
8624,herpes,疱疹,54
11272,herbert.,赫伯特,35
9581,evade,逃避,40
11084,mineração,矿业,16
10411,moral,道德,31
7423,angelina.,安吉丽娜,62
11192,moonraker.,莫克拉克,36
8092,montaram,骑马,59
7414,indireto,间接,62
8526,no exterior,国外,55
14,portos,哈尔堡,28
11926,bíblia,圣经,28
6915,dow,陶氏,66
7532,lince,lynx.,62
2904,inverness,因弗内斯,89
7352,consórcio,财团,62
8567,gueto,贫民区,52
1214,lager,储存,95
13165,torre,塔,15
8363,welch.,韦尔奇,57
1697,caligrafia,书法,94
7891,rampage,横冲直撞,57
9330,criador,制作者,41
8617,à paisana,常服,55
746,maoísta,毛派,93
13492,furgão,班,13
4523,marathi.,马拉萨,81
4025,tábua,药片,68
3266,cutucar,戳,72
6750,convenção política,核心,67
5673,modem,调制解调器,71
13465,mão,手,11
12044,milwaukee,密尔沃基,28
8336,lição,课,47
8157,val.,瓦,58
6812,diodo,二极管,66
8238,bell.,贝,58
6080,tia,姨妈,70
7830,aquiles,achilles.,60
9666,absurdo,荒诞,45
11940,discografia.,唱片,29
12312,no mundo todo,全世界,25
10168,meteorológico,气象,33
841,buggy.,乌布,97
11052,escravo,奴隶,30
13128,introduzindo,介绍,10
926,britten,布林,97
11424,cacto,仙人掌,34
12961,amarelo,黄色的,19
13973,chamado,称为,8
6023,toalha,毛巾,68
863,saturação,饱和,62
7745,masmorra,地牢,43
6875,caldeira,锅炉,62
10897,pastor,牧羊人,37
3898,assam.,阿萨姆,84
10260,wesley.,韦斯利,42
11077,explorador,探险家,23
6024,piruvato,丙酮酸,71
8137,abraçar,hug,58
8763,visor,取景器,54
4278,gruta,金钱,82
13254,asiático,亚洲,16
10418,máfia,黑手党,41
13079,árvore,树,16
13628,pólo,极,12
8280,bloqueio,封锁,54
9716,nevasca,暴风雪,46
1445,majestoso,雄伟,93
9135,stalingrado.,斯坦林格勒,51
7525,disjuntor,断路器,50
12392,porra,他妈的,20
3495,hadith.,哈丁,86
12285,msg.,味精,26
11317,batido,敲了,23
9640,tamisa.,泰晤士河,47
7287,contaminação,污染,47
7434,sotaque,口音,54
7241,dunk.,扣篮,60
199,gertrude,格鲁鲁德,100
8942,devastador,毁灭性,38
4974,placa-mãe,母板,78
1913,tocha,tor,32
3215,alergia,过敏,87
5215,cartão postal,明信片,72
1976,legionnaires.,军团人员,89
11925,carregada,带电,14
11803,ex,前任,30
12055,jefferson.,杰斐逊,28
12628,elizabeth.,伊丽莎白,23
6133,esther,伊斯林,71
11228,sentado,坐着,24
10406,panela,锅,39
2652,starling.,椋鸟,90
8555,quincy.,昆西,55
12355,aviação,航空,24
4477,anuário,年鉴,80
3364,gritante,瞪眼,77
14054,mostrar,展示,7
1343,cetim,缎,92
7152,ondas de ar,风波,64
2510,humbug,hum,91
11201,agentes,代理人,21
6737,mordecai,莫德凯,67
1349,posto de trabalho,工作站,87
4033,cfd.,差价合约,83
6849,heliac.,赫拉克斯,67
12263,têmpora,寺庙,25
8202,querida,宠儿,57
5947,micronésia.,密克罗尼西亚,73
8576,grato,感激,49
13602,quinto,第五,12
13425,facilmente,容易地,14
4109,éster,酯,75
7592,evidentemente,显然,11
3220,ondulado,波浪状的,86
6968,zorro,佐罗,66
13897,feito,制成,5
893,militarmente,军用,97
13824,mais,更多的,5
5707,psicopata,心理学,73
6435,africanos.,非洲人,13
9031,cloreto,氯化物,52
668,tênue.,脆弱,98
9029,siberiano,西伯利亚人,51
8949,alfa.,阿尔法,51
4179,carretel,卷轴,51
8102,vizinho,邻接,36
8802,reconsiderar,重新考虑,50
9890,sagrado,神圣,45
6175,wheely,无所话地,69
6543,ville.,威尔,66
11393,arco,弧,32
7923,yom.,呀,60
8540,texugo,獾,43
10954,delineado,概述,30
10244,giro,格罗,42
14397,fogo,火,10
4167,geiger.,盖格尔,83
2036,hallo.,哈洛,92
5380,desânimo.,惨淡,76
3473,bobsleigh,博塞尔,87
12530,segredo,秘密,22
12267,odiar,恨,23
6937,livro didático,教科书,52
5942,tyrone.,泰隆,73
11805,cubano,古巴人,29
9177,morango,草莓,49
8899,ensinou,教导,53
8834,grizzly.,灰熊,46
10125,surge,苏,43
3676,tenor,男高音,81
1457,tabor,塔博尔,94
12203,liberal,自由派,17
10925,mt.,公吨,36
13855,durar,最后的,6
6181,bess,贝斯,71
13974,unido,团结的,6
13208,raio,射线,16
12672,doze,十二,22
4326,agustação,于是,82
12971,planeta,行星,17
12348,folhetos,传单,24
13711,ilhas.,岛屿,9
10833,emirados.,酋长国,37
12129,adotado,采用,20
2356,frazer,卖家,91
7771,farol,灯塔,59
10120,calibre,口径,41
9156,aberdeen.,阿伯丁,51
1231,torchbearers.,火炬手,84
10877,símbolos,符号,19
7312,napier.,纳米尔,63
5723,caixa,出纳员,71
3869,folheto,宣传册,82
12,normalmente,按说,100
3070,conotações.,内涵,63
1333,nunca mais,没事,96
13561,jones,琼斯,13
13477,filadélfia,费城,14
11204,apelo,上诉,26
6821,rastreados,筛选,19
5835,estrela do mar,海星,73
2035,berçário,苗圃,92
9786,terminologia,术语,46
6615,infundado,毫无根据的,68
7249,cidadão,bur,61
9392,aeroespacial,航天,49
6407,louvre.,卢浮宫,70
11474,beber,喝,25
14483,razão,原因,6
3144,enxada,锄,86
7845,euler.,欧拉,60
11930,dale,戴尔,29
3092,válvulas,阀门,46
11823,homo,同性恋者,30
9779,devonshire.,德蒙斯郡,46
5015,endócrino,内分泌,78
9493,molécula,分子,44
12769,hampshire,汉普郡,21
10334,titânico,泰坦尼克号,24
3109,estuário,河口,87
5552,sistine.,脊柱,75
3387,inscrições.,铭文,68
7104,alinhado,对齐,32
4371,desvantagem,坏处,67
13187,tênis,网球,17
13652,oriental,东,12
9636,whitney.,惠特尼,47
10736,annie,安妮,38
5644,valsa,华尔兹,69
14332,alcançado,到达,9
1494,confundir,误,95
8307,guarda-chuva,雨伞,56
12107,controlada,受控,11
8118,asma,哮喘,58
6127,revisão,过修,61
12623,papai noel,圣诞节,23
10825,sem sentido,无意义,38
312,gympie.,体育馆,100
6643,desaparecer,消失,35
11140,carga,加载,22
12334,gibson.,吉布森,25
10323,gore.,血块,40
891,depositado,沉积,55
8226,meca,麦加,58
14149,solteiro,单身的,8
9056,moçambique,莫桑比克,52
12867,peru,火鸡,20
15,jaguatirica,ocelot.,100
9537,jantar,晚餐,47
365,macaque,猕猴,99
1067,nigers.,扼杀,47
3615,tarântula,狼蛛,86
4425,invariante,不变,64
12538,gasto,花费,23
7291,sumatra.,苏马特拉,63
11121,estônia,爱沙尼亚,36
9509,vanessa.,凡妮莎,48
13225,caiu,fell,16
1487,perfuração,穿孔,73
331,tipi.,蒂迪,100
5229,cáspio,里士斯,77
3083,úlcera,溃疡,86
2714,gigs.,笑声,63
11254,pára-quedas,降落伞,34
5575,absorção,吸收,73
13183,implantado,部署,13
6631,mastodonte,乳房,68
6832,demolição,拆除,64
6020,questionário,测验,72
1626,carolus.,卡罗尔斯,94
14317,envolvido,涉及,9
7494,apresentar,小屋,52
6459,ferrugem,锈,65
13566,hoje,今天,12
10152,bolso,口袋,38
13519,ben.,恩,13
8407,bicha,柴草,52
12659,indústria,行业,14
13431,rússia,俄罗斯,14
12846,equipamento,设备,15
13328,artilharia,炮兵,15
4696,bravura,勇敢,80
325,harrycane.,哈瑞纳,100
6555,concussão,震荡,66
13058,vem,来了,7
7738,não verificado,未经验证,46
13324,discordo,不同意,14
4433,saudado,欢呼,15
13211,yankees.,洋基队,13
4641,economistas.,经济学家,55
9572,lucy.,露西,48
12883,centenas,百,15
13134,palhaço,小丑,17
9205,dolly,多莉,50
169,dissólio,diss,100
7456,diversidade,多样性,43
7147,esquimó,爱斯基摩人,44
9144,pratos,盘子,20
12527,crédito,信用,17
3179,pureza,纯度,88
4658,inevitavelmente,不可避免地,50
11047,líbia,利比亚,37
11497,normandia,诺曼底,33
5997,stein.,斯坦因,71
11783,representa,代表,7
12056,pseudomonas.,假单胞菌,28
5548,lisérgico,裂解剂,75
12369,maçã,苹果,24
5542,bioquímica,生物化学,75
12708,fundida,投掷,19
1927,metanol,甲醇,93
7666,erroneamente,错误的,62
7663,radioativo,放射性,61
1226,cabaré,歌舞表演,97
896,nimrod.,尼像,97
4022,registros,寄存器,6
11356,homem verdadeiro,真男人,34
7276,intercurso.,交往,63
14513,notas,笔记,6
10207,jaquetas,夹克,35
14353,descrito,描述,9
10232,sabão,肥皂,41
10282,derbyshire,德比郡,42
3209,mudo,静音,79
12408,determinar,阻止,25
2093,dinar,第纳尔,83
10700,cortada,裁剪,26
6049,utrecht.,乌得勒支,72
12780,cuba,古巴,21
6162,columbian,哥伦比亚人,71
11476,ah.,啊,32
10728,previsto,预料到的,23
11656,com sucesso,成功地,11
10957,argolas,戒指,17
11664,ciro,赛勒斯,31
13841,outro,其他,5
12338,eletrônico,电子的,20
12264,carbono,碳,25
8331,rapaz,小伙子,53
5416,cassie,卡西,75
9935,mútuo,相互的,40
14151,sul,南,8
7801,patricia.,帕特里夏,61
13223,altíssima,最高,16
11065,plutão,冥王星,37
215,mortalha,颇,100
846,ultrapassar,立交桥,92
1878,derrubada,翻倒,78
10755,honesto,诚实的,38
9092,amante,情人,43
13160,global,全球的,16
13637,tribunal,法庭,12
10876,distinto,清楚的,23
