ID,PORTUGAIS,ARABE,INTERVAL
14198,junto,على امتداد,10
11899,metros,متر,25
2014,tentador,مغري,65
13345,prática,ممارسة,12
14240,grupos,مجموعات,7
13858,primeiro,أولاً,6
4565,quarl.,قضاء,79
1328,apatia,اللامبالاة,96
8332,plágio,سرقة أدبية,52
4072,blackjack.,بلاك جاك,82
6762,hidro,هيدرو,67
223,keeler.,كييلر,100
13644,salão,صالة,12
9826,boise.,بويز,45
5493,sloan.,سلونة,75
9306,policiais,رجال الشرطة,49
10340,dedão,إبهام,40
7659,esquecimento,نسيان,62
5058,perdida,مصادرة,61
12470,punt.,بونت,21
8864,subúrbio,ضاحية,36
6013,colunista,كاتب العمود,66
1132,banda.,باندا,96
1858,midas,ميداس,93
3845,sala de imprensa,غرفة الصحافة,84
12784,elementos,عناصر,16
2188,pasta,مجلد,88
1015,andino,الأنديز,97
4246,misturadores,الهزازات,72
7498,indus.,اندس,62
6302,caracol,حلزون,64
6259,jurado,أدى اليمين,70
13598,destaque,متميز,9
12686,limpo,أنيق - مرتب,22
10235,quilômetros,كيلومترات,38
7547,iate,يخت,52
12442,apanhar,قبض على,19
3415,ocarina,الأكرينا,87
2543,achatado,المسطح,85
5392,cheira,رائحة كريهة,51
11961,bota,حذاء طويل,25
11598,pascal.,باكال,32
8418,rabisco,خربشة,52
500,feist.,فايسم,99
2462,retórico,بلاغي,59
3067,implicitamente,بشكل ضمني,88
6387,secular,علماني,61
10338,emerson.,إيمرسون,41
2490,imagens,بيلدر,90
13027,christopher.,كريستوفر,18
10627,revelar,كشف,21
10759,catedral,كاتدرائية,38
7248,elegibilidade,جدارة - أهلية,31
6795,modular,وحدات,64
610,mantra.,تعويذة، شعار,97
11975,portões,غيتس,21
4147,viaduto,جسر,78
7606,mosquito,ناموس,58
4037,mania,موضة عابرة,68
8373,âmbar,العنبر,56
8268,mir.,مير,57
172,vantage.,فاضعة,100
2422,tittle.,ليتل,91
12034,talkie.,يخطوي,28
2653,malatião,الملاثيون,90
8913,grampo,كليب,38
7356,degeneratado,misgenerated.,54
5472,explicativo,توضيحي,75
12635,mulher,امرأة,22
2737,unesco.,اليونسكو,89
12780,cuba,كوبا,21
7445,manifesto,بيان البيان,62
6280,jaspe,يشب,69
2207,capilar,شعري,89
13390,comida,غذاء,14
1398,fenilo,فينيل,95
11067,mais forte,أقوى,37
1848,absente,متغيب عن العمل,87
10130,inteligente,ذكي,17
6811,chopin.,شوبين,66
5786,viril,رجولي,72
5025,catalão,الكاتالونية,77
498,agilidade,أجيليتي,82
5235,shih.,شيه,76
12991,dallas.,دالاس,19
1632,hipnose,التنويم المغناطيسى,94
7461,férias,عطلة,47
8826,wb.,بوز,53
11451,gêmeo,التوأم,21
4412,tântalo,tantalum.,81
10099,petersburg.,بطرسبرغ,43
13014,factual,واقعي,17
2409,acupuntura,العلاج بالإبر,91
12685,airborne.,جوا,22
14070,mundo,عالم,7
10126,apreendido,استولى على,34
9068,handebol,كرة اليد,49
10198,bo.,بوع,37
12121,enigma,لغز,27
11276,cobra,ثعبان,31
13836,um,واحد,5
4611,desqualificação,تنحية,76
14209,velho,قديم,10
10189,legislação,تشريع,24
4933,grade,شواية,62
1394,se destacarem,دافع عن كرامته,93
8358,mia.,ميا,56
13023,fronteira,الحدود,16
2372,caixa de correio,صندوق بريد,88
1113,arara,الببغاء,95
13236,davis.,ديفيس,15
9563,lg.,إل جي,48
13421,deliberadamente,عن عمد,7
6147,reparações,تعويضات,66
12279,preparado,معد,16
5508,fenômenos,الظواهر,74
7383,steak,شريحة لحم,62
10939,hank.,هانك,33
3084,guirlanda,إكليل,77
7754,aqua.,أكوا,61
12485,reduzido,مخفض,17
4963,anexação,الضم,53
4179,carretel,بكرات,51
13713,mar,لحر,12
3288,salvamento,استخلاص,65
7634,trombone,الترومبون,61
594,monossódio.,أحادي الصوديوم,99
9351,bali.,بالي,49
11025,cauda,ذيل,28
12840,auburn,أوبورن,20
13246,atlanta.,أتلانتا,16
9774,verificação,تحقق,45
3766,ridículo,ludicrous.,83
567,jacobite.,يعقوبيت,96
10265,observações.,الملاحظات,12
5378,curinga,البدل,76
8046,ódio,كراهية,58
13923,rede,شبكة,8
7624,decreto,مرسوم,52
11498,jornais,الصحف,15
10641,revanche,مباراة العودة,39
12390,nova,نوفا,25
2420,planejadores,المخططون,82
2502,pelham.,بيلهام,90
3646,polia,بكرة,84
8456,bonitinho,جذاب,50
12667,equipe técnica,طاقم,19
13756,rocha,صخر,11
11415,macedônia.,مقدونيا,33
448,bote salva vidas,قارب نجاة,96
2757,salmão defumado,سمك مدخن,89
1499,rogan.,روجان,95
10902,boicote,مقاطعة,35
14418,mostrou,أظهر,7
9087,corresponde,يتوافق,26
8665,cleópatra.,كليوباترا,54
5857,bolsa,كيس نقود,64
9596,alumínio,الألومنيوم,47
4187,passaro preto,طائر أسود,82
5880,hidrocarbonetos,هيدروكربون,67
8458,tuberculose,مرض السل,55
9062,garrafa,زجاجة,40
7960,becker.,بيكر,59
7065,sintético,الاصطناعية,63
13377,banido,محظور,10
3825,flotilha,الأسطول,83
3982,nublado,غائم,72
13328,artilharia,سلاح المدفعية,15
1845,brown.,باون,93
10637,nicarágua,نيكاراغوا,39
10514,comprado,تم شراؤها,26
11303,concorrentes,المنافسين,29
119,camara,كامارا,100
6929,variadamente,بشكل مختلف,66
11398,tremoço,الترمس,33
5992,cavalo-marinho,فرس البحر,72
8152,paciência,الصبر,58
6652,giz,الطباشير,65
7784,verdun.,فردون,61
8326,tóxico,سامة,46
12792,lp.,لطف,21
14282,series,مسلسل,7
9227,mesa.,ميسا,50
2766,servidão,serfdom.,89
4658,inevitavelmente,لا محالة,50
5461,perfurado,اللكم,38
9818,psi.,بوس,45
8255,bem-estar,خير,57
8512,tourette.,توريت,55
12565,provar,إثبات,14
1777,ciúmes,الغيرة,90
7938,incorporação,إدراج,21
6075,cruel,قاسية,71
3479,reeditada,إعادة إصدارها,67
12043,metrô,مترو الانفاق,27
9371,reich,رايخ,49
971,tinir,نغمة,90
3807,queimar,حرق,84
8471,apostador,مقر,46
420,cuneiforme,المسماري,100
9215,pooh.,بو,50
2027,prejudica,يقوض,51
4014,nationhood.,oreghood.,83
547,heresia,بدعة - هرطقة,97
10504,celebração,احتفال,19
14326,policial,ضابط,10
10657,cego,أعمى,32
2568,iva.,إيفا,90
627,sismômetro,مقياس الزلازل,94
6722,cheng.,تشنغ,67
10865,hansa.,هانسا,38
10034,lágrimas,دموع,34
3471,mauricio.,موريسيو,87
8442,imaturo,غير ناضج,53
13852,alguns,بعض,6
10871,terrível,كريه,33
12955,judaico,يهودي,19
12724,ferida,إصابة,16
7293,infrangível,infrickible.,63
3024,lehr.,مهر,88
313,carismático,الكاريزمية,100
13195,massa,الجماعية,15
3571,vivian.,فيفيان,85
11441,rotas,طرق,16
14123,resultado,نتيجة,7
3081,subtrair,طرح او خصم,62
8052,telégrafo,التلغراف,55
13231,antonio,أنطونيو,16
3872,epônimo,مسمى,83
14375,habilidade,قدرة,22
14036,lar,بيت,7
3196,isl.,إسلام,34
4003,aspérula,woodruff,83
2636,turbante,عمامة,88
14073,possível,ممكن,7
6198,flagship.,الرئيسية,70
10648,óptico,بصري,35
13519,ben.,بن,13
11392,professor,دكتور جامعى,32
2668,regulatória,تنظيمي,90
11465,representação,التمثيل,30
3191,een.,اين,88
1942,lázaro,لازاروس,93
1879,nave espacial,سفينة فضائية,84
301,shikari,شيكاري,100
11207,joan,جوان,35
14211,semanas,أسابيع,9
4373,metodologia,المنهجية,72
12749,pm,مساء,21
4983,ethel.,إثيل,78
12900,economia,اقتصاد,19
8167,participantes,الداخلين,51
8118,asma,أزمة,58
12744,desastre,كارثة,17
12720,cavalo,حصان,19
12957,ottawa.,أوتاوا,19
2219,imprevisível,لا يمكن التنبؤ به,88
6988,miau,مواء,65
708,dun.,كميت,80
13050,recebe,يحصل على,7
3885,acne,حب الشباب,84
7612,grover,غروفر,62
9468,ba,با,45
8757,mozart.,موزارت,53
1501,atuário,الاكتوثير,88
8595,gênio,العبقري,55
3455,liza.,ليزا,87
382,hillcrest.,هيلكريست,100
6389,gel,جل,66
1169,subtipo,النوع الفرعي,93
14081,notícias,أخبار,11
10611,diesel,ديزل,38
7664,elogiado,أشاد ومدح,40
3909,crrosstown.,كروسستاون,84
9066,sinopse,ملخص,51
1676,irmandade,الأخوة,94
11752,bristol,بريستول,30
14325,comunicações,مجال الاتصالات,8
11885,kenny.,كيني,29
13435,à frente,امام,14
641,bitmap.,صورة نقطية,99
6924,laticínios,ألبان,65
11158,seriamente,بشكل سيئ,36
2125,alma penada,banshee.,86
479,bebido,شربوا,99
13572,estrutura,هيكل,12
13204,9º,9,16
3264,peptídeo,الببتيد,85
11854,em progresso,جاري التنفيذ,29
14066,adicionado,وأضاف,5
772,binh,بنح,98
9242,armistício,الهدنة,50
9359,converte.,المتحولين,17
4500,charão,تشارون,80
9955,facto.,بحكم الواقع,44
7140,assustado,مفزوع,36
1728,retrospecto,اعتقال,64
14144,mercados,الأسواق,12
7804,mamífero,الحيوان الثديي,53
5343,quad.,رباعي,73
4887,deluxe.,ديلوكس,78
1869,nist.,نيسم,93
12089,compromisso,مرونة,19
10612,procedimento,إجراء,29
5924,mais quente,سخونة,72
14488,democrático,ديمقراطية,15
14461,leva,يأخذ,5
4640,purificação,طهارة,80
4511,pseudônimo,اسم مستعار,74
3252,considerável,sizeable.,88
4805,condenar,ادانة,34
6921,cão,كلب,61
2801,cromada,كروم,89
9421,crocodilo,تمساح,46
12329,alaska.,ألاسكا,25
13769,compreensão,فهم,9
13238,stanley.,ستانلي,16
3980,adjacente,المجاور,82
427,ditatorial,ديكتاتورية,99
12124,ocasiões,مناسبات,23
8457,fritz.,فريتز,55
8774,freud.,فرويد,53
11491,entrada,إدخال,31
2455,estética,جماليات,49
5245,ratoeira,مصيدة فئران,76
10320,limites,حدود,9
11229,barragem,سد,33
1447,banheiros,مراحيض,42
5929,ae.,أخر,60
13062,garotas,الفتيات,13
305,ley.,لى,95
13879,agora,الآن,7
11120,carey,كاري,36
12399,jazz,موسيقى الجاز,25
10357,armênio,الأرمن,38
9952,obrigada,شكرا,44
10423,colisão,الاصطدام,39
13350,rapidez,سرعة,14
13143,disputado,حارب,17
7698,carbúnculo,جمرة,61
3113,nadador,سباح,74
920,aquarela,ألوان مائية,97
5180,prem.,بريم,76
5234,vodka,فودكا,76
8795,rim,الكلى,51
11982,fumble.,تلمس,21
8607,crush,معجب,37
10864,saída,انتاج,37
12591,exercício,ممارسه الرياضه,20
2428,witten.,فيتن,91
8553,circulatório,الدموية,55
7423,angelina.,أنجلينا,62
10132,instante,فوري,42
10708,cetro,صولجان,38
4457,impressão digital,بصمة,63
7747,culminando,ذروتها,40
6758,sem dúvida,مما لا شك فيه,67
11603,virtual,افتراضية,25
7476,ambrose.,أمبروز,62
3114,baço,طحال,87
2791,jogável,قابلة للعب,89
3202,bacterial,البكتيريا,88
9723,castor,سمور,39
12693,mouse,الفأر,22
13232,dodo,دودو,16
14132,adição,إضافة,6
10846,ot.,اكتأ,38
869,artefato,الأداة,60
9908,trincheira,خندق,39
4353,meiji.,ميجي,81
9502,colombiano,كولومبي,47
10614,confederação,الكونفدرالية,23
12692,samuel,صموئيل,22
13814,vai,سوف,5
6857,alzheimer.,مرض النسيان,66
1788,sora,سورا,93
10852,a infraestrutura,البنية الاساسية,38
724,evidente,علني,98
2579,lacaio,lackey,88
4654,perséfone,بيرسيفون,79
11757,reforma,اعادة تشكيل,20
11258,porco,شخص شره,29
12584,pai,الآب,22
3577,presa,ضحية,83
3729,índio,الإنديوم,85
12019,oxford,أوكسفورد,28
7952,croydon.,كرويدون,59
6806,maquiagem,ميك أب,66
13647,viver,يعيش,8
12410,wright.,رايت,25
8618,augusta.,أوغستا,54
10672,mantendo,المحافظة,13
3401,nous,نوس,87
800,druida,درويد,88
6249,desfavoraveis,معضن,61
4726,backlog.,تراكم,76
12300,dissidente,المنشقين,25
8767,todo dia,كل يوم,53
7086,olá,هوي,64
1290,sem falhas,بلا عيب,96
9058,zinco,الزنك,51
13643,vila,قرية,12
11908,incomum,غير عادي,26
1549,mulder.,مولدر,95
9276,splash.,دفقة,49
5854,icaro,icarus.,72
11126,sorrateira,متستر,36
1045,choctaw.,شوكتاو,97
11132,ficou,وقف,36
8832,guerrilha,حرب العصابات,44
6755,favorável,ملائم,29
921,compras,تحصيل,78
14148,proposto,مقترح,10
9318,cerca de,قوارب,49
14186,levado,مأخوذ,8
9831,triunfo,انتصار,41
9915,dover.,دوفر,45
6103,treliça,تروس,71
3132,montague,مونتاج,88
2878,maloqueiro,بوغان,88
8711,obrigatório,اجباري,54
6937,livro didático,الكتب المدرسية,52
13354,ancestral,عتيق,15
13146,wisconsin,ويسكونسن,17
9746,desesperado,متحرق إلى,37
6694,merlin.,ميرلين,67
13183,implantado,نشر,13
8430,pollock.,بولوك,56
6368,progrer.,شمول,69
2156,vazando,تسرب,39
9534,pneu,إطار العجلة,34
13872,porque,لأن,7
8345,sala.,سلالة,56
1547,orgia,طقوس العربدة,93
7440,dispendioso,مكلفة,62
11369,dedicada,مخصصة,30
5216,brutus.,بروتوس,76
865,fosfodiesterase.,فوسفوديستراس.,97
9451,chandler.,تشاندلر,48
11227,por exemplo,على سبيل المثال,35
13184,levemente,بخفة,17
14213,união,اتحاد,10
3761,precipitadamente,بعجلة,84
11875,filosofia,فلسفة,29
52,batimento cardiaco,نبض القلب,99
9588,da mesma forma,بطريقة مماثلة,47
13620,afrikaans,الأفريكان,12
2852,intestino,أذى,62
9088,vinil,الفينيل,51
10988,fruta,فاكهة,33
4912,abandonar,يتخلص من,71
11962,evans.,إيفانز,28
9251,lata,القصدير,49
6516,hidrelétrico,الطاقة الكهرومائية,69
11011,tartaruga,سلحفاة,32
5334,propano,بروبان,76
10960,manila,مانيلا,37
9705,parado,المتوقفة,37
5464,reator.,مفاعل,70
13150,de qualquer forma,على أي حال,16
2687,culinária,الطهي,90
13398,morta,متوفى,14
1351,intolerância,bigotry.,96
11573,edison.,اديسون,32
10700,cortada,اقتصاص,26
12548,matando,قتل,10
6320,gloucester.,غلوستر,70
8136,punhal,خنجر,56
12358,doutor,طبيب,19
626,invertebrado.,اللافقاريات,98
889,ternário,ternary.,97
11457,báltico,بليغ,33
12833,aço,صلب,20
7306,cafetão,عرسة,62
1750,retângulo,مستطيل,91
5215,cartão postal,بطاقة بريدية,71
9961,raramente,نادرا,26
14005,plano,يخطط,11
13841,outro,آخر,5
1523,planície,الأراضي المنخفضة,76
5320,topper,توبر,63
1087,cernelha,ذبل,83
5633,pomona,بومونا,74
11913,fazenda,مزرعة,24
14241,lista,قائمة,6
8987,erro de digitação,مطبعي,31
5062,vesúvio,فيسوفيوس,77
9317,ceres,سيريس,49
14511,deixar,يترك,7
3696,prog,بروغ,83
3509,micah.,ميكا,86
11371,alistado,جند,29
11543,arco-íris,قوس المطر,31
609,aristocrático,الأرستقراطية,85
7821,cabala,عصبة جمعية سرية,59
1905,ourives,جولدسميث,86
11860,warren,وارن,29
2433,turfa,الخث,91
13387,cavalaria,سلاح الفرسان,14
11716,gl.,غلياد,31
6630,melancia,البطيخ,66
12863,desafio,تحد,12
12704,senadores,مجلس الشيوخ,13
11062,sérvio,الصربية,36
5708,sitcom.,مسلسل كوميدي,67
10477,ira,الجيش الجمهوري الايرلندي,40
11774,leo.,ليو,30
10742,aborto,الإجهاض,35
8811,fígado,الكبد,53
7491,firewall.,جدار الحماية,62
389,gálio,غاليوم,100
3546,blatter.,بادئة,86
8375,sci.,ميالى,56
647,dalles.,دالس,98
4028,abundância,وفرة,65
12408,determinar,ردع,25
8010,embutido,المضمن,56
8788,orwell.,أورويل,53
3492,cevada,شعير,85
5784,marés,المد والجزر,33
7652,flamengo,فلمنيش,62
13392,responder,الرد,12
12846,equipamento,معدات,15
1738,esotérico,الباطن,93
12402,filmagem,اطلاق الرصاص,19
2043,wird.,مداهر,92
12041,fresco,طازج,28
2941,flor,زهر,76
2196,rochelle.,روشيل,91
3525,goran,غوران,86
911,henchmen.,تابع لشخص,97
10106,de jeito nenhum,أيا كان,43
5319,abelhas,النحل,34
6984,interferir,يتدخل,37
6419,clímax,ذروة,66
14094,melhor,أفضل,8
253,abner.,أبنر,100
12477,checo,جمهورية التشيك,24
11114,ostra,محار,36
11385,pênis,قضيب,34
4464,eurasian,أوراسيان,80
8191,pounder.,أزعج,55
9611,reproduzido,مستنسخة,38
5105,especialidade,تخصص,68
304,zona.,زونا,100
12051,chão,أرضية,24
8554,aguardente,watergate,55
13061,contou,أخبر,18
13134,palhaço,مهرج,17
12391,morgan,مورغان,25
10128,simmons.,سيمونز,43
3837,cagrão,كاج,84
9904,contatados,اتصلت,5
6039,flinders.,فليندرز,71
10318,massa.,ماسا,41
11016,vista,مشهد من خلال,37
482,epitáfio,epitaph.,99
3118,rigs.,منصات,54
12631,cinza,رمادي,22
9173,exposição,مكشوف,48
1396,trt.,لاء,96
3207,problemático,مزعج,88
5124,ameixa,وظيفة محترمة,76
4119,ava.,افا,82
1352,lodo,الوحل,95
2626,bushranger.,بوشريغر,90
11199,desviar,يتملص,34
11738,gregoriano,غريغوريان,30
14429,preço,سعر,18
2373,retribuição,القصاص,89
5693,água doce,ماء محلى,74
247,lisina,ليسين,100
226,interleague.,الاسترداد,100
