ID,PORTUGAIS,JAPAN,INTERVAL
11666,roubo,盗難,31
5434,açude,堰,75
13461,mais curta,短くする,13
9222,strauss.,シュトラウス,49
8455,etnia,民族性,24
11127,somerset.,サマセット,35
10965,joel.,ジョエル,37
6517,douche.,納期,68
9318,cerca de,circ,48
11497,normandia,ノルマンディー,32
3242,rapé,嗅ぐ,88
8328,cúbico,キュービック,55
4292,facada,刺す,60
6348,cobalto,コバルト,69
10454,lynn.,リン,40
9419,fadas,妖精,47
14408,figuras,図,12
10094,demiurgo,dem dem,43
3714,fonógrafo,蓄音機,81
13970,fez,した,5
10076,artemis.,アルテミス,43
33,mulato,ムラート,100
8150,fixture.,備品,42
362,discriminatório,差し控え,100
12952,momento,一瞬,16
4194,cartum.,カルタム,82
13395,cor,色,12
10430,franz.,フランツ,40
12442,apanhar,キャッチ,18
1946,riddled.,謎々,70
9209,mona.,モナの,49
10782,hindu,ヒンズー教,33
4535,mais esperto,スマート,80
7973,suffolk.,サフォーク,58
4975,diagnóstico,診断,77
4206,slides.,スライド,40
3095,torque,トルク,88
3330,cascavel,ガラガラヘビ,86
13102,dakota,ダコタ,17
11871,malicioso,悪意のある,24
12113,senhora,レディ,20
423,dramaturgo,劇作家,96
2144,inacessível,inアクセスできません,92
5398,freira,尼に,65
8482,grão,粒,49
12988,lista de controle,チェックリスト,18
1605,lina,リナの,94
1971,bantu.,バンティ,93
10664,clã,ちゃんちゃん,35
5966,percussão,パーカッション,69
3223,falun.,fal fal,88
10903,poker.,ポーカー,37
4954,apêndice,付録,77
8770,plugue,プラグ,47
6951,buick.,ビュイック,64
1749,falange,パラニクス,93
11573,edison.,エジソン,31
13770,o suficiente,足りる,11
9762,knox.,ノックス,45
5124,ameixa,梅,76
14442,decidido,決めた,7
1096,pesadelos,悪夢,57
14456,x,バツ,8
8235,sabre,セイバー,29
7058,ienes,円,64
3800,bunsen,バンセン,84
12224,marcial,武骨,26
1488,historiografia,歴史生物,94
4326,agustação,そこで,81
8905,emmy.,エミー,51
13798,é,は,5
12652,secretário,秘書,22
10492,xá,シャー,39
6512,salmonella.,サルモネラ,68
14174,gerente,マネージャー,9
8686,ceifador,刈取,52
8266,ee.,e,56
7709,hidráulico,油圧,53
7106,ferradura,馬蹄長,62
30,torresmos,グリーフ,100
13703,rapidamente,早く,12
1309,taxa de transferência,スループット,96
8118,asma,喘息,57
2627,resina,樹脂,79
13612,internet,ネット,12
7211,viaja,旅行する,16
11004,bernard,バーナード,37
8071,baxter.,バクスター,57
6456,bengali,ベンガロー,68
13883,sistemas,システム,8
7772,nitrato,硝酸塩,56
14404,análise,レビュー,7
4474,sonolento,眠いです,80
13023,fronteira,国境,16
7507,covardemente,臆病な,62
10678,promessa,約束する,24
9144,pratos,板,20
5015,endócrino,内分泌物,77
178,bethesda.,ベテスダ,100
5164,corola,カローラ,76
7117,paramilitar,パラリー,63
5450,visitante,ビジター,9
1280,sangrar,出血,46
6902,crashing.,クラッシュする,16
12209,honda.,ホンダ,26
13370,energia,エネルギー,14
481,uníssono,ユニゾン,99
6511,meerkat.,ミーアキャット,68
9965,felizmente,幸運なことに,29
11211,vermont.,バーマント,34
11054,neal.,ニール,36
3162,linkage.,リンケージ,82
12079,jardim,公園,22
11111,rubrica,キャプション,31
14431,modelos,モデル,12
14287,final,最後の,7
1493,fixação,固定,92
12602,maratona,マラソン,22
5363,hidróxido,水酸化物,75
10823,focado,焦点を当てる,29
3198,verbos.,動詞,50
7216,peludo,毛皮のように,63
10445,pescoço,首,38
5319,abelhas,蜂蜜,34
10458,objeção,異議,12
7903,confira,チェックアウト,57
13324,discordo,ぼんやりする,14
2011,desapontar,がっかりする,30
13230,voo,フライト,15
6235,gurkha.,ガルハ,70
11761,atlético,アスレチック,13
7360,flak.,薄れる,62
5761,sensor,センサー,60
7099,traição,反逆,62
6665,incursão,inc inc,58
8370,celular,携帯の,55
14428,apoia,サポート,8
11830,intitulado.,タイトル,8
1967,babá,乳母,93
13595,assistência,assistance assistance,9
12975,aposentado,退院しました,14
13718,rio,川,11
2889,mora,モラの,88
14202,guerra,戦争,7
1246,uncanny.,未熟者,96
1569,varuna,痘料,94
11933,companhias aéreas.,航空会社,24
10933,fumaça,煙,25
107,figaro.,図形,100
4739,incompetente,不平等に,64
3490,aminotransferase.,アミノトランスフェラーゼ,86
11869,padeiro,焼く,29
5868,êxtase,エクスタシー,72
410,booger.,ブーガー,98
1236,especificações.,スペック,62
6518,puritano,ピューリタン,62
10575,xingar,誓う,38
12763,von.,フォン,21
12589,armstrong,アームストロング,23
13227,produção,製造,8
6385,assim que possível,できるだけ速くに,68
9377,cedro,杉の,45
550,sumatran,スマトラ,99
14117,faixa,範囲,10
804,querosene,灯油,98
12386,oferta,オファー,14
13219,douglas.,ダグラス,16
9874,entender,気づく,35
3934,bertha.,バータ,83
1023,sade.,ショードリー,97
12048,lobo,狼,27
5813,gâmbia,ガンビア,72
515,pavimento,舗装,91
7201,elijah.,エリヤ,63
2643,viscosidade,粘度,88
5881,estranhamente,奇態な,72
11731,quênia,ケニア,30
10482,mccoy.,マクコイ,40
8243,perdoar,許す,49
11397,inferido,推測された,30
1247,waterman.,水上,96
2757,salmão defumado,液体酸素,89
12449,craig.,クレイグ,24
6990,argamassas,モルタル,38
9142,por este meio,これにより,50
14163,pesquisar,研究,9
3245,agonista.,アゴニスト,78
4173,federalista,連邦主義者,80
10207,jaquetas,ジャケット,34
5318,examinando,勉強する,28
4458,origami,折り紙,80
5113,goddard.,ゴッドダード,76
12709,aren,ar,21
411,cianúrico.,シアヌル,99
10347,inteiros,整数,32
6994,chevy.,シビー,64
10149,budapeste,ブダペスト,42
8356,tensão,歪み,45
4787,woodbury,ウッドベリー,78
7500,yellowstone.,イエローストーン,62
11026,maru.,丸,36
5679,mostarda,マスタード,72
10043,monica,モニカ,43
5158,fiasco,フィアスコ,75
4575,biathlon.,バイアスロン,80
4519,invadir,オーバーラン,71
3665,ligase.,リガーゼ,75
7967,consciência,意識,55
3057,cartolina,カードストック,88
8914,hierarquia,階層,50
3865,melódico,メロディック,83
13126,italiano,イタリアの,16
1731,seno,正弦,88
8051,akron.,アクロン,58
1692,desidratação,脱水,89
4963,anexação,併合,52
8412,gravitação,重力,46
10984,paraíso,天国,35
11145,sereia,マーメイド,35
11996,foca,密閉する,20
10877,símbolos,シンボル,19
8513,lâmpada,バルブ,52
2976,ursa.,ウルサ,64
1299,anotado,注釈,83
5906,ciclope,サイクロプス,72
655,rockers.,ロッカーズ,72
11905,júpiter,木星,29
7590,islandês,アイスランドの,28
1412,traços.,ダッシュ,45
10631,downhill,下り坂,38
1153,inane,イヌイン,94
8980,oitenta,80人,48
12536,puerto.,プエルト,23
3481,mais brilhante,明るくなる,86
3898,assam.,ass,84
4204,ostensivamente,表向き,77
6157,carnificina,カーネージ,70
7811,rove.,ローブ,58
13752,rádio,無線,11
12348,folhetos,チラシ,24
11194,espécies,種族,35
4006,populista,pop pop,73
893,militarmente,百万,97
14309,pessoal,個人的,5
7560,padrinho,ゴッドファーザー,60
8670,não é,is is,53
8821,saloon,サルーン,49
13414,brigando,ファインティング,6
2656,midtown.,ミッドタウン,90
10768,sementes.,種子,12
1495,antidisestabantismo,抗性試合開始,95
5604,tucson.,タッソン,74
1386,anamórfico,アナモフィック,96
8382,trágico,悲劇的な,50
11890,emblema,象徴,27
310,polímata,多い,98
3280,glicol.,グリコール,84
11229,barragem,ダム,32
10214,finlandês,フィンランド語,42
10865,hansa.,ハンサ,38
1712,porta-voz.,スポークスウーマン,94
2796,hayward,ヘイワード,86
8435,assassinos,キラー,33
10350,designer.,デザイナー,9
1794,hegemonia,覇権,93
4407,embrionário,胚の,80
4715,hamstring,ハムストリング,79
14017,operativo,オペレーティング,6
14022,polícia,警察,10
6694,merlin.,メルリン,66
5072,chinatown.,チャイナタウン,76
3167,ariadne,アリアドネ,88
820,carcinógeno,カーチノゲン,87
13177,enquete,世論調査,13
7389,proporcionar,余裕ある,51
6619,recrutamento,徴兵,59
2503,vanguarda,最先端,90
5605,popularmente,popular popular,74
2611,cifra,暗号化,88
5618,fife,ファイフ,74
6055,carrinho,バロウ,70
7884,isabella.,イザベラ,59
8247,noz,ナット,43
14452,principal,リーディング,7
13973,chamado,呼び出されました,8
13239,brasil,ブラジル,16
4192,habeas,hab hab,82
2826,três vezes,thr thr,88
11335,cortesia,礼儀,34
28,difração,回折,100
8987,erro de digitação,打ち間違え,31
10099,petersburg.,ピーターズバーグ,42
9771,fibra,ファイバ,44
4193,strikeout.,三振,39
5608,thrasters.,スラッシャー,71
9521,subordinar,下位,40
4360,estalando,スナッピング,33
13873,qualquer,どれでも,5
8460,milênios,千年年,54
14499,david,デビッド,9
3457,osprey.,オスプリー,78
1468,abdômen,腹部,95
12526,respondeu,答えた,11
8332,plágio,盗作,51
12119,circulação,循環,23
14193,no entanto,けれど,9
10212,milton,ミルトン,42
11064,shawn.,覆う,36
11702,impreciso,不正確,30
3288,salvamento,引き上げ,64
6302,caracol,カタツムリ,63
13204,9º,9,16
5187,kremlin,クレムリン,76
4700,mollusca.,軟者,79
13278,pat.,パット,14
5552,sistine.,シニー,74
7415,scrimmage.,スクリメージ,61
2247,valência,価数,91
5408,blanche,ブランシェ,74
3908,potência de fogo,火力な,84
1009,impraticável,非難,96
389,gálio,ガリウム,100
12395,pó,ほこり,24
3038,tomilho,タイム,88
12890,rótulo,ラベル,14
10399,alce,ムース,40
12631,cinza,グレー,22
4836,micropenis.,マイクロプレニス,78
8620,tinta,インク,48
7440,dispendioso,費用がかかる,62
12208,catgut.,cat cat,26
1695,mais lento,最も遅い,94
3769,aresta,arr arr,81
9526,urânio,ウラン,47
12575,aréola,ハロー,23
5179,trigonometria,三角法,76
5833,curie.,キュリー,67
2677,agrário,農地,87
6017,miriam.,ミリアム,71
2079,hemorróida,痔核,91
4245,ever,覆い,81
7761,esquelético,骨格,60
7010,vox.,ボックス,64
12053,brevemente,brief,27
3470,gorro,ボンネット,76
8847,zodíaco,黄道帯,52
13485,voto,投票,10
3299,cirílico,キリル,87
6848,pino.,ピノに,65
105,amrita,アムリタ,100
12746,chegado,到着した,14
7197,germantown,ジャーマンタウン,63
13675,luz,ライト,11
7949,rand,ランド,58
6799,lote,バッチ,62
12989,ouvi,聞いた,18
13747,azul,青い,10
197,sepoys.,セポイズ,97
1562,matta.,マタの,95
9082,frito,揚げ物,37
3571,vivian.,ヴィヴィアン,85
3686,fabricação,生成,39
11313,adolf.,ad ad,34
7256,contagem regressiva,秒読み,62
3703,inexistente,存在しない,81
12300,dissidente,diss diss,25
5775,divisores,除数,67
2454,subjugado,subued,78
10996,polar,極性に,33
3418,silvicultura,林業,86
4207,compensar,補償,41
4684,paliçada,stock,74
8474,visando,aim aim,21
14375,habilidade,能力,22
9317,ceres,セレエレス,48
8170,injeção,注入,28
5835,estrela do mar,ヒトデ,72
5759,pressa,忙しい,66
10038,linhagem,系統,43
9509,vanessa.,ヴァネッサ,47
8371,thatcher.,茅屋,55
4398,assessores.,アドバイザー,59
2225,brâmane,ブラフミン,78
12167,delta,デルタ,27
8319,sábio,セージ,55
3050,cardo,アザミ,81
13777,espanha,スペイン,11
4971,bulimia,bul bul,77
14479,equipe,チーム,7
12008,consequência,ベアリング,12
4805,condenar,cond,33
9944,roland.,ローランド,44
10934,beatles.,ビートルズ,37
12980,landfall.,上陸,18
8055,relha,コールター,57
1669,sardenha,サルデーニャ,94
2759,pageant.,ページェント,86
483,polivinil,ポリビニル,99
12027,vapor,蒸気,27
3974,fragata,フリゲート,78
3322,spick.,スピック,84
2430,acordeão,アコーディオン,90
12055,jefferson.,ジェファーソン,27
12949,adequado,適切,13
9848,mit.,ミット,44
13773,domínio,ドメイン,11
8023,paramount.,パラマウント,58
13173,secundário,二次,16
9313,boxer,ボクサー,47
12455,engenheiro,エンジニア,7
13256,victoria.,ビクトリア,15
7265,falência,倒産,62
6225,boilermakers.,ボイラーメーカー,68
6138,postage.,送料,70
12417,barra,バー,21
4384,snapper,鯛,65
5928,bolonha,ボローニャ,71
12736,pressionando,press press,12
2402,psiquiatria,精神科,91
7393,retratar,描写,36
11754,gene,遺伝子,29
1959,encolhido,縮んで,93
11270,progressivo,プログレッシブ,16
12148,sabia,知り合わせる,27
14126,todo,毎,10
5642,amônio,アンモニウム,73
3937,descer,降りる,38
8099,uísque,ウィスキー,57
14165,cidade,市,8
6985,pika.,ピカ,64
4491,histeria,ヒステリー,80
2482,lavanda,ラベンダー,90
2625,coroação,戴冠式,61
4435,enfermeiros,看護師,38
11371,alistado,en en,29
1577,interpessoal,永続的な,94
14467,discutido,議論した,6
393,tamarin.,タマリン,100
10927,plástico,プラスチック,35
9037,exigente,厳しい,19
9273,desmatamento,森林伐採,48
11294,genético,遺伝的,26
5266,shuffle,シャッフル,62
7164,reconstruir,再建,47
6820,semi-mensal,半程度,65
8196,financiado,援助しました,21
9206,riverside,リバーサイド,49
7766,assédio moral,いじめに,43
10530,coordenadas,座標,21
3982,nublado,曇り,71
4019,esfumaçado,煙の,83
3531,wetland.,湿地,80
13016,doença,疾患,17
13191,frase,文,12
10483,intel.,インテルの,40
9276,splash.,スプラッシュ,48
2920,anglian,アングリアン,86
551,drifter.,ドリフター,98
10788,bangkok,バンコク,38
13589,concordar,同意,11
3860,descendência,子孫,84
9184,analógico,アナログ,38
12237,geografia,地理,26
13632,fórum,フォーラム,12
9019,jenna.,ジェンテナ,51
12782,na linha,列をなして,21
5305,modernista,モダニズム,74
7423,angelina.,アンジェリーナ,62
3678,notoriedade,悪評,85
4655,revisitar,復活させる,63
5877,desacreditar,信用,54
6337,batatas,ポテト,38
13193,manual,マニュアル,15
11227,por exemplo,例えば,35
14059,unidade,ユニット,6
983,texan.,テキサン,38
11316,ombro,ショルダー,30
8836,jamestown.,ジェームスタウン,52
12598,lenda,伝説,20
454,arlequim,ハーレクイン,90
8775,vagina,膣,52
12024,blah.,ブラーの,27
13922,pegar,得る,7
4773,sardar.,サルダール,78
8397,oco,中空,46
1981,herbicida,除草剤,90
13188,crianças,子供達,16
7072,recarregar,rel,52
11072,roubado,盗まれた,36
243,grosse,gr gr,33
13917,presidente,社長,10
9395,anders.,アンドカーズ,48
4549,frutose,フルクトース,80
13988,interesse,興味,8
14075,acesso,アクセス,8
3317,farmacia,薬局,84
1753,zênite,天頂,93
616,tempestade de neve,吹雪,96
5585,brezhnev.,ブレズネフ,74
12805,mosca,飛ぶ,12
8004,ancoragem,アンカレッジ,58
10658,agenda,議題,38
14323,qualidade,品質,8
12359,chade,チャド,25
13368,troféu,トロフィー,14
12245,princesa,お姫様,26
10729,narrativa,物語,38
5741,judas,ユダヤ,73
340,avós,祖父母,79
583,giroscópio,ジャイロスコープ,96
10968,delaware.,デラウェアリー,37
5242,monólito,モノリス,68
2080,alho,ニンニク,92
13683,talvez,多分,12
10705,febre,熱,38
6469,opep.,オペコ,68
7976,ego.,自我,56
8880,oslo,オスロ,51
756,pandemia,パンデミック,97
9916,disposições,prov prov,37
5045,modi.,修道,76
3342,passant,渡り,87
1478,água salgada,塩水,95
13197,patriota,pat pat,12
7193,barlow.,バーローフ,63
12342,guiné,ギニア,24
8522,julgando,判断する,19
155,carrinho de mão,手押し車,100
9385,milho,コーン,45
8263,madras,マドラス,56
996,zak.,ザキ,97
7552,membrana,膜,60
8564,inevitável,避けられない,54
4952,eslavo,スラビ,77
3,amorfo,まとまりのない,100
8445,anzac.,杏里,55
5473,desigualdade,不平等,68
11402,sem gols,匂いのない,33
8635,sapo,あどんこ,52
7508,scaife.,スカイフェ,62
10185,joshua,ヨシュア,42
3314,botticelli.,ボインテッキ,87
2404,subcontinente,亜大陸,91
3179,pureza,純度,88
2967,mascarado,マスクされた,38
8282,poseidon,ポセイドン,56
13174,às vezes,時折,15
13605,agua,水,12
11198,velório,葬儀,34
13571,vários,様々,12
10049,fenômeno,現象,43
1936,coronet,コロネット,89
5944,cadáver,死体,60
11885,kenny.,ケニー,29
6104,não autorizado,不正な,70
8228,vácuo,真空,56
13506,correspondência,郵便物,13
13572,estrutura,構造,12
7150,ptolomeu,ptolemy.,63
5773,tributação,課税,72
12691,amigáveis,フレンドリー,21
12143,pássaro,鳥,24
8209,elle.,elう,54
9309,esfregar,ルビン,48
11524,adquirido,獲得しました,22
9269,luminária,ランプ,47
10941,lima.,リマ,36
6470,fortificado,強化された,62
6206,ofuscado,オーバーハード,65
3929,parasangs.,パラサージ,81
4210,milagres,奇跡,44
1575,divertido,面白い,15
10702,barril,たる,35
7683,patel,居心地の良い,60
13812,um,an,5
10500,rodriguez.,ロドリゲス,39
48,matti.,マットの,100
5687,brandywine.,ブランディーワイン,73
5339,heap,ヒープ,67
9129,i a,ia.,50
5843,esmeril,エメリー,72
13787,morte,死,9
145,parábola,放物線,100
11121,estônia,エストニア,36
6984,interferir,干渉,37
12938,fechado,閉まっている,10
468,pluribus.,plur plur,99
11678,bermudas,バミューダ,31
6977,apareceu,ped,19
8577,invisível,見えない,51
2150,muffed.,マフした,92
4388,espuma,フォーム,77
10248,hostil,敵対的な,31
10786,mordomo,執事,38
14510,eficaz,効果的,10
