ID,ARABE,ENGLISH,INTERVAL
8600,الماريست,marist,55
2862,النكهات,flavors,48
4961,زنبور,hornet,54
6114,المميز,token,65
993,انتقائي,eclectic,97
4583,غانت,gant,80
10108,وحيد,lone,37
3047,كرافتر,crafter,88
5105,تخصص,specialty,68
6389,جل,gel,66
1266,مروعة,dreadful,50
13075,حرج,critical,11
12103,التحويل,conversion,17
1545,مسلة,obelisk,95
4407,الخلايا الجنينية,embryonic,81
9325,صمغ,gum,47
2080,ثوم,garlic,92
2636,عمامة,turban,88
3697,طائفة,sect,79
2686,المبني القبني,igloo,90
13568,مينيسوتا,minnesota,13
9737,كام,cam,39
11548,نسبة,ratio,31
3262,ريا,ria,87
10033,غوريلا,gorilla,43
2123,مضاد للدبابات,antitank,92
3097,الرفض,disapproval,74
9000,انقطع الكهرباء,blackout,49
13470,علم,flag,12
10709,الرياضيات,mathematical,21
1278,التراص,stacking,51
2888,سابين,sabine,86
3837,كاج,cag,85
5774,صاغ,coined,15
7809,بيد,bim,60
10469,القنوات,channels,15
11044,المقدمة,rendered,18
6519,التصلب,sclerosis,68
4805,ادانة,condemn,34
11848,موافقة,approval,18
13656,المحيط الأطلسي,atlantic,12
345,بيلتون,belton,100
7129,ازرق سماوي,cyan,64
9512,أوليسيس,ulysses,48
11087,رقابة,censored,26
13427,خلاف,dispute,9
2956,الإفراج المشروط,parole,82
2185,المغمورة,submerged,88
8645,مأوى,shelter,44
13417,المذكورة,mentioned,10
12895,روى,roi,20
13919,مبيعات,sales,21
4789,الموثوقية,veracity,79
8864,ضاحية,suburb,36
11205,مانغا,manga,35
5755,العدار,hydra,72
5699,مبرر,warranted,31
10830,الشركات المصنعة,manufacturers,20
7391,إرقد بسلام,rip,43
12219,صوتي,audio,26
14353,موصوفة,described,9
7029,وودوارد,woodward,65
5348,طقوس,rite,67
11402,لا جدال,scoreless,33
6318,ردفان,buttocks,68
14243,منتهي,done,9
317,كونيكس,connex,100
10524,مكعب,cube,38
9068,كرة اليد,handball,49
584,العاصفة الأرضية,landstorm,99
12340,محمد,muhammad,25
8295,ساكسفون,saxophone,56
12779,تلقاءي,auto,21
6222,بلوتونيوم,plutonium,70
6180,الشواغر,vacancies,63
2096,تعجب,exclamation,90
8570,شاد,shad,55
12841,أوست,oct,20
1726,فوريا,instantaneous,80
8004,مرسى,anchorage,59
4138,عز وجل,almighty,82
12641,تفتيح,lighten,22
876,جراثيم,germs,78
106,الباريوم,barium,100
12639,أقصى,maximum,22
4004,رهاب,phobia,83
6852,تسريح,demobilization,53
13659,الدقة,resolution,12
2784,توقيت,timers,65
11408,استشاري,advisory,26
6761,الترويجي,promo,66
14311,مدرسة,school,6
7789,الصفة,adjective,55
4856,مصفاة,refinery,62
13803,يكون,be,5
12515,مركب,complex,21
2844,البفن,puffin,89
13600,نفذ,peter,12
1053,ذوبان,solubility,69
11201,عملاء,agents,21
3111,اسئلة,ratchet,88
11352,عدد عشري,decimal,30
4485,الصرع,epilepsy,81
3382,ساكس,sax,73
6529,ادعت,contended,35
11400,وارنر,warner,33
14366,سبعة,seven,10
11146,السكان الأصليين,indigenous,36
4633,هوس,mania,79
9038,عباءة,mantle,51
8115,الأنثروبولوجيا,anthropology,57
4022,السجلات,registers,6
12676,التجربة,trial,19
11634,بقلم,bard,31
9193,مزايا,advantages,18
1617,مارتنز,martens,89
6501,أريحا,jericho,68
6120,مبهر,fascinating,59
10084,فرضية,hypothesis,43
12760,براد,brad,21
4676,الصفارية,oriole,31
12743,الأعلى,max,21
2783,رودستر,roadster,85
8089,لارس,lars,46
8497,صدئ,rusty,55
12796,ستيوارت,stewart,21
9452,السيادية,sovereign,48
6412,مذكرة,memorandum,68
8867,تشيلين,chilean,52
4877,يراعة,firefly,77
6836,الأوراق النقدية,banknotes,36
12238,أطول,longest,26
8695,ماهال,mahal,54
10332,فلورنس,florence,41
8052,التلغراف,telegraph,55
4661,بقع,patches,30
1712,المتحدثة,spokeswoman,94
11871,ضار,malicious,24
12508,دنيس,dennis,23
6129,صرير,squeak,68
2198,جمع التبرعات,fundraising,91
4679,إقرار,eq,79
11175,تجمهر,mob,33
11394,غرفة,chamber,26
8070,بلا نهاية,endless,58
8141,اعادة,recon,58
1571,غير موثق,undocumented,94
7018,قرصنة,hacking,37
6638,ديرصومعة,monastery,62
297,الأسهم,exponent,89
10764,فيردي,verde,38
12673,مؤامرة,conspiracy,22
11673,فريسكو,fresco,31
3860,النسل,offspring,84
8093,التنانير,skirts,46
4943,الأذى,mischief,77
1078,كالوم,callum,96
10827,مستوطنة,settlement,32
318,الدقة في درجات االإختلاف,nuanced,86
7596,القلق,anxiety,61
3367,نفخة,puff,72
6323,لدغ,burr,70
3380,عن علم,knowingly,87
12563,مشدود,tight,23
14511,يترك,leave,7
11158,بشكل سيئ,badly,36
10471,السعي وراء,pursuit,39
13268,7,7th,16
1342,نانومتر,nanometer,96
4920,الإيثيلين,ethylene,78
7343,التشجيع,cheerleading,58
5619,التحليل الطيفي,spectroscopy,74
11248,ما لا نهاية,infinity,34
5419,الانقسام الاختزالي,meiosis,75
10500,رودريغيز,rodriguez,40
6169,لا أدري,dunno,70
3580,في تحقيق,attaining,40
13739,ممتاز,super,12
10735,شتم,profanity,28
6107,ديدان الأرض,earthworm,70
13111,س:,q,17
10841,خمر,wine,37
1682,أجريت معهم المقابلات,interviewees,86
5680,الفرد,capita,73
4232,ديدي,diddy,82
7826,كريستين,christine,60
1485,بانتام,bantam,89
11586,ريو,rio,32
6061,فترة طويلة,prolonged,64
3968,صياد السمك,fisherman,83
10981,تركيز,concentration,25
10663,انتقام,revenge,38
12723,الإثنين,monday,21
6991,فرار جماعي,stampede,62
5757,شد,screwing,38
9554,بيولوجي,biological,25
8377,مشاعر,sentiment,45
5463,الكثيب,dune,65
2569,المحلفين,jurors,74
4434,حثالة,scum,80
11042,مارلين,marlin,29
12104,الجزيرة العربية,arabia,27
10281,شير,shire,42
14447,يبدأ,begin,11
10468,افتراض,assumption,35
3076,لوكيد,lucid,87
10888,بلغت ذروتها,peaked,14
3145,درزي,druze,88
10184,نيون,neon,42
14196,بلدان,countries,8
8211,كوبرنيكوس,copernicus,57
10043,مونيكا,monica,44
4215,الأثرية,archaeological,30
2740,طاعة,obedience,86
13124,همز,prod,17
12182,الادعاءات,allegations,16
11809,كيري,kerry,30
2626,بوشريغر,bushranger,90
2821,دانغ,dang,88
6535,غير مجدي,futile,59
4726,تراكم,backlog,75
11433,لم يهزم,unbeaten,33
7328,إشباع,satisfaction,63
11669,ب,va,30
9727,نشرة,bulletin,41
12585,روب,rob,22
9093,متخرج,graduate,35
9161,كيب,kip,50
7473,لوحة الدرجات,scoreboard,62
9803,الأهم من ذلك,importantly,45
2911,مثاد,inductees,85
10350,مصمم,designer,10
9850,هرقل,hercules,45
11443,نيكولاس.,nicholas,33
13986,شارك,co,13
12203,ليبرالية,liberal,16
9563,إل جي,lg,48
4039,طاهر، نظيف جدا، منظم جدا,immaculate,82
5422,بصلي الشكل,bulbous,75
8010,المضمن,embedded,56
5081,على الرغم من ذلك,notwithstanding,77
9394,تيمور,timor,49
3534,شنكستاون,youngstown,86
9530,جنيف,geneva,48
9029,سيبيريا,siberian,51
13265,إحساس,sense,15
5015,الغدد الصماء,endocrine,77
11546,رعد,thunder,31
14051,لاحقاً,later,8
8297,باني,builder,50
13981,يرى,see,5
3696,بروغ,prog,83
966,طبيب نفسي,psychiatrist,94
4204,ظاهريا,ostensibly,77
6310,مغربي,moroccan,66
5532,شجرة السرو,cypress,74
11321,رحلة,trek,33
2240,عاقل,sane,92
8997,بضاعة,stoke,44
12925,بوبي,bobby,19
9616,حرة,freestyle,47
12987,جين,jean,18
8919,قمة افرست,everest,52
5901,غير مقصود,unintentional,64
6910,حريص,eager,63
7017,نورس,norse,65
1581,الدعائم,props,62
2245,بيدق,pawn,77
6134,سيث,sie,71
1759,التوحد,autistic,94
13296,نبراسكا,nebraska,16
10148,شمبل,chimp,42
13799,الذي - التي,that,5
14201,شاشة,screen,19
12337,ضبط,setting,9
7249,بقي,burgess,61
8370,الخلوية,cellular,56
8714,من المستغرب,surprisingly,54
286,جيليس,gillies,88
2103,غالوب,gallup,92
4641,الاقتصاديين,economists,55
9619,توجو,togo,47
9646,العاب ناريه,fireworks,45
10444,جيولوجيا,geology,33
11107,قيصر,caesar,36
6202,جيرمان,germain,70
4327,جار.,gar,79
10577,لقطات,footage,39
9699,الشباك,curling,41
14264,ضروري,needed,6
7213,بنات,daughters,32
3220,تموجي,wavy,86
12272,بابا الفاتيكان,pope,25
2955,قيراط,carat,87
8405,أولستر,ulster,56
2681,كيتون,ketone,80
7567,أصل,asset,38
1034,رونين,ronin,97
1158,اهتزاز,vibration,66
6488,مشوه,warped,58
40,المتاعب,hassles,76
3691,ساخن,scouter,85
3000,بشكل ملحوظ,markedly,88
13104,في داخل,inside,17
14510,فعال,effective,10
4898,برهن,bren,78
449,مساعد الحكم,linesman,100
12522,مضللة,misleading,23
14435,فاز,won,8
6527,الأكاديميون,academics,19
8293,حماس,enthusiasm,57
4645,حجرة,compartment,73
6479,ترميز,coding,12
8490,لات,lf,55
10153,صنوبر,pine,40
443,جنوب غويترلي,southwesterly,98
1711,بافتا,bafta,94
10737,الم,pain,30
7949,راند.,rand,59
757,كوين,gawain,98
6630,البطيخ,watermelon,66
13497,ميل بالساعة,mph,13
11959,أرماديلو,armadillo,28
13714,ابطال,champions,9
1467,الستراتوسفير,stratosphere,92
3102,إنكمش,shrink,71
13760,بريكس,prix,12
2622,حربية,battleships,58
10073,أوقية,oz,43
9580,مذكور أعلاه,aforementioned,47
3905,تصديق,ratification,84
11327,جيمو,jimbo,34
10597,فيلدر,fielder,38
4075,بوريتو,burrito,82
9732,إدنبرة,edinburgh,46
10343,الخاسر,loser,33
13184,بخفة,lightly,17
3939,المحيط الحيوي,biosphere,83
7714,إفراغ,infield,16
2346,محيط شكل,contour,87
3858,تعفن,rot,78
7286,قناعة,conviction,31
12368,مكسب,gain,13
4685,برودي,brodie,79
17,المتعصبين,fanatics,64
3371,صقر قريش,haggard,87
2687,الطهي,culinary,90
1012,احترق,burnout,96
10411,أخلاقي,moral,31
153,تخدير,anesthesia,100
11752,بريستول,bristol,30
2118,اليأس,despair,88
8707,الاختلاف,variation,39
12968,بديهي,obvious,19
7992,استهلاك,consumption,59
5197,منفصله,discrete,58
12711,أوتوبيس,bus,20
12540,محافظ حاكم,governor,21
6732,كولون,colon,42
6365,ميرتل,myrtle,69
8034,رابطة الدول المستقلة,cis,59
7135,يشبه,resembles,38
12682,تم البيع,sold,22
10423,الاصطدام,collision,39
11319,أليس,alice,34
3257,النكاف,mumps,88
10294,متزوج \ متزوجة,married,37
3448,سكل,pug,82
4457,بصمة,fingerprint,63
14348,مع الأخذ,taking,5
9262,مصارع,wrestler,43
9686,أبي,daddy,46
10633,مينيابوليس,minneapolis,39
10178,ميكان,mick,43
9140,كرايسلر,chrysler,51
242,رد الفعل,reactive,35
8578,هاسيندا,hacienda,55
2223,انتقامي,vengeful,90
2747,غربا,westwards,28
13753,أوهايو,ohio,12
3826,رنا,rana,85
10712,كارنيجي,carnegie,38
13195,الجماعية,mass,15
10777,مدهش,awesome,38
10180,الألبانية,albanian,34
13668,دخل,entered,10
1715,كورا,cora,94
1939,سلا,slough,93
1831,حكيم,hakeem,94
4149,حقيبة الظهر,backpack,68
5634,تذكرنا,reminiscent,66
386,الترياسي,triassic,100
4784,ورق مقوى,cardboard,79
5919,الإله,deity,62
2492,خائن,traitor,76
14025,لي,my,5
8416,أوريون,orion,56
4009,بانثيون,pantheon,83
7012,حشوة,padding,42
4145,بالغ,profound,82
3014,باتريس,patrice,88
3363,الديكتاتوريين,dictators,42
12638,الشدة,intensity,17
10871,كريه,terrible,33
9426,خبرة,expertise,49
10201,تنبؤ بالمناخ,forecast,30
11839,دعاية,propaganda,29
12619,خان,khan,23
13099,أكبر,largest,17
5903,متعلقه بالطيور,avian,72
6665,التوغل,incursion,59
848,أجريكول,agricole,98
14061,يضع,put,8
4162,عقابية,punitive,82
12535,الاعتداءات,assault,21
12153,رضا,satisfy,15
4247,تورت,tort,79
7055,دبوس الشعر,hairpin,64
14151,جنوب,south,8
14465,منظمة,association,10
83,سلي,sully,99
1639,الحيض,menstrual,94
12483,نعمة او وقت سماح,grace,23
11942,مجمع تجاري,mall,28
3346,عيدان تناول الطعام,chopsticks,87
12762,نسر,eagle,14
8841,مجمل,entirety,53
11598,باكال,pascal,32
13596,نزعة,tendency,12
8597,محتال,rogue,54
9442,إثارة للخلاف,contentious,48
5842,أخدود,groove,64
13547,معادلة,formula,13
7237,سوندرز,saunders,63
12933,ملاذ,haven,19
1514,اليقظة,vigilance,62
1474,بيلبي,bilby,95
7336,فوضى سياسية,anarchy,63
6674,رادمان,rodman,67
12038,حوض,basin,27
10589,صقيع,frost,38
945,الكراميل,caramel,95
2559,هيدروكلوريك,hydrochloric,90
1441,الآرامية,aramaic,95
8580,المشرف,superintendent,52
13841,آخر,other,5
11766,سعيد الحظ,lucky,30
2316,البديهية,axioms,73
10912,اللغة العبرية,hebrew,37
2315,شرفة,balcony,83
12687,حديد,iron,19
13748,البيسبول,baseball,12
108,رجل الاطفاء,fireman,100
5667,كاهيل,cahill,73
7315,رجل اعمال,businessman,63
9750,زيتا,zeta,46
12623,سانتا,santa,22
12069,شاكوش,hammer,26
9464,زمن الحرب,wartime,48
8207,عدن,eden,57
8263,مدراس,madras,57
580,الغوجاراتاتي,gujarati,99
5920,يراجع,revise,15
8759,لاعب مهاجم,striker,41
9980,إعادة الإعمار,reconstruction,38
9158,خط الاستواء,equator,28
3184,مفاهيم,notions,45
12202,عقب ذلك مباشرة,afterwards,24
4699,مطرقة 🔨,hummer,79
8165,حبوب,cereal,55
6198,الرئيسية,flagship,70
11149,خطير,dangerous,20
3960,الصالح,righteous,83
4946,كرر,reiterated,56
2796,هايوارد,hayward,87
6144,رمضان,ramadan,71
2286,الدوار,rotor,90
254,التباديل,permutations,83
1501,الاكتوثير,actuary,88
7185,حمم بركانية,lava,64
10654,موسيقى الراب,rap,34
4038,آريا,aria,68
13969,يتحكم,control,11
3331,غير آمن,unsafe,87
12725,طار,flew,21
5600,خشية أن,lest,60
10705,حمة,fever,38
10774,تمديد,extension,21
4202,uew,yew,82
14028,طويل,long,8
4271,إيبا,iba,82
10051,تحدث,spoken,44
11717,هارفي,harvey,31
14108,استثمار,investment,27
7451,زملاء,colleagues,53
4646,إحالة,referral,75
8482,قمح,grain,50
14310,شئ ما,something,8
4330,غرايمز,grimes,79
8686,حصادة,reaper,53
8228,مكنسة كهرباء,vacuum,57
14419,عروض,shows,7
8355,غير منتجة,unproductive,56
13418,مالك,holder,14
8159,ريدي,reedy,58
1414,زود الطعام,cater,69
9102,الحرارة الأرضية,geothermal,51
10977,الخام,rough,34
7738,لم يتم التحقق منه,unverified,46
9810,أوقيانوسيا,oceania,45
14499,ديفيد,david,9
8836,جيمستاون,jamestown,53
14086,جيش,military,10
269,منتصب,erect,48
9297,الاعمال الخيرية,charity,46
19,جهنم,infernal,100
13543,أعطى,gave,13
2017,خربش,doodle,90
4435,الممرضات,nurses,38
5798,وومب,whomp,73
6016,العصي,sticks,22
13853,متى,when,6
10928,مفاوضات,negotiations,26
11090,دولة قطر,qatar,36
10554,فلوريس,flores,40
9893,النحت,sculpture,43
5216,بروتوس,brutus,76
13787,الموت,death,9
1469,طويل، ممتد,protracted,95
13707,بوسطن,boston,12
14010,يذهب,go,7
6021,غير راغبة,unwilling,71
422,سترينجر,stringer,97
1799,المزلق,lubricant,81
5737,غلوفر,glover,73
6646,قابل للحياة,viable,67
137,مسامية,porous,100
10282,ديربيشاير,derbyshire,42
8622,آذان,ears,36
14404,مراجعة,review,7
2225,براهمين,brahmin,78
3012,الدوافع,precincts,68
2020,طيور النورس,seagulls,85
5856,لربيا,lea,71
9878,ميتش,mitch,45
13121,ريح,wind,12
12183,الانتحار,suicide,25
13085,الجدل,controversy,8
4332,طبيب بيطري,veterinarian,75
12215,حالا,anon,26
5872,الفوضوي,chaotic,72
13328,سلاح المدفعية,artillery,15
14046,قليل,little,10
3409,سترود,stroud,87
8720,الغرب الأوسط,midwest,54
1296,ريتز,ritz,96
10714,جيل,gail,38
8445,أنزاك,anzac,56
11581,روزفلت,roosevelt,32
7740,الكاراتيه,karate,58
12492,روح,soul,23
6526,سرب,swarm,62
11850,يحدث,happens,11
8906,هيكتور,hector,52
11990,يضيع,waste,22
9500,رحمة,mercy,45
11405,روميو,romeo,33
8676,مشروط,contingent,39
11297,كات,kat,33
11761,رياضي,athletic,13
12262,غزاة,raiders,25
9410,دون قصد,inadvertently,47
12186,الزئبق,mercury,26
