ID,ARABE,FRENCH,INTERVAL
11121,كاري,coiffé,24
3626,سالفيا,salvia,79
6315,ستروم,stress,59
12986,منذ,depuis,10
6861,يقيم,réside,55
904,مضاعفة,doublement,97
12035,يخطوي,bavarder,17
10557,محدد,limité,28
545,ديوكسين,dioxine,99
13469,وزيرة,ministre,7
10665,عشيرة   قبيلة,clan,27
4314,هوكر,colporteur,74
2909,حديثي الولادة,néonatal,84
2535,تيلمان,Tillman,87
11188,باراجواي,paraguay,23
8670,رخيص,pas cher,42
11655,انا,anna,20
7996,سترة او قفاز او لاعب قفز,sauteur,47
13450,عنجد,sérieusement,7
8665,طفولي,juvénile,42
2664,أفلاطوني,platonique,86
13248,اليونان,Grèce,8
3586,جبين,front,79
12967,غير مفسر,inexpliqué,10
8368,توبي,Toby,44
1897,الجنسية,sexisme,91
8096,أرنبة,lièvre,46
10906,كابا,kappa,25
7123,شريحة لحملة,aloyau,53
552,الاضطرار,grognon,99
3906,تصديق,ratification,77
11194,هول,coque,23
13557,رويال,Royal,6
7084,الدومينو,domino,53
4370,قلة أدب,incivilité,73
9081,دعاء,prière,39
7127,الفرار,fuite,53
3641,انقطاع,panne,79
8463,أفلاطون,Platon,43
800,القتلة,snipes,98
11157,عكس,contre,24
3257,بري,Ronce,82
1802,كيندر,gentil,92
4921,الإيثيلين,éthylène,69
7983,شكوى,se plaindre,47
3100,اختطفت,détourné,82
6711,حامل,Enceinte,56
12351,يقف,debout,15
4875,خيالي,fictif,69
4404,ريجنت,régent,73
727,صليل,cliquetis,98
4041,الطبيب المعالج,médecin,75
2506,شعر,poilu,87
11964,المعارضين,adversaires,18
1887,دواسة,pédale,91
10005,طائفة دينية,culte,32
7076,شرعية,légitimité,53
478,بعد الوفاة,posthume,99
3950,رتب,ordonnance,76
2910,مخزنة,armoire,84
12578,في,diabolique,13
9904,الإيثانول,éthanol,33
1108,حفظة,gardien,96
8084,جونو,juno,46
700,دج,drainer,98
4356,منطقيا,logiquement,73
1879,أطاح,renversé,91
3562,بينيلوبي,Pénélope,79
10156,غبي,idiot,31
12025,بلاه,blabla,17
10653,فاتنة,bébé,27
8082,نصف القطر,rayon,46
12683,تم البيع,vendu,13
6627,سوشي,Sushi,57
1680,شاقة,montée,93
13406,كرة القدم الامريكية,le rugby,7
8038,خفة,esprit,46
12039,حوض,bassin,17
10703,برميل,baril,27
2840,بونت,pont,84
13318,إنديانا,Indiana,8
13546,بيان,déclaration,6
3033,بيكولو,piccolo,83
11415,غارة,raid,22
5146,دومينيكا,dominique,68
8042,بوجوس,faux,46
4740,غير كفء,incompétent,70
330,غير مادي,immatériel,100
11578,مسطحة,important,21
12481,نفي,négatif,14
11303,من بين,parmi,23
1966,آكل النمل,fourmilier,91
7705,الراكون,raton laveur,49
654,مضيف,intendant,98
9311,مقرها,au siège,37
3112,اسئلة,rochet,82
12036,غير ممكن,impossible,17
13425,القوات,troupes,7
13235,عزيزي,cher,9
8968,مزاج,humeur,40
1910,بلهفة,vivement,91
4251,سيامي,Siamois,74
7984,شيلينغ,schilling,47
8849,سامي,sampi,40
4857,مصفاة,raffinerie,70
2025,الخبث,malice,90
9664,النسوية,féminisme,35
5510,غريب الأطوار,excentrique,65
8333,سرقة أدبية,plagiat,44
295,غير مثمر,infructueux,100
9945,رولاند,roland,32
9133,التعرية,érosion,38
690,المنصوص عليها,prescrit,98
10548,ثكنات عسكرية,casernes,28
7483,نزع السلاح,désarmement,50
6407,واهن,calif,58
3153,أفقر,plus pauvre,82
6587,القوى العاملة,main d œuvre,57
2826,رائعة,splendide,84
7421,قاسي,brutal,51
6466,كراكاس,caracas,58
3363,السيقان,tiges,80
9435,جرو,chiot,36
3462,غلاف,glacé,80
12645,مشكلة,inquiéter,13
13191,عدد السكان,population,9
534,ليتورجي,liturgie,99
6327,بوتقة,creuset,59
12274,يوم الثلاثاء,mardi,16
6948,الولاء,allégeance,54
414,الشرك,polythéisme,100
10811,تضحية,sacrifice,26
5448,هيبو,hippopotame,65
8144,دائري,circulaire,45
6392,حبيب,petit ami,58
8192,أزعج,piquer,45
6515,قلعة,citadelle,58
2429,فيتن,douteux,88
5614,فتنة,sédition,64
7361,باهتة,flocon,51
8170,آداب,étiquette,45
1561,غائم,couvert,94
11043,مارلين,marlin,24
3680,نادرا,rarement,78
13079,مطار,aéroport,10
7220,الممرات,voies,52
5522,ذنب,culpabilité,65
1068,الزنوج,nuguriers,96
1783,عصابة,ganga,92
3795,جدوى,auteur,77
8946,المتصيدون,trolls,40
13582,هندي,Indien,6
9497,مرتب حسب الحروف الأبجدية,alphabétique,36
10498,حصيلة,résultat,28
9384,نحاس,laiton,36
8687,حصادة,moissonneuse,42
1832,حكيم,hake,92
8916,بينج,ping,40
1647,مونتيسوري,Montessori,93
10580,مسدس,poulain,28
10167,برعاية,sponsorisé,31
1948,راجع,record,91
4602,سيسكو,cisco,71
5908,مخ,encéphalon,62
4147,بابلي,papal,75
6362,ليمور,maki,59
2398,غير الرياضية,antisportif,88
9891,مقدس,sacré,33
10208,جاكيتز,vestes,31
12816,جمهوري,républicain,12
5678,غير مؤكد,non confirmé,64
11861,وارن,garenne,19
6258,أمتعة,bagages,59
2094,دينار,dinar,90
5214,أرخص,moins cher,67
438,أميجا,amiga,100
1993,عاصف,venteux,91
9896,هاو,howe,33
4263,فورت,aine,74
6249,زمرة,clique,59
9129,بايت,octets,38
11045,المقدمة,rendu,24
4099,ارتداد,retour,75
304,سليل,scion,100
12880,عراقي,irakien,11
2034,معتاد,habitué,90
3997,نار كبيرة,enfer,76
9332,تستهلك,consommé,37
2314,أكل,mangé,88
10500,هولدن,tenue,28
6195,خضع,subir,60
13194,كتيب,Manuel,9
4008,مخرف,ravagé,76
5750,قشتالة,castille,63
12043,فاسق,punk,17
6235,مسلحين,gunmen,60
10633,ريختر,richier,27
7229,بيرو,péruvien,52
11429,البولو,polo,22
6469,شرير,sinistre,58
11088,رقابة,censuré,24
4619,ويموث,weymouth,71
492,تجديد,renouvelant,99
12606,تايلاند,Thaïlande,13
11753,بريستول,bristol,19
13200,غير مريح,inconvénient,9
12243,مفهوم,concept,16
4511,هائل,redoutable,72
6806,على نطاق واسع,largement,55
4126,ذروة,sommet,75
2824,قصارى,maximum,84
13153,فرصة,chance,9
7549,هانوفر,hanover,50
4772,النمس,mangouste,70
3148,كولفر,culot,82
7046,علم الحساب,arithmétique,53
2530,تزحزح,bouger,87
3902,توك,tock,77
4786,سبيد,écervelé,70
10387,رجل حر,homme libre,29
3969,صياد السمك,pêcheur,76
9682,مدينة البندقية,venise,34
5670,جذام,lèpre,64
9047,فوتثراما,futurama,39
4383,كين,proche,73
8630,خلد,Môle,42
1763,على فترات متقطعة,intermittent,92
3360,بادئة,rectificatif,81
8917,بابا,père,40
4873,ليتو,leto,69
12042,طازج,Frais,17
9336,في منتصف الطريق,à mi chemin,37
3391,غير ودي,hostile,80
7055,مقتنع,persuadé,53
7594,قبو,sous sol,49
5007,ماما,maman,68
5791,سر,obscurité,63
9188,كلارنس,clarifier,38
223,الأضواء الكاشفة,projondeurs,100
10570,ميونيخ,Munich,28
4011,أوبلاست,oblast,76
2446,التمرير,défilement,87
10484,شركة انتل,intel,29
7435,لهجة,accent,51
6499,بندق,noisette,58
11455,علاوة,prime,21
11530,ويل,walt,21
3150,قندلفت,sacristain,82
11791,وين,Inter,19
3213,ورق الجدران,fond d écran,82
5752,باكسي,boucan,63
6444,منتصف النهار,midi,58
5710,مغالطة,erreur,63
13076,حرج,critique,10
854,كيلكيني,kilkenny,98
1212,رخيص,à bon marché,96
7002,شابلن,chapitre,54
8644,احتمال,perspective,42
7800,قزم,elfe,48
9741,يصب,verser,34
13311,مجلس,conseil,8
11615,الدراسة الاستقصائية,enquête,20
11685,الساقين,jambes,20
12147,مسرح,théâtre,16
9050,صدر,coffre,39
11453,سهل,plaine,21
12742,مشترك,découper,12
1311,تحرم,priver,95
2863,النكهات,les saveurs,84
5250,هيمن,handicapé,67
5239,حافل,volets,67
3662,شلل الرعاش,Parkinson,78
10708,كانيون,canyon,27
278,سيارات السيدان,berline,100
7953,كرويدون,croydon,47
9532,فقيد,décédé,35
8167,سمك القد,la morue,45
7628,طابعة,imprimante,49
2315,نبتهج,réjouir,88
12820,افترض,supposer,12
10246,علم التنجيم,astrologie,30
7848,بابا,baba,48
2064,نوتيلوس,nautile,90
2567,ببراعة,brillamment,87
12441,بروس,bruce,14
12446,سلالة حاكمة,dynastie,14
11532,كوهين,Cohen,21
9621,تانغ,soie,35
12141,بيرة,Bière,16
9009,تمتد,extension,39
10864,جذر,racine,26
5825,ليندن,tilleul,62
13208,غالبية,majorité,9
9331,صانع,fabricant,37
9763,نوكس,knox,34
8201,قليل الدسم,léger,45
3790,سرادق,chapiteau,77
4324,الأفسنتين,Absinthe,74
12772,حيوان,animal,12
11928,ديل,saphper,18
5173,جدة,grand mère,67
9593,متشدد,militant,35
7961,بيكر,becker,47
1851,الجناس,allitération,92
971,السعرات الحرارية,calorie,97
3324,بينتو,pinte,81
5535,أوليمبوس,Olympe,65
5847,ميالى,fiscal,62
11225,رؤية,vision,23
6731,التصنيف,taxonomie,56
7181,إيقاع,tempo,52
6617,شروزبري,Shrewsbury,57
5465,مفاعل,réacteur,65
1894,خطبة,sermon,91
3849,السلطات القضائية,juridictions,77
683,بغيض,enlisé,98
11909,غير عادي,inhabituel,18
6952,بويك,buick,54
13209,شعاع,rayon,9
7275,ملاريا,paludisme,52
10227,باستثناء,exclusif,30
10573,غضب,colère,28
12779,انتهاك,violation,12
13315,غزو,invasion,8
3352,سائل لزج,goutte,81
8478,لذيذ,délicieuse,43
5192,تايغا,taïga,67
7422,فيستا,vesta,51
6102,الارتكاز,focal,61
5512,بحظر,justement,65
364,زاهية,brillant,100
8231,يوكون,Yukon,45
7172,كارني,carney,53
11916,الحرم الجامعي,Campus,18
13480,منعطف   دور,tourner,7
5484,شينشيلا,chinchilla,65
11534,فضولي,curieuse,21
5395,غير منطقي,illogique,65
8924,الفشار,Popcorn,40
4489,كولي,coolate,72
12902,بقعة,place,11
1154,تافه,inepte,96
1667,مضاهاة,hautbois,93
9626,هندسة,géométrie,35
2689,مخبز,boulangerie,86
10230,البراز,fèces,30
9692,هيرمان,herman,34
12952,كيلي,kelly,11
2811,الترشيح,candidature,85
9302,مسحوق,poudre,37
2304,انحراف,déviation,88
13412,كوبري,pont,7
10786,الفطرة السليمة,bon sens,26
8972,العزلة,solitude,40
3730,الإنديوم,indium,78
9811,أوقيانوسيا,Océanie,33
578,غير مسباف,absurde,99
4093,توتو,tutu,75
12332,بيت,peté,15
9922,تحديث,rafraîchir,33
4606,قلادة,Collier,71
8711,شجاعة,courage,41
8113,جسم,corpus,46
10062,الهندوسية,hindouisme,32
13504,من اتجاه,vers,7
7449,ديان,diane,51
12954,تجاوز,passer outre,11
13140,صباح,Matin,9
7671,الريغي,reggae,49
5234,موازنة,registre,67
12221,تسوية,colonisé,16
6352,إنفاذ,caution,59
3140,حميم,intime,82
5318,ماترا ,matra,66
2663,المهنة,dominée,86
13621,الأفريكان,afrikaans,6
957,إطفاء,éteindre,97
8308,مظلة,parapluie,44
5814,غامبيا,Gambie,63
5311,جامايكية,jamaïquain,66
2858,غير متحكم,non résolu,84
13130,ألاباما,Alabama,9
1916,دونات,beignets,91
10767,الخرسانة,béton,26
7694,بركة ماء,étang,49
8869,غير متحيزة,impartial,40
8776,المهبل,vagin,41
2134,جيشا,geisha,90
1635,بسكويت,des biscuits,93
5706,راوي,narrateur,63
7898,تقطعت,échoué,47
5526,تراجع,retraite,65
10966,جويل,joel,25
13364,لبنان,Liban,8
5674,مودم,modem,64
877,جراثيم,germes,97
3059,زمني,temporel,82
1861,واهن,mouchereuse,92
12894,صعبة,difficile,11
9063,زجاجة,bouteille,39
4090,لزج,collant,75
3172,شل,estropié,82
2245,طرسوس,tarse,89
8487,مغطى,enveloppé,43
3938,تنحدر,descendre,76
1938,بومبي,pompe,91
8466,مزمن,chronique,43
11650,يستحق,mérite,20
10938,ساندي,sablonneux,25
3682,دوار,vertige,78
3231,الملابس,habits,82
11268,باكستان,pakistanais,23
9367,فولتا ,Volta,37
2161,المتكلم,parleur,89
656,الروك,rockers,98
945,لفة,blagbergique,97
8310,فهرس,catalogue,44
1505,كاياك,kayak,94
1474,ظفيرة,harnais,94
6540,توحيد,unification,57
3367,رطب,humide,80
7350,توزيع,allocation,51
8945,غامر,écrasant,40
3802,قضم,croquer,77
13064,بولندا,Pologne,10
5386,الحذر,prudent,65
3946,اذهب إلى,aller à,76
2526,الرباط,ligament,87
1953,آشور,Assyrie,91
13223,هيوستن,houston,9
2157,تسرب,fuite,89
920,محوف,buffs,97
7472,قطعا,fermement,50
12770,هامبشاير,hampshire,12
9855,القاهرة,Caire,33
340,الأنتيمون,antimoine,100
11533,لاكروس,lacrosse,21
7873,بلا حدود,infiniment,48
9902,حمل,grossesse,33
2309,رطوبة,humide,88
4244,تلا,slip,74
12766,البرتغال,le Portugal,12
5129,دوقي,duché,68
4668,الأردني,jordanien,71
10055,معكرونة,spaghetti,32
6216,بوت,quille,60
11320,أليس,alice,22
1485,بذلة,combinaison,94
3887,شهادة دبلوم,diplôme,77
6716,أخدود,meilleur,56
6905,هيريا,apprendre,55
6714,تعيس,malheureux,56
3510,ميكا,micah,79
3503,كلا,kala,79
3559,بوساطة,médié,79
4471,المهق,albinisme,72
7104,ينقرض,disparu,53
11428,أخت,sœur,22
7558,تصبح على خير,Bonsoir,50
1660,المدخن,fumeur,93
3080,عيد الميلاد,Noël,82
7365,الأسحق,épiscopal,51
9068,دالتون,dalton,39
7987,فاجأ,étourdi,47
230,تشتت,dispersion,100
8525,زمني,chronologie,43
12203,عقب ذلك مباشرة,ensuite,16
7852,يعاقب,pénalisé,48
6071,قاس,rigide,61
8350,لانجلي,langley,44
11586,درجة الحرارة,Température,20
3064,الياقوت,saphir,82
8129,غير متوفره,indisponible,46
4626,بوغ,spore,71
5762,المستشعر,capteur,63
8901,عسل,mon chéri,40
5420,الانقسام الاختزالي,méiose,65
6789,درابزين,aile,55
13302,الضغط,pression,8
8947,صبور,patient,40
3925,ثندربيرد ,tonnerre,77
1287,وسيط,centriste,95
12438,مخطط,schème,14
1984,روتر,rutter,91
7396,تصفح,surfant,51
13275,معروف,reconnu,8
11302,فو,pour,23
5954,النمس,furet,62
6227,بوكا,boca,60
6066,الغضب,outrage,61
5091,لفظي,verbal,68
7199,نكص,recul,52
6441,حلم,babiller,58
12733,بركة سباحة,bassin,12
11689,واهن,Pennsylvanie,20
207,لوح,cunctateur,100
5208,مطاردة,harcèlement,67
12149,عرف,savait,16
7090,بروير,brasseur,53
9202,مناسبة,convenable,38
12330,ألاسكا,Alaska,15
10088,عاصفة,grand vent,31
1806,كارفور,carrefour,92
3426,وقف,cessation,80
4308,المنعزل,solitaire,74
12145,صربيا,Serbie,16
336,طرزان,Tarzan,100
10599,الكاميرون,Cameroun,28
10886,فحم,charbon,26
5845,بيت,piet,62
1691,الزرق,glaucome,93
10546,ديا,diamètre,28
939,أما,autant,97
13570,معسكر,camp,6
12419,صنف,classifié,14
7048,لاتيني,latino,53
3756,الخوارزميات,algorithmes,77
5371,متطايره,volatil,66
54,هجر,hath,100
325,جوس,jossé,100
12991,رقص,Danse,10
9094,متخرج,diplômé,39
9328,مدبلجة,doublé,37
12315,اليومي,du quotidien,15
7402,السيارات,automobile,51
6367,نيستور,pastor,59
8481,آثار,implications,43
1936,مضادات الأكسدة,antioxydant,91
13188,تنس,tennis,9
7428,خراب,se ruiner,51
1697,نابلس,Naplouse,93
5671,غرا,gras,64
3472,موريسيو,Mauricio,80
6416,ضحك,rire,58
4038,موضة عابرة,mode,75
11136,تخفيض السعر,vendre,24
5602,ريتر,rititer,64
12114,سيدة,Dame,17
12997,عديم الفائدة,inutile,10
10634,مينيابوليس,minneapolis,27
10253,المسنين,aîné,30
7838,هزة,secouer,48
2343,المعكرونة,nouilles,88
4092,رادون,radon,75
13587,طريقة,méthode,6
12792,لاري ,larry,12
4060,صعد على متنها,à bord,75
10816,جزئي,partiel,26
4437,جالون,gallon,72
11482,ساسكس,Sussex,21
13728,موجه,causer,5
2834,نسيج,tapisserie,84
9245,كارولين,caroline,37
11751,مصرية,égyptien,19
4864,جوك,jock,70
11160,روس,russ,24
8418,تجاهل,mépris,43
12537,بويرتو,puerto,14
10315,غير منصف,injuste,30
10160,مدرب,entraîneur,31
10288,تشيستر,chester,30
4883,روبنز,robbins,69
8967,كرس,dévoué,40
8652,حاسوب محمول,portable,42
5354,باتان,bataan,66
4716,رديك,tendon,71
1003,شجيرة,arbuste,97
12544,عقد,Contrat,14
10732,حزين,triste,27
6657,مايجب في الوضع الراهن,titulaire,56
662,المتصلين,appelants,98
1247,خارق للطبيعة,étonnant,95
432,تقليص,raclé,100
653,أمبروسيا,ambroisie,98
4410,بيثيل,bethel,73
6530,ادعت,soutenu,57
3012,إليشا,Élisha,83
8865,ضاحية,banlieue,40
2594,بغيض,odieux,86
1085,منصوص عليه,stipulé,96
10329,ترتيبات,arrangements,30
1351,مياه البحر,eau de mer,95
11344,إعادة نشر,repousser,22
11971,جلب,apportant,18
2710,اندلع,flammes,85
3711,سوبرا,supra,78
7816,فولكنر,faulkner,48
10793,حبيبة,bien aimé,26
4598,جيريلا,guérilla,71
7915,مع السلامة,au revoir,47
