ID,ARABE,JAPAN,INTERVAL
9800,فيتامين,ビタミン,44
12564,مسرح,シアター,22
4074,شبه جزيرة القرم,crim crim,83
9121,az.,azの,51
12152,استراتيجي,戦略,26
12781,جلسة,セッション,18
1329,غغرة,ガーゴイル,92
1415,بطلة,ヒロイン,46
12622,أودي,od,23
1223,peltasts.,ペルタスト,93
4275,الإسباني,スペイン人,68
3913,يوم القيامة,末日,84
6612,جرار زراعى,トラクター,63
11168,عذر,言い訳,34
7913,سلاسل,弦,30
11933,الخطوط الجوية,航空会社,25
9419,جنية,妖精,48
315,حيد,寂しい,100
8042,تانر,タナー,59
4234,تويد,ツイード,81
12293,سعودي,サウジ,25
8463,الأفيون,op op,55
9710,استعادة,復元,9
11701,البارون,男爵,30
14293,كاليفورنيا,カリフォルニア,9
8431,مستعار,詐欺師,56
6215,بوت,sk.,58
3537,غريتا,グレタ,86
7975,overcame.,オーバーケーブル,59
11953,ألبرتا,アルバータ,29
7728,تدفق مائى - صرف,フラッシュ,51
6758,مما لا شك فيه,間違いなく,66
6890,إشبيلية,セビリア,66
1493,تثبيت,固定,92
12851,بالتيمور.,ボルチモア,20
1889,متتالية,カスケード,62
10873,إرث,遺産,38
862,circe,cir cir,96
10472,اليهودية,ジュダリズム,41
9872,الشذوذ الجنسي,同性愛,36
3992,جنك,銀杏,83
11060,نات,nat,37
10018,بوينوس,ブエノス,41
9926,جبال الألب,高山,45
14286,كمية,額,7
645,torrens.,トレンズ,99
7919,سبعون,七十,48
9616,حرة,フリースタイル,47
685,لوبو,ロボ,57
2601,غراد,卒者,86
3122,مشد,コルセット,72
2361,ضريح,霊廟,91
11367,شوكولاتة,チョコレート,34
7258,قصبة,すね,62
2822,آفة,害虫,86
2199,كانجي,漢字,92
11599,نظير,ピアー,29
3476,diphosphate.,無双,86
14060,ستة,六,9
5167,سانت,サンティー,76
2864,الاستروجين,エストロゲン,87
6906,الجلوكوز,グルコース,66
11841,حفلة موسيقية,コンサート,26
9122,لبلاب,蔦,50
13303,الشكل,形,12
13688,مليون,100万,11
12613,عفوا,アフダの,23
9501,عصابات,gang gang,22
1468,البطن,腹部,95
8876,كوستر,コースター,51
11334,ألان,all,34
3355,رعاية,auspices.,87
5588,مراحل,段階的に,25
10419,هامش,脚注,30
8247,بندق,ナット,44
2607,randle.,ランドル,90
6784,انزلق,スライドさせる,66
7020,عمان,アンマン,65
8420,ماغنوم,マグナム,55
5655,ستيفان,スターハーン,74
7189,مارينا,マリーナ,63
13182,رومان,ローマ,16
5567,قابل للكسر,壊れやすい,72
13583,إيطاليا,イタリア,12
2052,كسورية,フラクタル,88
3438,زهرة الأوركيد,蘭,86
5233,موازنة,元帳,76
5472,توضيحي,説明的な,75
5029,حافز,拍車,34
12338,الإلكترونية,電子,20
12866,كا,ca,20
10167,كيك,ケーキ,41
7541,زائير,ザイール,62
13485,تصويت,投票,10
321,cochlear.,コクラギ,100
12637,برمجة,プログラミング,11
5026,هلا,恋愛,77
4508,التيلة,ステープル,55
4644,المستصلحة,再生されました,61
6591,الشمبانزي,チンパンジー,65
1356,غلينوود,グレンウッド,96
11166,مقدم,投稿された,22
8173,محتشم,控えめ,58
4408,vertex.,バーテックス,81
7531,البالستيسي,弾性,52
8241,علم البلانتولوجيا,palaionology.,57
3737,بلح البحر,ムール貝,82
4506,في انتظار,待つ,48
177,حنين للماضي,懐胎,100
11734,سلسلة,鎖,28
5978,خصلة شعر,wis,72
4183,البنكرياس,膵臓,82
9250,جمجمة,頭蓋骨,48
4532,الاحتفال,記念して,29
10785,الفطرة السليمة,昏倒,38
8822,ثلاثية,三郎,52
8041,بوجوس,ボギュス,58
11206,غدا,明日,35
6816,glendale.,グレンデール,66
5815,الضنك,デング,73
8720,الغرب الأوسط,中西部,54
11416,موكب,パレード,32
3667,عقوبة,制裁,14
3727,مياه راكدة,たまり水,85
8268,مير,mir,57
9088,الفينيل,ビニール,51
812,سيكيم,シッキム,98
7837,هزة,揺する,48
13702,الفائز,勝者,10
5212,fonrifics.,敬語,68
9661,منتجع صحي,スパ,47
8255,خير,福祉,57
14084,يتحرك,動く,8
14456,x,バツ,8
10598,الكاميرون,カメルーン,40
10106,أيا كان,いただきます,43
2086,رشيق,ジッピー,92
2778,ألباكا,アルパカ,89
13712,يمكن التحقق منه,検証可能,8
13592,كورو,k,12
8904,إليزابيثان,エリザベトン,52
13844,اثنين,二,7
12205,اختار,ch ch,26
6988,مواء,ニャー,65
11709,قرب,prox prox,30
3063,الياقوت,サファイア,88
3372,نقائص,欠点,84
13535,على مدار,全体を通して,13
1072,الكنوز,宝物,47
6296,نمط الحياة,ライフスタイル,63
5091,المناطق الاستوائية,熱帯,8
1445,مهيب,雄大な,93
4149,حقيبة الظهر,バックパック,68
9516,مادلين,マデリン,48
3191,اين,エン,88
10892,تحطيم,スマッシュ,29
7637,بنطلون,ズボン,60
8569,المغزى,漂う,35
5627,ميثوكسي,メトキシ,74
665,مدينون,ow,49
7515,القصة,バラード,56
1666,مضاهاة,ob,93
5484,محلات السوبر ماركت,スーパーマーケット,60
6269,الكربوهيدرات,炭水化物,69
10504,احتفال,お祝い,19
12448,أطلقت,発売されました,17
658,مقصود,現存の,98
3026,المبيضات,漂白剤,86
6983,مشروب غازي,ソーダ,65
11923,ذكري المظهر,アンドロイド,29
2904,إينفيرنيس,インバネス,89
1537,الاستعداد,prepar prepar,95
12586,ماليزيا,マレーシア,23
2440,صيدلية,薬理学的,78
8972,فخ,トラップ,34
6653,جامد,剛の,64
7404,رسغ,手首,59
47,spitz.,スピッツ,100
11570,مانيتوبا,マニトバ,32
2244,طرسوس,タースス,92
12949,متكافئ,適切,13
3832,ecu.,エクウ,85
2927,بيرينيه,ピレネー,89
125,كالي,カリ,99
13433,غير لامع,マット,14
10159,مدرب,トレーナー,37
13692,ادارة,ランニング,7
8462,أفلاطون,プラトー,55
2942,الهندباء,タンポポ,87
3048,مرجل,釜,88
1019,airtstrip.,エーラーストリップ,92
14033,يفكر,考える,7
5033,معرفة القراءة والكتابة,リテラシー,77
14169,سِجِلّ,記録,7
11431,لويسفيل,ルイビル,33
6115,بشكل جذري,劇的に,53
12431,خدم,serv,11
13826,كان,された,5
13648,بالضرورة,必要な,12
5573,طوبولوجيا,トポロジー,64
7888,بام.,bam,60
13275,مرتبطة,関連する,10
7383,شريحة لحم,ステーキ,62
10088,فخ النار,撃火,44
7479,الجنين,胎児,62
335,طرزان,ターザン,100
10574,نبتون,ネプチューン,40
2631,bottlenose.,ボトルノース,90
9797,جود,ジュード,46
9416,انحرف,歪んだ,46
825,الوحدات السكنية,コンドミニアム,85
6002,كاما,カマ,72
4723,كروية,球状,78
1652,الجرافيت,黒鉛,94
4430,سونج,チュン,81
10526,جوهريا,実質的に,19
11670,الثالث عشر,第13回,31
8404,السياسة,ドミニオン,53
5811,ميزان الحرارة,温度計,72
5440,قسامة,アリコート,75
3597,هزم,霊長類,76
4251,كاسر الحجر,saxifrage,82
14323,جودة,品質,8
10916,نحاس,銅,38
7607,جاليلي,ガリレイ,62
5434,weir.,堰,75
9743,فهد,ヒョウ,46
14320,مصدر,ソース,6
6440,حلم,bab bab,68
13889,خلال,を通して,8
13542,إضراب,ストライク,11
756,جائحة,パンデミック,97
12942,فلم,フィリップ,19
13982,تطوير,発達,10
14064,جنيه أو رطل للوزن,ポンド,32
5556,هش,ぱりっとした,69
11048,تنس الريشة,バドミントン,37
9239,كارتير,カルティエ,50
10045,المتحدث باسم,スポークスマン,44
12996,عديم الفائدة,使い物にならない,19
13304,المشجعين,ファン,11
13200,ملكة,女王,15
12279,معد,準備,16
4387,الياسمين,ジャスミン,79
13767,مات,死亡しました,10
4388,رغوة,フォーム,77
12428,الإنجيل,福音,24
12830,عجلة,車輪,16
8620,حبر,インク,50
4824,موزع,卸売業者,69
2492,خائن,裏切者,76
11342,لا مبرر له,unwed,34
7866,سوبرنوفا,スーパーノーバ,60
4718,رطوبة,水分,79
2188,مجلد,フォルダ,88
5322,شقراء,ブロンド,62
13346,وحده,1人,15
9495,عالم الفلك,天文学者,30
13706,متوقع,期待される,11
8847,الأبراج الفلكية,黄道帯,53
7634,الترومبون,トロンボーン,61
3007,مقبض الباب,つまみ,80
4059,صعد على متنها,機内で,83
7963,تقليم,トリム,42
4252,علقة,ヒーチ,81
10886,مفرزة,切り口,29
11611,عكس ذلك,逆に,32
1862,ملكي,reg,91
1709,تانين,タンニン,94
10856,حلويات,キャンディー,38
12954,فضة,銀,19
8651,حاسوب محمول,ラップトップ,54
13046,سيمبسون,シンプソン,18
6206,طغت,オーバーハード,66
13400,حياة مهنية,キャリア,14
12241,بابلو,パブロ,26
13521,جائزة,賞,9
1279,ثقب,パンクされた,66
10553,rutherford.,ラザフォード,40
3685,الأسرى,捕虜,53
8941,غابون,ガボン,52
3497,الخط الرئيسي,メインライン,83
3858,تعفن,腐敗,78
2466,sayers.,サヤーザー,83
3450,تذييل,フッター,83
11145,حورية البحر,マーメイド,36
11741,أمازون,アマゾン,30
9162,حريصة,鋭い,50
12098,محافظ,保守的,21
13018,يوم السبت,土曜日,18
4962,مساعد,補助,77
288,المجهر المجهري,顕微鏡,100
6453,هايكو,俳句,69
2515,كوساك,コサック,81
10404,الضوضاء,ノイズ,40
5855,الماوري,麻布,68
1754,ذاكري,ニモニック,90
8294,روسو,rousseau,57
7270,مربعات,正方形,14
14415,ص,r,9
8382,مأساوي,悲劇的な,51
5184,فابيشي,fab,76
7687,ماكاو,マカオ,61
13529,واسع,幅,12
604,chordate.,和音,99
12766,بطاقات,カード,12
6412,مذكرة,メモ,68
14269,مخازن,株,25
8112,جسم,cor cor,58
10412,إحياء,復活,33
13425,بسهولة,簡単に,14
8369,كايلي,カイリー,56
841,عربات التي تجرها الدواب,バギー,97
8064,الأساتذه,学部,57
13549,صيغة,フォーマット,10
11298,رائعة حقا,すばらしい,32
7153,طلاق,離婚,58
12059,علامات,マーク,7
6555,ارتجاج في المخ,conc conc,65
437,أميجا,アミガ,98
12668,تيري,テリー,22
5021,موعظ,pur,63
12734,برلمان المملكة المتحدة,連邦,21
974,warlock.,ウォーロック,96
3877,مزلق,滑稽,72
9215,بو,po,50
13360,النمور,潮吹き,12
4037,موضة عابرة,流行,68
2432,حقيبة سفر,スーツケース,87
502,tantamount,タンタマウント,99
3282,polymerase.,ポリメラーゼ,87
8622,آذان,耳,36
13587,مارتن,マーティン,12
2844,البفن,puffin.,89
4709,بيتسوستاسي,恒常性,79
13878,لذا,それで,5
5922,توت,fut,72
12084,مكون,合成,22
12679,انحيازا,偏見に,21
14120,مكان,場所,6
4145,بالغ,prof.,82
2405,pomeranian.,ポメラニアン,90
6045,biome,バイオーム,71
7806,alfonso.,アルフォンソ,60
9858,ساندويتش,サンドイッチ,43
8397,أجوف,中空,47
11730,أثيوبيا,エチオピア,31
11083,الاعتبار,考慮,21
10498,إعادة كتابة,書き戻した,40
1480,bipartisan.,ビガルタサン,95
2330,الطباعة الحجرية,リトグラフ,83
10567,بلا داعى,不必要に,40
8644,جغرافي,地理的,34
12582,داء,デュの,23
12649,فلسطيني,パレスチナ,19
11757,اعادة تشكيل,改革,20
7931,جوزة الهند,ココナッツ,59
5342,الدائمة,多年生の,73
14413,يعمل,作品,5
6579,كيبور,キプル,68
11297,كات,カット,33
11175,تجمهر,暴徒,33
5483,شينشيلا,チンチラ,74
5466,دفئا,暖まる,72
1716,rougeau.,ルージー,94
14307,ألمانية,ドイツ人,10
7351,ساطع,シャイニング,50
282,kryptonite.,クリプトナイト,100
12267,يكره,嫌い,23
10037,محسوس - ملموس,知覚された,40
13255,طاولة مكتب,デスク,16
8259,مغلف,化石化,57
6493,بطن,腹,49
11002,نفخ,吹く,29
11534,هيلين,ヘレン,32
10253,لوجان,ローガン,42
4473,snider.,慰安,81
9701,الاستنتاجات,結論,24
51,مفتاح الربط,レンチ,92
6335,توثيق,文書化,12
12623,سانتا,サンタ,23
10700,اقتصاص,crop crop,26
5632,بإحكام,ぴったり,74
11029,بتفين,濫獲,37
2789,axolotl.,アクキツロ,89
9473,eisenhower.,エイゼンハワー,48
4872,ليتو,leto.,78
9768,التوترات,緊張者,35
11023,تشديد,強調,37
1237,بفظاعة,awfully,22
6997,أضعف,弱りに,65
2373,القصاص,報復,89
6905,لهجة,方言,49
13270,اجتماعي,社交,14
2452,موهوب,gift,42
7967,الوعي,意識,56
10238,شامبرلين,侍従,42
4323,الأفسنتين,アブサン,81
8637,جنكيز,ジゲニス,54
11673,فريسكو,フレスコ,31
851,حارس بوابة صغيرة,ウィケットキーパー,98
9479,النموذج المبدئي,プロトタイプ,38
3286,الأعصاب,神経,52
6565,مبتسم,スマイリー,68
8880,أوسلو,オスロ,53
44,flashbacks.,フラッシュバック,83
1420,brumbies,ブルーム,83
11777,الترخيص,ライセンス,10
13369,البرمجيات,ソフトウェア,15
7148,gestapo.,ジェスタポ,64
10100,شفوي,オーラル,40
8866,كلان,klan.,53
11426,حصان طروادة,トロイの木馬,22
14206,طلبت,尋ねた,5
9677,رودس,ロードズ,47
13710,وبالتالي,したがって,12
1052,gluconate,グルコン酸,97
8884,نجاعة,効率,34
13828,عن,について,5
2008,ظرف,副詞,91
10454,لين,リン,41
8146,قيد التنفيذ,遅くに,58
4249,كاسحة ألغام,minw,77
3658,كراولي,クローリー,86
3315,توليب,チューリップ,86
979,إكسبور,エクスカリバー,97
12033,القرصان,海賊,18
383,برونيل,ブルネエル,100
81,مقلع,じゃあ,95
11692,الزلازل,地震,12
210,المارونية,マロナイト,100
12212,كولين,コリン,27
9991,بالتالي,その結果,23
3135,جراحي,外科,86
5285,شينتو,神道,76
11816,التزوير,偽造,27
956,إطفاء,消火,61
4126,وصفة,レシピ,72
6401,كردستان,クルディスタン,69
3291,اعترض,不快に,87
12606,المتهم,被告した,15
4063,كيلين,キリーン,83
1173,nitroglycerin.,ニトログリセリン,79
13875,هم,彼ら,6
2578,صدار,ウエストコート,78
6344,شخص يتعلم حرفة ما,見習い,68
9965,لحسن الحظ,幸運なことに,30
9130,متناهي الصغر,微妙な,45
7915,مرح,メリー,59
8832,حرب العصابات,ゲリラ,44
9663,النسوية,フェミニズム,47
5840,رطانة,ジブベリシッシュ,72
4809,مدخن,スモーキー,79
5541,نور,スレート,55
4846,الأدوية,医薬品,67
2131,artfact.,アーチファクト,90
9412,الفاتيكان,バチカン,49
8643,احتمال,見込み,41
12376,فارس,騎士,20
4452,السينمائيين,映画探し,64
8119,المصارعون,剣闘士,46
13411,كوبري,橋,13
11545,عريضة,フラット,30
13161,من المؤكد,もちろんです,17
9050,لشبونة,リスボン,52
7424,حكمة,知恵,62
5436,أندروميدا,アンドロメダ,75
11331,شارة,記章,34
4212,بينج,焼き,58
1331,جيبس,ジブス,96
12099,الايرل لقب انكليزي,伯爵,27
2115,تاريخ العرض,気密,89
5213,أرخص,安穏な,76
10891,باربرا,バーバラ,38
3758,بئر,pers pers,85
10637,نيكاراغوا,ニカラグア,39
6243,التسمية,命名法,70
4477,الكتاب السنوي,卒業記念アルバム,80
2241,السيلان,淋病,92
