ID,ARABE,TURC,INTERVAL
13726,إسرائيل,i̇srail,12
12344,أسرع,en hızlı,25
6217,الفروسية,atlı,67
7151,فار,değersiz,64
12157,فجوة,açıklık,26
10462,مونتي,monte,36
10877,حرف او رمز,semboller,20
11470,مائل,italik,30
11235,اصمت,girmesini engellemek,22
11738,غريغوريان,gregoryen,31
1014,onyx.,oniks,97
13114,سائق,sürücü,12
3321,anticyclone.,antisiklon,80
1304,النجارة,ağaç işleme,87
11657,دورهام,dürham,32
12792,لطف,lp,21
3869,كراسة,broşür,82
12396,الرسوم البيانية,grafikler,13
4004,رهاب,fobi,83
8584,باسادينا,pasadena,55
11853,الفايكنج,vikingler,23
1206,الجرب,uyuz,96
9321,كورنوال,cornwall,44
6671,حجري,paleolitik,68
12302,شى,chi,26
6823,دونا,donna,65
9403,دمر,dezavantajı,49
161,العصابات,bacillus,100
2976,أورسا,ursa,65
10725,بصوت عال,yüksek sesle,38
10176,لاهور,lahor,43
10270,طن,ton,30
1826,مفسد البهجة,mızıkçı,93
5438,تونكين,tonkin,75
10893,أرمينيا,ermenistan,38
318,الدقة في درجات االإختلاف,detaylı,86
9235,اورورا,aurora,50
7474,كرة الشبكة,netball,62
11553,أصعب,daha güçlü,33
5040,كوربي,corby,77
1640,إعادة طبع,yeniden basmak,65
5972,مكتب المدير,atmak,52
800,درويد,druid,88
2793,سولي,soleil,89
13024,القوات البحرية,donanma,19
1441,الآرامية,aramaiç,95
4163,لوغاريتم,logaritma,76
14011,يمد,sağlamak,6
13372,نفسي,kendim,15
750,اختلال وظيفي,disfonksiyon,88
6567,أعار,ödünç vermek,45
14219,شرق,doğu,9
12069,شاكوش,çekiç,27
13079,شجرة,ağaç,16
6782,الحكم الذاتي,özerklik,67
6761,الترويجي,promo,67
1816,الزبادي,yoğurt,93
1504,كاياك,kayık,92
5358,مترصد,takipçi,71
12341,ذاكرة,hafıza,13
9509,فانيسا,vanessa,49
2223,انتقامي,intikamlı,90
10034,دموع,göz yaşları,34
11900,كريستال,kristal,28
5806,دات,dat,73
6177,فوت,büyük ayaklar,71
11514,ملاحظة,ps,33
1172,كيلونا,kelowna,96
3197,الرعاىة الصحية,sağlık hizmeti,88
10020,كشمير,keşmir,44
3300,شين,chien,87
10660,أرجواني,leylak,39
8721,روحانية,manevi,47
6425,النيجيري,nijeryalı,67
1728,اعتقال,retrospektif,64
4266,بريموس,primus,82
7397,تارا,tara,63
11735,تا,ta,30
935,الخشب الصلب,parke,96
9852,العاهل,hükümdar,37
12528,خشب,odun,19
7123,يوان,yuan,65
11552,شعارات,logolar,11
8233,ساو,swa,58
7554,الخضروات,sebze,49
9884,الثامنة عشر,onsekiz,45
11783,يمثل,temsil etmek,7
10482,مكوي,mccoy,41
1092,ريشة,quill,94
11800,برق,yıldırım,30
5095,تتنازل,kabul etmek,39
14201,شاشة,ekran,19
12770,مبهج,neşeli,21
10115,بارا,parola,42
3871,فظيعة,korkunç bir şekilde,49
9348,دانتي,dante,50
311,ساري,sari,97
12438,باري,barry,25
3678,سمعة سيئة,ünvanlık,85
14390,القوات,kuvvetler,8
8012,كتاب الأغاني,söz yazarı,49
931,سنتريول.,centriole,97
11664,سايروس,cyrus,31
5902,جرد,ged,72
487,مبالغة,abartı,61
12591,ممارسه الرياضه,egzersiz yapmak,20
10924,ايمي,amy,35
10,نجمة الشمس,güneş yıldızı,100
10337,إيتا,eta,42
9061,القمصان,gömlek,36
13787,الموت,ölüm,9
13473,الأكاديمية,akademi,14
6153,أوراق اعتماد,kimlik bilgileri,68
8315,اللغة الهندية,hintçe,57
12556,أرز,pilav,24
158,ليمبو,limbo,100
13208,شعاع,ray,16
11266,تدخل قضائي,araya girmek,34
8396,مرموق,prestijli,56
2036,مرحبا,hallo,92
13675,خفيفة,ışık,11
3071,سيولي سايد,devlet tarafı,88
8191,أزعج,pounder,56
938,أما,aum,97
7715,ديناميات,dinamik,24
3343,الانقسام المتساوي,mitoz,87
6638,ديرصومعة,manastır,62
2238,كارفاكس,carfax,92
10562,بولدر,aşınmış kaya parçası,39
7826,كريستين,christine,61
9133,الباليه,bale,51
13896,تحت,altında,7
6013,كاتب العمود,köşe yazarı,67
6639,الاستراتيجيات,stratejiler,31
7990,شامبانيا,şampanya,59
13857,بعد,sonrasında,5
10120,عيار,kalibreli,41
9446,بعقب,put,41
707,إزداد,slapon,98
3033,مدقق حسابات,denetçi,87
6441,تحت الماء,su altı,69
5824,ليندن,ıhlamur,73
5325,نسف,torpido,70
3005,الميثيسيلين,metisilin,88
5655,ستيفان,step,74
2695,ليونكيتو,leoncito,90
9500,رحمة,merhamet,45
6349,تاكوما,tacoma,70
10459,الملحم,epik,40
14482,لماذا,neden,7
5388,سعي,gayret etmek,67
2017,خربش,doodle,90
5211,بضائع,eşya,69
12470,بونت,palto,21
2974,ماغنوليا,manolya,86
3489,خلفية,backdrop,86
1135,بوليفار,bolivar,96
8484,دكستر,damak,55
9648,غداء,öğle yemeği,47
12826,كارل,carl,20
13598,متميز,özellikli,10
967,من أصل اسباني,hispanik,59
7976,أنانية,benlik,58
2369,بولي ايثيلين,polietilen,91
9399,لم يذكر ذلك,isimsiz,49
982,إعادة تأسيسها,yeniden kurulu,83
6457,غيج,gaga,69
9206,ريفرسايد,nehir kenarı,51
12515,مركب,karmaşık,22
3250,الكرة والدبابيس,langırt,87
5925,ماطر,yağmurlu,72
7889,تصرف,davranmak,42
12447,نيلسون,nelson,24
3481,أشرف,daha parlak,86
8612,مارسيل,marcel,55
8593,أوليفيا,olivia,55
2331,المغفل,gözetlemek,91
5200,قطه صغيرة,kedi yavrusu,71
8049,حشد,toplanmak,24
4560,عادل,knot,80
163,freq.,frekans,100
11495,بلا رأس,başsız,33
10096,تلسكوب,teleskop,41
11971,شاحنة,kamyon,25
6533,المناصرة,savunuculuk,69
11689,سيارات,otomobil,29
6829,فارس السباق,jokey,62
9868,فتره حكم,saltanat,35
13447,مضخة,pompa,14
10552,في الداخل,içten,40
3802,هشاشة العظام,osteoporoz,85
4019,الدخان,dumanlı,83
6950,سوس,sous,64
9932,هيث,herif,45
5901,غير مقصود,istemeden,64
3441,غير تقليدي,sıra dışı,86
14284,بالرغم من,rağmen,5
12942,فلم,philip,20
9428,على نفس المنوال,ritim,46
4495,teamsters.,takımlar,77
3886,شهادة دبلوم,diploma,82
1158,اهتزاز,titreşim,67
12045,قاطرة,lokomotif,19
13601,الانقسامات,bölünme,7
203,العمل القدم,ayak işi,100
11284,عمدة,belediye başkanı,32
13417,المذكورة,adı geçen,10
9291,اسطنبول,i̇stanbul,50
9253,مدرج,koşu yolu,47
12787,كينت,kent,21
867,مخاد,düşüncesiz,96
11934,جامايكا,jamaika,29
2744,لست,lst,89
14013,نتائج,sonuçlar,7
6650,صالحة للاستعمال,kullanılabilir,65
9268,يواجه .. ينجز,rastlamak,28
8479,سلطة,salata,56
11650,حمل,taşıma,11
3724,arend.,ard,85
14227,يعود,geri dönmek,9
3331,غير آمن,güvensiz,87
9056,موزمبيق,mozambik,52
508,المسوخ,mutantlar,56
5117,الغابات,ormanlık,64
10279,بلازا,plaza,42
741,دانتون,danton,98
9549,الباصات,otobüsler,47
10890,أينشتاين,einstein,38
13603,اليابانية,japonca,12
8510,عضلي,kas,56
9544,سامي,sammy,48
2252,لا يقدر بثمن,paha biçilmez,92
7968,الميكروويف,mikrodalga,60
1652,الجرافيت,grafit,94
11331,شارة,emici,34
1576,ماكر,foxy,94
13672,كامل,tüm,12
6625,ذئب امريكى - كايوتى,çakal,52
12737,ميلر,mülteci,22
5782,روفوس,rufus,73
2028,بائع,satici,67
7136,أسفرت,verimli,38
13264,ماري,mary,14
9538,جينيرو,janeiro,48
7770,ندم,pişmanlık,22
1495,مكافحة مانعة,antidisestablisansitizm,95
5445,المجرة,galaktik,75
7516,الباروك,barok,62
13047,فيلبيني,filipinler,14
14480,يلعب,oynamak,7
13536,كانساس,kansas,13
10503,إشعاع,radyasyon,38
4406,هامسيسيا,haşiyeler,81
6453,هايكو,haiku,69
6935,الفلسفية,felsefi,39
11172,يركب,binme,23
5299,سوء السلوك,yanlış davranmak,76
1367,amity.,güzellik,96
12975,متقاعد,emekli,14
11561,الدومينيكان,dominik,32
2417,chink.,çiğnemek,88
8281,سيرز,set,55
13335,السادس,altıncı,15
3891,كور,kor,84
12539,مجموع,toplamak,22
5924,سخونة,hottest,72
9074,مبعثر,dağınık,46
13630,مشاركة,katıl,9
5687,برانديوين,brandywine,74
1572,الحفر,krater,47
9982,ناقص,eksi,45
3162,الرابط,bağlantı,83
8729,ديفون,devon,54
13993,خمسة,beş,9
11359,التبغ,tütün,34
2434,عطار,teklif sahibi,87
7264,وافل,gözleme,60
9010,اعادة تشغيل,tekrar başlat,42
1830,thylacine.,tiyakin,93
10985,غزل,döndürmek,30
13437,تي,te,14
1003,أمراء الحرب,savaşçılar,83
8286,قفل,kilitleme,57
492,إمساك,kabızlık,96
917,ليمما,lemma,97
8609,مزار,tapınak,51
11404,آنسة,hanım,34
11157,الإيرادات,gelir,32
10775,الانتماء,bağlılık,9
440,هيلر,hiller,100
4469,مجوهرات,takı,81
3382,ساكس,sax,74
10648,بصري,optik,35
3121,عناب,hünnap,88
8460,آلفية,bin yıllık,56
1629,دوبلكس,dubleks,92
7400,ارشي,archie,62
11587,السابع,vii,32
11736,بيري,perry,31
13341,شاعر,şair,15
10641,مباراة العودة,rövanş,39
13156,الرئاسة,başkanlık,17
2404,شبه قشرة,altlık,91
4786,التربتوفان,triptofan,79
3228,الإهمال,ihmal,67
4922,هوف,hove,78
3694,ريدلي,ridley,85
8619,مطبخ,mutfak,42
10441,جبريل,gabriel,41
13068,هندوراس,honduras,18
8056,الفئران,fareler,59
700,كياو,ciao,98
5111,نام,nam,77
12362,باكرز,paketleyiciler,24
10959,ردود الفعل,geri bildirim,38
3262,ريا,ria,87
6565,مبتسم,gülen,68
2260,جرينغو,gringo,91
1732,العائدات,kraliyet,66
14047,أعضاء,üyeler,9
5403,wildfire,orman yangını,63
11794,ترافيس,travis,30
13677,مكرر,kopyalamak,12
6927,جوتيريز,gutierrez,66
6351,إنفاذ,kefalet,61
10870,بنغال,bengal,26
3383,زحف,yavaş ilerleme,67
7286,قناعة,mahkumiyet,32
5863,إعادة الهيكلة,yeniden yapılandırma,61
6120,مبهر,büyüleyici,60
2115,تاريخ العرض,hava tarihi,89
10152,جيب,cep,38
1237,بفظاعة,çok iyi,22
11200,فوضى,kaos,34
9834,صداقة,dostluk,45
2547,خس,marul,90
14053,الغرب,batı,9
4675,ويب,ib,79
13987,قضية,dava,6
3822,مطرزة,nakışlı,82
719,أنحف,daha ince,98
2677,agrarian.,tarım,87
10320,حدود,sınırlar,9
10701,لامع,parlak,39
5505,حصة نسبية,kota,68
584,العاصفة الأرضية,toprak fırtınası,99
11730,أثيوبيا,etiyopya,31
11646,رادار,radar,31
2515,كوساك,cossack,81
2913,بامباس,pampalar,86
14414,لا تستطيع,yapamamak,11
6979,عاجل,acil,59
10246,عيد الرعب,cadılar bayramı,43
5039,شلل الأطفال,poliomiyelit,77
14015,يجري,koşmak,7
3539,typhoid.,tifo,86
9469,يشم,yeşim,48
11880,برغر,berger,30
3584,سيرافيم,seraphim,86
4775,أونيدا,oneida,79
8230,يوكون,yukon,58
3048,مرجل,kauldron,88
2047,الرئيس,prescidente,92
8785,الترحيل,göç,45
12360,ثلج,kar,25
10970,متفرقات,misc,38
8571,اليوغوسلافية,yugoslav,54
3501,منحة,çentik,56
3402,مسلفة,harrow,83
12509,العاشر,onuncu,23
2923,treble.,tiz,89
14071,يمين,sağ,8
14385,أصول,varlıklar,38
2104,سيمفوني,senfonik,92
12104,الجزيرة العربية,arabistan,28
238,قيلولة,kestirme,81
1733,توصف,haşlanmış,58
3874,الاختصار,kısayol,77
4101,winehouse,şarap evi,83
5089,تاين,tyne,58
8394,محللون,analistler,47
14230,حتى الآن,henüz,8
11005,دامون,damon,38
475,إذن,ihmal etmek,46
9433,فلك,ark,49
12132,حافة,köşe,22
12203,ليبرالية,liberal,17
5387,البنزين,benzen,75
4687,تطويق,zapt etmek,68
1121,بشكل مقتصد,az miktarda,96
6243,التسمية,isimlendirme,70
6956,ساندمان,sandman,66
9244,كارولين,caroline,50
3654,راكر,rahip,86
4405,السرية,gizlemek,81
11943,دائم,kalıcı,22
13043,حصل,kazanılmış,14
10347,أعداد صحيحة,tamsayılar,33
11766,سعيد الحظ,şanslı,31
7729,السفاحين,haydutlar,53
12789,اصابات,zayiatlar,19
9516,مادلين,madelin,49
6035,حلق,boğaz,63
1811,روكواي,rockaway,93
478,triphoshosphfes.,trifosfat,99
30,greaves.,gaf,100
2385,صارخ,kusurlu,91
5461,اللكم,yumruklu,38
2619,المتقدمون,alıcılar,62
3072,لوز,badem,86
8577,غير مرئى,görünmez,52
13772,لون أخضر,yeşil,11
1803,راعي البقر,sığır çobanı,93
7747,ذروتها,kederli,40
3328,خريج الجامعه,mezun,87
3878,انجليزيه,i̇ngiliz,84
11684,الساقين,bacaklar,18
2158,بروفيسو,proviso,91
7372,أعراض,semptomlar,60
5409,أكثر أمانا,daha güvenli,75
11665,ماسون,duvarcı,30
8310,بلاد ما بين النهرين,mezopotamya,57
11762,كبوت,kapüşon,29
2240,عاقل,aklı başında,92
9926,جبال الألب,alpin,45
5162,المشترك,abone,54
10538,الشفق,alacakaranlık,40
1810,منذ فترة طويلة,uzun süredir,93
5580,سترة,yelek,57
12041,طازج,taze,28
421,القصة المصورة,storyboard,100
10193,شخصية,varlık,38
8892,كونكورد,concord,52
10950,غريغوري,gregory,38
2316,البديهية,aksiyomlar,74
9289,زا,za,50
467,استعلام,sormak,70
12908,ندب,yara izi,20
11629,ساسكاتشوان,saskatchewan,32
11407,ضرب,dövmek,34
5599,السعة,genlik,73
2755,شهوة,şehvet,85
8150,لاعبا اساسيا,fikstür,43
4269,مائيات,maw,81
14500,إستراتيجية,strateji,31
9889,انس,ns,45
13663,لويس,louis,12
4360,قيم,yapışma,34
12150,كافر,inançsız,27
13892,قبل,önce,6
14183,حزب,parti,9
7356,misgenerated.,yozlaşmış,54
14279,خطوط,çizgiler,9
7537,بورن,bourne,62
7493,دش,duş,47
11578,الكحول,alkol,28
1692,تجفيف,dehidrasyon,89
5483,شينشيلا,çinçilla,75
10875,نيبال,nepal,38
12162,مونتانا,montana,27
8027,إيزابيل,isabel,59
2401,المخالفات,ihlaller,78
9197,نحلة طنانة,bumblebee,51
9122,لبلاب,sarmaşık,50
10401,عروسه لعبه,oyuncak,36
633,أتوشا,atocha,99
8759,لاعب مهاجم,forvet,42
3320,الشحنات,sevkiyat,66
8055,كولتر,homoseksüel,59
3003,مها,maha,88
12588,ألبرت,albert,23
3863,ماء نقي,temiz su,84
5134,كاتشب,ketçap,77
9573,حبار,kalamar,40
4601,سيسكو,cisco,80
4923,إعادة جدولة,yeniden planlanmış,74
2698,ليمونين,limonen,89
9683,موسوليني,mussolini,47
10694,كامبريدج,cambridge,39
7771,منارة,deniz feneri,59
13950,استخدام,kullanma,5
10198,بوع,bö,38
8299,جناح,pavyon,55
13324,تعارض,aynı fikirde olmamak,15
12440,بروس,branş,25
312,جيمبي,gympie,100
1353,الحياكة,örgü örmek,81
3641,دفتر,not defteri,81
10238,شامبرلين,papazlık,43
11095,ما وراء البحار,yurtdışında,37
11520,داروين,darwin,31
5215,بطاقة بريدية,kartpostal,71
12357,المؤسسات,kurumlar,6
8914,التسلسل الهرمي,hiyerarşi,52
10721,كرسي,sandalye,34
13076,المجتمع,toplum,17
11152,الكرة الطائرة,voleybol,36
12915,الهبوط,touchdowns,10
2264,رجل الكهف,mağara adamı,92
5317,ماترا.,matra,76
13284,8th,8.,16
5757,شد,vidalama,38
9390,البروتستانت,protestan,13
5649,أونك,honk,72
1963,الطبوغرافية,topografik,90
6605,لاي,lai,68
3114,طحال,dalak,87
13882,برنامج,program,11
12700,بانزر,panzer,22
2706,محايد دينيا,agnostik,88
5486,إشعياء,isaiyah,75
9812,سوزوكي,suzuki,46
943,ماندالا,mandala,96
2518,كناية,öççilik,87
11661,نسيت,unuttun,32
14174,مدير,müdür,9
9476,همبرغر,hamburger,38
12857,تعريف,tanım,14
10296,ويبستر,webster,42
8045,النعيم,mutluluk,58
7724,تصالح,mutabakat,61
11961,حذاء طويل,bot,25
6836,الأوراق النقدية,banknot,36
13631,منفذ,portalı,12
144,وايك,aik,100
10772,ازتيك,aztek,38
11920,مانهاتن,manhattan,29
13119,الآلاف,binlerce kişi,14
13828,عن,hakkında,5
9530,جنيف,cenevre,48
14001,عدد قليل,bir kaç,6
10654,موسيقى الراب,rap,34
586,غير خاضعة للرقابة,sansürsüz,99
13903,يحب,beğenmek,5
10300,تغذيها,besledi,42
7018,قرصنة,hacklemek,38
4217,الشمولي,totaliter,68
5464,مفاعل,reaktör,70
7096,فيولا,viyola,65
3707,نظارة شمسيه,güneş gözlüğü,85
5553,بوروندي,burundi,75
2021,فلوريد,florür,80
9771,الأساسية,lif,45
4104,enac,en baş,83
7681,heraldry.,hanedanlık armaları,62
14483,سبب,sebep,6
12281,ببطء,yavaş yavaş,26
6123,معقد,komplike,66
7517,مراكز,merkezler,16
9441,الخلافات,anlaşmazlıklar,37
5736,الصلصا,salsa,73
6652,الطباشير,tebeşir,66
4805,ادانة,kınamak,34
12585,روب,soymak,22
6808,أبي.,abby,67
13386,براين,brian,15
10989,لادن,yüklü,38
3461,غلاف,glace,87
656,بشكل متقطع,sporadik olarak,66
11767,ضرر وتلف,zarar,12
12269,مسخ,canavar,24
9371,رايخ,reich,49
8684,تفسير,yorumlanan,53
9378,المطهر,artan,49
9998,مادن,madden,44
3957,عازف البيانو,piyanist,80
9562,راتب,aylık maaş,43
11852,مص,emmek,23
9858,ساندويتش,sandviç,44
5297,beecher,beaker,76
6866,منذ وقت طويل,uzun zaman,66
10936,لاتفيا,letonya,38
12970,واثق,ettirmek,19
13771,تقريبيا,hemen hemen,12
4109,إستر,ester,75
9864,سيج,sigurmak,45
1055,مكتشفون,keşifler,72
11428,البولو,polo,34
6106,خرطوم,hortum,68
7185,حمم بركانية,lav,64
8289,علامة,işaretleyici,51
6057,كريت,girin,71
5578,بوهيميا,bohemya,74
13891,يصنع,yapmak,5
5721,ستراتوس,stratus,73
276,الإنجيلية,evanjeli,73
1800,بلاكفوت,blackfoot,93
4247,تورت,tortu,79
7374,الذرة,çavdar,63
8631,عدس,kuzu,51
11884,بيئة,çevre,28
10274,كنيسة صغيرة,şapel,42
