ID,ARABE,SPAIN,INTERVAL
2066,اللواط,sodomía,92
2636,عمامة,turbante,88
13377,محظور,prohibido,10
11146,السكان الأصليين,indígena,36
13778,ويلز,gales,12
1938,إدراكه,competente,91
13722,الامتيازات,privilegios,11
6990,هاون,morteros,39
9286,تفاعلي,interactivo,29
10027,لاجئ,refugiado,28
7939,خلط,mezcla,19
5882,مضغوط,comprimido,45
2277,جستينيان,justiniano,91
9523,reenter.,volver a entrar en,47
13704,قائد,conducir,10
597,المستعمرون,colonistas,90
11635,غير واضح,poco claro,32
7774,بروكي,brookie,61
7123,يوان,yuan,65
11618,يوركشاير,yorkshire,32
3325,بيبوب,be-bop,87
8125,ناضجة,maduro,46
2864,الاستروجين,estrógeno,87
8905,إيمي,emmy,53
3184,مفاهيم,nociones,46
2336,جنوبا,hacia el sur,58
8641,المهنيين,profesionales,16
13519,بن,ben,13
5839,نفذ الوقت,se acabó el tiempo,59
9818,بوس,psi,46
1671,اليوسفي,mandarinas,76
2064,القبطون,copto,92
2387,اخدود,quebrada,88
13637,ملعب تنس,corte,12
10163,نقل,comunicar,8
10433,صوديوم,sodio,41
5909,berg.,iceberg,72
452,حاصر,zurrar,100
14127,نقاط,puntos,6
3678,سمعة سيئة,notoriedad,85
7325,السيوف,espadas,34
6830,البوليمر,polímero,63
4257,معضلة,dilema,80
10818,ميتا,meta,38
13657,الوجيه,notabilidad,9
7502,سالزبوري,salisbury,62
943,ماندالا,mandala,96
1913,trched.,antorchado,33
11751,الصوت,volumen,27
5015,الغدد الصماء,endocrino,77
5011,المواهب,talentos,32
3129,كافكا,kafka,88
10666,ستالين,stalin,38
5707,مريضة نفسيا,psicópata,73
13465,يسلم,mano,11
13198,مقبول,aceptable,6
8519,انفجار,explotación,33
9176,غير مسبوق,sin precedentes,51
14377,شارع,calle,10
9805,كراج,garaje,45
825,الوحدات السكنية,condominios,84
11384,لورا,laura,34
5525,تراجع,retirada,33
2586,زيروكس,fotocopia,90
11687,سجل النتائج,tanteador,31
14413,يعمل,obras,5
8844,cunts.,coño,33
11623,العرب,árabes,12
9037,طالب,exigente,20
11449,غاريث,gareth,34
4152,موقع,avanzada,69
2726,خصب,fértil,55
10221,هوفر,aspiradora,43
5729,الديناميكا الهوائية,aerodinámica,60
12554,كينيدي,kennedy,24
10714,جيل,gail,39
2869,طبقة المياه الجوفية,acuífero,88
6558,تأديبي,disciplinario,69
9838,نورفولك,norfolk,46
9432,الغيلية,gaélico,49
9614,وات,wat,46
1311,dachshund.,perro tejonero,96
1919,جدارية,mural,88
5026,هلا,holla,77
3546,بادئة,bulador,86
2163,غير واقعية,poco realista,90
6291,كبح,reprimir,39
10733,حي,vecindario,33
9104,الانفجارات,explosión,27
8365,تسوس,decaer,52
5713,ديهيدروجين,dihidrógeno,73
9001,يقرض,préstamo,42
9143,واف,waf,51
12805,يطير,mosca,12
10113,الصعودية,ascidian,44
6660,أسيسي,asís,68
9313,ملاكم,boxer,48
2358,تحلية المياه,desalinización,90
13482,جري,jr,14
8155,لحام,soldadura,54
2854,تميز - تدرك,discernir,76
8676,مشروط,contingente,40
13528,آدم,adán,12
11053,وقت الظهيرة,mediodía,37
3987,جوجول,googol,83
997,لوجر,luger,97
2345,في مكان ما,en algún lugar,91
6712,كميات,cantidades,44
12005,غريب,impar,25
3901,توك,tocho,84
9362,مقبرة,cementerio,49
9915,دوفر,dover,45
1253,مصقول,pulido,21
4915,بعد الحرب,de la posguerra,78
8663,عربة,vagón,48
13053,يبني,construir,10
3641,دفتر,computadora portátil,81
6425,النيجيري,nigeriano,67
10990,إشراق,brillo solar,38
12871,ديفر,def,20
8845,دهان,pintor,51
7186,نقش,grabado,44
6681,الحمقى,tontos,36
8364,نواة,núcleo,57
13187,تنس,tenis,17
667,مسموع,audible,94
2167,إعادة ترتيب,reordenamiento,57
9015,تزلج,patinar,20
12239,حقيقي. صادق. صميم,genuino,24
5444,شبه,cuasi,75
8205,استقراء,inducción,45
10863,جذر,raíz,29
11782,مارك,bagazo,30
1821,جرابي,marsupial,93
1156,كاربين,carabina,87
9444,كبريت,azufre,46
9837,واترلو.,waterloo,46
3898,أسام,asno,84
4250,سيامي,siamés,82
14429,سعر,carillo,18
9393,سيء السمعة,infame,48
14252,الخادم,servidor,6
10802,بيتزا,pizza,38
4588,المباركة,eclíptica,80
6043,الطاوية,taoísmo,72
7229,الحركية,cinético,59
11270,تدريجي,progresivo,17
12932,جنو,ñu,20
3538,تفكيك,desmontado,79
12093,أوكرانيا,ucrania,28
10087,عاصفة,vendaval,41
8936,مفتش,inspector,46
13347,الغموض,desambiguación,15
12172,الألفية,milenio,27
4227,صدفي,clamshells,82
11951,التعداد,censo,29
9238,ليونيل,lionel,50
10572,غضب,enojo,38
2239,المسالخ,matadero,91
10174,يا حارس الشاطئ,salvavidas,43
4807,تفرع,aparecer,43
4930,نظارات واقية,gafas de protección,75
4366,parton.,paréntara,81
10619,مشروع - مغامرة,empresa,36
7083,الدومينو,dominó,60
2029,حماية,salvaguardia,86
4205,رجعية,retro,82
588,حشد,horda,87
2508,خمسة عشر يوما,quincena,88
11379,شو,shaw,34
406,ميكونج,mekong,100
2218,عندها,después de lo cual,91
12121,لغز,enigma,28
2843,ecb.,ecribios,88
8427,البركانية,volcánico,55
7982,شكوى,quejumbroso,29
12863,تحد,desafío,12
11989,كاترينا,katrina,28
4642,سيئ الحظ,desafortunado,80
13190,عدد السكان,población,15
3752,متسكع,excursionista,82
85,وقت الحلم,hora de soñar,100
5953,النمس,hurón,72
3534,شنكستاون,youngstown,86
7467,الشفافية,transparencia,46
9833,ألامو,alamo,43
8524,زمني,cronología,40
13911,هي,ella,11
12264,كربون,carbón,25
9775,معتمد,certificado,44
13830,أيضًا,también,5
1641,الحنث,bichos,90
1271,طماع,avaro,95
4850,الدونات,rosquilla,75
6393,الحجز,reservas,12
10520,سينما,cine,38
2550,عيدان,cáñamo,90
1091,شبعات,shabbat,96
13949,أمريكي,americano,8
11192,مونراكر,corredor de luna,36
2547,خس,lechuga,90
14308,ي,j,8
11795,الإهتمامات,intereses,8
6623,قرع,calabaza,65
13960,تقرير,informe,5
6261,الشهيرة,famosamente,70
12563,مشدود,ajustado,23
1055,مكتشفون,descubridores,72
9060,خدش,rasguño,39
4714,هانوكا,hanukkah,79
13197,باتريوت,patriota,12
7705,المستوطنون,colonos,57
12916,أصابت,golpeado,20
10237,مفاتيح,teclas,11
5533,البداية,sputnik,75
12362,باكرز,empacadores,24
13473,الأكاديمية,academia,14
9887,ماركس,marx,45
1571,غير موثق,indocumentado,94
5497,السدادة,glándula,69
13461,أقصر,más corto,14
9754,ورشة عمل,taller,43
4712,بندر,bandar,79
2891,غمرت,inundado,77
695,عراد,arad,98
6945,نيوترون,neutrón,64
10593,أصولي,radical,34
13828,عن,acerca de,5
6508,روان,serbal,69
4433,أشاد,aclamado,15
9189,إملاء,batán,51
1127,إفراز,excreción,93
6974,النيكوتين,nicotina,64
7011,عتبة,límite,64
123,ياكيما,yakima,100
10502,موس,mos,22
13794,و,y,5
12480,نفي,negativo,23
5382,دل,denotar,29
10789,أدوات,herramientas,20
4379,تسريع,acelerar,35
7733,فورة,juerga,60
14393,وجه,rostro,12
6973,تاهيتي,tahiti,66
11060,نات,nat,37
6165,الاكتظاظ السكاني,superpoblación,69
13849,ش,u,6
51,مفتاح الربط,llave inglesa,91
2297,دهود,dar por,91
9908,خندق,zanja,40
4609,العدس,revestido,77
8462,أفلاطون,platón,56
2087,كليو,clio,92
10935,أوك,roble,33
8606,بشدة,profundamente,55
148,revamp.,modernizar,71
8866,كلان,klan,53
8751,أقرن,acor,54
12949,متكافئ,apropiado,13
9702,حذاء,zapato,34
1800,بلاكفوت,blackfoot,93
6430,جدد,cañutillo,68
111,الإقامة,subsistencia,90
1151,بونجور,bonjour,96
7992,استهلاك,consumo,59
13415,ماثيو.,mateo,14
2673,البلمرة,polimerización,87
13200,ملكة,reina,15
12925,بوبي,poli,20
9601,تداخل,intersección,42
3450,تذييل,pie de página,83
9208,سنت,centavos,26
397,snowshoe.,raqueta de nieve,98
7027,ميلتي,milty,65
3326,خلاصات,sindicación,55
12680,خبير,estafa,18
10574,نبتون,neptuno,40
5293,ديمي,demi,75
1262,تشعب,divergencia,61
8962,عرض مختصر لفيلم,remolque,47
9071,الكرواتية,croata,52
2618,فوس,escándalo,86
10442,جحر,terrier,40
7048,جذع,maletero,57
868,أمين المظالم,ombudsman,97
1531,بورجوازية,burguesía,95
11938,جبنه,queso,29
11900,كريستال,cristal,28
684,مجردة,árbitro,23
10816,نصف الكرة الأرضية,hemisferio,38
8571,اليوغوسلافية,yugoslavo,54
14383,عرض,propuesta,10
1308,السوامة,swami,93
13508,جيف,jeff,14
9349,صقلية,sicilia,50
1682,أجريت معهم المقابلات,entrevistados,86
14328,قاد,condujo,10
13630,مشاركة,participar,9
3686,تلفيق,fabricación,41
14384,يقود,dirigir,7
13796,في,en,5
14240,مجموعات,grupos,8
12393,الأمور المالية,financiero,24
6943,سيناترا,sinatra,66
2459,السجائر,cigarrillos,50
7269,مادة الكافيين,cafeína,63
7949,راند.,rand,59
13672,كامل,entero,12
9861,الدبال,humus,46
12653,كلفة,costo,20
482,epitaph.,epitafio,99
12211,راندي,cachondo,27
9110,mhz.,megahercio,51
1089,chimera.,quimera,96
11419,يشترى,comprar,30
3731,كراه,cro,85
1312,غير مهني,no profesional,94
12665,مسحوب,dibujado,23
4061,بالونات,globos,41
1349,محطة العمل,puesto de trabajo,87
13833,من,que,6
605,انقلب,atropellar,99
8137,تعثق,hurgonar,58
4975,تشخبص,diagnóstico,78
8988,فناني الأداء,intérprete,10
7578,اميليا,amelia,62
14501,سلطات,autoridades,9
12625,مون,lun,22
6202,جيرمان,germinar,71
14106,مستوى,nivel,11
9115,سوء فهم,malentendido,44
4370,أصالة,autenticidad,52
13147,جميلة,bonito,17
121,نشاء,almidón,96
4989,إريكا,erika,78
3295,معاقبة,agotador,21
10416,برينستون,princeton,41
10933,دخان,humo,25
6812,الصمام الثنائي,diodo,66
13685,مطالبة,afirmar,9
8176,فاصلة,coma,49
12284,علمي,científico,26
6302,حلزون,caracol,64
6365,ميرتل,mirto,70
13348,اختصار الثاني,dakota del norte,15
4526,الأبطن,apellidos,38
10500,رودريغيز,rodríguez,41
12991,دالاس,dallas,19
11674,خائف,temeroso,31
11427,أخت,hermana,28
8406,لاج,lak,56
11741,أمازون,amazonas,30
12898,يوتا,utah,20
7983,شيلينغ,chelín austríaco,59
7347,هايني,heinie,63
2553,بولينيزيا,polinesia,90
10220,سين,pecado,37
10093,ريتا,rita,44
13887,بين,entre,8
9925,ليستر,leicester,45
3745,غازات,gases,85
6451,آريان,ario,66
6997,أضعف,más débiles,65
11941,واد,vadear,29
9962,مرحاض,baño,45
13982,تطوير,desarrollo,11
3501,منحة,muesca,56
3576,بلاط,loseta,63
9602,وستون,sesenta,43
6388,غسل,lavar,43
8951,أجش,fornido,33
9339,أوغندا,uganda,50
7003,جيجابت,gigabit,65
749,التسمم الوشيقي,botulismo,98
13306,سوكس,sox,16
13108,زعيم,líder,12
12328,اليورو,euro,25
129,كابيلا,capella,100
6471,إحراف,armamento,65
479,شربوا,bebió,99
10059,جذوع,tocones,38
4624,جرينت,grinta,80
12215,حالا,luego,27
3171,شل,lisiado,73
12244,affix.,afijo,26
2902,جريب فروت,pomelo,88
10272,شنغهاي,llevar a la fuerza,42
210,المارونية,maronita,100
12967,وين,wayne,19
613,يتم تدقيقه,escudriñado,94
6602,التوقف,hiato,68
8919,قمة افرست,everest,53
13893,يجب,debería,5
9756,بشرية,humanidad,46
4872,ليتو,leto,78
6410,الحوار,discurso,69
6482,غير متصل على الانترنت,desconectado,69
11596,ريكس,rex,32
2981,سيل,torrente,85
8599,الوسائط المتعددة,multimedia,55
5078,تهاني,felicitaciones,77
9810,أوقيانوسيا,oceanía,46
14285,يكتب,tipo,7
4276,underworld.,inframundo,82
5171,سقوط,caída,75
12960,خليج,golfo,19
5004,الانشقاقات,franqueo,18
11961,حذاء طويل,bota,25
1412,شرطات,huella,47
3156,كهنوت,sacerdocio,88
10443,ضعف,deterioro,38
828,الانكماش,desaceleración,98
7275,كاسيت,casete,62
11241,غاضب,enfadado,36
914,ميرتون,merton,97
4887,ديلوكس,de lujo,78
11107,قيصر,césar,37
10916,نحاس,cobre,38
12976,أندرسون,anderson,19
7671,علم البيئة,ecología,51
446,غير معلن,poco característico,88
5527,بريست,brest,75
5485,صبياني,pueril,75
2683,هيكل السيارة,carrocería,89
2493,الباتروس,albatros,90
7402,استهلالي,introductorio,63
3239,أسر,púlsar,87
3429,هزل,farsa,86
7965,ذبول,marchitar,58
389,غاليوم,galio,100
6263,الكناري,canario,69
3087,ناري,ardiente,88
2911,مثاد,inducciones,85
2831,لوكس,lux,78
8615,مولن,mullido,55
12590,دين الاسلام,islam,16
9423,سائح,turista,38
4927,ميلبارس,milibares,74
8807,المعرفة,percepción,47
1533,بونتيوس,pontio,95
5622,بلا منازع,indiscutible,70
14491,شراء,compra,26
10690,رعب,horror,38
10875,نيبال,nepal,38
11897,علاج,tratamiento,29
14329,تكلفة,cargar,15
13721,المساهمين,contribuyentes,11
6042,موتوكروس,motocross,72
11888,ياهو.,yahoo,29
14335,عظيم,excelente,8
128,الثرثرة,charla,97
11098,علم الإنزيم,enzimología,37
9678,المزيد,estabilidad,33
10684,كريستي,christie,37
13430,الوردة,rosa,13
11646,رادار,radar,31
5218,travail.,dolores del parto,75
1696,نابلس,nablus,94
472,jags.,gags,70
6802,متعدد الجنسيات,multinacional,66
8381,أوقات الحياة,toda la vida,56
7485,أعمق,más adentro,62
8448,مشفر,críptico,56
4408,vertex.,vértice,81
235,خالية من الغموض,inequívoco,87
14059,وحدة,unidad,6
6091,سبيكة,babosa,53
2511,رث,inmundo,90
12542,سمك,pez,20
13275,مرتبطة,asociado,10
3906,الصحراوي,saharaui,84
4968,nightingale.,ruiseñor,77
9073,إعادة تسمية,rebautizar,21
5228,التهاب المفاصل,artritis,76
9003,أحسنت,bravo,52
13627,لائق,adecuado,12
5133,الزولو,zulú,76
11003,قهوة,café,38
8955,كلينت,clinta,53
11852,مص,chupar,23
7031,لير,lir,65
13385,الروسية,ruso,14
11720,اكتشاف,descubrimiento,27
12312,في جميع أنحاء العالم,en todo el mundo,26
1959,تقلص,encogido,93
2841,دلل,cocker,88
12879,عراقي,iraquí,19
14495,فرنسي,francés,11
13991,تجارة,comercio,12
14017,التشغيل,operando,6
6201,تخريب,sabotaje,62
12375,بالدرجة الأولى,ante todo,25
9767,النباتات,plantas,15
4981,سفاح,incesto,78
9064,باحث,buscador,50
14288,جامعة,universidad,7
13748,البيسبول,béisbol,12
6181,بيس,besar,71
4446,أعد اضافة,re añadir,80
7729,السفاحين,matones,53
14031,مبكر,temprano,10
10354,الخريجين,alumni,42
1733,توصف,dentado,58
8642,ستافورد,stafford,55
11678,برمودا,islas bermudas,31
7964,إنذار,alarma,49
3909,كروسستاون,crosstown,84
9292,معاهدة التعاون بشأن البراءات,pct,50
8639,العقرب,picadura,53
1297,فتحة,abertura,95
13999,خط,línea,9
12293,سعودي,saudí,26
6949,في النهاية,ult,66
798,خزف,porcelana,98
9886,جريسو,greco,45
1608,أفقيا,horizontalmente,56
11819,هبط,relegado,25
11482,ثوري,revolucionario,32
594,أحادي الصوديوم,monosodio,99
11860,وارن,madriguera,29
3363,الديكتاتوريين,dictadores,42
9504,ثوران,erupción,37
11092,يوضح,ilustra,13
6457,غيج,calibrar,69
8324,قناة أو أنبوب أو ترعة,conducto,56
10842,الإخلاء,evacuación,24
6959,كسوة,librea,64
11296,خمسة عشر,quince,35
3764,فينيك,fennec,84
7690,غزيرة,torrencial,61
2601,غراد,graduar,86
9436,كوبنهاغن,copenhague,49
11525,عد,regresar,32
9255,فيثاغوراس,pitágoras,50
1791,إبطال,anulación,93
11615,سجل تجاري,cr,32
4715,رديك,tendón de la corva,79
11699,آمنة,a salvo,27
9568,ممر,arcada,48
2588,تعرف على,familiarizado,67
7316,سكري,esternón,63
12420,شخص ما,alguien,25
6229,بطولي,heroico,60
370,سينجلي,cingular,100
14205,وشملت,incluido,6
9952,شكرا,gracias,45
4720,امتراك,amtrak,79
11839,دعاية,propaganda,30
12744,كارثة,desastre,17
14442,مقرر,decidido,7
365,مكت,macaco,99
12700,بانزر,blindado,22
8767,كل يوم,cada día,54
14415,ص,riñonal,9
13428,معقل,vado,14
11079,جنوب شرق,del sudeste,37
7081,أبسط,más simple,65
2886,سومرز,somers,88
5785,فتحة الشرج,ano,73
12298,منزعج,disgustado,24
5552,سيستين,estima,75
2747,غربا,hacia el oeste,29
9717,لوهان,lohan,47
1210,نجمة خماسية,pentagrama,96
261,الماسونيون,masones,92
7007,ستينغراي,mantarraya,62
12517,مطرود,despedido,10
14266,تعليق,comentario,6
8651,حاسوب محمول,ordenador portátil,55
10311,غير متطال,inseguro,42
