ID,JAPAN,FRENCH,INTERVAL
1556,筋萎縮,amyotrophe,94
645,ゼュレート,Celte,99
10535,インコヒーレント,incohérent,28
10455,リン,lynn,29
444,南西,du sud ouest,100
2099,黒い水,eau noire,90
12274,火曜日,mardi,16
4301,カヌー,canoë,74
2262,放射,radiant,89
3063,トレリセラトップ,tricératops,82
3600,エンテンチ,enraciné,79
9681,和解,quiddity,34
5114,ゴッドダード,foldard,68
49,マットの,matti,100
13015,事実,factuel,10
10781,定理,théorème,26
13538,イリノイ,Illinois,6
6530,永遠に,soutenu,57
13260,索引,indice,8
1249,舞い上げ,backstage,95
12199,カーク,église,16
8025,肝炎,hépatite,46
8572,ユーゴスラビアの,Yougoslave,42
7784,ラファエル,raphael,48
9154,拒否,le déni,38
3280,その中に,la bride,81
4748,絞る,presser,70
487,ぴかぴか,flagrant,99
11385,ローラ,Laura,22
8049,デコの,déco,46
7415,間接的な,indirect,51
7754,ワイト,right,48
2966,グレイハウンド,levrette,83
5268,振り付けます,chorégraphie,66
9942,吹き飛ばさ,souffler,32
7239,ビスマルク,bêtise,52
6536,無駄,futile,57
2580,ラッキー,laquais,87
1937,コロネット,couronne,91
567,バーキープ,gardien,99
5891,ヒッコリー,hickory,62
2061,アスペン,tremble,90
9467,ナイアガラ,Niagara,36
7439,ジュゼプペ,giuseppe,51
11892,レッドスキンズ,redskins,18
3361,和平,wapiti,81
12717,テクニカル,technique,12
10831,製造業者,fabricant,26
224,圭殿,keeler,100
10504,放射線,radiation,28
5369,白人,caucasien,66
13337,オクラホマ,Oklahoma,8
8427,ニューアーク,Newark,43
12648,脅威,des menaces,13
10748,弁護士,avocat,27
6491,孔雀,paon,58
6999,ロリポップ,sucette,54
5894,排出する,se déplacer,62
875,シトクローム,cytochrome,97
10610,北東部,nord est,28
8919,必須,obligatoire,40
7029,シャイエン,cheyenne,54
13059,来る,vient,10
740,直交する,orthogonal,98
1650,チェダー,Cheddar,93
11059,ヒューズ,hugh,24
1997,バーンリー,baun,91
9145,板,plaques,38
3069,センチメートル,centimètres,82
637,リッチ,lich,99
12916,タッチダウン,touchés,11
4952,モスク,mosquées,69
9191,ブリュート,brute,38
3678,ばかばかしい,ridicule,78
5365,グール,gibier,66
5072,メドウ地帯,Meadowlands,68
4135,未解決,non libre,75
2467,サヤーザー,Sayers,87
13215,アイルランド語の,irlandais,9
8977,キティ,minou,40
6051,武器,armes,61
7537,プロセッサー,processeur,50
10663,常に,constamment,27
6357,キャンドル,bougie,59
1256,マエストロ,maestro,95
1527,糞,fécal,94
12931,残る,rester,11
4145,幅広い,largeur,75
11836,焼け,bronzer,19
9394,悪名高い,infâme,36
5441,アリコート,aliquote,65
6496,司法,dirigeants,58
8712,義務,obligatoire,41
4164,対数,logarithme,75
10150,ブダペスト,budapest,31
1168,葉,lobe,96
12831,車輪,roue,11
11107,しそうにない,à peine,24
6841,厚い,poids lourd,55
10747,基板,substrats,27
7106,オフィリア,ophélie,53
10566,マスタング,mustang,28
6833,解体,démolition,55
4029,豊富,abondance,75
3533,ハンマーヘッド,marteau,79
9834,アラモ,alamo,33
6174,テッケン,tekken,60
8065,学部,la faculté,46
12909,傷跡,cicatrice,11
13733,低い,meugler,5
11012,カメ,tortue,25
12064,作家,écrivain,17
7393,肉屋,Boucher,51
4984,エステル,éthil,69
12459,ペドロ,pédro,14
9898,チューブ,tube,33
833,カンチュース,cantus,98
2395,フィルモグラフィー,filmographie,88
13475,最後に,finalement,7
10137,シルク,soie,31
1243,染色,tache,95
6566,スマイリー,smiley,57
10783,ヒンズー教,hindou,26
11436,義務,fonctions,22
10086,バートン,barton,31
7511,鳩,Colombe,50
4473,歩く,trier,72
5810,メダリスト,médaillé,63
3085,花輪,couronne,82
11355,スーダン,Soudan,22
13192,文,phrase,9
12392,モーガン,Morgan,15
5108,突然,brusquement,68
3820,肩掛け,taverne,77
12609,デザート,désert,13
4542,ジム,gymnase,72
4935,エルゴー,ergo,69
10117,畑,laboratoire,31
11411,障害,faute,22
5787,男らしい,viril,63
8837,ジェームスタウン,Jamestown,41
10213,ミルトン,Milton,30
1919,モンタージュ,montage,91
1353,スリム,vase,95
11619,ヨークシャー,Yorkshire,20
9345,芝生,pelouse,37
7565,ベケットに,becket,50
5822,準備,préparation,62
8220,カトリック,catholicisme,45
10526,小さな,minuscule,28
4063,エリカリー,Erica,75
12799,反対,opposition,12
12835,多くの場合,la plupart,11
2164,非現実的です,irréaliste,89
9003,肥満,obésité,39
1493,アーバナ,urbana,94
8471,離脱する,Se détacher,43
5518,不滅に,immortel,65
4125,耽溺,indulgence,75
3188,継続的に,continuité,82
7564,軽度,Bénin,50
10451,失礼,Impoli,29
6664,人間工学,ergonomie,56
11855,継ぐ,en cours,19
9621,トング,soie,35
3730,インジウム,indium,78
268,正接,tangente,100
3383,サックス,saxo,80
7569,どこでも,partout où,50
8115,混合,mélange,46
11276,称賛,nominés,23
3255,ガーネット,grenat,82
9732,ドナー,donneur,34
1019,テッセサクト,tesséract,97
11016,バリア,barrière,25
1207,疥癬,gale,96
10735,ニクソン,nixon,27
8811,ポルリー,plan,41
684,飼料,fourrage,98
1710,タンニン,tanin,93
8230,官能的です,autoritaire,45
9442,不一致,désaccord,36
6547,オルカ,orca,57
10397,早く,le plus tôt,29
12875,レスリング,lutte,11
2340,サイボーグ,cyborg,88
10814,ウィーン,vienna,26
4930,フロンティアー,frontières,69
5505,闘牛,cornichon,65
1583,ドックランズ,Docklands,93
10217,信頼性,crédibilité,30
2350,コンスタリューション,police,88
1022,ボイコット,boycott,97
2546,或いは,camion,87
11908,シャーロット,Charlotte,18
1196,フェンタニル,fentanyl,96
9501,慈悲,pitié,36
8396,カフェ,cafard,44
1072,或いは,mort,96
8397,優秀な,prestigieux,44
3835,センセイン,sentinelle,77
5239,キャッチポール,volets,67
1099,シレンズ,sirènes,96
10719,ペナント,fanion,27
5007,ママ,maman,68
5105,再設計されました,repensé,68
9497,アルファベット順,alphabétique,36
13719,川,fleuve,5
5339,空間的な,spatial,66
2901,怒り,avec colère,84
4081,セールスマン,vendeur,75
12312,スコットランド,Écossais,15
815,ジャズピー,jazzy,98
5428,スケーター,patineur,65
6503,オーバーヘッド,aérien,58
11310,ペンギン,manchot,23
10244,ベルファスト,belfast,30
924,ザイン,zain,97
12478,チェコ,tchèque,14
1366,テレリー,terrier,95
8713,ハムスター,hamster,41
8838,激しい,féroce,41
12276,殺人,meurtre,15
3418,佐南,sagan,80
10021,カシミール,Cachemire,32
8658,アルバ,album,42
9377,凧,cerf volant,37
9432,シャーリー,shirley,36
12365,マレー,murray,15
5134,ズルー,zoulou,68
10953,発表,annonce,25
11326,シグマ,sigma,22
12173,ミレニアム,millénaire,16
3488,カメレオン,caméléon,79
1510,シェイク,cheik,94
12860,ジョシュ,Josh,11
11984,市民,citoyens,18
13330,エリア,zones,8
13288,帝国,Empire,8
11260,領土,territoires,23
10257,少ない,moins,30
5402,クランク,manivelle,65
9901,ジハード,jihad,33
4379,サクソン,saxons,73
12403,撮影,tournage,15
5243,モノリス,monolithe,67
9530,浴,bain,35
8625,ヘルペス,herpès,42
3253,かなりの,considérable,82
12038,馬鹿な,idiot,17
2664,プラトニック,platonique,86
9761,サピエンス,sapiens,34
2741,従順,obéissance,85
11007,アイドル,idole,25
5245,ラタラー,randonneur,67
12832,アフガニスタン,Afghanistan,11
10140,普通,ordinaire,31
7484,ヤードジュ,métrage,50
10010,最も高い,plus haut,32
13728,原因,causer,5
5755,麻痺,paralysie,63
8589,華氏,fahrenheit,42
4656,復活させる,revisiter,71
4141,ベドウィン,bédouin,75
2778,ブーマー,boomère,85
1427,ブイ,bouée,94
9747,やけくその,désespéré,34
9724,ビーバー,castor,34
10857,キャンディー,Des bonbons,26
11429,ポロ,polo,22
8416,偏見,préjudice,43
9121,ピン,épingler,38
12012,ニューカッスル,Newcastle,17
11209,ハリウッド,hollywood,23
4206,レトロな,rétro,74
12088,見かけ上,apparent,17
896,グラフト,greffer,97
6670,スクランブル,brouiller,56
6209,エントロピ,entropie,60
10742,集まった,réunis,27
9103,地熱,géothermique,39
692,バンドワゴン,bandoulière,98
7490,強調,souligné,50
9639,ブロンクス,bronx,35
6331,雑然とした,désordre,59
9984,人質,otage,32
3684,盲目的に,aveuglement,78
3503,カラ,kala,79
5267,シャッフル,mélanger,66
667,朗読する,reprise,98
12179,ブレット,brett,16
9184,セロトニン,sérotonine,38
737,パジャマ,pyjamas,98
7710,油圧,hydraulique,49
8667,高原,plateau,42
6198,敵,ennemi,60
10623,バートン,burton,27
6481,心臓,cardiaque,58
13287,彼自身,lui même,8
8936,クラゲ,méduse,40
2709,大天使,archange,85
10345,ダイエット,diète,30
1482,ウイルスウイルス,antivirus,94
11153,バレーボール,volley ball,24
5981,ヴィラ,vila,61
3776,バーナシュラー,vernaculaire,77
10056,ポンティアック,pontiac,32
5843,溝,rainure,62
2692,テルフォード,Telford,86
2952,ヒドロラーゼ,hydrolase,83
182,ナロキソン,naloxone,100
6465,競売,enchères,58
5378,西に,occidental,66
12323,聞こえない,des sons,15
1379,シロイルカ,béluga,95
9900,ローバー,vagabond,33
12942,距離,distance,11
10664,復讐,vengeance,27
6961,高速道路,autoroute,54
724,コルソ,Corso,98
8028,イザベル,isabel,46
9081,祈り,prière,39
11167,投稿された,soumis,24
8670,安いです,pas cher,42
5831,ブリーチ,culasse,62
9990,北東,nord est,32
3796,エアロップ,aérodrome,77
8955,ロンド,ronde,40
7362,チル,froideur,51
2541,失礼,gaffe,87
2612,暗号化,chiffrer,86
8160,リード,de roseaux,45
3438,脱落した,dégazer,80
12716,フィート,pieds,12
6110,アレスタ,alastrice,61
11176,暴徒,foule,23
9932,拷問,torture,33
1689,ザリガニ,écrevisse,93
825,世捨て人,reclus,98
6327,坩堝,creuset,59
2729,森,morello,85
1052,ボルドイン,boldin,97
2876,サイダー,Cidre,84
9051,リスボン,Lisbonne,39
7242,薄暗く,tremper,52
4129,プロム,bal de promo,75
8186,シンデレラ,Cendrillon,45
13651,法的,légal,6
31,グリーフ,jambières,100
5589,段階的に,en phase,64
5214,安穏な,moins cher,67
5274,神学,théologique,66
8256,福祉,bien être,45
6701,スラル,Suggers,56
11095,イースター,Pâques,24
8173,描いた,décrivant,45
6870,オーガズム,orgasme,55
7023,導体,conducteur,54
6682,愚か者,imbécile,56
5905,浮揚,lévitation,62
11362,アンドレ,andre,22
2316,バルコニー,balcon,88
11416,マケドニア,Macédoine,22
563,フットヒルズ,collines,99
9741,注ぐ,verser,34
3521,シェフロン,chevron,79
3769,エキゾチック,exotique,77
6346,マーサー,Mercer,59
12698,タスク,tâche,12
9706,静かな,bloqué,34
10189,通知,notification,31
412,シアヌル,cyanurique,100
10269,タミル,Tamil,30
6407,カリフォルニア,calif,58
927,きららしい,brusquement,97
769,カドミウム,cadmium,98
4534,厳しい,rigoureux,72
6190,近頃,de nos jours,60
3541,布告,décret,79
8862,ティファニー,tiffany,40
8707,モチベーション,motivation,41
9200,アスタリスク,astérisque,38
9609,完璧,parfait,35
8663,ビザンチン,byzantin,42
13253,雨,pluie,8
708,スローン,esclave,98
3226,皮,crue,82
4525,市場,marché,72
2126,バンシー,banshee,90
3920,秘密,clandestin,77
523,コットンウッド,coton bois,99
1529,膀胱,vessie,94
6812,ショパン,chopin,55
3579,テロリスト,théoricien,79
13504,に向かって,vers,7
2100,コリエ,corrie,90
11741,絶え間ない,constant,19
12956,ユダヤ人,juif,11
13049,シンシナティ,cincinnati,10
2686,ディッパー,louche,86
6247,ボロン,bore,59
4214,テスラ,Tesla,74
197,ウィットワース,whitworth,100
11308,プロフィール,profil,23
157,カーネル,noyau,100
10057,マリ,Mali,32
11174,ハンズ,hans,23
10200,話した,parlait,31
5324,韻,rime,66
6706,土地,un terrain,56
6930,様々に,très bien,55
1331,フレンズ,franc,95
1795,覇権,hégémonie,92
1033,勇者に,vaillamment,97
12059,トリビア,trivia,17
11476,スピーカー,conférencier,21
3605,毛虫,chenille,79
8860,大阪,Osaka,40
7341,ミグ,migue,51
6565,密集,dense,57
8983,分子,moléculaire,39
11472,売る,vendre,21
3508,平壌,pyongyang,79
642,ビットマップ,bitmap,99
12798,パイロット,pilote,12
5237,ドッド,dodd,67
4025,劈く,fendre,75
9033,独占,monopole,39
1231,仲間の,munite,96
6083,無価値,sans valeur,61
11170,自治体,municipalité,24
6992,めくら,débandade,54
4296,牧師,pasteur,74
11909,普通でない,inhabituel,18
9462,ノーベル,nobel,36
13390,賭け屋,wagon,7
3890,アクリル,acrylique,77
2403,精神科,psychiatrie,88
12169,追跡,chasser,16
12881,確かに,En effet,11
4869,単体,unitaire,69
1439,ペンテコステ,Pentecôte,94
848,アルテア,althée,98
7466,ドック,Dock,50
2962,祖先,ancêtre,83
790,ハギス,haggis,98
11878,コンテンポラリー,contemporain,18
7359,ベルベット,velours,51
205,ガゼル,gazelle,100
11907,スプリント,sprint,18
11387,サトリ,satori,22
13183,ローマ,romain,9
5613,思春期,la puberté,64
13455,冗談で,blague,7
720,厳しい,plus mince,98
4955,付録,appendice,69
5794,株式会社,équité,63
13786,シーランド,Zélande,5
11081,ファントム,fantôme,24
3896,アセトン,acétone,77
433,アマニ,amani,100
1426,シンセサイザー,synthétiseur,94
9064,レダクターゼ,réductase,39
2347,輪郭,contour,88
7264,バックストリート,backstreet,52
9780,デボンシャー,dévonté,34
3523,華々しい,hwan,79
9888,マルクス,marx,33
4097,貧血,anémie,75
10513,ロック,fermé à clé,28
11791,徹する,Inter,19
13500,純正,juin,7
5788,キーストーン,clé de voûte,63
12745,災害,catastrophe,12
11779,不適切な,inapproprié,19
10854,十種競技,décathlon,26
5033,シングルトン,singleton,68
5291,ウルドゥー,ourdou,66
4443,妬み,envie,72
13150,チーフ,chef,9
308,チェリー,cerise,100
12413,コネチカット,Connecticut,15
10795,サンティアゴ,santiago,26
10333,フィレンツェ,Florence,30
9417,歪んだ,asymétrique,36
3660,鼻孔,panacée,79
5193,アルドラーゼ,aldolase,67
13027,不正確さ,inexactitude,10
12529,木材,bois,14
11230,ダム,endiguer,23
11097,メンフィス,memphis,24
6404,マチルダ,matille,58
11250,ダブリン,dublin,23
10776,加盟店,affiliation,26
5975,バーナー,brûleur,61
8855,以降,À partir de,40
4773,エラスムス,Erasmus,70
414,ポリエスズム,polythéisme,100
4011,義務,oblast,76
11647,レーダー,radar,20
3136,外科,chirurgical,82
9255,救急車,ambulance,37
9562,カレー,curry,35
8668,象牙,Ivoire,42
6344,ストライト,détroit,59
9986,リリウム,délire,32
5474,不平等,inégalité,65
11550,悪魔,démon,21
9491,狭い,étroitement,36
9952,ナイキ,nike,32
2197,ロシェル,rochelle,89
9278,創世記,genèse,37
13356,ほぼ,presque,8
6459,臭い,odeur,58
3233,リスク,risqueur,82
3742,内接,inscrit,78
13511,町,ville,7
8280,アナコンダ,anaconda,45
3096,トルク,couple,82
12333,電話,Téléphone,15
10453,出発,Départ,29
1398,ベリアー,berrier,95
3074,トランスアミナーゼ,transaminase,82
5322,単核症,mono,66
3671,適所,niche,78
2663,ドミノ,dominée,86
3682,めまい,vertige,78
13396,色,Couleur,7
4462,チョッパー,hachoir,72
11671,第13回,treizième,20
9265,兵器,munir,37
4817,悲しみ,douleur,70
2155,エピネフリン,épinéphrine,89
11609,コート,manteau,20
5790,ジュディス,judith,63
11552,キックオフ,démarrer,21
12321,グロリア,gloria,15
1826,スピロ,spiro,92
13700,ダニエル,Daniel,5
12242,パブロ,pablo,16
2294,エンクレーブ,enclave,89
2625,少尉,insigne,86
8271,廃止,obsolète,45
5735,ランチョー,ranch,63
8714,台湾人,taïwanais,41
4324,アブサン,Absinthe,74
11999,不完全に,pauvrement,18
4289,マスターミント,cerveau,74
2303,精神,psyché,88
9505,噴火,éruption,36
12552,クリスマス,Noël,13
10297,ウェブスター,Webster,30
11750,正確さ,précision,19
6128,オーバーホール,révision,60
5899,マルクスズム,marxisme,62
13189,子供達,enfants,9
7124,元,yuan,53
10434,ナトリウム,sodium,29
13109,盟主,chef,9
6956,泥棒,voleur,54
1344,サテン,satin,95
4610,クラッドする,habillé,71
9353,併,thorpe,37
13103,ダコタ,dakota,9
117,カパ,kapa,100
1318,海賊,corsaire,95
529,ハインズ,hayne,99
12537,プエルト,puerto,14
13537,カンザス,Kansas,6
4169,酢,le vinaigre,75
13716,スミス,forgeron,5
8495,ポインタ,pointeurs,43
1707,休憩,entracte,93
11776,悪い,pire,19
7907,常連,ratiociner,47
760,デオドラント,déodorant,98
12085,合成,composé,17
3240,パルサー,pulsar,82
11365,ヤコブ,Jacob,22
13374,スコットランド,Écosse,8
10019,ブエノス,buenos,32
1982,除草剤,herbicide,91
10225,コブ,cobb,30
13788,死,décès,5
1003,低木,arbuste,97
9197,スー,sioux,38
3086,開示,divulguer,82
10541,沖縄,okinawa,28
11646,シボレー,chevrolet,20
5604,クルーザー,croiseur,64
