ID,HINDI,SPAIN,INTERVAL
11105,पुस्तकों का प्यार करनेवाला,bibliómano,35
4161,मेरा सब,mi todo,82
6503,पेशाब,orinar,46
11618,यॉर्कशायर,yorkshire,31
7964,अलार्म,alarma,47
851,विकेट कीपर,wicketkeero,98
5089,न्यूकैसल,tyne,56
13927,सप्ताह,semana,8
13048,सिनसिनाटी,cincinnati,18
11433,अजेय,invicto,32
12792,एल.पी.,lp,20
12425,एरियल,ariel,24
9044,नबी,profeta,45
7725,भुगतान,pago,48
13769,समझ,comprensión,9
11700,मिकी,mickey,30
13590,कमी,carente,10
10658,कार्यसूची,agenda,37
5706,विलाप,suspiro,69
6913,मस्तूल,mástil,62
10598,कैमरून,camerún,38
2940,आस्थगित करें,aplazar,60
9609,व्यवहार करनेवाला,guardavía,46
4443,जलीय,acuático,46
9737,सांचा,leva,38
14480,खेल,jugar,7
12633,भूखंड,trama,21
320,दरियाफ्त,trazador,97
14085,निदेशक,director,17
9409,बड़ा भार उठाने का यंत्र,derrick,47
13374,आयोवा,iowa,14
6402,कोलाहल,babel,67
84,काली खांसी,pertussis,100
8514,शारलेमेन,charlemagno,54
14098,बाएं,izquierda,8
10798,गेंदबाज,jugador de bolos,28
6806,मेकअप,maquillaje,64
3271,स्कीइस चलनेवाला,esquiador,75
11404,एमएस,sra,33
3375,उछाल वाली,rebote,42
9463,कोए,coe,47
6735,कैटफ़िश,bagre,65
9465,अत्यंत,ultra,45
6108,बज़ाज़,pañero,70
12002,पियरे,pierre,27
3077,टाइपोग्राफी,tipografía,87
2423,समाचार योग्य,de interés periodístico,90
13125,कलाकृति,obra de arte,17
2472,बग़ल में,oblicuo,89
4754,खंडित,fracturado,50
9533,महाद्वीपीयों के बीच का,intercontinental,47
4495,टीमस्टर्स,teamsters,76
2257,प्लेड,tartán,90
4240,लुए,lue,81
10697,एलडब्ल्यू,lw,38
4757,रोग प्रतिरोधक शक्ति,inmunidad,46
2345,कहीं न कहीं,en algún lugar,90
4345,डकैत,pistolero,81
5563,गलटल,sault,73
13389,वागर्स,waggers,14
7647,एडवेंटिस्ट,adventista,56
11669,वीए,virginia,30
5764,मत्स्यस्री,nixie,72
10873,विरासत,herencia,37
11762,हुड,capucha,28
12444,रॉबिन्सन,robinson,24
8660,छाल,pelo,50
2862,जायके,sabores,46
13587,मार्टिन,martín,12
3957,पियानोवादक,pianista,79
6704,कुत्ते का एक प्राकर,dingo,66
9271,हेलमेट,casco,42
265,मानसिक स्वास्थ्य,cordura,100
190,देखरेख,supervisar,70
5653,गिब्बन,gibbones,62
8729,डेवन,devona,52
10961,ड्रेगन,dragones,17
8578,हेसिंडा,hacienda,53
12459,वॉकर,caminante,23
9040,सरणी,formación,48
12834,ज्यादा टार,principalmente,20
13856,केवल,solo,6
10844,विलय,fusión,37
400,होंडुरान,hondureño,98
10026,वेबर,weber,43
9442,विवादास्पद,contencioso,47
4955,एक्सेल,axil,76
4183,अग्न्याशय,páncreas,82
6971,धमकाना,bulger,64
3628,वेरिटस,veritas,85
10547,बैरकों,cuartel,38
4358,सोया,soja,80
14003,करता है,hace,7
9624,आचार विचार,ética,36
13916,उत्पाद,producto,8
8596,ट्रिब्यून,tribuna,43
7201,एलिजा,elijah,62
2601,ग्रैड,graduar,85
7291,सुमात्रा,sumatra,62
10521,गरीबी,pobreza,39
6637,एक अधातु तत्त्व,flúor,65
12882,अल्फा,alfa,19
6486,एडिसन,addision,67
3989,योकोहामा,yokohama,83
12426,दूध,leche,24
10260,वेस्ले,wesley,41
11177,शटल,lanzadera,34
9029,साइबेरियाई,siberiano,50
12234,धीरे,lento,22
4110,नास्तिक,ateo,63
7916,एडी,remolino,57
2719,सतही,superficial,88
2314,आनन्द करे,alegrarse,85
4457,अंगुली की छाप,huella dactilar,62
4217,साम्राज्यवादी,totalitario,66
7765,चिल्लाहट,gritar,38
4911,मारकोनी,marconi,77
5590,बिगड़ा हुआ,consentido,49
5789,जूडिथ,judith,72
5433,कोल्ली,collie,71
13713,समुद्र,mar,12
8987,टाइपो,error de tipografía,31
9777,कराना पड़ा,sufrir,44
906,पेपिरस,papiro,97
6753,फीरोज़ा,berilo,65
13497,मील प्रति घंटा,mph,13
9186,सूप,sopa,49
9014,ज्योतिर्मय,iluminado,49
12190,ब्रैंडन,brandon,26
8540,बिज्जू,tejón,42
12122,स्वचालित,automático,5
10341,दूरसंचार,telecomunicaciones,29
14415,आर,riñonal,9
4625,बीजाणु,espora,69
6371,निषेधाज्ञा,toque de queda,64
10401,खिलौने,juguete,35
13020,समझौता,convenio,17
2925,गोल्डवाटर,agua de oro,88
12923,इसके अलावा,es más,19
4850,डोनट,rosquilla,74
6744,लांसिंग,lansing,65
6117,प्रकांड व्यक्ति,coloso,69
2286,रोटार,rotor,89
6457,पण,calibrar,67
7144,पूर्णांक,en t,62
10029,ट्रैक्टर,desollador,42
5945,मोडीना,modena,71
11410,दोष,culpa,29
5660,ताबूत,ataúd,69
2085,पैराट्रूपर,paracaidista,48
9878,मिच,mitch,44
3755,एल्गोरिदम,algoritmos,43
10960,मनीला,manila,36
1452,राह-चलता,calzada,95
4781,साइबेरिया,siberia,78
8061,खाया,comió,56
4266,सब से बड़ा,hornillo de camping,81
4438,टुबा,tuba,79
1686,समर्थन करना,apoyar,93
8429,टोकरी,cesta,52
11861,गहराई,profundidad,28
2195,असंख्य,miríada,89
10769,यात्री,pasajero,27
4414,नोवेला,novela,78
11866,पेशा,ocupación,25
7127,वेस,weys,62
4369,कटुता,incivilidad,65
10311,असफल,inseguro,40
5886,अलग है,distingue,27
30,ग्रीव्स,rodilleras,100
447,रिहाई,ileso,100
12034,टॉकी,película sonora,27
4553,अलई,alai,79
3673,बर्गमैन,bergman,84
14211,हफ्तों,semanas,8
4006,जनतावादी,populista,72
2906,वणिकवाद,mercantilismo,69
11279,प्राथमिक,elemental,34
13637,कोर्ट,corte,12
6787,दूर से,de forma remota,37
3455,लिज़ा,liza,86
3892,विल्टशायर,wiltshire,83
9010,पुनर्प्रारंभ करें,reiniciar,40
13668,घुसा,ingresó,10
6864,प्रयास करना,esforzarse,53
6418,कारबोनकेयस,de carbono,68
398,अंतरिक्ष समय,tiempo espacial,100
11054,नील,neal,36
565,माईसिड,mysid,99
4097,स्कोटलैन्ड,lakeland,82
11377,स्वीकार किया,aceptado,23
3701,तीसरे,en tercer lugar,84
2025,चेलों,discípulos,80
12003,बुलडॉग,bulldogs,25
1746,बाका,baka,93
3973,सोनाटा,sonata,81
9254,रोगी वाहन,ambulancia,44
11129,और तेज,más rápido,35
13379,बंदूक,pistola,12
5148,हार्डटॉप,hardtop,76
9475,डाउनग्रेड,degradado,45
13059,दो बार,dos veces,18
3373,रद्द करना,revocar,72
4779,प्रतिकण,antimateria,78
7395,सर्फ़िंग,surf,45
5201,यक़ीन,certeza,74
4631,सलादीन,saladin,79
12492,आत्मा,alma,22
7452,दूध का,lechoso,61
11363,फाइनल,finalistas,29
13980,की सूचना दी,reportado,5
9327,करार दिया,apodado,39
1045,चोक्तौ,choctava,97
7283,कैरम,billar,61
12217,वाटसन,watson,26
5585,ब्रेजनेव,brezhnev,73
4197,आइसोमर,isómero,67
4252,जोंक,sanguijuela,81
6870,प्राइवेट,pty,65
2277,जसटीनन,justiniano,91
13108,नेता,líder,12
2287,बीज बोना,sembrar,84
13846,लेकिन,pero,5
5596,स्पिटफायर,spitfires,61
3665,लिगेज,ligasa,74
3583,यौ,eau,85
5559,एग्ज़िस्टंत्सियनलिज़म,existencialismo,68
7001,चैपलिन,chaplin,64
3208,शक्तिशाली,enérgico,82
14121,निर्माण,haciendo,5
3657,पुनरारंभ,reanudación,84
2847,महाविद्यालय,collage,88
13062,लड़कियाँ,muchachas,12
6857,अल्जाइमर,alzheimer,65
7555,ग्रेनाइट,granito,61
9529,स्नान,bañera,40
8779,लाल,escarlata,51
13549,प्रारूप,formato,10
978,उच्च विद्यालय,escuela secundaria,97
9775,प्रमाणित,certificado,42
3933,समय से पहले ही,prematuramente,50
1309,throughput,rendimiento,95
13707,बोस्टान,bostón,12
13834,ऊपर,arriba,6
2311,परेशान,molestar,20
3075,कल्पित,mítico,86
7501,यथार्थवाद,realismo,61
11661,भूला,olvidó,30
11271,तिमाहियों,cuarteles,9
11328,नील लोहित रंग का,púrpura,33
117,संयोग से पड़नेवाली चोट,casualidad,98
7210,शाब्दिक,literal,35
11152,वालीबाल,vóleibol,35
10414,ब्रॉडवे,broadway,40
12890,लेबल,etiqueta,14
4744,नीत्शे,nietzsche,78
7325,तलवार,espadas,32
11446,अठारहवाँ,decimoctavo,32
11045,तर्क दिया,argumentó,19
14366,सात,siete,10
6621,झाड़ी में आग लगी,fogata,53
12977,बेधशाला,observatorio,19
8744,क्लॉज,claus,52
7048,सूँ ढ,maletero,55
7867,वेतन,salarios,29
1811,रॉक अवे,rockway,93
1390,परागुआयन,paraguayo,90
13222,ह्यूस्टन,houston,16
12525,लॉरेंस,lawrence,23
12077,तीस,treinta,27
3848,न्यायालय,jurisdicciones,49
8510,मांसल,muscular,54
486,सोरिंग,altísimo,68
10933,धुआं,humo,24
4577,नापा,napa,79
10439,बुरा,vicioso,39
2879,पुनस्र्त्थानशील,resurgente,71
804,मिटटी तेल,queroseno,98
11209,स्की,esquí,26
10775,संबंधन,afiliación,9
7777,अज़ोरेस,azores,59
12159,राकेट,cohete,20
11063,कोला,reajuste salarial,36
11559,क्लार्क,clarke,14
14032,संकट,problema,9
10290,नागरिक,cívico,40
5086,अनियंत्रित,desenfrenado,76
9607,डॉली,doyley,46
12830,पहिया,rueda,16
753,स्वधर्मत्याग,apostasía,98
9636,व्हिटनी,whitney,46
954,एंटियस,antaeus,97
3179,पवित्रता,pureza,87
6179,सी पी यू,upc,66
10678,वादा,promesa,23
10600,गिरा हुआ,caído,38
7643,शाद्वल,oasis,60
8537,व्हेलर्स,balles,53
10757,नाप,indicador,36
2279,क्रियोल,criollo,90
2656,मिडटाउन,centro de la ciudad,89
3037,सनफिश,pez solar,88
9691,हरमन,germán,45
2452,प्रतिभाशाली,dotado,41
8708,चढ़ना,escalada,27
8721,आध्यात्मिक,espiritual,45
8792,ज़ीउस,zeus,52
3728,प्रस्तुत,amoblar,60
8366,पैंतरेबाज़ी,maniobra,41
1796,जोड़ने,reabastecimiento,88
10332,फ़्लोरेंस,florencia,40
7991,ट्रांजिस्टर,transistor,55
9392,एयरोस्पेस,aeroespacial,47
11057,दाढ़ी,barba,33
9638,ब्रोंक्स,bronx,46
10942,डेली,fiambres,36
10293,खातिर,motivo,40
10189,विधान,legislación,23
10888,नुकीला,puntiagudo,14
9444,गंधक,azufre,44
4073,लेटरमैन,telterina,82
12060,हास्य,cómic,14
10,सूर्य तारा,estrella de sol,100
243,ग्रोस,grosse,33
12659,उद्योग,industria,14
12320,ग्लोरिया,gloria,25
9945,चिड़ियाघर,zoo,42
14146,नाम,nombre,6
1357,क्षारीय,alcalino,93
13208,रे,rayo,15
7055,बाल के लिये कांटा,horquilla,63
