ID,HINDI,DEUTSCH,INTERVAL
5729,वायुगतिकी,aerodynamik,57
11933,विमान सेवाओं,fluggesellschaften,24
5628,लीख,nit.,71
4203,रद्दी माल,schrott,50
9701,निष्कर्ष,schlussfolgerungen,23
186,मुग़ल,mogul,94
8579,डेम,darm,53
12442,पकड़,fangen,18
3865,मधुर,melodisch,82
6848,पिनो,pino,64
6453,हाइकू,haiku.,67
14397,आग,feuer,9
8083,जूनो,juno,56
4379,में तेजी लाने के,beschleunigen,34
7608,पारिस्थितिकी तंत्र,ökosystem.,59
13080,प्रसिद्ध,berühmt,17
418,शेर,sitze,100
10743,भाषाविद्,linguist,30
3326,सिंडिकेशन,syndikation,52
11687,उपलब्धिः,scorecard,30
7064,गलन,schmelzen,49
13493,ऑनलाइन,online,13
5078,बधाई,herzlichen glückwunsch,75
12158,शैतान,teufel,18
561,एस्परैगस,spargel,99
299,बंडल,gebündelt,74
4418,एक प्रकार का हरिण,springbock,66
8866,क्लान,klan.,51
13849,यू,u,6
7397,तारा,tara,61
9915,डोवर,dover,43
12192,मुंशी,schreiber,25
5598,बलपूर्वक,gewaltsam,66
12606,दोषी,beschuldigt,15
12468,मोरिस,morris,23
10474,निम्न आय वर्ग,lig,39
7185,लावा,lava,62
4863,जॉक,jocke,75
7764,उपमार्ग,bypass,49
12853,समोआ,samoa,19
1059,लागू करने वाले के,vollsprecher,27
5891,डायनासोर,dinosaurier,49
7365,पॉम्पी,pompeji,61
11548,अनुपात,verhältnis,30
8582,सराय,gasthaus,44
4532,के उपलक्ष्य,erinnern.,28
4630,आनंददायकता,irisieren,77
6802,बहुराष्ट्रीय,multinational.,64
6830,पॉलीमर,polymer,62
13751,संकेत मिलता है,angeben,9
14227,वापस करना,zurückkehren,9
13034,नीदरलैंड,niederlande,18
10332,फ़्लोरेंस,florenz,40
5621,बौनावाद,kleinwuchs,72
895,घूस,transplantat,88
14438,शुरू कर दिया,gestartet,7
14378,इकाइयां,einheiten,6
8449,भूकंप विज्ञान,seismologie,52
4207,कमी पूर्ति,kompensieren,40
3010,अंधाधुंध,wahllos,43
12719,पुनरावर्ती,wiederkehrend,21
10544,कुंडली,schleife,33
10138,मालिक,boss,39
2414,टूथब्रश,zahnbürste,90
1617,मार्टेंस,martens,88
11387,लीड्स,leeds,32
8343,कौगर,puma,32
9875,चूजा,küken,38
2047,राष्ट्रपति,presidentin,91
3882,ग्राउंडहॉग,murmeltier,83
10252,ज्येष्ठ,ältere,38
1934,अशरफ,ashraf.,92
13680,अंश,bisschen,12
1270,मूलरूप आदर्श,archetyp,88
12663,पॉटर,töpfer,21
1169,उप-प्रकार,untertyp,92
4140,कंजर,beduine,75
10387,एयरमैन,flugzeuge,39
670,होल्म,holm,33
12872,खोना,verlieren,12
8896,उपवन,holt,51
10631,ढलान,bergab,37
9601,चौराहा,überschneidung,40
12893,कठिन,schwierig,19
3414,हृदय,kardiovaskulär,86
7779,पेट फूलना,blähung,58
247,लिसिन,lysin,100
3227,स्वार्थी,egoistisch,82
810,केसर,safran,98
7728,फ्लशिंग,spülen,49
11693,चौदहवां,vierzehnte,30
3301,व्यक्तित्व,persona,77
12144,सर्बिया,serbien,26
10658,कार्यसूची,agenda,36
9576,संपदा,vermögen,46
4883,ओनो,oh nein,77
11704,ग्लोब,globus,29
8497,ज़ंग खाया हुआ,rostig,53
12397,सैनिक परीक्षण,aufklärung,24
9024,डाइऑक्साइड,dioxid,50
10528,एनटी,nt.,38
11314,कोई भी हो,wer auch immer,33
4010,ओब्लास्ट,oblast,81
1152,गोल्डी,goldie,94
14105,कार्यकारिणी,executive,17
3835,पत्र कली,gemma.,83
4857,छोटी नाव,skiff,73
9227,मेसा,mesa,48
13258,इनाम,preis-,15
767,ओबिस्पो,obispo.,98
12572,रोम,rom,22
5765,बीके,bk.,71
5232,तत्क्षण,spontan,67
4293,जीव विज्ञानं,zoologie,75
2967,छिपा हुआ,maskiert,37
5855,माओरी,maori,66
1595,धसान,süßen,93
1907,शासकीय सूचना,kommunique,92
8076,किराया,tarif,44
14036,घर,heim,7
6948,आकाशवाणी,orakel,63
12917,अपरिवर्तित,nicht referenziert,19
6038,पंचकोना तारा,meeräsche,66
10777,विस्मयकारी,fantastisch,37
4919,पेरिक्लेस,perikzer,77
7805,प्राचीन,primitive,56
2929,डोपामाइन,dopamin,88
5619,स्पेक्ट्रोस्कोपी,spektroskopie,72
5551,पीईएसओ,peso,56
6789,सफारी,safari,64
7991,ट्रांजिस्टर,transistor,54
2038,आनंदा,ananda.,92
899,काला आदमी,schwarzer mann,97
12126,एक अरब,milliarde,25
4409,बेतेल,bethel,80
2487,शारीरिक,körperlich,90
13638,निर्दिष्ट करता है,legt an,7
13232,सुस्तदिमाग़,dodo.,16
1159,रॉर्सचाक्,rorschach,96
4045,असंतोष,unzufriedenheit,77
8807,अनुभूति,wahrnehmung,45
1874,वायरस,viren,92
4932,डीके,dk,76
11063,कोला,cola,35
5151,खिलाड़ी,sportler,75
2389,शोक सन्देश,nachruf,82
4628,रो,rho,78
858,कंस्ट्रक्शन,konstruktionen,5
826,मकान मालिक,vermieter,90
9151,ग्रेनेड,granate,41
7392,कसाई,metzger,56
12262,रेडर्स,raiders,24
11791,चेकोस्लोवाकिया,tschechoslowakei.,29
3402,हेंगा,egge,82
10731,दुखी,traurig,28
2816,स्प्लाननोलॉजी,splanchnologie,88
12428,इंजील,evangelium,23
12369,सेब,apfel,23
10559,मतदाता,wähler,33
3123,ऋणायन,anion,86
5735,वायरल,viral,72
4199,लोअरकेस,kleinbuchstaben,81
14255,चर्चाएं,sity,100
9707,सद्भाव,harmonie,42
10234,स्पष्ट रूप से,ausdrücklich,40
851,विकेट कीपर,wicketkeeper,98
3657,पुनरारंभ,wiederaufnahme,83
7458,यवसुरा,ale,56
11363,फाइनल,finalisten,28
12269,राक्षस,monster-,22
10763,ईसा की माता,madonna,37
2138,न्यायविस्र्द्ध,gesetzlos,84
12956,वार्षिक,jährlich,17
12629,नाममात्र,nominell,10
6425,नाइजीरियाई,nigerianisch,65
2087,क्लियो,clio.,92
8376,विश्वास है,zuversichtlich,31
13448,खुद,sich,13
8245,दरार,durchbruch,53
14355,मुनाफे,gewinne,28
4875,जिसे,whome.,77
9128,बाइट्स,bytes,43
6958,अमूर्त,immateriell.,63
2693,अंतःविषय,intertropisch,89
9109,दर्शनीय,spektakulär,49
6627,काकेशस,kaukasus,66
7995,उछलनेवाला,jumper,54
3941,तिरछी,spähen,79
6726,बुलायी गयी,beschworen,51
4976,गयाना,guayana,76
14056,चाहे,ob,11
12475,मिसाइल,rakete,19
3466,जारीकर्ता,aussteller,84
6995,गलियारे,gang,60
11214,जीवाश्म विज्ञान,paläontologie,34
10020,कश्मीर,kaschmir,42
234,मुसकान,grinsen,90
1207,लेनिनवादी,leninist,95
10345,टेस्टा,testa,40
2851,खुदी हुई,geschnitzt,70
9291,इस्तांबुल,istanbul,48
10639,लेनदेन,transaktionen,35
4386,प्रकाशित,beleuchtet,58
10200,भित्ति चित्र,graffiti,41
9796,मलेशियाई,malaysisch,43
12240,अलग करना,geteilt,21
12997,हैमिल्टन,hamilton.,18
2865,एंजेलिका,engelwurz,88
9281,रिश्तों,beziehungen,25
11794,ट्रैविस,travis,29
3942,शोषित,ausgenutzt,40
10463,पुनः आवंटन,neu beschleunigt,38
12459,वॉकर,gehhilfe,23
12167,डेल्टा,delta,26
1643,शोलोम,sholom.,94
13921,कहना,sagen,8
5259,दयाहीन,unerbittlich,74
13481,ठंडा,kühl,13
13112,राजधानी,hauptstadt,12
35,जीननेट,jeannette,100
13879,अब,jetzt,7
11356,सच्चा आदमी,echter mann,33
10165,रह गए हैं,aufgehört,21
8603,नॉर्डिक,nordisch,53
10696,मुलर,muller,38
14303,तथ्य,tatsache,6
1138,हवलदार,habe,96
12596,चतुर्थ,iv.,22
10143,अरस्तू,aristoteles,41
7351,चम चम,leuchtenden,48
9279,शरारती बच्चा,puck,48
9334,धार,drat,47
641,बिटमैप,bitmap,99
12267,घृणा,hassen,22
4491,हिस्टीरिया,hysterie,79
3503,अंतरिक्ष उड़ान,weltraumflug,61
1598,विचारकों,denker,85
12049,सी.के.,kkk,27
14053,पश्चिम,west,8
9586,नोएल,noel.,46
10016,नश्वर,sterblich,33
14343,वर्तमान में,momentan,7
7801,पेट्रीसिया,patricia,58
8143,परिपत्र,kreisförmig,55
2820,क्षितिज,horizonte,51
3417,सगन,sagan,86
8898,बटन,tasten,6
9394,तिमोर,timor,47
8005,ज़ोर से बंद करना,slams,30
9176,अभूतपूर्व,beispiellos,49
12593,पैकेजिंग,verpackung,19
413,बहुदेववाद,polytheismus,100
437,अमिगा,amiga,98
5901,अनैच्छिक,unbeabsichtigt,62
9126,बारूद,dynamit,49
205,पैन,bratpfanne,100
12385,हिटलर,hitler,24
3468,श्रॉपशायर,shropshire.,86
10667,वेक्टर,vektor,37
14278,बिल,rechnung,10
9448,द्विधा गतिवाला,amphibisch,47
12532,सफाई देना,klären,21
990,वूल्फ,woll-,97
3241,साइक्स,sykes,82
8070,अनंत,endlos,56
14180,जुलाई,juli,6
8688,काली मिर्च,pfeffer,30
3142,साइकोएक्टिव,psychoaktiv,87
998,ओब्सीडियन,obsidian,97
4253,ओक,ockig,81
3477,सहयोगियों,kollaboratoren,18
6572,पहले ही,vorweg,66
7207,लेपेज,lepage,62
14432,बीमा,versicherung,13
5555,संसार,samsara,73
7766,बदमाशी,tyrannisieren,42
10403,गंदगी,schmutz,39
3348,करघा,webstuhl,63
13460,आलक,alk,13
5428,नोएक्स,nox.,73
1559,मिलनर,milner,94
7125,जैन,jeanne.,62
6560,फाड़ दिया,tore.,66
5284,यॉर्कर,yorker,65
2161,नशीली दवा,dope,52
9019,जेना,jenna,50
5607,फातहा,requiem,72
4494,सबसे मुश्किल,härteste,79
5032,एकाकी वस्तु,singleton,75
5157,होंठ,lippen,55
1214,बीर,lagerbier,94
13470,झंडा,flagge,12
10026,वेबर,weber,42
14354,औरत,frauen,11
5413,श्रेष्ठता,transzendenz,67
3669,घोटाला,betrug,78
13384,कट गया,schneiden,12
8418,घसीटना,kritzeln,50
11180,चौड़ाई,breite,34
7075,वैधता,legitimität,62
8153,हासिल,wiedergewinnen,33
13587,मार्टिन,martin,12
1136,चालीसपद,tausendfüßler,95
9237,टार,teer,47
12514,लिवरपूल,liverpool,23
2110,खड़ाऊँ,patten,88
396,सेलेनियम,selen,100
10336,सबसे छोटा,kleinst,40
1564,भाला धारण करनेवाला सिपाही,speerman,94
560,हैमेन,hymen,99
14035,तेल,öl,15
7560,धर्म-पिता,pate,59
392,श्राइवर,shriver,100
9640,थेम्स,thames.,45
10853,डेकाथलन,zehnkampf,37
43,डायलन,wähl-,98
12314,रोज,täglich,24
2383,ओबी,obi,90
897,आबी घोड़ा,behemoth,96
5314,लुंगी,dickey.,74
746,माओवादी,maoist,92
9570,किसानों,landwirte,38
11149,खतरनाक,gefährlich,19
7849,सामंतवाद,feudalismus,51
457,क्वार्टर,qtr.,100
12060,हास्य,comic,14
819,अब तक,bisher,98
10723,प्रदर्शन,demonstration,18
1355,कुक,kooks,88
8784,अंतरिक्ष यान,raumfahrzeug,51
5716,पोता,enkel,69
2456,पकाया,gekocht,23
8739,मनोवैज्ञानिक,psychologisch,31
354,स्ट्राटोजेट,stratojet,100
2925,गोल्डवाटर,goldwasser,88
12786,वैंकूवर,vancouver,20
2631,बॉटलनोस,flaschen nase,89
9646,आतिशबाजी,feuerwerk,43
10507,घबराहट,panik,38
8535,आम माफ़ी,amnestie,52
1614,मोटेल,motel,87
13787,मौत,tod,9
7323,छप्पर,baracke,53
5635,ब्रेल,blindenschrift,72
8109,लॉकर,schließfach,56
1556,फ्रांसीसियों,franzosen,94
8909,बेबीलोन,babylon,51
3284,शरीयत,scharia,86
10101,सजे,angezogen,25
