ID,RUSSIAN,HINDI,INTERVAL
1006,гашиш,गांजा,97
152,туника,अंगरखा,78
10312,воспринимать,आईजीएन,41
1778,шэн,शेंग,93
8414,невероятно,अविश्वसनीय रूप से,38
4340,янцца,यांग्त्ज़ी,81
2560,игра,नाटकशाला,90
2589,чудак,निराला आदमी,88
12280,отказался,मना कर दिया,19
1816,йогурт,दही,93
13454,шутить,मज़ाक,12
12328,евро,यूरो,24
12918,цель,लक्ष्य,13
5277,какой бы ни,इनमें से जो भी,75
4361,критиковать,आलोचना,45
12843,сковорода,कड़ाही,20
8835,стерлинг,स्टर्लिंग,52
9704,капитолий,कैपिटील,45
4439,государственный деятель,राजनेता,80
2151,apogee,पराकाष्ठा,92
7212,весить,तौलना,44
4877,светлячок,जुगनू,77
2081,горько,कटु,92
5217,тристан,ट्रिस्टन,75
8582,гостиница,सराय,45
8092,ехал,रोडे,57
3098,родео,रदेऊ,88
11209,лыж,स्की,27
6777,белье,सनी,66
761,сириак,सिरिएक,98
8377,настроение,भाव,44
12413,марс,मंगल ग्रह,12
4565,катер,क्यूरल,78
6181,бесс,बेस,70
2810,кандидатура,उम्मीदवारी,88
14123,результат,परिणाम,7
12867,турция,तुर्की,20
2351,эльма,एल्म,83
405,самосвал,टिपर,100
13375,фермент,एंजाइम,14
12390,новая звезда,नया तारा,24
103,коронарный,कोरोनरी,100
4089,липкий,चिपचिपा,82
8927,моряк,नाविक,38
7216,пушистый,पोस्तीन का,62
1575,изумленный,खुश,15
9630,морс,बकल,46
10027,беженцы,शरणार्थी,27
7707,петерс,पीटरसन,60
1963,топографический,स्थलाकृतिक,90
8480,подразумеваемое,आशय,40
7821,кабал,साज़िश,58
7114,амфибия,उभयचर,62
12577,диоксида,डि,22
5244,роталки,रैटलर्स,74
8071,баксель,baxter,58
6993,гс,जी एस,64
5567,хрупкий,भंगुर,72
1201,лита,लितास,96
3609,самнер,समनर,85
12743,максимум,मैक्स,21
3927,роландо,रोलैंडो,83
9677,родос,रोड्स,46
5892,заслуженный,सराहनीय,71
7161,rudd.,रुड,63
5644,вальс,वाल्ट्ज,67
4293,зоология,जीव विज्ञानं,76
10140,дуэт,जोड़ी,42
2188,папка,फ़ोल्डर,87
9729,девятнадцать,उन्नीस,45
1945,ферми,फर्मी,93
3947,иш,ईश,83
6027,сумки,बैग,35
14515,чикаго,शिकागो,11
12034,разговор,टॉकी,27
1786,далматин,डैलमेशियन,72
8761,силиконовый,सिलिकॉन,50
9368,сами,हम स्वयं,48
2232,затянутый,कड़ी कर दी गई,74
2431,сияние,हीलर्स,90
11705,исаак,इसहाक,30
1035,шрифт,श्रीवपोर्ट,97
13620,африкаанс,दी,12
2598,шедевр,मास्टरपीस,82
4535,умнее,होशियार,80
11382,избавлять,छुटकारा दिलाना,33
5923,ama.,ए एम ए,69
13950,с использованием,का उपयोग करते हुए,5
12815,республиканец,रिपब्लिकन,18
810,шафран,केसर,98
8286,блокировка,लोक आयूत,56
6585,aardvark.,एर्डवार्क,66
8744,клаунт,क्लॉज,53
13734,золото,सोना,12
6542,автомагистраль,हाईवे,66
2033,привыкший,आदी,90
3022,арас,लटकता हुआ परदा,88
6709,мидфилд,मिडफील्ड,52
10004,культ,पंथ,42
14041,уже,पहले से,8
10479,эфиопский,इथियोपियाई,39
1359,георгин,मेक्सिको का रंगीन फूलों का बड़ा पौधा,95
12355,авиация,विमानन,24
11653,владение,स्वामित्व,31
10413,острый,तीखा,39
3008,стилизованный,शैलीकृत,87
3263,обладает,के पास,19
5947,микронезия,माइक्रोनेशिया,71
12494,диджея,डीजे,23
9480,тм,टीएम,48
71,референт,निर्देशात्मक,99
1685,фаллос,शिश्न,94
3652,ателье,कारखाना,84
69,клерики,मौलवियों,68
13615,тагалог,तागालोग,12
4083,снегоход,स्नोमोबाइल,80
10470,ak.,एके,40
6128,яд,विष,67
13601,подразделение,डिवीजनों,7
8587,альтруизм,दूसरों का उपकार करने का सिद्धान्त,54
622,доп,उपयुक्त,97
5461,пробитый,छिद्रित,37
4327,гастронома,गर,79
11177,трансмировать,शटल,34
3408,тигрис,दजला,86
11508,семьи,परिवारों,11
9601,пересечение,चौराहा,41
5495,фаро,प्रकाशस्तम्भ,74
12719,повторение,पुनरावर्ती,21
4843,недовольство,ईर्ष्या,74
3296,караван,कारवां,82
11138,евгений,यूजीन,33
11118,йд,यार्ड,34
3858,гниль,सड़ांध,77
3273,разложение,सड़न,87
6637,фтор,एक अधातु तत्त्व,66
6213,сплав,मिश्र धातु,62
2627,смола,राल,79
3260,аффинность,आत्मीयता,79
3262,ria.,रिया,87
448,спасательная шлюпка,जीवन नौका,95
8264,британец,ब्रिट,50
6154,преодолевать,sch,70
8436,способности,क्षमताओं,22
10936,латвия,लातविया,37
11244,кардинал,कार्डिनल,15
3954,сатирический,व्यंगपूर्ण,53
11669,va.,वीए,30
12914,читатель,रीडर,9
14300,операция,संचालन,6
5760,ornis,ओर्निस,72
13655,в общем,आम तौर पर,7
1303,nei.,नै,95
6406,каливс,खलीफा,68
5654,цыган,जिप्सी,67
11082,пули,गोलियों,23
2654,эйр,आयर,88
10345,testa.,टेस्टा,41
5484,супермаркеты,सुपरमार्केट,59
10773,донован,डोनोवन,38
6929,потрясающе,नाना प्रकार से,65
11645,chevrolet,शेवरलेट,31
13788,анализ,विश्लेषण,11
1334,альбинора,सूरजमुखी मनुष्य,95
