ID,RUSSIAN,FRENCH,INTERVAL
13742,мальчик,garçon,11
6974,никотин,nicotine,63
9762,нокс,knox,46
10878,олбани,albany,38
14051,позже,plus tard,8
7469,экспо,expo,43
10575,клясться,jurer,38
3384,несовместимый,incompatible,81
11800,молния,foudre,30
12313,верховный,suprême,25
6647,познавательный,cognitif,62
7123,юань,yuan,64
7883,коммерчески,commercialement,9
13946,цены,des prix,18
9579,танго,tango,47
12708,в ролях,jeter,19
2875,сидр,cidre,88
9677,родос,rhodes,47
8318,underwood,sous-bois,56
4691,квазар,quasar,77
8393,стационарный,stationnaire,56
1280,кровотечение,saigner,47
2507,эмульсия,émulsion,90
7917,вустер,worcester,59
10341,телекоммуникации,télécommunications,30
7548,ганновер,hanover,62
13547,формула,formule,13
6827,янк,coup sec,51
1388,аргентино,argentino,96
11270,прогрессивный,progressive,17
779,невредимый,indemne,98
1961,аскари.,askari,93
12215,анон,anon,27
12513,чрезвычайное происшествие,urgence,17
5455,носитель,porteur,62
7082,йи.,yi,64
13093,аргентина,argentine,18
13437,театр,te,14
9837,водопровод,waterloo,45
274,микадо,mikado,97
7195,афина,athena,63
1979,дари,dadi,93
8469,холера,choléra,55
11867,медицина,médicament,29
14223,создавать,créer,5
3994,водораздел,bassin versant,82
10745,конгресса,du congrès,38
9549,автобусов,les autobus,47
7074,мормоны,mormons,32
2286,ротор,rotor,90
1444,диакритики,diacritique,88
876,гроды,germes,78
2496,катана,katana,90
5780,стрекоза,libellule,72
7886,превышен,dépassé,38
7492,без сознания,inconscient,58
14277,маркетинг,commercialisation,13
8447,бульвар,boulevard,55
13003,сдержанный,conservé,19
8472,тифинаг,ttifinagh,55
6872,кончина,disparition,65
8267,читание,chee,57
2010,поспешность,orthographiant,60
12623,санта,père noël,23
4950,этимология,étymologie,66
8293,энтузиазм,enthousiasme,56
10057,ухаживание,hackney,44
11596,рекс,rex,32
8007,австралиец,aussie,52
13493,онлайн,en ligne,14
10215,хейл,vigoureux,42
4625,спорный,spore,70
684,решается,arbitré,22
9870,бутон,bourgeon,42
9636,уитни,whitney,47
3881,концептуальный,conceptuel,74
12847,подтверждать,confirmer,13
10381,картридж,cartouche,37
5379,пиппен,faire pipi,75
8525,чеширский,cheshire,55
343,термит,thermite,100
12288,поспешный,sp,26
13643,деревня,village,12
5391,камея,camée,74
2928,гражданский,poliment,88
13336,оклахома,oklahoma,15
4034,учебный план,curriculum,82
617,застыл,se froze,99
10253,логан,logan,42
13446,область  край,région,11
85,время мечтать,moment de rêve,100
10023,муж,mari,43
13346,в одиночестве,seule,15
12110,фокус,se concentrer,27
12889,сердце,cœur,15
9752,пенс,chanté,46
10104,кт,ct,41
14174,менеджер,directeur,9
1191,вдыхание,inhalation,73
10549,принимать пищу,en mangeant,15
12476,уважаемый,honorable,20
11431,луисвилл,louisville,33
7014,инновации,innovation,44
7343,черлидинг,cheerleading,58
13350,скорость,vitesse,14
4750,камбоджин,cambodgien,76
4438,туба,tuba,80
6984,вмешиваться,interférer,38
4645,отсек,compartiment,72
1585,буги,boogie,94
8186,изумруд,émeraude,56
6786,лорды,seigneurs,15
11350,партнерство,partenariat,32
11464,в центре города,centre ville,33
9015,кататься на коньках,patin,20
954,антей,antaeus,97
13487,церковь,église,13
9931,пытка,torture,39
4187,черная птица,merle,81
12805,летать,voler,12
9697,нло,ovni,45
5116,комп,compression,76
7225,тета,thêta,63
12927,прием,réception,6
13790,телевидение,télévision,11
14345,выше,au-dessus de,8
4277,окружающий,ambiant,81
12014,соответствовать,se conformer,14
7290,бастилия,bastille,63
5212,почетные,honorifique,67
6638,монастырь,monastère,62
10427,стабильный,stable,39
9876,батареи,piles,20
335,тарзан,tarzan,100
5112,сердечник,ser,77
1353,вязание,tricot,81
11846,фактор,facteur,23
7302,слеш,sabrer,47
12305,мария,maria,26
2212,сокращенно,abrégé,87
9061,рубашки,chemises,36
12810,швейцария,la suisse,21
10763,мадонна,madone,38
4266,примус,primus,82
1237,ужасно,terriblement,22
9282,уверенно,assuré,27
11791,чехословакия,tchécoslovaquie,30
7900,локоть,coude,57
2711,стервятник,vautour,86
4793,симметрия,symétrie,77
8322,чау,bouffe,56
9313,боксер,boxeur,48
9785,похороненный,enterré,37
3435,скинхед,skinhead,80
3190,экспедиции,expéditions,33
3481,яркий,plus brillant,86
10420,днуйт,dwight,41
2400,исполнитель,exécuteur,88
12098,консервативный,conservateur,21
12837,сиэтл,seattle,21
13544,ли,lee,13
8656,авария,panne,53
12234,медленный,lent,22
13030,присоединился,rejoint,11
11064,шон,shawn,37
5994,ликер,alcool,68
8119,гладиаторы,gladiateurs,45
365,макака,macaque,99
12821,классификация,classification,20
10417,сьюзен,susan,41
1507,внизу,en bas,95
11061,боеприпасы,munition,37
5677,неподтвержденный,non confirmé,73
1035,шрифт,shreveport,97
9017,гвоздь,clou,30
5459,анима,anima,72
10137,джеральд,gerald,43
12431,служит,serre,12
7784,верден,verdure,60
11676,джакарта,jakarta,31
8925,ир,ivre,48
13086,рынок,marché,13
8171,бактерии,bactéries,57
12167,дельта,delta,27
12762,орел,aigle,14
9879,крымс,de crimée,45
13265,смысл,sens,15
7414,косвенный,indirect,62
12750,дик,queue,21
6594,сажа,suie,67
12875,запах,flairer,20
7903,проверить,vérifier,58
12084,сочиненный,composé,22
13460,аллес,alk,14
13816,его,c est,5
12391,морган,morgan,25
4553,алай,alai,80
3496,ретроактивно,rétroactivement,75
13102,дакота,dakota,18
10072,легендарный,légendaire,43
2810,кандидатура,candidature,88
9843,суверенитет,la souveraineté,45
10493,кросби,crosby,40
8398,стечение обстоятельств,coïncidence,39
8569,дрейф,dérive,35
9561,карри,curry,43
12979,сортировать,sorte,15
7270,квадраты,carrés,15
13162,последовательный,consécutif,17
13356,независимый,indépendant,12
8606,глубоко,profondément,54
11701,барон,baron,30
803,кривоебол,courbe,98
4319,демтер,déméger,81
9163,прелей,presley,50
10671,кровавый,sanglant,39
1532,кива,kiowa,95
8851,наклонно,flagrant,53
2336,на юг,au sud,57
8122,доступен,accédé,8
3737,миссий,moule,82
6107,земляный червь,ver de terre,70
13572,структура,structure,12
1431,наблюдатели,observateurs,87
10930,спарта,sparte,38
3773,универсальный,polyvalent,76
3349,аболиционизм,abolitionnisme,86
9009,софия,sophia,52
8188,кроткий,doux,57
11166,отправлено,soumis,22
5901,непреднамеренный,involontaire,64
10798,боулер,towler,29
5630,замечательно,remarquablement,24
12040,предложение,suggestion,9
14495,французский,français,11
8590,пузырька,bubonique,55
1291,контрпродуктивность,contreproductif,94
3852,разветвленный,ramifié,26
4279,прожектор,projecteur,80
10102,романтик,romantique,42
5210,семестр,semestre,75
1214,лагер,lager,95
11398,люпин,lupin,34
6540,тайно,secrètement,68
13480,детройт,detroit,14
5738,погибли,péri,63
11418,зеркало,miroiter,31
2130,взаимодействовать,entrelacé,78
11470,курсив,italique,29
1539,магнин,magnon,95
5928,болонья,bologne,72
10063,квалификатор,qualificatif,8
9062,бутылка,bouteille,40
5585,брежнев,brezhnev,74
9942,саму себя,se,44
10191,нервный,nerveux,42
7578,амелия,amelia,62
4179,катушки,bobine,51
10442,терьер,terrier,40
4812,паранойя,paranoïa,78
14187,продолжать,continuer,5
11861,глубина,profondeur,29
12537,копии,copies,11
6253,метионин,méthionine,70
13434,принес,apporté,14
6613,собел,zibeline,67
14059,единица,unité,7
14317,вовлеченный,impliqué,9
10283,мозаика,mosaïque,41
3337,вестфалия,westphalie,87
3725,хг,hg,85
8773,вива,viva,53
162,кана,kana,99
6339,неразрешенные,inédérit,69
11953,альберта,alberta,29
14133,жизнь,vie,10
7710,срок действия,expiration,61
7380,кв,sq,62
13299,встретились,rencontré,13
5623,посредственный,médiocre,71
12840,увлекать,auburn,21
10515,прибегнуть,recours,35
1687,неподготовленный,non préparé,94
5284,йорка,yorker,66
12392,блядь,merde,20
10432,монархия,la monarchie,40
7550,приспособленный,évocateur,61
5135,caesura,césure,77
5644,вальс,valse,67
5997,студентка,stein,70
11124,впечатление,impression,21
10388,межгосударственный,entre états,40
10170,хунта,junte,42
13492,ван,van,14
6746,мебель,meubles,66
7938,включать в себя,incorporation,21
9001,заем,prêter,41
2476,ландо,landau,90
2534,типман,tillman,90
9492,двусмысленный,ambigu,40
8029,jerm,jaillard,59
12135,аф.,un f,27
2618,суматоха,s agiter,86
5543,полузащитник,demi,70
4172,радфорд,radford,82
9463,коре,coe,48
5863,реструктуризация,restructuration,60
6147,репарации,réparations,65
5960,километр,kilomètre,71
8159,реди,de roseaux,58
10248,враждебный,hostile,31
12726,готов,prêt,20
3504,пагода,pagode,85
6708,франкенштейн,frankenstein,67
