ID,RUSSIAN,CHINESE,INTERVAL
7072,перезагрузка,重新加载,53
12114,мята,薄荷,26
331,типика,蒂迪,100
14415,р,r,8
11289,люверный,路德,35
4270,неолитич,新石器时代,82
9975,механизм,机制,19
8785,миграция,移民,44
4307,уединенный,孤,82
10037,воспринимается,感知,40
11616,расизм,种族主义,32
7262,стелла,斯特拉,63
2959,увлечения,爱好,57
10428,инсульт,中风,36
13569,лагерь,营,12
9837,водопровод,滑铁卢,45
13546,побережье,沿海,12
7226,лотерей,莱佛士,63
9865,принципы,原则,27
11613,мох,苔藓,32
11655,падение,落下,12
13606,ричард,理查德,12
10322,берут,伯克,38
254,перестановки,置换,83
10204,умение обращаться,处理,22
3607,бюстгальтер,胸罩,78
1596,выпекать,烤,62
1435,плацбор,安慰剂,95
13459,сильный,强的,14
8818,барабанщик,鼓手,50
3281,бензоат,苯甲酸盐,87
7771,маяк,灯塔,59
4127,октан,辛烷,82
12194,брендинг,品牌,17
1449,повторно используется,重复使用,60
12997,гамильтон,汉密尔顿,18
10531,бейрут,贝鲁特,40
8538,двоюродная сестра,表哥,45
71,референт,参考资料,99
4956,лошадиные силы,马力,77
1749,фаланс,方阵,93
13252,дождь,雨,14
3347,джиллиан,吉拉亚,87
6236,уршер,rusher.,64
14217,снова,再次,5
125,кали,卡利,99
5000,полигон,多边形,68
9201,подходит,适合,20
9846,велосипед,自行车,39
8628,лозунг,口号,44
8600,марипс,马里斯特,55
1855,дориан,多利亚人,93
12902,забывать,忘记,19
11779,турист,tu.,30
4641,экономисты,经济学家,55
13875,их,他们,6
7924,дробовик,霰弹枪,56
9234,пшеница,小麦,50
4392,аквариум,水族馆,80
11468,стержень,竿,32
9661,спа,温泉,47
4941,прачечная,洗衣店,77
5334,пропан,丙烷,75
192,ако,ako.,100
2985,благотворительный,慈善,87
13298,барас,加里,15
1806,депи,depeche.,93
12407,разлагаться,续,24
4735,тряпка,抹布,65
3908,огневая мощь,火锅,84
12630,средство,设施,18
5919,божество,神,62
11094,пасха,复活节,36
7739,какое-то время,一会儿,61
12279,готовый,准备好,16
13163,ядерный,核,17
7691,геометрический,几何的,59
8283,фиброз,纤维化,57
1628,пропаганчик,针孔,94
5654,цыган,吉普赛人,68
13859,время,时间,5
13187,теннис,网球,16
9602,шестьдесят,六十,42
8252,вовс,禾,57
9542,подозрительный,可疑的,46
10160,феликс,菲利克斯,43
13485,голосование,投票,10
7423,анджелина,安吉丽娜,62
6166,эпсом,epsom.,70
8168,нагретый,加热,19
9366,вольта,volta.,49
3822,вышитый,绣花,82
8516,интенсификация,集约化,55
10011,манни,曼尼,43
14303,факт,事实,6
5128,герметичность,duchy.,74
6792,дадли,达德利,66
76,бамбино,bambino.,100
2794,барбекю,烧烤,88
13052,вера,信仰,17
8567,гетто,贫民区,52
12140,пиво,啤酒,27
13814,воля,将要,5
9329,житель,居住者,48
13292,иордания,约旦,15
8695,махал,玛哈尔,54
6278,горрина,霍莉,70
4322,тесселяция,吻合器,78
8611,дрель,钻头,41
2125,бенши,班舍,86
8922,иегова,耶和华,52
14375,способность,能力,22
14090,вашингтон,华盛顿,9
13949,американец,美国人,8
8424,горасина,霍勒斯,56
9848,мит,麻省理工学院,45
7670,регги,雷鬼,61
3876,резистор,电阻器,82
11832,mongo,蒙古,30
12175,жена,妻子,27
712,неписано,不成文,98
12512,watching,观看,12
4319,демтер,demeter.,82
9871,повстанцы,叛乱分子,33
9444,сера,硫,45
7068,басист,贝加斯特,64
11102,вчера,昨天,36
8914,иерархия,等级制度,51
9295,ликвидировать,排除,15
2296,tilden,泽根,91
13607,браузер,浏览器,12
5777,длр,dlr.,73
9723,бобра,海狸,39
12563,в обтяжку,紧的,23
3752,раскол,漫步者,82
679,эон,eon.,95
3831,навоза,粪,84
7658,посылка,邮箱,61
11086,подразумевать,意味着,23
3315,тюльпан,郁金香,86
7999,саванна,萨凡纳,59
2707,очередь,队列,81
10631,спуск,下坡,38
199,гертруда,格鲁鲁德,100
13564,баскетбол,篮球,12
783,проб,概率,97
393,тамарин,罗霖,100
10102,романтик,浪漫的,42
5926,добровольно,自愿,72
3172,отвлекать,分散注意力,51
12257,подозревать,怀疑,16
4626,тритон,纽特,79
619,трекер,跟踪器,90
12076,рак,癌症,27
2348,не нужно,不宜,91
665,обязан,欠,48
5432,романо,罗马诺,75
10310,тайна,神秘,34
12605,таиланд,泰国,23
1972,неудовлетворенность,不满意,92
4636,кряква,凫,79
13909,хорошо,出色地,7
654,сбросить,ro,85
1736,брахма,梵,93
6447,борнео,婆罗洲,69
220,свернуть,过多的,100
13934,затем,然后,5
13002,франшиза,特许经营,17
12153,удовлетворять,满足,15
11051,крупный рогатый скот,牛,37
6468,зловещий,险恶,69
10694,кембридж,剑桥,39
7355,церебрал,脑外,62
12133,четверг,周四,27
5368,кавказский,白种人,74
5014,массаж,按摩,76
1522,styx.,斯蒂x.,95
2653,малатион,马拉士,90
4974,системная плата,母板,78
11000,рот,嘴,35
1591,истекший,过去,92
368,суахили,斯瓦希里语,100
6151,защитный,保护的,9
2216,утомительный,厌倦,90
6992,подветренность,背风,61
5134,кетчуп,番茄酱,77
11577,видный,突出,27
7202,коллер,collier,63
6286,йод,碘,70
11469,проездной билет,票,26
1110,перегруппирован,重新组合,80
2746,депортация,驱逐出境,63
1810,давний,长寿,93
10969,традиция,传统,17
4967,террапины,地带,74
9777,прошедший,接下来,46
5032,синглтон,单身,76
6432,флуоресцентный,荧光,64
10062,дисквалифицирован,取消资格,42
8903,толедо,托莱多,52
7370,ловко,麋鹿,62
5183,хруст,嘎吱嘎吱,76
6390,блокбастер,磅塞,66
683,корм,饲料,98
14073,возможный,可能的,7
3628,веритас,veritas.,86
8287,аргонавты,argonauts.,56
4359,увлекаться,爱情,68
8070,бесконечный,无穷无尽,58
5727,кокос,cocos.,52
10617,боливия,玻利维亚,39
3477,сотрудники,合作者,18
3914,файт,契约,82
9161,кип,kip.,50
3519,клавдий,克劳迪斯,86
8354,единорог,独角兽,55
13629,разъем,杰克,12
5115,гуманоид,人形,74
12942,филипп,菲利普,19
11215,позывный человек,垒手,35
7968,микроволновая печь,微波,59
5167,осевать,sant.,76
3073,трансаминазу,转氨酶,88
9020,линз,镜片,52
8881,палитер,普利策,53
14167,семья,家庭,11
2343,двусторонний,双边,90
13012,отказаться от,撤消,18
1447,туалеты,洗手间,42
2322,пикс,pix.,91
11662,зимбабве,津巴布韦,31
13812,анонца,一个,5
1612,кроватка,婴儿床,88
2806,бездействующий,荒谬,88
5069,междоусловие,节间,77
5939,семикратно,七倍,72
7344,стадион,体育处,62
10866,отклонить,衰退,13
7156,никки,尼基,64
8988,исполнители,表演者,10
4167,гейгер,盖格尔,82
4772,эразм,erasmus.,79
11387,лидс,利兹,34
13903,нравиться,喜欢,5
10466,протяжение,拉紧,30
6132,мэгги,劣质煤,71
6580,рамон,拉蒙,68
12537,копии,副本,10
5327,горе,苦恼,63
233,кото,koto.,99
13041,вполне,相符,17
9003,браво,布拉沃,52
4042,спокойно,平静地,83
5188,вечнозеленый,常绿,76
2031,зороастризм,拜火教,88
14301,беспокойство,忧虑,9
11952,акула,鲨鱼,22
13071,выбирать,挑选,12
4711,бессонница,失眠,79
1946,пропущенные,rid,71
5064,сектант,宗派,75
11943,постоянный,永恒的,22
5880,углеводород,烃,67
8641,профессионалы,专业人士,16
102,печатать,打印制作,100
3729,индий,铟,85
8260,джип,吉普车,54
11170,слон,大象,33
10085,бартон,巴顿,44
3986,оборотник,狼人,83
5419,мейоз,十分病,75
3271,лыжник,滑雪者,76
8688,перцы,胡椒,31
12489,среда,周三,23
7263,stackstreet,后街,63
5744,неопытный,缺乏经验,73
11408,консультативный,咨询,26
11853,викинги,维京人,23
13874,там,那里,5
8616,фронтальный,额,54
6637,фтор,氟,66
4972,дислексия,阅读障碍,78
2909,буфет,橱柜,88
13383,воплощать в жизнь,实施,13
9395,anders.,安德斯,49
13300,поднятый,提高,13
592,пасьянс,纸牌,99
10743,лингвист,语言学家,31
5025,каталон,加泰罗尼亚州,77
3342,пассажирование,传递者,87
9984,переизбрание,重新选择,42
8411,порту,波尔图,56
14236,убитый,被杀,10
14435,выиграл,韩元,8
2745,камбрийский,寒武纪,89
11275,кандидаты,提名人,31
11003,кофе,咖啡,37
6851,йог,瑜i,66
9187,класка,克拉伦伦斯,50
2433,торфяна,泥炭,91
4773,сардар,撒丁车,79
12143,птица,鸟,24
8355,непродуктивно,不生产,56
694,предательский,奸诈,96
7923,йом,呀,59
100,горбана,驼背,100
2646,трилобит,trilobite.,90
14212,обвинения,指控,14
5305,модернист,现代主义者,75
487,преувеличение,夸张,61
12795,дама,贵妇人,20
13579,корея,韩国,12
6287,полагаться,依托,31
5350,гималаи,喜马拉雅山,75
3932,произносить,发音,39
12761,длинные волосы,长发,21
7631,бухта,湾,61
10212,милтон,米尔顿,42
4771,мангуста,猫鼬,79
13436,ссылается,参考,13
7438,джузеппе,朱塞佩,62
227,косметология,美容,100
10253,логан,洛根,42
1282,триады,三合一,66
14377,улица,街道,10
1827,пуленепробиваемый,防弹,93
5430,маффин,松饼,74
6533,адвокация,倡导,68
13474,наконец,最后,7
869,артефакт,伪影,60
789,хаггис,哈吉斯,98
14292,случаи,案例,6
2682,франкоистовый,francophone.,90
2645,самодержавие,专制,90
4083,снегоход,雪地摩托车,80
667,слышно,可听,94
11323,впадина,槽,34
1233,диол,二醇,93
3665,лигаза,扎酶,75
7819,люсия,露西亚,60
13915,твой,你的,5
12408,сдерживать,阻止,24
8590,пузырька,bubonic.,55
2360,борчан,蕨菜,89
117,флюк,吸虫,98
10628,преподавание,教学,29
4692,тостер,烤面包机,76
1646,монтесори,蒙特梭利,94
5964,кс,ks.,72
13231,антонио,安东尼奥,16
2259,стекловоломок,玻璃纤维,91
4693,карикатурист,漫画家,68
7811,рояль,罗河,59
7249,бургесс,bur,61
12709,арен,aren.,21
3452,непослушание,不服从,83
8971,одиночество,孤独,52
9617,фу,福,47
5206,пэдди,稻田,74
8843,дробилка,镖,34
10105,вещество,物质,38
1804,выдерживать,梯,74
1901,jain,耆那日,93
6932,виргил,virgil.,66
10377,партнер,伙伴,32
79,ночной,nighthawk.,93
9215,пух,呸,50
8526,за рубежом,国外,55
11521,сорок пять,四十五,32
12162,монана,蒙大拿,27
1773,мизина,粉红色,88
10401,игрушка,玩具,36
10913,лягушка,青蛙,33
13165,башня,塔,15
8026,гидроэлектричество,水电,54
9001,заем,贷款,42
2531,шерри,雪莉酒,90
8469,холера,霍乱,56
11595,ссср,苏联,32
248,голгори,气概,100
6550,мэг,梅格,68
5959,гламур,华丽,72
10829,гуманитарный,人道主义者,38
13984,цент,百分点,25
