ID,RUSSIAN,DEUTSCH,INTERVAL
12424,полночь,mitternacht,24
831,микросистемы,mikrosysteme,98
14272,кампания,kampagne,13
10757,измерять,messgerät,37
12383,обслуживание,wartung,25
4909,серра,serra,78
4928,родовой,hornh,78
9082,жареный,gebraten,38
5411,лаудердейл,lauderdale,75
10315,песок,sand,34
6487,набрасываться,karneriert,46
10997,вурена,werben,37
6943,синатра,sinatra,65
10671,кровавый,blutig,38
7976,эго,ego,57
9237,смолы,teer,49
13613,изн,isn.,12
13025,полковник,oberst,18
7095,галлоуэй,galloway.,64
13719,ака,alka.,12
7436,шериф,sheriff,61
10529,паб,pub,38
9333,устойчивый,dauerhaft.,29
2917,чиба,chiba,88
2414,зубная щетка,zahnbürste,91
8164,перьера,tümmler,58
12673,заговор,verschwörung,22
11507,мг,mg.,32
7326,сброс настроек,zurücksetzen,60
6019,преобладать,sich durchsetzen,40
6739,манате,seekuh,66
2445,прокрутка,scrollen,41
12505,робин,robin,22
1569,варуна,varuna,94
12935,герцог,herzog,19
8858,гонг,gong,52
11873,виннипег,winnipeg,29
3207,неприятно,lästig,87
12482,демократия,demokratie,23
8104,фото,bilde,36
4529,буруши,buroughs,80
1679,в гору,bergauf,94
3408,тигрис,tigris,86
12517,уволенный,abgefeuert,10
7476,амброза,ambrose,62
1438,пятидесятность,pfingsten,66
4053,изобразительный,bildlich,81
1026,свекла,rüben,94
4553,алай,alai.,80
7655,дзен,zen,61
11113,алжир,algerien,36
10061,индуизм,hinduismus,43
159,кенозой,cenozoic.,100
451,крозик,krozier,100
10863,корень,wurzel,29
4363,почитаемый,geehrt,14
445,пожилы,peebles,100
12603,дент,denver,23
6106,шланг,schlauch,67
8519,взрывка,explodieren,33
870,неразумный,unklug,94
10364,оскорблять,beleidigung,22
10369,алгебра,algebra,39
14094,лучший,am besten,8
13142,темный,dunkel,16
1377,парковая земля,parkland,89
13097,категории,kategorien,6
13658,казаться,erscheinen,9
4051,фертерь,förde,83
5378,подстановочный знак,wildcard,75
7234,хитрый,subdolo,63
3589,мотоциклы,motorräder,25
8809,полька,polka,53
1812,краеугольный камень,grundstein,89
6381,пу,pu.,66
1934,ашраф,ashraf.,93
1406,запоздание,verspätet,95
1594,развиваться,sich entwickeln,36
977,ил,schlick,96
8341,холст,segeltuch,56
9069,борг,borg,51
12775,дитя,kind,15
6869,оргазм,orgasmus,64
10244,жиро,giro,42
13756,рок,felsen,11
6785,ацетил,acetyl,64
8660,мех,pelz,51
8159,реди,reeder,58
12413,марс,mars,12
13908,ее,ihr,9
8780,нелли,nelly.,53
4787,вудбери,woodbury.,79
6628,декарт,descartes.,67
12783,студия,studio,18
12777,подсчетность,ersetzen,21
2945,наушники,kopfhörer,81
8185,здравоохранение,aschenputtel,57
1747,торс,torso,92
13307,писал,schrieb,16
6434,авангард,vorhut,68
11658,остаток,rest,31
12503,герой,held,19
8968,спать,schlafen,16
3813,мент,ment,84
2228,teal,kneifen,91
8986,аба,aba,50
3710,супра,supra.,85
5218,трахать,travail,75
9137,сик,sic,51
12097,аргументы,argumente,17
10642,образец,probe,29
12025,проста,prost.,28
14259,администрация,verwaltung,6
1439,лечить,heilen,57
7534,рамбутан,rambutan,62
5652,восхитительный,entzündet,73
11990,напрасно тратить,abfall,22
617,застыл,erfrieren,99
3822,вышитый,bestickt,82
7999,саванна,savanne,59
11333,кость,knochen,28
2193,максима,maxima,91
1504,каяк,kajak,92
4209,синтетаза,synthetase,82
6959,ливрея,lackierung,63
6186,капеч,campeche.,70
10421,матрица,matrix,40
5510,кова,koma,65
1808,превышать,overan.,94
8127,певцы,sänger,19
13643,деревня,dorf,12
1804,выдерживать,daube,74
2534,типман,tillman.,90
6791,ритмичный,rhythmisch,65
13744,депрессия,depression,11
11553,сильнее,schwerer,32
7612,моровер,gräber,61
2423,reqssworthy.,berichtenswert,90
8622,уши,ohren,36
3292,моникер,moniker,85
2007,фосфорический,phosphorisch,87
2254,предельный,prequel,91
1738,эзотерик,esoterisch,94
5375,пожертвовал,geopfert,68
7339,компас,kompass,56
8386,фальшивка,fac,56
13416,популярный,beliebt,13
3961,дебилы,moronen,49
10829,гуманитарный,humanitär,38
13762,ночь,nacht,11
4477,ежегодник,jahrbuch,79
7319,бахрома,randbereich,61
1683,преподаваться,schein,76
2768,голиат,goliath,89
12893,трудный,schwierig,20
4407,эмбрион,embryonal,80
13026,неточности,ungenauigkeiten,18
5577,кето,keto.,73
10511,жидкость,flüssigkeit,36
2839,понция,pontieren,88
13660,самолет,flugzeug,12
8536,звездность,stellar,55
8500,противный,böse,55
10677,олень,hirsch,39
7209,биосинтез,biosynthese,63
338,йон,yon,100
6124,аммиак,ammoniak,70
9439,андорра,andorra,48
13296,небраска,nebraska,16
1824,похмелье,kater,92
7133,пауз,pau.,64
1628,пропаганчик,pinloch,94
7498,индус,indus,62
12364,мюррей,murray.,25
4780,переубен,reuben,79
13119,тысячи,tausende,14
10743,лингвист,linguist,31
12265,марка,marshall,22
10045,пресс-секретарь,sprecher,43
8530,титан,titan,55
9090,потрясенный,schockiert,24
12466,камин,kyle,24
7424,мудрость,weisheit,62
9261,деградация,degradierung,43
3742,монгольский язык,mongolisch,83
12298,расстроен,verärgern,23
1315,верхний регистр,in großbuchstaben.,96
10037,воспринимается,wahrgenommen,39
7075,легитимность,legitimität,64
3814,трансатлантический,transatlantisch,84
52,стук сердца,herzschlag,99
12093,украина,ukraine,27
9848,мит,mit.,45
13141,перерыв,brechen,13
14456,икс,x,8
7954,панорама,panorama,59
13541,советский,sowjetisch,12
5425,большой рог,großes horn,75
6339,неразрешенные,unveröffentlicht,69
14138,вершина,spitze,7
6288,любопытство,neugier,68
7466,наследование,nachlass,42
1488,историография,geschichtsschreibung,94
7186,гравировка,gravur,44
6539,объединение,vereinigung,67
12137,унифицированный,einheitlich,27
11130,степень,ausmaß,36
4397,борфорт,beaufort,81
14417,ограниченное,begrenzt,9
8376,уверенная в себе,zuversichtlich,33
6127,капитальный ремонт,überholung,60
5363,гидроксид,hydroxid,75
12121,загадка,rätsel,27
14209,старый,alt,10
6955,вор,dieb,65
9786,терминология,terminologie,45
934,распятие,kreuzigung,97
11289,люверный,luther,34
10040,тренд,trend,34
6968,зорро,zorro.,65
5414,плавучесть,auftrieb,75
819,до сих пор,bisher,98
12849,присвоить,wrem,20
2052,фрактал,fraktal,87
4098,обрабатывать,rückblick,79
12970,эт,et.,19
10407,хардкор,hardcore.,41
4149,рюкзак,rucksack,67
1789,шейный,zervikal,94
7771,маяк,leuchtturm,58
10378,ведьма,hexe,38
13628,столб,pole,12
13219,дуглас,douglas,16
1696,наблас,nablus.,94
1195,фентанил,fentanyl.,96
10102,романтик,romantisch,42
12141,мысли,gedanken,11
14327,дюймовый,d,7
6200,лабиринт,matze,68
10559,избиратели,wähler,34
3260,аффинность,affinität,79
13654,сэм,sam,12
6049,утрехт,utrecht.,71
6111,немезис,nemesis,70
12806,дания,dänemark,21
4636,кряква,stockente,78
4664,мило,milo,73
1493,фиксация,fixierung,92
5536,взломанный,geknackt,33
14289,машины,maschinen,9
11860,усердие,labyrinth,29
5855,маори,maori,68
13151,продвигать,vorauszahlung,12
3390,неразружечный,unfreundlich,86
9496,алфавитный,alphabetisch,27
12294,нато,nato.,25
3788,каталина,catalina,84
13646,чарльз,charles,12
583,гироскоп,gyroskop,96
11535,тайский,thailändisch,32
11733,несущественно,hasn,30
10971,джеки,jackie,35
7946,оптовая,großhandel,59
12647,угроза,bedrohungen,13
11487,защищать,verteidigen,14
5312,кондитерские изделия,süßwaren,75
477,посчет,posthum,69
3439,роскошный,frivol,83
14476,приводы,fährt,10
2098,черная вода,schwarzes wasser,92
1831,хейки,hakeem,94
8453,отравление,vergiftung,36
8019,парусник,pax,58
5827,заключать,schluss,24
274,микадо,mikado,97
3845,пресс-комната,presseraum,84
9680,каминда,wesen,47
157,степлер,hefter,100
10572,злость,zorn,37
4655,пересмотр,revisit,63
7900,локоть,ellbogen,57
10853,декатлон,zehnkampf,38
4786,триптофан,tryptophan.,79
10731,печальный,traurig,29
5322,блондинка,blond,62
12397,разведка,aufklärung,25
6549,oca.,oka,68
11823,гомо,homo,29
1380,чарки,chucky,91
1271,жадный,gierig,95
11284,мэр,bürgermeister,32
2394,фильмография,filmographie,88
11004,бернард,bernard.,37
11596,рекс,rex.,32
4403,регент,regent,35
9676,британника,britannica.,47
14385,ресурсы,vermögenswerte,38
689,предписанный,verschrieben,89
6155,серфер,surfer,60
8554,уотергейт,watergate,55
406,меконг,mekong.,100
7217,рез,reese,63
1856,пистолетное точка,gunpoint,94
4366,пастофон,parton,81
8475,преобразован,transformiert,26
942,восхищение,entrückung,92
9935,взаимный,gegenseitig,40
6673,нумерология,numerologie,65
13324,не соглашаться,nicht zustimmen,14
14129,никогда,niemals,10
1650,вибрантность,beschwingt,94
1810,давний,langjährig,94
7429,стерит,stereln,62
5531,бай,bai.,74
643,джирга,jirga,99
8473,ясность,klarheit,55
10327,кг,kg,41
2730,шлифование,schleifend,66
2660,богатый,reichste,89
12508,дннис,dennis,23
9317,ceres.,zerse,49
13020,соглашение,zustimmung,18
2763,устав,satzung,61
5205,мерли,medley.,72
7130,гарнетт,garnett,64
4473,слаин,snider,80
7518,кроссовер,überkreuzung,58
13253,обеспокоенность,bedenken,9
6605,лай,lai,67
5043,мальтий,maltesisch,77
12666,мифология,mythologie,21
3035,якоби,jacoby,88
4805,осуждать,verurteilen,34
5177,каин,kain,76
2629,тула,tula,89
7013,пудинг,pudding,61
10698,переоценка,neu bewertet,38
7566,рекомендует,empfiehlt,12
13467,разрешение,erlaubnis,14
4263,герц,hertz,82
13868,люди,menschen,7
3016,коронадо,koronado,88
11943,постоянный,dauerhaft,22
943,мандала,mandala,96
12158,дьявол,teufel,19
14245,дополнительный,zusätzlich,6
2585,боковая панель,seitenleiste,89
11025,хвостик,schwanz,28
9900,джихад,jihad,45
6899,нептуненс,neptunian,65
9869,сова,eule,37
8676,контингент,kontingent,39
10723,демонстрация,demonstration,18
9161,кип,pennen,50
6919,raptor.,raubvogel,46
5562,средний запас,mittlererwesten.,74
1335,бильбо,bilbo,96
12496,хн,xd,24
905,культивируется,kultiviert,64
3815,военные корабли,kriegsschiffe,65
1902,мусульман,moslem,83
975,подстрекать,aufstacheln,62
9811,сказки,erzählungen,30
13914,существование,sein,5
3181,мэро,mojo.,87
4360,присматривающий,schnappend,34
