ID,RUSSIAN,ARABE,INTERVAL
8542,модификации,التعديلات,39
6829,жокей,فارس السباق,61
1837,иезавель,jezebel.,93
7936,гравий,حصى,59
14075,доступ,وصول,8
2693,межстропический,intertropical.,89
9324,обременять,أوضك,48
11745,хлопок,القطن,30
975,подстрекать,يحرض,62
12324,columbus,كولومبوس,25
3550,управленческий,الإدارة,86
915,амортизация,اندفاع,97
5799,консерватизм,التحفظ,72
6792,дадли,دودلي,66
9648,обед,غداء,46
7423,анджелина,أنجلينا,62
5699,оправдано,مبرر,31
12982,изначально,في البداية,12
968,магдалина,مجدلين,89
8263,мадрас,مدراس,57
11229,плотина,سد,33
10032,по умолчанию,إفتراضي,40
5994,ликер,كحولي,68
14102,официальный,رسمي,9
4251,saxifrage.,كاسر الحجر,82
3448,мопс,سكل,81
1145,микробиология,علم الاحياء المجهري,93
8076,плата за проезд,أجرة,45
9132,эрозия,التعرية,50
2307,ув,whoops.,81
2699,кристаллический,بلوري,89
14457,развивать,يطور,10
12177,толкать,يدفع,17
10850,комплект,عدة,36
9724,кремня,فلينت,46
1762,прерывистый,على فترات متقطعة,83
8100,карт,كارت,56
14087,общий,المجموع,7
6389,гель,جل,66
4965,посредственность,الوسيط,77
1555,амиотрофический,amyotrophic.,95
8840,пунктуация,علامات ترقيم,48
4196,нейрон,الخلايا العصبية,70
257,сплоченный,متماسك,56
9384,насыпь,تال,46
5749,кастил,قشتالة,73
6364,распустить,تذوب,39
2278,кукуша,الوقواق,90
7400,арчи,ارشي,62
6469,опекан,أوبك,68
9763,озон,الأوزون,46
14365,мужчины,رجال,9
5566,кой,كوي,74
9940,жизненно важный,مهم للغاية,44
14026,согласно,حسب,9
13960,отчет,تقرير,5
13549,формат,صيغة,10
57,изголодавшийся,متضور جوعا,84
2512,дрозофила,drosophila.,90
753,апостановие,الردة,98
1328,апати,اللامبالاة,95
13920,где,أين,7
12678,buchanan.,بوكانان,22
1295,соленость,الملوحة,81
11023,акцент,تشديد,37
10863,корень,جذر,29
3441,нетрадиционный,غير تقليدي,85
4292,утомлять,طعنة,60
5062,везувиус,فيسوفيوس,77
2104,симфонический,سيمفوني,92
9208,центы,سنت,25
4230,легочный,الرئوية,82
946,blenheim.,بلينهايم,97
12556,рис,أرز,23
9137,сик,كذا,51
9241,без мужчин,لا رجال,50
4833,парраматта,parramatta.,78
11079,юго-восточный,جنوب شرق,36
10860,девственник,بكر,35
10618,тибетский,تبت,36
5358,сталкер,مترصد,70
11720,открытие,اكتشاف,26
2640,солод,شراب الشعير,88
2091,уважать,سوانك,92
5678,игровая площадка,ملعب,72
11879,воспитывать,روبية,29
10614,конфедерация,الكونفدرالية,22
6338,обороты,دورة في الدقيقة,69
9196,sioux.,سيوكس,50
14267,здание,مبنى,10
5578,богемия,بوهيميا,73
5184,fabiform,فابيشي,76
5259,безжалостный,بلا هوادة,75
5176,спальдинг,spalding.,76
11532,лакросс,لاكروس,32
8299,павильон,جناح,54
12045,локомотив,قاطرة,19
166,beltway.,بلواي,100
10783,ищу,السعي,24
6543,ville.,فيل,65
8697,бред сивой кобылы,هراء,53
10382,судьба,قدر,41
2389,некролог,نعي,83
12987,джинс,جين,18
13535,на протяжении,على مدار,13
12260,панда,الباندا,25
7888,барабан,بام.,59
12118,додгеры,دودجرز,24
7005,акустический,الصوتية,59
4992,ксенон,زينون,77
11319,алиса,أليس,34
6594,сажа,سخام,67
10718,вымпел,بانانت,38
646,chartreuse.,شارتريوس,99
11080,фантом,شبح,33
2038,ананда,أناندا,92
6449,безнравственный,شريرة,60
2550,конопля,عيدان,90
845,обстреливать,تخمة,96
795,вкусно,طيب المذاق,96
5864,инвесторы,المستثمرين,62
6989,позвоночник,العمود الفقري,64
3578,теоретик,النظرة,57
10920,взрослый,الكبار,33
3994,водораздел,مستجمعات المياه,82
5763,смещение,الإزاحة,41
5117,леса,الغابات,63
11850,случается,يحدث,11
11017,ворона,غراب أسود,26
7757,романтизм,الرومانسية,60
12963,джонни,جوني,19
10034,слезы,دموع,34
5047,редди,ريددي,77
4931,радостно,بسعادة,77
11677,текст песни,كلمات الاغنية,28
1861,zonta.,زونتا,93
3026,лечебники,المبيضات,85
3115,эгейский,إيجة,88
13008,пароль,كلمه السر,18
2735,мирон,ميرون,89
10815,частичный,جزئي,29
14382,полный,مكتمل,8
12029,запретить,يحظر,15
8294,rousseau,روسو,56
6349,такома,تاكوما,69
3408,тигрис,نهري دجلة,86
14169,записывать,سِجِلّ,7
2976,урса,أورسا,64
8065,сегменты,شرائح,33
4622,каннибализм,أكل لحوم البشر.,63
2946,козы,الماعز,45
2931,самый дальний,farthest.,88
2388,реиндуцирован,إعادة تقديم,78
3551,topeka.,توبيكا,86
9283,превосходить,التغلب على,45
3946,ублюдки,الأوباش,55
1434,бодрствующий,مستيقظ,92
12263,храм,معبد,25
12104,аравия,الجزيرة العربية,27
13597,выстрелил,اطلاق النار,12
12361,вновь,حديثا,25
3139,интимный,حميم,75
12049,кк.,ck.,28
13117,диего,دييغو,17
5319,пчелы,النحل,34
2787,телеграмма,برقية,84
2150,добраться,مشط,92
11297,кат,كات,33
4610,научился,تعلمت,79
4228,чистота,chirps,78
10178,мик,ميكان,43
12415,рассвет,فجر,24
9645,мешок,كيس,24
6018,воплощение,تجسد,48
380,алкан,كلكان,95
12620,док,doc.,22
13675,свет,خفيفة,11
14105,исполнительный,تنفيذي,18
4539,умирает,الديانات,80
7565,бенин,بنين,62
4323,абсент,الأفسنتين,81
4926,панс,بانج,77
8215,тапир,tapir.,57
12790,поражение,يهزم,10
10422,врущий,يكذب أو ملقاه,20
10193,организация,شخصية,37
9100,дзюдо,جودو,51
8456,милый,جذاب,50
12041,свежий,طازج,27
11137,вилла,فيلا,36
7147,eskimo.,إسكيمو,44
9005,олимпиада,الأولمبياد,51
12460,уилтон,ويلتون,24
5152,пренебрежительно,undergone.,76
12039,уголовное,مجرم,25
9538,janeiro.,جينيرو,48
12329,аляска,ألاسكا,25
3999,аркадиан,أركاديا,73
4757,иммунитет,حصانة,48
12921,сломанный,مكسور,19
11108,разведчик,كشاف,23
4115,juggernaut.,الطاغية,82
4191,спиннеры,المغازل,54
3804,аспирин,أسبرين,84
9562,зарплата,راتب,43
9364,с ночевкой,بين عشية وضحاها,49
3548,amoeba.,الأميبا,86
13786,иначе,غير ذلك,11
7875,очищение,تطهير,55
7993,освобожден,تحرير,59
9466,ниагара,نياجرا,48
4866,всадника,الفرسان,78
6808,abby.,أبي.,66
6153,реквизиты для входа,أوراق اعتماد,67
13445,монреаль,مونتريال,14
3284,шариат,الشريعة,87
337,рататуй,راتاتويل,100
6447,борнео,بورنيو,68
1548,коротководящий,shortwave.,95
12427,выбранный,اختيار,24
12129,усыновленный,متبنى,20
9285,откровенно,بصراحة,49
105,амрита,amrita.,100
5325,торпед,نسف,69
7404,запястье,رسغ,59
10489,крыша,سقف,37
14424,особенно,خصوصاً,11
6678,известняк,حجر الكلس,67
7894,трение,احتكاك,58
1771,стегозавр,stegosaurus.,93
1305,осциллятор,مذبذب,63
3296,караван,المنزل المتنقل,83
14041,уже,بالفعل,8
9684,круглые скобки,الأقواس,46
7015,поклонение,يعبد,59
11360,как-то,بطريقة ما,34
5558,стыка,عتيقة,74
10317,джава,جاوة,41
13652,восточный,الشرقية,12
10505,чип,رقاقة,29
6734,дамаск,دمشق,66
6106,шланг,خرطوم,67
10175,борец,هداف,32
5796,домохозяйки,ربات البيوت,72
9893,скульптура,النحت,43
9350,сахара,الصحراء,49
13201,заимствовал,اقترضت، استعارت,16
12209,honda,هوندا,26
7933,карликовый,قزمة,58
5486,исаия,إشعياء,74
9877,приставка,وحدة التحكم,34
11602,словарь,قاموس,31
917,лемма,ليمما,97
11540,взращивать,الحاضنة,31
6882,ветряная оспа,جدري,65
11860,усердие,وارن,29
2374,кекс,كاب كيك,90
8894,лох,loch.,52
11465,представление,التمثيل,30
6166,эпсом,epsom.,70
12716,техническое средство,تقني,15
5641,отработанный,وضعت,65
13450,тем не менее,مع ذلك,14
12550,пролог,مقدور,23
14515,чикаго,شيكاغو,11
5857,кошелек,كيس نقود,63
4974,системная плата,اللوحة الأم,77
3549,arthropod.,مفصل,84
3331,небезопасный,غير آمن,86
10702,бочонок,برميل,35
6433,очиститель,منظف,65
2637,вульвич,woolwich.,89
657,секвойя,سيكويا,95
11039,колония,مستعمرة,21
13328,артиллерия,سلاح المدفعية,15
