ID,RUSSIAN,SPAIN,INTERVAL
1579,разъяренный,enfurecido,88
12480,отрицательный,negativo,23
3707,темные очки,gafas de sol,84
3382,сакс,saxófono,73
5228,артрит,artritis,76
8100,карт,kart,57
536,воздержание,abstinencia,98
1946,пропущенные,acertado,71
12336,иммиграция,inmigración,22
9411,мат,estera,38
11236,несправедливо,injustamente,35
6522,пий,pius,67
2805,более жесткий,lo más duro,89
8785,миграция,migración,44
13309,удалось,administrado,9
12036,сотрудничество,cooperación,12
8893,потомак,potomac,52
10779,ось,eje,38
7112,ммм,umm,64
9592,боевик,militante,30
5636,достоинство,dignidad,73
12833,сталь,acero,20
4855,гэтсби,gatsby,78
10236,коататор,ko,41
4228,чистота,chirridos,78
816,сундук,rayo de sol,98
10264,магазины,historias,23
12129,усыновленный,adoptado,20
7936,гравий,grava,59
4553,алай,alai,80
1926,графиня,condesa,93
12759,религия,religión,20
4270,неолитич,neolítico,82
4250,сиамский,siamés,82
664,fitfy.,iffe,98
2708,архангел,arcángel,88
2692,надпочечник,suprarrenal,89
14511,оставлять,dejar,7
272,баллер,bailar,90
10710,дюжина,docena,28
5370,волатильный,volátil,67
4244,рабочее место,lugar de trabajo,82
7214,космический,cósmico,63
7284,танкер,petrolero,54
3264,пептид,péptido,85
10526,по существу,sustancialmente,19
1232,бромид,bromuro,95
7701,рег,reg,61
13600,питер,peter,12
5883,избирательный округ,distrito electoral,50
8192,раковины,serpentinas,49
6482,не в сети,desconectado,68
4350,фоны,antecedentes,17
170,бильма,beal,100
6851,йог,yogui,66
8858,гонг,gong,53
1707,огненный шар,bola de fuego,91
44,воспоминания,recuerdos,83
11752,бристоль,bristol,31
1098,сирены,sirenas,71
1133,изм,ismo,88
11816,подделка,falsificación,27
8904,elizabethan.,isabelino,52
14358,расходы,gasto,28
4924,натал,natal,78
3425,прекращение,cesación,86
9875,цыпленок,polluelo,40
4913,софокл,sófocles,78
9445,похищение,secuestro,33
8326,токсично,tóxico,46
8877,сточные воды,aguas residuales,53
10714,гейл,gail,39
6350,алоха,aloha,69
6420,ходж,hodge,69
10870,бенгальский,bengala,26
5204,миллионер,millonario,60
11110,резервный,respaldo,35
13052,вера,fe,18
9530,женева,ginebra,48
11216,прекрасный,hermosa,27
7766,издевательства,intimidación,44
4689,фей,freído,79
12806,дания,dinamarca,21
4028,избыток,abundancia,65
8208,жук,escarabajo,55
11881,денежные средства,dinero en efectivo,29
11550,воспроизведение,reproducción,28
6072,завоевано,conquistada,44
5508,явления,fenómenos,74
5960,километр,kilómetro,71
8503,гражданство,ciudadanía,55
5794,тривиум,trivio,73
11258,свинья,cerdo,29
9194,нетронутый,intacto,50
11705,исаак,isaac,31
4939,канонический,canónico,38
6859,нанимает,emplea,22
8165,крупа,cereal,56
9721,фудзи.,fuji,46
6296,стиль жизни,estilo de vida,63
13755,леос,le,11
12613,аф,afd,23
8591,шан,shan,55
2618,суматоха,escándalo,86
3604,гусеница,oruga,83
9573,кальмар,calamar,39
10977,грубый,áspero,35
10120,калибр,calibre,41
7643,оазис,oasis,61
2765,смирна,smyrna,89
12784,элементы,elementos,16
3559,оптимистичный,optimista,80
2835,конечности,extremidades,71
8357,шестнадцатый,decimosexto,56
6406,каливс,calif,69
6361,лемур,lémur,69
6592,крашество,cobarde,67
4753,гомофоб,homofóbico,79
3765,дуриан,durian,84
9779,девоншир,devonshire,46
9187,класка,clarencia,50
9361,як,yak,49
11857,устройство,dispositivo,24
8651,ноутбук,ordenador portátil,54
12141,мысли,pensamientos,11
5719,дурачок,ficticio,70
13955,высокий,alto,7
12398,весьма,equitativamente,25
10310,тайна,misterio,34
4374,слабые,más débil,81
4626,тритон,tritón,79
7661,линг,abadejo,61
14013,результаты,resultados,7
8068,племена,tribal,58
14426,требования,requisitos,6
192,ако,ako,100
9866,уитмен,whitman,45
4099,коренф,corinto,83
10555,прусский,prusiano,39
12941,расстояние,distancia,17
13056,грэм,graham,18
10970,невысокий,misericordioso,37
1603,ангар,hangar,89
10321,shoemaker.,zapatero,41
7819,люсия,lucía,60
8261,лигерный,liger,57
9037,требовательный,exigente,20
9922,миссис,señora,11
518,проглотил,tragado,61
8710,храбрость,coraje,50
8050,желе,gelatina,58
4407,эмбрион,embrionario,81
2891,затопленный,inundado,77
7379,сектора,sectores,32
4063,киллин,killeen,83
12983,билли,porra,17
779,невредимый,indemne,98
10162,трудности,dificultades,32
6989,позвоночник,espinal,65
8437,посметь,atrevimiento,48
6495,правители,gobernantes,50
1522,styx.,estigio,95
14247,сила,fuerza,8
8267,читание,chee,57
9040,множество,formación,50
13251,колокольчик,campana,15
2471,межъянга,intervilización,90
3586,аномальный,anormal,69
4429,терновый,espina,77
6584,blackcap,alondra,68
7900,локоть,codo,57
13648,обязательно,necesariamente,12
14176,смотреть,mirar,5
7346,гелий,helio,62
3475,реагирование,reaccionar,45
11972,дорожка,sendero,27
906,папирус,papiro,97
740,алгебраист,algebraist,98
13972,файл,archivo,6
11086,подразумевать,implicar,23
5725,прислушиваясь,atención,66
1039,мерзкий,improvisado,97
9671,выполнено,cumplido,37
8515,гаубиц,obutor,32
14521,кредиты,préstamos,42
6878,биотехнологии,biotecnología,65
9017,гвоздь,clavo,30
1914,неквалифицированный,no cualificado,92
13214,ирландский,irlandesa,17
8430,репутация,pollock,56
13562,месяц,mes,10
7521,зомби,zombis,25
13913,оба,ambos,8
6369,суда,palacio de justicia,69
9336,обломки,escombros,49
14415,р,riñonal,9
13639,к сожалению,desafortunadamente,12
7319,бахрома,franja,61
8516,интенсификация,intensificación,55
8771,поступки,andanzas,48
11949,канал,canal,28
6557,диспросия,disposia,68
5474,замышленник,saliente,74
5401,кривошипать,manivela,70
6600,братство,fraternidad,51
12735,полностью,enteramente,8
11662,зимбабве,zimbabue,31
9500,милосердие,misericordia,45
7148,гестапо,gestapo,64
2507,эмульсия,emulsión,89
10279,плава,plaza,42
12272,папа,papa,25
1438,пятидесятность,pentecostés,67
7263,stackstreet,callejón,63
6300,наследник,heredero,62
6729,единственное число,singular,62
12073,шпион,espiar,26
9079,любимая девушка,novia,50
11345,заправка,repostaje,32
8204,сесил,cecilio,58
12320,глория,gloria,25
6429,размещать,alojado,10
924,возместить,recorvar,53
9724,кремня,pedernal,46
9168,престол,trono,50
1384,воспламеняющийся,inflamable,91
13148,отсутствующий,desaparecido,11
6861,раза,ras,28
9915,дувр,dover,45
12203,либеральный,liberal,17
9101,фланга,flanco,44
3330,гремучий,serpiente de cascabel,86
6889,ромеро,romero,66
991,бенн,benn,91
2204,конвергент,convergente,47
13707,бостон,bostón,12
5723,кассир,cajero,70
4850,пончик,rosquilla,75
13389,вагурки,waggers,15
10610,опрашиваться,op,35
6489,смущающий,embarazoso,46
12459,ходок,caminante,24
3554,омни,omni,86
11281,перспектива,perspectiva,33
7082,йи.,yi,64
9384,насыпь,montículo,46
8176,запятая,coma,49
8283,фиброз,fibrosis,57
7356,вырожденный,degenerado,54
10400,спрингфилд,springfield,41
6106,шланг,manguera,68
1533,понтий,pontio,95
597,колонисты,colonistas,90
14139,в сравнении,comparado,11
14371,значительный,significativo,10
9690,гартфорд,hartford,47
934,распятие,crucifixión,97
2522,крыло,peluca,81
10648,оптически,óptico,35
5727,кокос,coco,52
8274,нежить,no muerto,57
455,хармалин,harmalina,100
9942,саму себя,sí misma,45
9408,оффшор,costa afuera,49
3920,коррозия,corrosión,80
4869,фрагмент,fragmento,47
11402,оздоровительно,sin anhelo,34
10879,восстановление,recuperación,37
12380,ап,ap,25
12079,сад,jardín,22
5764,никше.,nixie,73
3979,факело,torcedilla,83
5364,гулс,gules,75
8833,нервоза,nerviosía,53
13684,бить,derrotar,11
8946,пациент,paciente,38
4580,пляжхед,cabeza de playa,79
1273,драгоценный камень,piedra preciosa,88
7206,заключительная четверть,cuartos de final,63
2114,адриатики,adriático,92
1678,баттута,battuta,94
10468,предположение,suposición,35
4091,радон,radón,83
4994,powerhouse,central eléctrica,71
5088,руны,runas,40
12371,аарон,aaron,25
6016,палочки,palo,22
10344,рацион питания,dieta,40
6169,не знаю,no sé,70
3096,пунда,punta,88
4549,фруктоза,fructosa,80
4220,криминал,forense,46
147,обнищавшийся,empobrecido,99
5813,гамбия,gambia,73
7457,откат,retroceder,62
10073,унция,onz,44
9534,шина,neumático,34
14466,в розыске,buscado,5
7031,лир,lir,65
191,остента,ostentación,100
7491,межсетевой экран,firewall,62
1732,роялти,regalías,66
11257,разрушать,destruir,14
2861,тросточки,caña,57
11245,тост,tostada,34
5425,большой рог,cuerno grande,75
6734,дамаск,damasco,67
5795,вулки,cortejar,70
5007,усенет,usenet,77
2091,уважать,presumir,92
6461,неразрушающий,no constructivo,69
6105,приостановка,volver a tomar,65
9375,осьминог,pulpo,49
2215,кодек,códec,85
7322,флора,flora,62
7883,коммерчески,comercialmente,9
2870,лобковый,púbico,88
5203,в которой,donde,76
6246,бор,boro,70
12060,комикс,cómic,15
2499,гипотермия,hipotermia,90
14482,почему,por qué,7
4933,гриль,parrilla,62
2837,апостольский,apostólico,88
13573,довольно часто,con frecuencia,13
3926,карантин,cuarentena,77
6960,автострада,autopista,60
