ID,TURC,DEUTSCH,INTERVAL
12069,çekiç,hammer,31
12970,ettirmek,et.,23
13201,ödünç alınan,geliehen,20
3581,hafta içi,wochentage,69
8808,makedonyalı,mazedonisch,52
14047,üyeler,mitglieder,11
8688,biberler,pfeffer,36
10864,çıktı,ausgang,41
6003,söğüt,weide,72
13701,veri,daten,14
10175,golcü,torschütze,37
6432,floresan,fluoreszierend,69
4355,mantıksal olarak,logisch,30
13555,çift,doppelt,14
13096,kulübe,hütte,21
236,hapsız,glücklos,100
1384,yanıcı,brennbar,93
13004,sorumlu,verantwortlich,13
5842,oluk,rille,68
9427,yetiştirilen,gewachsen,53
9189,fuller,voller,55
4364,csc,ksc.,84
6734,şam,damaskus,71
5865,ünite,unitarisch,64
12202,daha sonrasında,danach,29
4894,dalgıç,taucher,69
7558,vize,visa,62
11739,kapsam,umfang,34
8195,varyantlar,varianten,45
10672,korunma,aufrechterhaltung,17
11655,düşme,fallend,14
11435,görevler,aufgaben,22
11936,beyin,gehirn,32
11760,iç mekan,innere,35
14393,yüz,gesicht,14
239,göze çarpmayan,ungeschaltet,100
13924,aykırı,gegen,9
7889,davranmak,sich verhalten,46
13786,öte yandan,andernfalls,13
2027,baltalar,untergräbt,56
10316,önbellek,zwischenspeicher,42
13253,endişe,bedenken,11
3279,orada,darin,88
5644,vals,walzer,72
2336,güneye doğru,südwärts,62
13783,bilinç bulanıklığı  konfüzyon,verwechslung,11
12966,açıklanamayan,unerklärt,23
3087,fiery,feurig,89
1623,fahiş,wildförmig,96
12246,saç,haar,30
8080,aur,hurst,62
7586,ahududu,himbeere,65
5669,cüzdan,lepra,77
13637,mahkeme,gericht,14
219,boozer,säufer,100
5370,uçucu,flüchtig,72
983,teksaslı,texaner,43
9308,ekvatoryal,äquatorial,54
7136,verimli,ergeben,42
4102,kar yağışı,schneefall,86
10242,kırsal,ländlich,47
11743,rönesans,renaissance,35
2115,hava tarihi,luftdatum,91
7875,temizlik,reinigung,60
14372,kural,regel,9
12688,yazıldığından,dinkel,15
9867,tabela,wegweiser,50
10070,yorgun,müde,30
2309,iltifat,komplimente,62
11930,dalma,tal,34
14322,görüşmeler,gespräche,5
8784,uzay aracı,raumfahrzeug,58
11356,doğru adam,echter mann,38
956,söndürmek,löschen,64
9144,tabaklar,platten,24
2875,elmadan yapılan bir içki,apfelwein,90
447,yaralanmamış,unverletzt,100
11783,temsil etmek,repräsentiert,8
12902,unutmak,vergessen,23
3466,ihraççı,aussteller,88
10437,huzurlu,friedlich,18
3142,psikoaktif,psychoaktiv,89
2755,şehvet,lust,87
13681,gönderilmiş,geschickt,14
5463,kumdan tepe,düne,69
1400,en parlak,hellste,96
5627,metoksi,methoxy.,77
3200,zarar vermek,einlustig,57
12317,madalyalar,medaillen,18
6259,yeminli,geschworen,74
10985,döndürmek,drehen,35
13128,tanıtmak,einführung,12
1168,kabartma,professionell,98
8999,vinç,kran,55
8899,öğretilen,unterrichtet,57
6930,lapa,brei,68
12855,tıbbi,medizinisch,24
11577,öne çıkan,prominent,32
11266,araya girmek,intervention,38
5947,mikronezya,mikronesien.,76
4043,basitlik,einfachheit,85
11112,griftin,greif,40
14378,birimler,einheiten,7
12424,gece yarısı,mitternacht,29
6854,çiçek hastalığı,pocken,70
3470,kaput,motorhaube,79
6359,rezervler,reservisten,70
11775,daha da kötüsü,schlechter,35
725,tekstil,textilien,67
6850,kalıba dökmek,schimmel,61
10964,harcamak,ausgeben,32
8882,vites kutusu,getriebe,57
12384,alt,sub,29
11926,kutsal kitap,bibel,33
13532,önceden,vorher,16
8150,fikstür,vorrichtung,47
625,milletvekilleri,gesetzgeber,96
5572,saygı,huldigung,77
14144,pazarlar,märkte,16
9536,dövüş,schlägerei,52
11916,dolu,belegt,29
3105,bileşen,zutat,74
10662,sürekli,ständig,44
10178,might,mick.,47
629,narsisizm,narzissmus,99
9554,biyolojik,biologisch,30
522,pamuk ağacı,wollholz,99
12194,markalaşma,branding,21
10970,misc,verschiedenes,41
8852,maymunlar,affen,27
13869,çok,solch,5
11769,sec,seek,35
9520,arayış,suche,51
13581,hintli,indisch,14
11892,sözleşmeler,konventionen,16
14264,gerekli,erforderlich,6
2565,kanopik,canopisch,92
13880,birçok,viele,6
12188,çıkıntı,grat,31
13563,inşa edilmiş,gebaut,16
11594,seyahat,reise,33
242,reaktif,reagieren,39
3932,telaffuz,aussprechen,43
12427,seçilmiş,gewählt,29
9434,köpek yavrusu,hündchen,50
2106,muhafızlar,gardisten,94
12148,tanımak,wusste,32
12008,rulman,lager,14
3636,sulama,bewässerung,86
14518,teslim olmak,ertrag,42
10307,poe,piepen,46
7967,bilinç,bewusstsein,60
3492,arpa,gerade noch,88
4735,paçavra,lappen,69
6971,bulgul etmek,bulger,69
2658,halkoylaması,volksabstimmung,91
9029,sibirya,sibirisch,56
14225,ana,hauptsächlich,9
1983,çıngırak,rutter,95
11552,logolar,logos,12
4112,en ufak,geringfügig,85
11675,kuzeybatı,nordwesten.,36
10841,şarap,wein,41
5995,fıstık,pistazie,75
2437,topaklı,klumpig,93
12955,yahudi,jüdisch,23
12367,delilik,wahnsinn,24
3227,bencil,egoistisch,86
10390,selamlar,schöne grüße,38
7861,antik,antiquität,55
3358,idrar,urin-,88
4730,yalvarmak,plädiert,62
14421,şey,ding,9
626,omurgasız,wirbellos,99
4118,kuğu,schwäne,46
6273,telafi etmek,ausgleichen.,70
13950,kullanma,verwendung,5
8500,edepsiz,böse,59
5092,nişancı,shopper,80
1213,problemsiz,grundlos,98
10013,kaprisli,launisch,49
4144,en geniş,breitend,85
2687,mutfakla ilgili,kulinarisch,92
3589,motosikletler,motorräder,30
13934,daha sonra,dann,6
9345,ödev,hausaufgaben,54
2931,en uzak,am weitesten,90
11911,bulut,wolke,30
14458,düşünce,gedanke,13
14192,kabul,vereinbart,13
3197,sağlık hizmeti,gesundheitswesen,89
9610,yorumlanmış,interpretiert,22
11647,havva,vorabend,36
5590,bozuk,verwöhnt,55
10524,küp,würfel,42
7974,arrowhead,pfeilspitze,63
2968,çalkalama,agitation,72
11131,borç vermek,abtau,40
14190,herhangi biri,entweder,9
2816,speknoloji,splanchnologie,91
12009,röportaj yapmak,interview,26
14066,katma,hinzugefügt,6
2033,alışkın,gewohnt,92
376,psödbistance,pseudowissenschaften,100
3198,fiiller,verben,56
4045,hoşnutsuz,unzufriedenheit,82
12074,senaryo,skript,30
443,güneybaharda,südwestlich.,99
13678,kurulmuş,etabliert,12
12026,kurtarmak,rettung,29
4742,utanmış,beschämt,81
12050,dolandırmak,bock,30
7428,vaftiz,taufe,65
6369,adliye,gerichtsgebäude,73
12827,koreli,koreanisch,24
7434,aksan,akzent,59
13862,yıllar,jahre,7
1016,başını sallamak,nicken,92
9594,inek öğrenci,nerd,48
3291,sakıncalı,störsicher,88
1053,çözünürlük,löslichkeit,73
13520,sayısız,zahlreiche,14
2574,maaş bordrosu,lohn-und gehaltsabrechnung,90
5013,abonelik,abonnement,68
11150,saklamak,verstecken,31
12251,kutsal,heilig,30
1561,hermitage,einsiedelei,96
6229,kahramanlık,heroisch,63
11066,rastgele,nach dem zufallsprinzip,41
3444,nüks,nuke,82
2526,haşiyik,hassisch,89
5550,laver,gravierlich,78
14017,işletme,betriebs,7
14440,kitap,buch,12
2865,angelica,engelwurz,90
13636,etiketli,tagged.,8
10485,boyutlu,dimensional,45
11997,altta bırakmak,sog,33
4440,el değmemiş,unberührt,68
14132,ek,zusatz,7
14011,sağlamak,bieten,6
3171,sakat,verkrüppelt,77
2645,otokrasi,autokratie,92
11831,temel olarak,grundsätzlich gilt,18
12568,çevrim,kreislauf,21
3543,ruff,halskrause,85
14170,kabul edilmiş,erhalten,6
9026,duruş,haltung,56
13160,küresel,global,19
5525,geri çekilme,rückzug,37
11012,kuzeybatı doğru,nordwesten,41
7705,yerleşimciler,siedler,61
6147,tazminat,reparationen,70
2096,ünlem,ausruf,92
8811,karaciğer,leber,58
1265,doksanlar,neunziger jahre,57
8214,nöbet,krampfanfall,59
4001,yaldızlı,vergoldet,86
7260,testis,hoden,65
5684,demirsiz,verankerung,77
12823,yaratıcı,kreativ,24
10294,evli,verheiratet,41
13115,mısır,ägypten,21
14507,merkez,center,12
5387,benzen,benzol,78
13183,konuşlandırılmış,eingesetzt,16
7497,gönüllü,freiwillig,66
7913,teller,saiten,34
4439,devlet adamı,staatsmann,83
7730,arsızlık,vermittler,60
2668,düzenleyici,regulatorisch,92
14121,yapımı,herstellung,5
12935,duke,herzog,23
11519,flaş,blitz,34
2909,büfe,schrank,90
3621,yeraltı suyu,grundwasser,88
12803,demiryolu,eisenbahn,23
9530,cenevre,genf,53
3440,büyük usta,großmeister,88
7675,kaşındırıcı,missbilligt,60
3859,hayatta kalmak,überlebt,27
12166,yanlış beyan,falsch verpelte,27
5754,palsi,lähmung,76
6288,merak,neugier,72
10546,yatak,bett,42
5118,conner,bekämpfe,79
12682,satıldı,verkauft,27
9573,kalamar,tintenfisch,44
7051,yatkın,anfällig,69
4138,yüce,allmächtig,85
6104,yetkisiz,nicht autorisiert,75
8826,wb,wab.,58
1304,ağaç işleme,holzbearbeitung,88
2569,jüri üyeleri,juroren,78
6565,gülen,smiley,72
2559,hidroklorik,hydrochlor,92
9317,ceres,zerse,54
10207,ceketler,jacken,39
5631,okunabilirlik,lesbarkeit,58
10743,dilbilimci,linguist,36
3791,sarsılmış,erschüttert,87
14513,notlar,anmerkungen,7
6167,brik,brigg,74
2861,tüfek,canes.,61
6478,pir,pyr,73
13662,kayıp,verlust,12
2435,asidör,acidurie,93
5537,yatak odası,schlafzimmer,75
11416,geçit töreni,parade,36
2728,morello,sauerkirsche,91
12615,yardımcısı,vize,27
6294,baş kahraman,protagonist,67
1353,örgü örmek,stricken,84
4951,cami,moscheen,41
7189,yat limanı,yachthafen,68
5836,ispinoz,fink,72
5869,reyhan,basilikum,76
1441,aramaiç,aramäisch,96
14390,kuvvetler,kräfte,9
5085,brendi,brandy,80
3668,şüpheci,skepsis,60
10543,anlaşıldı,verstanden,45
10336,en küçük,kleinst,46
13541,sovyet,sowjetisch,15
13190,nüfus,population,18
4594,üretken,produktiv,82
10067,gazeteciler,journalisten,33
7407,depo,lagerhaus,62
13895,aşağı,runter,11
8544,ahenkli,weller,60
2094,gliserol,glycerin,94
7557,iyi geceler,gute nacht,66
6268,kafese koymak,miauen,71
5773,vergilendirme,besteuerung,76
11946,ifade edilmiş,ausgedrückt,18
9032,tekel,monopol,55
7328,memnuniyet,zufriedenheit,67
13395,renk,farbe,15
8557,inek,kappe,60
11666,çalınması,diebstahl,36
7747,kederli,kulmination,45
4447,sürünme,schleichen,72
3057,cardstock,kakungsstock,90
2628,yarık,gespalten,90
6297,tabloid,bouleloid,69
10019,kabin,kabot,49
1333,nevermore,nimmermehr,97
5028,tescilli,proprietär,81
10813,viyana,wien,42
13771,hemen hemen,schon fast,13
6600,kardeşlik,brüderlichkeit,56
7026,envanter,inventar,66
6689,kılık değiştirmek,verkleidung,51
13301,baskı yapmak,druck,19
13927,hafta,woche,10
6793,milliyetçiler,nationalisten,42
8471,punter,glücksspieler,51
12133,perşembe günü,donnerstag,32
7885,kavisli,gebogen,41
7491,güvenlik duvarı,firewall,66
13842,yıl,jahr,7
971,jingle,klimpern,92
9114,kullanılmayan,ungebraucht,52
7955,çukur yapmak,deux.,63
9149,basmış,geritten,56
6696,desteklenmeyen,nicht unterstützt,69
9748,kafes,käfig,49
4313,hawker,hausierer,84
7925,boylam,längengrad,63
2434,teklif sahibi,bieter,88
9283,aşmak,überwinden,50
12838,yaklaşmak,sich nähern,19
13371,dağ,berg,15
14382,tamamlamak,vollständig,10
5016,zehirli kimse,antichrist,79
90,amfizem,emphysem,100
5791,kablolu,verdrahtet,36
6825,yirmiler,zwanziger jahre,16
13177,anket,umfrage,17
9304,somon,lachs,54
10386,özgür adam,freeman,46
12798,muhalefet,opposition,21
12873,kağıt,papier,22
11479,yasama,legislative,34
13781,zafer,sieg,12
14244,araç,bedeutet,10
11650,taşıma,tragen,13
9025,lokma,beissen,41
4280,sincaplar,chipmunks.,64
3213,dolgu,füllstoff,85
14097,toplantı,treffen,12
11253,si,siehe,38
6356,mum,kerze,66
9344,çim,rasen,53
3431,şahin göz,falkenauge,88
5068,aşağı çek,pulldown.,81
8028,fag,kippe,57
11045,savundu,argumentiert,24
1442,trident,dreizack,93
12032,korix,cornix.,33
9506,yer çekimi,schwere,53
490,civ,zivil,99
10016,ölümlü,sterblich,38
2350,fırçalama,bürsten,52
7151,değersiz,var,68
14139,karşılaştırıldığında,verglichen,13
4192,habit,habeas,85
9470,yalıtılmış,isoliert,45
1075,tot,knirps,82
5987,filigran,wasserzeichen,69
4713,yontmak,chipper,82
2001,bayılma,ohnmächtig,72
926,bıkkın,britten,98
9301,pudra,pulver,50
4417,yeniden dağıtmak,umverteilung.,83
13044,önem,bedeutung,12
14102,resmi,offiziell,11
8365,çürümek,verfall,56
3899,açgözlülük,gier,86
12819,farz etmek,davon ausgehen,17
6648,sınır çizgisi,grenze,71
11750,mısırlı,ägyptisch,33
1126,kandırmak,bannister,98
12036,işbirliği,zusammenarbeit,15
3619,yahuda,juda,88
13685,iddia,beanspruchen,11
11819,küme düşürülmüş,zurückgestrahlt,29
10479,etiyopyalı,äthiopisch,44
7022,orkestra şefi,dirigent,66
4652,bogey,kobold,71
12945,sınıflandırma,einstufung,19
7969,korkutucu,unheimlich,63
13844,iki,zwei,8
13738,jim,jammer,14
36,demokratik olmayan,undemokratisch,100
12250,yapraklı,belaubt,31
1589,sesli harf,vokal,78
2560,playhouse,spielhaus,92
8001,karartmak,verhandeln,62
8487,buzul,gletscher,56
6305,sprey,sprühen,62
8154,raf,gestell,47
7345,dayanışma,solidarität,67
5320,topak,topper,68
12051,zemin,boden,28
14278,fatura,rechnung,12
3119,priz,steckdose,80
234,sırıtış,grinsen,93
11613,yosun,moos,36
7957,tıknaz,klobig,63
13935,sayı,nummer,8
4002,manhunt,fahndung,85
2267,aşınmış,erodiert,85
12691,arkadaş canlısı,freundlich,26
1062,çevrecilik,umweltschutz,38
11095,yurtdışında,übersee-,40
13083,berabere,zeichnen,18
12369,elma,apfel,28
14359,-den,bei,5
13122,yıldızlar,sterne,11
8785,göç,migration,49
7463,clive,klatschen,66
4164,lâhana salatası,krautsalat,85
4684,stoklamak,palisade,78
952,fırtına,bö,92
9965,neyse ki,glücklicherweise,35
4360,yapışma,schnappend,38
14339,dikkate alınan,berücksichtigt,5
7886,aşılanmış,übertroffen,42
7498,endüstri,indus,66
6011,cırtlak,bodensatz,75
14108,yatırım,investition,32
10972,güçlendirme,stärkung,22
11540,gayretlendirmek,fördern,36
11410,arıza,fehler,35
692,kâfir,unglück,82
2846,goofy,doof,90
13929,yol,weg,8
13891,yapmak,machen,5
6777,keten,leinen-,71
11468,kamış,stange,37
2351,karaağaç,ulme,86
5772,ayıkla,extrakt,41
9199,yıldız işareti,sternchen,53
6807,orfik,orphic.,70
5630,dikkat çekici,bemerkenswert,29
4093,hollandalı,holländer,86
3208,enerjik,energetisch,86
11420,turta,kuchen,37
9082,kızarmış,gebraten,42
9177,çilek,erdbeere,54
9527,ayrılma,trennung,16
8373,amber,bernstein,61
6240,küresel konumlama sistemi,geographisches positionierungs system,18
12335,ace,as,27
14149,bekar,einzel,10
2593,iğrenç,unausstehlich,89
4956,beygir gücü,porzent,81
10595,pırıltı,pil,44
10978,tatlı,süss,40
14080,özellikler,merkmale,12
60,yükleme yükü,nutzlast,98
1726,anında,unmittelbar,83
5258,hevesli,enthusiastisch,44
14084,taşınmak,bewegen,10
654,roble,krümel,87
9784,vanilik,nichtigkeit,50
9349,sicilya,sizilien,54
10355,stres,betonen,40
10842,tahliye,evakuierung,28
371,trapez,trapezförmig,98
3777,seyrek,spärlich,72
11331,emici,insignien,38
1756,sınıf arkadaşları,klassenkameraden,86
2637,yıpranmak,wollwich,92
1191,inatçılık,inhalation,77
14326,subay,offizier,12
8177,ev halkı,haushalt,54
5972,atmak,waschbecken,56
11771,tanınan,anerkannt,6
9757,gemide,an bord,51
3230,giysiler,kleider,65
2716,şantaj,bestechung,86
10469,kanallar,kanäle,19
12770,neşeli,freudig,25
12778,ihlal etmek,verletzen,7
1314,yetersiz beslenme,unterernährung,97
5559,varoluşçuluk,existentialismus,73
10150,kaykay yapmak,skateboarding,35
7833,yanlış,mis,28
664,iffy,zweifelhaft,99
13610,kelime,wort,11
11180,genişlik,breite,39
9049,göğüs,truhe,55
13039,yaklaşık olarak,etwa,21
2927,pireneler,pyrenäen,90
10981,konsantrasyon,konzentration,30
4452,sinemacılık,kinematographierer.,68
280,boji,drehgestell,93
10932,üçgen,dreieck,39
10223,gilgiler,giles.,47
6439,pow,pauschal,59
6090,ayak izi,fußabdruck,71
1136,kırkayak,tausendfüßler,97
5296,yavrulamak,wurf,68
1798,baştan çıkarma,verführung,91
11442,birebir aynı,identisch,25
11226,sabitleme,festsetzung,11
10328,düzenlemeler,arrangements,24
9057,sıkıcı,langweilig,38
13442,süresiz olarak,unbegrenzt,16
11422,satranç,schach,38
5908,diş hekimliği,zahnheilkunde,76
8897,keyfi,willkürlich,57
10783,arayan,suchend,29
3540,ferman,edikt,85
7966,serçe,spatz,62
13666,krallık,königreich,14
8994,kaz,gans,57
12886,etkileri,auswirkungen,12
13693,aşk,liebe,13
13835,dsö,who,7
5904,kaldırma,levitation,74
13307,yazmak,schrieb,19
12255,kıta,kontinental,31
5720,modlar,modi,38
1461,zamk,kleber,96
7798,pay,einatz,52
5849,mezzen,zwischenstock,74
12234,yavaş,schleppend,27
8677,otizm,autismus,59
186,moğol,mogul,96
3742,moğolca,mongolisch,86
1603,hangar,halle,92
10452,kalkış,abfahrt,43
11316,omuz,schulter,35
5989,bar,barrel,62
12408,engellemek,abhalten,29
12271,dağılmış,aufgelöst,29
12436,rahatlama,erleichterung,29
8601,dadı,däne,55
10769,yolcu,passagier,32
2959,hobiler,hobbys,62
8645,barınak,schutz,49
13384,kesmek,schneiden,16
10839,dedin,det.,42
316,konserve,erkundung,100
10512,kilitli,gesperrt,31
9112,koni,kegel,54
12450,ördek,ente,24
11580,victor,sieger,35
10677,geyik,hirsch,44
12314,günlük,täglich,30
10741,toplanmış,versammelten,29
108,itfaiyeci,feuerwehrmann,100
10628,öğretme,lehren,34
3810,vapur,dampfschiff,86
4541,spor salonu,gymnasium,81
3284,şeriat,scharia,88
13931,durum,zustand,7
875,önsöz,vorwort,93
12336,göçmenlik,einwanderung,26
6757,iftira,verleumdung,58
4227,kelepçeler,clamschells.,84
12965,kuyruklu yıldız,komet,23
6169,dunno,keine ahnung,74
3606,clem,klemer,88
11740,devamlı,konstante,35
12959,değer,wert,20
2501,çok fazla,overdrive,92
1895,numara,num.,95
4692,tost makinası,toaster,80
8888,şeker hastalığı,diabetes,54
4715,hamstring,lähmen,82
12089,anlaşmak,kompromiss,23
7076,havlamak,rinde,62
2078,azotlu,literös,94
1705,ute,che,96
11726,suriye,syrien,35
13216,yabanmersini,wasn,20
632,belirlenmiş,gekünstelt,97
8992,tahrikli,angetrieben,44
804,gazyağı,kerosin,99
13320,kesin,sicher,19
8377,duygusallık,gefühl,50
13887,arasında,zwischen,9
11027,üyelik,mitgliedschaft,40
13278,patlamak,klopfen,18
14450,vurmak,schlag,10
13715,smith,schmied,14
9128,bayt,bytes,49
5506,kararsızlık,instabilität,77
4274,oksidaz,oxidase,84
11543,gökkuşağı,regenbogen,36
3373,yürürlükten kaldırmak,aufhebung,77
5679,hardal,senf,76
13648,mutlaka,notwendig,15
14267,bina,gebäude,12
14243,tamamlandı,erledigt,11
4806,doldurulmuş,ausgestopft,72
11421,koşullar,umstände,36
11383,bolca,eine menge,38
7585,gergedan,nashorn,65
1487,perforasyon,zähnung,76
11463,cephanelik,arsenal,35
12040,telkin,anregung,11
14226,özgür,frei,6
3258,spurier,spurhaft,89
4403,naip,regent,39
11471,satmak,verkaufen,25
11462,kubbe,kuppel,37
11254,paraşüt,fallschirm,38
1748,yidiş,jiddisch,95
8442,olgunlaşmamış,unreif,58
5322,sarışın,blond,66
8576,minnettar,dankbar,54
8631,kuzu,lamm,56
3588,gradyan,gradient,81
1531,burjuvazi,bourgeoisie,96
11198,cenaze,beerdigung,38
4048,nutshell,nussschale,86
12816,yakalanan,gefangen,17
231,kavız,chaldean,100
9055,fırtınalı,gewitter,46
4847,benzetme,gleichnis,82
2781,alkış,beifall,91
5394,mantıksız,unlogisch,77
6997,zayıf,schwächer,69
14106,seviyesi,ebene,12
6322,şizofreni,schizophrenie,74
8661,navlun,fracht,58
8192,flamalar,streamer,53
13772,yeşil,grün,13
5519,katipler,angestellte,62
1267,biriktirmek,akkumulieren,49
7395,sörf yapmak,surfen,51
7517,merkezler,zentren,19
6067,rüzgarlı,windig,75
5628,sirke,nit.,76
11518,bülten,newsletter,37
9083,gökdelen,wolkenkratzer,52
6760,çevresel,peripher,64
12953,geçersiz kılmak,überschreiben,23
4427,anlatmak,erzählen,66
523,gabler,giebel,78
2472,yan yan,seitwärts,92
4094,ufacık,wiener,83
14163,araştırma,forschung,12
7165,alışılmış,üblich,68
13463,z,z.,17
8428,kuir,queber,60
995,dedelemek,note,98
4454,buharlaşma,verdunstung,68
11866,meslek,besetzung,31
10034,göz yaşları,tränen,38
9023,daha yeni,neuer,57
6440,gevezelik,plappern,72
14197,bitki,anlage,18
5748,kübizm,kubismus,77
14021,ulusal,national,8
6813,aç,hungrig,70
10539,doktrin,lehre,43
4038,arya,arie,72
2462,retik,rhetorisch,63
5939,yedi kat,siebenfach,76
1852,atlaslar,atlanten,95
4065,peroksit,peroxid,84
5041,mizaç,temperament,74
4458,japon kağıt katlama sanatı,origami,83
8605,kesir,fraktion,49
8019,sulh,pax,62
6710,hamile,schwanger,71
12076,yengeç burcu,krebs,32
6025,tek taraflı,einseitig,59
9588,aynı şekilde,gleichfalls,52
1006,hasır,haschisch,98
12075,gerçeklik,wirklichkeit,32
4281,tanıklık etmek,bezeugen,62
9027,çamur,dreck,56
418,sher,sitze,100
1822,taşlar,stile,93
12310,çocuk büyütmek,erhebt euch,24
5895,savunucu,verfolgt,46
12400,temiz,reinigen,23
28,kırınım,beugung,100
12490,daha büyük,vergrößern,28
10527,derhal,sofort,45
6459,pas  paslanma,rost,69
3229,sırtlan,hyäne,89
8455,etnik köken,ethnische zugehörigkeit,29
8255,refah,wohlfahrt,62
14328,neden olmuş,led,12
14219,doğu,ost,11
6487,garner,karneriert,51
13972,dosya,datei,6
8569,sürüklenme,drift,38
6419,doruk,höhepunkt,70
13057,incelik,inc.,22
14130,sağlayan,bietet,6
1480,bipartizan,zweipartisaner,96
844,koparmak,schnappelnd,77
