ID,TURC,PORTUGAIS,INTERVAL
3954,satirsel,satírico,59
9601,kesişme,interseção,47
102,baskı yapımı,impressão de impressão,100
13271,röle,retransmissão,19
10893,ermenistan,armênia,42
8455,etnik köken,etnia,29
13250,düzenli olarak,diddly.,20
4422,aciz,incapaz,83
3348,tezgâh,tear,70
11040,gasp,galês,41
1708,coveted,cobiçado,93
7335,yaşlı,idoso,68
13040,kıdemli,senior,21
2694,çaydanlık,bule,92
6696,desteklenmeyen,sem suporte,70
11194,türler,espécies,40
13589,katılıyorum,concordar,12
10828,koka,coca,43
11637,tamamen,verdadeiramente,37
12495,gemi,barco,21
7004,ballpark,estádio,61
12985,evvel,atrás,23
3660,normalleşme,normalização,17
14228,makine,máquina,11
9056,mozambik,moçambique,57
10721,sandalye,cadeira,38
12510,kalem,item,22
9231,cinsiyet,gênero sexual,55
10692,halka açık,publicamente,44
7611,başıbozuk,desencadeado.,62
12378,onur,honra,23
13826,olmuştur,estive,5
7914,güle güle,adeus,63
2671,avrasya,eurásia,92
9778,kumarhane,cassino.,48
4479,sportmenlik,sportsmanship,84
13257,dikkatlice,com cuidado,8
12093,ukrayna,ucrânia,33
4894,dalgıç,mergulhador,69
10990,gunes isigi,brilho do sol,42
12950,cuma,sexta-feira,23
9427,yetiştirilen,crescido,54
6867,küçümsemek,desdém,69
8595,dahi,gênio,60
299,paketlenmiş,empacotado,80
10792,sevilen,amado,43
9678,istikrar,estabilidade,38
13364,özür dilemek,desculpar-se,6
9788,sabah kahvaltısı,café da manhã,50
2838,umutsuz,sem esperança,89
2378,bileklik,pulseira,88
11599,akran,par,35
8800,avcı,locutor de rádio,16
4140,bedevi,beduíno,81
5723,anlatan kimse,caixa,75
8243,affetmek,perdoar,55
12325,ekstratropik,extratropical.,30
11380,dikey,vertical,35
692,kâfir,infiéis,83
5162,abone,assinante,58
1149,tavla,gamão,98
10897,çoban,pastor,42
6079,izinsiz,não permitido,70
11858,yükseklik,alturas,27
2309,iltifat,elogios,62
8998,güvenilmez,não confiável,56
14116,haziran,junho,6
3657,yeniden başlama,retomada,87
10028,oylama,votação,41
9327,dublajlı,apelidado,46
9858,sandviç,sanduíche,49
10511,sıvı,líquido,41
13130,sekizinci,oitavo,21
8417,saymamak,desprezo,54
3355,auspices,auspícios.,88
14028,uzun,longo,10
3998,sisli,misty.,86
6194,uğramak,submeter-se a,53
10659,prömiyerlik,premiership,44
11029,feshetmek,defunto,41
9057,sıkıcı,tedioso,38
10729,anlatı,narrativa,43
10991,hilekâr,hart.,42
12673,komplo,conspiração,27
11729,teslim edilmiş,entregue,29
2855,dikkatsiz,descuidado,87
14429,fiyatlı,preço,22
1816,yoğurt,iogurte,95
7645,diriliş,ressurreição,57
13881,kullanılmış,usado,5
12818,kuzeydoğu,nordeste,25
10935,meşe,carvalho,38
12541,hafta sonu,fim de semana,27
11254,paraşüt,pára-quedas,38
2908,yenidoğan,neonatal,90
10463,yeniden düzenlenmiş,realocado,46
14179,kazanç,ganhos,17
4990,çeneler,mandíbulas,63
8246,korkak,funky,62
1387,içi,intra,97
7314,galin,malkin.,68
3528,avokado,abacate,86
14465,dernek,associação,12
1772,aseksüel,assexual,88
1204,şeker kamışı,cana de açúcar,98
13194,ah,oh,20
8158,sızmak,lixiviar,62
512,ive,ile.,99
14497,okumak,ler,6
10143,aristo,aristóteles,48
8688,biberler,peppers.,37
9987,marka,marca comercial,47
8845,ressam,pintor,56
12933,cennet,refúgio,24
10799,özellikleri,propriedades.,23
3284,şeriat,sharia.,89
4516,misif etmek,desajustes,83
3727,durgun su,ainda água,88
11023,vurgu,ênfase,42
7530,yararlı,benéfico,65
10348,küçük,mesquinho,47
4800,maruz kalma,expondo,40
7372,semptomlar,sintomas,63
8700,mermiack,merragem,59
556,geri sıçrama,se recuperar,99
12194,markalaşma,branding.,21
10159,eğitimci,treinador,42
12396,grafikler,gráficos,16
12686,derli toplu,limpo,26
8123,balta,machado,57
7018,hacklemek,hacking.,42
13281,öncelik,primário,19
2468,fatura,fated.,43
12445,hanedan,dinastia,29
10706,güverte,área coberta,43
7373,gizlilik,privada,67
5587,kusma,vômito,73
14153,ölçek,teste,5
13827,istemek,seria,5
13579,kore,coréia,16
8015,haham,rabino,62
729,coşkulu,cussing.,96
10016,ölümlü,mortal,39
960,tedbir,entente,98
1506,aegis,égide,96
12642,eğlence,entretenimento,23
8519,patlayan,explodindo,38
14347,çaba,esforço,7
13992,temelli,baseado,10
13239,brezilya,brasil,20
13266,yunan,grego,18
12022,reddedildi,negado,26
12548,öldürme,matando,12
11339,kısalık,brevidade,39
14009,verim,desempenho,12
1727,çentikli,penned,45
3822,nakışlı,bordado,85
5954,ebebiler,ebbets.,76
10107,kabile,tribos.,35
14259,yönetim,administração,7
11045,savundu,argumentado,24
12475,füze,míssil,25
3878,i̇ngiliz,inglês,87
11841,konser,show,32
11073,ok,flecha,37
10411,ahlaksız,moral,36
22,ruj,batom,100
6396,öncül,premissa,55
11460,kırk,quarenta,37
4398,danışman,assessores.,64
4007,perişan,devastado,81
1374,burjuva,burguês,97
14170,kabul edilmiş,recebido,6
9199,yıldız işareti,asterisco,54
6365,mersin,murta,74
12551,noel,natal,28
3901,tokmak,tock.,87
12130,trafik,tráfego,32
9241,nominal,nomen.,55
3539,tifo,tifóide,88
5483,çinçilla,chinchila,79
14187,devam etmek,continuar,5
3400,kaslar,músculos.,40
1104,itici,resistido,98
7936,çakıl,cascalho,63
13387,süvari,cavalaria,18
6224,hamamböceği,barata,75
12284,ilmi,científico,30
12880,aslında,na verdade,24
6971,bulgul etmek,bulger,70
11913,çiftlik,fazenda,29
5971,veda,até a próxima,75
8464,tekerlekli sandalye,cadeira de rodas,60
12402,çekim,filmagem,24
3496,geriye dönük,retroativamente.,80
14108,yatırım,investimento,33
11577,öne çıkan,proeminente,33
3550,yönetimsel,gerencial,88
9533,kesişen,intercontinental,53
8935,deniz anası,medusa,58
6506,vasıtasıyla,através do qual,73
11150,saklamak,ocultar,31
3439,alçakça,frívolo,86
13994,günler,dias,7
804,gazyağı,querosene,99
2125,banshee,alma penada,88
12436,rahatlama,alívio,29
9628,dikkate değer,digno de nota,52
9268,rastlamak,encontro,33
12511,yön,direção,13
1557,ışınlayıcı,beamer.,96
6272,çekirge,gafanhoto,72
7071,ciddiyet,sério,69
12697,görev,tarefa,18
13573,sıklıkla,muitas vezes,16
12048,kurt,lobo,33
3830,iğneleme,needham.,87
4227,kelepçeler,clamshells.,85
13024,donanma,marinha,22
2797,psişik,psíquico,89
11190,korsanlık,pirataria,40
13535,boyunca,ao longo,16
4543,tarifeler,tarifas,62
12090,liderlik,liderança,33
3492,arpa,cevada,88
11768,i̇brahim,abraão,36
7384,asker,cadete,52
2312,vurma,batendo,37
11126,sinsi,sorrateira,41
10446,savaş alanı,campo de batalha,45
12908,yara izi,cicatriz,24
14379,taraf,lado,12
10518,norveççe,norueguês,45
10955,devre dışı bırakılmış,desativado,39
13743,arka,atras do,14
1672,kıbrıslı,cipriota.,92
13254,asya,asiático,20
4822,alderman,vereador,82
6052,punik,punitivo,76
10228,rahat,confortável,35
11149,tehlikeli,perigoso,24
6055,barrow,carrinho,75
11067,en güçlü,mais forte,41
7183,papatya,margarida,68
12995,bulvar,avenida,23
13106,küçük kapı,wickets.,17
9075,aktif olmayan,inativo,53
2212,kısaltılmış,abreviado,89
7006,asil,acilo.,70
11065,plüton,plutão,41
13604,spor dalları,esportes,12
14084,taşınmak,mover,9
6986,hapsedilmiş,preso,51
10975,saçmalık,porcaria,41
300,yeniden tanımlamak,redefinição,98
9374,türkler,turcos,46
13005,ilaç vermek,medicamento,20
7901,marslı,marciano,62
14408,figürler,figuras,14
6825,yirmiler,twenties.,16
13872,çünkü,porque,8
9194,bozulmamış,intacto,56
9430,heyecan verici,excitante,38
5486,isaiyah,isaías,79
13243,pazar,domingo,20
254,permütasyonlar,permutações.,86
2175,tanımsız,indefinido,93
11124,izlenim,impressão,26
12623,noel baba,papai noel,27
10533,arayüz,interface,43
2761,nefretsiz,indeeless,91
10912,i̇branice,hebraico,41
9445,kaçırma,seqüestro,38
9875,civciv,pintainho,45
11606,oksijen,oxigênio,37
10316,önbellek,cache,42
12517,işten çıkarmak,despedido,12
10774,eklenti,extensão,25
6619,kabiliyet,recrutamento,64
6767,görgü tanığı,testemunha ocular,62
8254,keman,violino,62
7379,sektörler,setores,37
12992,şemalar,diagramas,21
5473,eşitsizlik,desigualdade,73
13144,i̇skender,alexander.,21
72,övünme,gabando-se,61
1528,mesane,bexiga,96
12781,oturum  toplantı  celse,sessão,22
14189,anahtar,chave,13
2881,juba,júba.,91
5896,deniz kıyısı,beira-mar,77
6401,kürdistan,curdistão,74
4433,hailed,saudado,19
7147,eskimo,esquimó,49
7446,bebeğim,babbage.,67
2462,retik,retórico,63
14260,işlevler,funções,25
7946,toptan,atacado,63
9014,aydınlatılmış,aceso,56
10459,epik,épico,46
174,emaye,esmalte,98
2073,dezenfekte etme,desinformação,94
5708,durum komedisi,sitcom.,72
5671,syli,syed.,78
11892,sözleşmeler,convenções,16
12345,kısım,parte,12
11180,genişlik,largura,40
12220,yerleşmiş,assentou,26
5323,kafiye,rima,66
8622,kulaklar,ouvidos,40
6115,drastesel olarak,drasticamente,58
4764,saç kesimi,corte de cabelo,81
14237,bilinen,conhecido,11
10067,gazeteciler,jornalistas,34
12420,birileri,alguém,30
10810,kurban etmek,sacrifício,42
12999,bilinmeyen,desconhecido,23
13495,dinlenmek,descanso,16
8707,varyasyon,variação,45
3019,deterjan,detergente,89
14337,sahip,tendo,5
6717,alkışlanmış,aclamado,59
460,bağımlılık yapan,viciante,28
11762,kapüşon,capuz,34
13773,ihtisas,domínio,13
7591,kalabalık,lotado,22
10363,ikili,binário,46
12267,nefret,odiar,28
13388,nick,usuario,18
10304,rozet,distintivo,43
6984,müdahale etmek,interferir,42
12982,ilk olarak,inicialmente,14
1478,tuzlu su,água salgada,96
1310,mahrum etmek,privar,71
6438,checker,verificador,56
12013,telaş,walkie.,33
195,derecik,dingle.,100
14418,gösterişli,mostrou,8
7489,vurgulayan,enfatizado,51
6032,gösterilen,assinada,49
9426,uzmanlık,perícia,54
2109,genişletmek,ampliar,64
10469,kanallar,canais,19
10940,kret,crista,40
11353,belçikalı,belga,38
7026,envanter,inventário,67
5706,iç çekmek,suspirar,75
4113,tentis,tendencioso,85
11973,nank,nancy,34
4885,damıtma,destilação,72
448,filika,bote salva vidas,97
8047,fraksiyonlar,facções,49
6147,tazminat,reparações,71
11093,top,canhão,38
12158,şeytan,diabo,23
2089,davetsiz,não envolvido,94
9978,vurgulamak,destaques,26
5439,kargaşa,turbulência,78
13659,çözüm,resolução,14
347,postacı,carteiro,100
6713,mutsuz,infeliz,70
11047,libya,líbia,41
9681,venedik,veneza,52
12037,şapşal,boba,29
6127,revizyon,revisão,65
6090,ayak izi,pegada,72
12707,taş,pedra,23
1809,yayılmak,sprawl.,88
8810,bağ,pol.,58
2878,bogan,maloqueiro,90
5677,onaylanmamış,não confirmado,78
4456,kartezyen,cartesiano,84
9679,zırh,armaduras,26
5781,itaat etmek,obedecer,68
3594,örtüşen,sobreposição,61
11660,birleştirmek,mesclar.,22
12731,mükemmel,perfeito,25
1065,kapsayan,englobado,42
10563,tıkanıklık,entupimento,43
4622,yamyamlık,canibalismo,68
7482,silahsızlanma,desarmamento,67
5936,açılmamış,não-alto-circuito,76
7854,nehir kıyısında,riverfront,64
2386,karşı kültür,contracultura,93
13406,vadi,vale,18
7497,gönüllü,voluntário,67
1470,pep,pentear,94
7076,havlamak,latido,62
12219,ses,áudio.,32
13465,el,mão,13
11077,gezgin,explorador,28
3416,mobilet,lambreta,86
3793,vasküler,vascular,87
7867,ücret,remunerações,35
2821,dangalamak,dang,90
5959,ışıltı,glamour,76
13507,iz,vestígio,16
13114,sürücü,condutor,15
2104,senfonik,sinfônico,94
6907,yapışkan madde,gosma,70
6898,hayaletler,fantasmas.,36
1836,maidenhead,virgindade,95
9117,seksi,sexy.,56
13105,kesin,exato,19
8716,feragatname,aviso legal,23
12289,saray,palácio,31
740,cebirci,algebrista,99
12134,mağdurlar,vítimas.,27
12246,saç,cabelo,31
7507,korkakça,covardemente,67
12716,teknik,técnico,19
4771,mongoose,mangusto,83
248,calvary,calvário,100
1209,en karanlık,mais escuro,98
13006,çizdi,atraiu,23
3958,bilinçaltı,subliminal,86
11081,lanetli,assombrada,38
803,curveball,bola curva,99
2267,aşınmış,erodido,85
1661,aviyonik,aviônica,89
3387,yazıtlar,inscrições.,72
6569,ihmal edilmiş,negligenciada,61
5810,fern,samambaia,76
14124,raporlar,relatórios,5
7209,biyosentez,biossíntese,68
8473,netlik,clareza,61
3591,mantis,louva a deus,88
11566,bombardıman,bombers,28
13981,görmek,ver,6
13039,yaklaşık olarak,aproximadamente,21
11247,mızrak,lanças,36
10995,dehidrojenaz,desidrogenase.,42
5866,tütür,tubman,77
13199,rahatsızlık,inconveniência,20
114,keşmiri,cashmiri.,100
2652,sığırcık,starling.,92
13559,geçici,temporário,16
6777,keten,linho,71
13223,en yüksek,altíssima,20
11052,köle,escravo,36
1642,affedilmiş,perdoado,96
4435,hemşireler,enfermeiros,43
1914,niteliksiz,não qualificado,94
4274,oksidaz,oxidase.,84
1972,memnuniyetsizlik,insatisfação,94
764,mankok,manx.,99
2758,hijyen,higiene,90
12749,öğleden sonra,pm,26
11955,avlamak,caçar,28
14239,temel,base,10
13602,beşinci,quinto,15
5705,dış ses,narrador,59
6697,kendin,a si mesmos,72
186,moğol,mogul.,96
5864,yatırımcılar,investidores,68
3430,sarmatik,yarmouth,88
3790,bisikletçi,ciclista,62
9119,takviyeli,reforçado,38
3153,bombardıman kimse,bombardeiro,88
6617,plak,placa,68
8522,yargılamak,julgando,24
12033,korsan,pirata,22
8062,parametreler,parâmetros.,49
6759,hamur,polpa,71
10709,matematiksel,matemático,25
7276,cinsel ilişki,intercurso.,68
7568,her nerede,onde quer que,66
8357,on altıncı,décimo sexto,62
11506,çap,diâmetro,38
4118,kuğu,cisnes,47
13953,geri,voltar,8
3168,özyineleme,recursivo,84
3719,yaprak döken,decíduo,88
9181,stokhholm,estocolmo,56
12810,i̇sviçre,suíça,25
2595,aydınlatmak,iluminar,52
4114,kısa gösterim,forma abreviada,74
7590,i̇zlandaca,islandês,34
8443,sis,névoa,60
14369,konferans,conferência,12
4776,sürtük,vagabunda,77
12532,açıklamak,esclarecer,26
4796,düet,dueto,77
14390,kuvvetler,forças,9
14252,sunucu,servidor,7
13018,cumartesi,sábado,22
8172,tasvir eden,retratando,28
13971,oran,avaliar,8
9214,bıçak ağzı,lâmina,48
3149,sexton,sacristão,90
3228,ihmal,negligência,71
12326,sıralama,classificação,9
7799,elf,duende,64
1638,dümen,leme,94
3508,zürih,zurique.,88
12890,etiket,rótulo,18
5920,tekrar düzeltme yapmak,rever,19
10479,etiyopyalı,etíope,45
10610,işlemek,op.,39
6601,tırtıl,tunes.,43
13900,iş,trabalhar,5
7671,ekoloji,ecologia,56
11101,saf,puro,35
8042,tanıştırma,curtidor,63
6259,yeminli,jurado,75
6586,insan gücü,mão de obra,73
1474,bilner,bilby.,96
9668,ayak bileği,tornozelo,50
6725,ven,veia,64
14213,birlik,união,12
9928,yaklaşan,próximos,50
7592,açıkça,evidentemente,12
2323,sembiyoz,simbiose,93
13206,belirlemek,determinar,11
1999,toksikoloji,toxicologia,93
8830,değişmemiş,inalterado,58
11480,kafalar,cabeças,11
8161,kazanma,aquisição,56
13983,yardım,ajuda,7
9502,kolombiyalı,colombiano,53
11087,sansürlü,censurado,31
1826,mızıkçı,grinch,95
7802,siklonik,ciclônico,12
12379,ağırlık,peso,28
9873,tartışılır biçimde,discutivelmente,48
12656,macaristan,hungria,27
6887,fandom,fã-clube,71
11347,takma ad,apelido,32
8108,bağlamsal,contextual,62
5738,yoksun,pereceu,69
620,savaş uçakları,warplanes.,99
9672,çözmek,resolver,36
11925,şarj edilmiş,carregada,18
9290,beslemek,alimentação,45
3406,ezici biçimde,esmagadoramente,88
11843,macarca,húngaro,33
12424,gece yarısı,meia-noite,30
7054,ikna etti,persuadido,55
13670,terimler,termos.,10
3946,piç,bastardos,60
538,vergilendirilebilir,tributável,99
7745,zindan,masmorra,48
10112,vasat,walsh.,49
6594,kurum,fuligem,73
8561,sadık,leal,60
8471,punter,apostador,52
3072,badem,amêndoa,88
7677,klemens,clemente,56
12068,akış,fluxo,30
267,teğet,tangente,98
5796,ev hanımları,donas de casa,77
13164,rol,função,19
12867,türkiye,peru,25
5513,sezgisel,intuitivo,63
6998,lolipop,pirulito,69
4668,asalet,nobreza,83
7012,dolgu malzemesi,preenchimento,47
11051,sığırlar,gado,41
8171,bakteri,bactérias,62
2830,cazibe,tentações.,69
6813,aç,com fome,71
13178,uzunluk,comprimento,19
14211,haftalar,semanas,10
10808,büyüdü,cresceu,43
11110,destek olmak,cópia de segurança,40
12097,argümanlar,argumentos.,20
13523,yaz,verão,16
12645,soruşturma,investigação,20
12493,planlanan,planejado,12
4465,bosmak,bose.,84
6983,soda,refrigerante,70
8696,dedikodu,fofoca,59
9852,hükümdar,monarca,42
5214,bol miktarda,amplo,80
949,jeologlar,geólogos,80
13337,tanrı,deus,18
13304,fanlar,fãs.,13
7392,kasap,açougueiro,62
10424,tehdit edici,ameaçador,28
11329,on yedinci,décimo sétimo,39
7729,haydutlar,bandidos,58
435,fransız,francium.,100
13131,eşcinsel,gay.,21
858,inşaatlar,construções,5
3107,kuvars,quartzo,90
8163,klor,cloro,59
12854,belçika,bélgica,25
8899,öğretilen,ensinou,58
3769,arris,aresta,85
4030,uyuya kalmak,dormindo,86
326,aeneas,enéias,100
6791,ritmik,rítmico,71
14131,zamanlar,vezes,6
12455,mühendis,engenheiro,9
8000,barışçı,peacetime.,63
11197,taktikler,táticas,22
14087,toplam,total,8
10014,görünüşte,aparentemente,49
10372,donanım,hardware.,47
427,diktatör,ditatorial,99
3340,kapons,kerplunk.,89
5076,yığın,pedaço,59
10237,anahtarlar,chaves,13
11400,uyarıcı,warner.,38
5299,yanlış davranmak,má conduta,80
14198,birlikte,junto,12
1689,isteksizlik,falta de vontade,96
876,mikrop,germes,82
5512,çeker,puxa,22
13189,kimyasal,químico,20
10791,on dört,quatorze,43
3844,krizler,crises,87
11483,süre,duração,38
11354,sudan,sudão,39
3959,kestane,castanha,85
12398,adil bir şekilde,com justiça,30
9331,tüketilen,consumido,35
1955,lexic,léxico.,89
10919,öpücük,beijo,39
7378,lazılar,lyases.,49
11736,perry,perada,36
9107,takviyelemek,suplemento,42
13710,öyleyse,portanto,14
8381,ömür,tempo de vida,61
14247,güç,força,9
13807,var olan,são,5
1033,meydan okuma,desafiadoramente,98
14436,çoklu,múltiplo,7
9827,bağlantılar,conexões,13
9954,çardak,cabine,49
10904,depolamak,armazenar,42
14077,nokta,apontar,7
9096,sürüklemek,arrastar,47
13208,ray,raio,19
423,oyun yazarı,dramaturgo,98
13415,matthew,mateus,18
8079,kanton,cantão,59
10356,kurtulanlar,sobreviventes,38
707,slapon,soldado,99
5382,ifade etmek,denotar,35
10513,söylentiler,rumores,40
4722,arkaik,arcaico,82
10444,jeoloji,geologia,38
3012,kısmet,recintos,73
561,kuşkonmaz,espargos,99
7155,lojistik,logístico,41
9817,sihirbaz,bruxo,37
11009,rotasyon,rotação,31
4197,izomer,isômero,73
13423,daha erken,mais cedo,18
9839,ilgi çekici,noivando,17
14417,sınırlı,limitado,10
9615,özetlemek,resumir,42
8106,prömiyer,pré estreia,22
10986,hibrit,híbrido,41
316,konserve,enlatamento,100
8053,pasif,passiva,62
12273,salı,terça,31
8364,çekirdek,núcleo,62
1959,çökmüş,encolhido,95
172,avantaj,vantage.,100
13299,tanışmak,conheceu,16
13255,çalışma masası,escrivaninha,20
9904,temasa geçme,contatados,6
3386,güvensizlik,descrença,88
11365,yağmur ormanı,floresta tropical,38
4277,ortam,ambiente,85
7872,sonsuz,infinitamente,32
2946,keçi,cabras.,50
5548,lizjik,lisérgico,79
12271,dağılmış,dissolver,30
13701,veri,dados,14
10022,takdir,tributo,48
11661,unuttun,esquecido,37
3029,zamir,pronome,82
2159,tire,hífen,68
978,lise,ensino médio,98
8409,kaldırımcı,abolicionista,59
12553,bu sırada,enquanto isso,28
13634,kayıtsız,não registrado,15
4024,bölünmek,clivar.,79
10458,itiraz,objeção,14
4636,yeşilbaş,mallard.,82
8850,eğimli,inclinado,46
12237,coğrafya,geografia,31
14061,koymak,colocar,10
6960,otoban,auto-estrada,64
2445,kaydırma,rolagem,46
14133,hayat,vida,12
5683,kontrol noktası,checkpoint,67
13079,ağaç,árvore,20
9357,açıklama,esclarecimento,53
10152,cep,bolso,43
7654,kazıklamak,cavado,65
10026,abanoz,weber.,49
7820,hatırlatma,lembrete,20
2481,tepki,repercussões,90
13452,inanmak,acreditava,5
4640,arıtma,purificação,83
4419,izotop,isótopo,74
9414,taciz,assédio,31
306,dae,doe.,100
6019,hakim olmak,prevalecer,46
10547,kışla,quartel,45
2942,karahindiba,dandelion,89
5655,step,stephane.,78
13887,arasında,entre,9
11936,beyin,cérebro,33
13001,katliam,massacre,22
6367,frengi,sífilis,74
13923,ağ,rede,10
1312,profesyonelce olmayan,não profissional,96
7986,sersemlemiş,atordoado,48
7725,ödeme,forma de pagamento,55
