ID,DANOIS,ARABE,INTERVAL
12311,skotske.,اسكتلندي,25
11925,opkrævet,متهم,14
499,katakana.,كاتاكانا,99
4449,liter.,لتر,48
11011,turtle.,سلحفاة,32
9594,nørd,فظة إهانة,43
393,tamarin.,تامارين,100
5231,hensynsløs,متهور,75
9410,utilsigtet,دون قصد,47
7682,banjo.,البانجو,61
11120,carey.,كاري,36
9819,hiroshima.,هيروشيما,45
3378,bankerot,مفلس,84
9317,ceres.,سيريس,49
12346,mess.,تعبث,19
5642,ammonium,الأمونيوم,73
10007,hogan.,هوجان,44
9461,nobel.,نوبل,48
13371,bjerg,جبل,12
12780,cuba.,كوبا,21
6315,diocese.,أبرشية,69
2115,airdate.,تاريخ العرض,89
1310,fratage,تحرم,66
695,arad.,عراد,98
14424,især,خصوصاً,11
841,buggy.,عربات التي تجرها الدواب,97
7239,confucianism.,الكونفوشيوسية,63
1307,polonium,بولونيوم,96
6618,saigon.,سايجون,67
2327,minearbejder,مندل,37
9066,synopsis.,ملخص,51
10680,regerende,حكم,7
6596,proto.,بروتو,67
3742,mongolian.,المنغولية,83
13973,hedder,مُسَمًّى,8
14072,bestille,طلب,9
8725,monetære.,نقدي,54
9,remade.,مجدد,100
13057,inc.,وشركة,18
12882,alfa,ألفا,20
3945,gå til,اذهب إلى,83
8818,trommeslager,الطبال,50
12598,legende,أسطورة,20
14033,tænke,يفكر,7
4854,galilee.,الجليل,78
496,univ.,الجبهة,99
9876,batterier,بطاريات,20
10508,behandlet,تعامل,40
2599,livvagt,حارس شخصي,81
8245,bryde igennem,اختراق,54
1535,efterligne,مقلد الصوت والحركة,91
12629,nominalt.,اسميا,10
9990,quantum.,الكم.,44
3336,gunnery.,المدفعية,87
4669,heller.,هيلر,79
624,seimas.,سيماس,99
3678,notoriety.,سمعة سيئة,85
1505,basset,الباسط,95
5603,krydser,كروزر,69
4675,ib.,ويب,79
8970,konvoj,قافلة,46
5054,protestantisme.,البروتستانتية,77
3246,indigo.,النيلي,88
8220,alma,ألما,56
7588,rød skjorte,rightshirt.,58
4646,henvisning,إحالة,75
2638,bueskytter,الرماة,57
6970,rekonstitueret,إعادة تشكيلها,60
9803,vigtigere,الأهم من ذلك,45
2903,desi.,عشاق,89
11285,regime,النظام الحاكم,32
3561,penelope.,بينيلوبي,85
337,ratatouille.,راتاتويل,100
7640,modstridende,متناقض,61
1643,sholom.,شولوم,94
609,aristokratisk,الأرستقراطية,85
10957,ringe,خواتم,17
1585,boogie.,البووجي,94
2912,diner.,العشاء,87
4949,anarkisme.,الأناركية,75
4704,septa.,سبع,79
11227,for eksempel,على سبيل المثال,35
6603,æter,الأثير,62
545,reaktionær,الرجعية,94
2810,kandidatur,الترشيح,88
1130,esc.,خروج,96
12790,nederlag,يهزم,10
5728,amfiteater.,المدرج,73
5530,blurb.,دعاية مغالى فيها,72
8099,whisky.,ويسكي,58
5872,kaotisk,الفوضوي,71
2315,altan,شرفة,83
8439,elmer.,إلمير,55
10618,tibetan.,تبت,36
8235,saber.,صابر,29
13559,midlertidig,مؤقت,13
5389,kynisk,ساخرة,57
9064,søger.,باحث,49
12000,lyserød,زهري,28
2628,cleft.,شق,89
8599,multimedia.,الوسائط المتعددة,54
14059,enhed,وحدة,6
7009,raja.,رجا,64
11849,cornell.,كورنيل,29
4331,centimeters.,سنتيمتر,68
1280,bløde,ينزف,47
1462,enormt.,بتقدير,53
2044,antenner.,الهوائيات,59
13027,christopher.,كريستوفر,18
11305,vulkan,بركان,32
3252,sizely,sizeable.,88
6809,håndtag,رافعة,64
11378,warcraft.,علب,34
12661,tyr,ثور,17
5358,forfølger,مترصد,70
3296,campingvogn,المنزل المتنقل,83
6877,bretonium,بريتون,65
11379,shaw.,شو,34
6706,parthenon.,البارثينون,67
11569,bebrejde,لوم,24
13801,sagde,قال,8
231,chalde,الكلدان,100
11590,poesi,الشعر,32
3018,levin.,ليفين,88
867,disingenuousive.,مخاد,96
12556,ris,أرز,23
1549,mulder.,مولدر,95
5988,rådne,الفاسد,71
1916,manifolds.,مشعب,65
3414,kardiovaskulær,القلب والأوعية الدموية,87
5438,tonkin,تونكين,75
8476,forge,تشكيل,44
5154,ubalanceret,غير متوازن,76
802,matador.,ماتادور,96
3275,cavendish.,كافنديش,87
2124,constance.,كونستانس,91
8022,farvestof,صبغ,53
11211,vermont.,فيرمونت,35
7833,mis.,سوء,23
6262,loki.,لوكي,70
10781,linemen.,البناء,38
525,elektrificering,كهربة,99
2936,kammerat,الرفيق,63
13979,fundet,وجد,6
12305,maria.,ماريا,25
10771,våd,مبتل,37
2925,goldwater.,مياه جولد,89
13892,før,قبل,6
10813,wien.,فيينا,38
10544,loop.,حلقه,34
11915,universitetsområde,الحرم الجامعي,29
6578,asperger.,أسبرجر,68
9899,rover.,روفر,32
658,extant.,مقصود,98
5241,dissipation.,تبديد,17
10639,transaktioner,المعاملات,37
365,macaque.,مكت,99
8158,leach.,ليتش,57
13640,mislykkedes,باءت بالفشل,10
9834,venskab,صداقة,44
86,pløje,محراث,88
12910,kriterium,معيار,19
7836,fejl,الفشل,21
14138,top,قمة,7
4062,erica.,إيريكا,83
1453,solace.,العزاء,95
9271,hjelm,خوذة,43
12887,louisiana.,لويزيانا,20
12429,forældreløse,اليتيم,23
8103,integral,متكامل,23
1399,styrke,فاعلية,95
11517,moe.,مو,32
5679,sennep,خردل,73
5475,omnummereret til,إعادة ترقيمها,59
13590,mangler,تفتقر إلى,11
11009,rotation,دوران,26
10795,hr. kommissær.,مفوض,37
7581,slagte,ذبح,54
5423,handelsvare,سلعة,62
5131,folicin,فوليون,77
13618,snak,دردشة,12
11946,gav udtryk for,أعربت,14
5343,quad.,رباعي,73
3452,ulydighed,عصيان,83
12773,kentucky.,كيناكي,21
10192,gamma,غاما,42
11885,kenny.,كيني,29
1610,variance.,فرق,93
5698,miscellany.,المنوعات,73
11689,automobil,سيارات,29
32,grundsætninger,مبدأ,88
2917,chiba.,تشيبا,89
10324,boeing.,بوينج,40
11542,marokko.,المغرب,32
10890,einstein.,أينشتاين,38
6722,cheng.,تشنغ,67
8050,gele,هلام,58
1957,aspartam.,الأسبارتام,93
381,viceroy.,النائب,97
6417,lien,حجز,68
9684,parenteser.,الأقواس,46
12436,lettelse,ارتياح,24
8583,inquisition.,محاكم التفتيش,54
10223,gile.,جايلز,42
11325,sigma.,سيجما,34
5014,massage,تدليك,76
1161,madeira.,الماديرا,96
3176,eskalering.,تصاعد,39
7065,syntetisk,الاصطناعية,63
3562,slå op,انفصل,83
10548,vædder,الرامات  الذاكرة العشوائية في الهواتف والحواسيب,22
11627,venter,انتظار,14
7450,tilbageholdelse,احتجاز,62
3211,rainier.,مطري,88
3162,linkage.,الرابط,82
2651,hæmoglobin,الهيموغلوبين,90
3090,mensch.,مينش,88
9013,træde tilbage,استقالة,25
2974,magnolia.,ماغنوليا,85
9227,mesa.,ميسا,50
10920,voksen,الكبار,33
6178,swaziland.,سوازيلاند,70
4529,burroughs.,بوروس,80
10182,navigation,التنقل,27
1054,teng.,تنغ,96
8157,val,فال,58
2350,børstning,فرشاة,47
14288,universitet,جامعة,7
2798,shale.,الصخري,89
12911,museum,متحف,19
7659,glemsel,نسيان,61
3661,parkinson.,شلل الرعاش,85
4267,butik,طوابق,71
6076,meditation,تأمل,62
4568,leonid.,ليونيد,80
13582,historie,قصة,11
6988,meow.,مواء,65
318,nuanceret,الدقة في درجات االإختلاف,85
7081,enklere,أبسط,64
7608,ecosystem.,النظام البيئي,61
3671,diagonal.,قطري,77
2616,lykkeligere,أسعد,90
5904,levitation.,استرفاع,70
8424,horace.,هوراس,56
14152,pakke,طَرد,20
8237,columbine.,كولومبين,57
3387,påskrivninger.,النقوش,67
4885,destillation.,التقطير,67
78,tiggere,المتسولين,87
12149,galleri,صالة عرض,25
2389,nekrolog,نعي,83
7174,omstridt,موت,62
5918,untitled,بدون عنوان,72
10606,banter.,مزاح,39
13526,tjenester.,خدمات,7
12803,railway.,سكة حديدية,18
8733,bowman.,بانمان,54
7466,arv,ميراث,42
12406,fed,سمين,24
6532,bavian,بابون,67
13698,tips,تلميحات,12
12483,nåde,نعمة او وقت سماح,23
859,bowers.,باورز,74
9251,tin,القصدير,49
1057,hestia.,هيسيا,96
237,dodgy.,ودو,99
13135,moderne,عصري,16
6893,rackers.,تشغيل,66
12923,i øvrigt,وعلاوة على ذلك,19
9637,feje,كنس,28
8133,pegasus.,حصان مجنح,58
5271,underdogs.,المستضعفون,56
3169,transferase.,ناقل,88
5631,læsbarhed,مقروئية,53
5888,meteor.,نيزك,68
9720,skelet,هيكل عظمي,45
3993,dime.,عشرة سنتات,77
4877,firefly.,يراعة,77
151,varme,الدفء,100
9679,rustning,درع,21
13239,brasilien,البرازيل,16
6000,marquess.,ماركيس,71
12514,liverpool.,ليفربول,23
9515,pf,بصف,48
12302,chi.,شى,25
2208,titrering.,المعايرة,90
1278,stacking.,التراص,51
2233,golfers.,لاعبي الغولف,70
8909,babylon.,بابل,52
149,uopsættelighed,الاستعجال,100
5208,hasty.,متسرع,75
7284,tankskib,ناقلة,54
1945,fermi.,فيرمي,93
8721,åndelig,روحانية,46
1201,litas.,ليتاس,96
7485,deeper.,أعمق,62
8908,fanny.,فاني,52
4247,tort.,تورت,79
10598,kamerun,الكاميرون,39
1758,begejstret,بسعادة غامرة,51
12095,koalition,الائتلاف,27
13213,massachusetts.,ماساتشوستس,16
12385,hitler.,هتلر,25
9931,tortur,تعذيب,38
1064,revered.,التبجيل,52
4825,mirage.,سراب,78
9707,harmoni,انسجام,44
11822,være tilbage,ساعود,29
8852,monkeys.,القرود,22
9577,landsdækkende,في جميع أنحاء البلاد,47
356,admiralty.,الأميرالية,99
12604,ne.,ني,23
6357,farley.,فارلي,69
8896,holt.,هولت,52
10018,buenos.,بوينوس,41
10654,rap.,موسيقى الراب,33
3259,overdrevent.,بإفراط,32
10370,reklame,الإعلانات,7
4232,diddy.,ديدي,82
9734,benny.,بيني.,45
2490,billeder,بيلدر,90
685,lobo.,لوبو,57
12871,def.,ديفر,20
4177,lucille.,لوسيل,82
7372,symptomer.,أعراض,59
12016,lager,المخزون,24
10611,diesel.,ديزل,38
12410,wright.,رايت,24
8427,volcanic.,البركانية,55
12125,slot,قلعة,26
9306,politifolk,رجال الشرطة,49
2894,frygtelig,attrocious.,88
12433,tyrkisk,اللغة التركية,24
13638,specificerer,يحدد,7
2868,daler.,دالر,89
757,gawain.,كوين,98
5857,pung,كيس نقود,63
12531,malo.,مالو,23
5810,fern.,سرخس,71
10278,rotte,فأر,37
14515,chicago,شيكاغو,11
13240,missouri.,ميسوري,16
13782,japan.,اليابان,11
6930,mush.,عصيدة,63
11918,dirk.,ديرك,29
9440,mao.,ماو,48
6319,ekstresist.,متطرف,57
6934,baku.,باكو,65
7644,wan.,شبكه عالميه,61
12548,dræbe,قتل,10
12917,uberørte,غير مجهول,19
6502,overhead,تكاليف غير مباشرة,68
10194,subdivision.,تقسيم,40
5991,etna.,إتنا,71
10793,forberedende,الإعدادية,38
14043,problem,مشكلة,8
4292,dolke,طعنة,61
13542,strejke,إضراب,12
6921,hound.,كلب,60
3629,ashanti.,أشانتي,85
10961,dragons.,التنين,17
12951,kelly.,كيلي,19
5818,medusa.,ميدوسا,72
1467,stratosfære,الستراتوسفير,92
2679,rosalind.,روزاليند,90
5118,conner.,كونر,76
11594,rejse,رحلة قصيرة,28
7167,carioca.,كاريوكا,64
12611,tokyo.,طوكيو,22
5401,crank.,كرنك,70
13541,sovjet.,السوفيتي,12
2525,ligament.,الرباط,79
7161,rudd.,أرد سمك نهري,64
1097,fængselsinspektør,واردين,92
3525,goran.,غوران,86
222,floodlights.,الأضواء الكاشفة,97
6038,mullet.,البوري,67
2081,bitterly.,بمرارة,92
6534,sofa,أريكة,64
6140,clearance.,تخليص,69
7886,overskredet,تجاوزت,38
10455,pepsi.,بيبسي,40
9382,trommer.,طبول,28
8981,ludwig.,لودفيغ,52
3264,peptid.,الببتيد,85
9860,louise.,لويز,45
2820,horisonter.,آفاق,53
1156,carbine.,كاربين,87
8548,skurk,الأشرار,47
14156,international,دولي,9
7053,sump,مستنقع,57
11339,brevity.,الإيجاز,34
11173,hans.,هانز,21
6481,buffy.,الشهباء,68
8531,sultan.,سلطان,52
2250,plenarfarligheden.,جلسة عامة,91
13508,jeff.,جيف,13
9553,bruxelles.,بروكسل,47
6860,borer,يقيم,18
7745,fangehul,زنزانة,42
11005,damon.,دامون,37
11928,ekstraordinær,استثنائي,28
13313,gal.,فتاه,15
4990,kæber.,فكي,59
7291,sumatra.,سومطرة,63
12397,rekognoscering,استطلاع,25
13164,rolle,وظيفة,15
4986,kakao,كاكاو,78
1633,remand.,الاحتياطي,75
12333,modstand,مقاومة,21
2342,nudler.,المعكرونة,64
14325,kommunikation,مجال الاتصالات,8
10524,cube.,مكعب,38
12084,sammensat.,مكون,21
13003,holdt,أبقى,18
11892,konventioner.,الاتفاقيات,13
3045,nightfall.,حلول الظلام,88
6902,crashing.,تحطمها,16
11939,wayward.,الطريق,28
4172,radford.,رادفورد,82
6840,tungvægt,وزن ثقيل,64
4735,klud,خرقة,65
12626,fantasi,خيالي,22
4829,envoy.,مبعوث,75
10744,næse,الأنف,36
7826,christine.,كريستين,60
11864,slang,عامية,29
11254,faldskærm,مظلة,33
2271,folsom.,فولسوم,91
14214,behov,الاحتياجات,6
2161,dope.,منشط,54
14286,beløb,كمية,7
3859,overlever,بنى,22
7478,kommandoer,القوات الخاصة,33
6463,tripoli.,طرابلس,68
9172,tulsa.,تولسا,50
7047,latino.,لاتيني,62
754,dissociative.,فصل,85
8178,eksport,يصدر,38
10838,terminal,طرفية,24
773,rhein.,راين,98
8738,commodore.,كومودور,43
4391,akvædukt,قناة مائية,81
13120,faktiske,فعلي,10
12183,selvmord,الانتحار,25
12389,partiskhed,انحياز، نزعة,25
640,volution,جولدخ,93
13418,holder,مالك,14
6972,gurney.,جورني,65
12960,afgrund,خليج,19
712,uskrevet,غير مكتوب,98
5556,crisp.,هش,69
14062,eksempel,مثال,10
1380,chucky.,تشاكي,91
6839,jameson.,جيمسون,66
10655,kampagner.,الحملات,13
2559,hydrochloric.,هيدروكلوريك,90
6797,ching.,شينغ,66
9595,salle.,سال,47
7851,straffet,يعاقب,49
10516,intetanende.,مطمئن,40
2164,rethink.,إعادة التفكير,88
1086,yah,ياه,96
12602,marathon.,الماراثون,23
2978,siena.,سيينا,88
12151,indendørs,المنزلي,26
5290,urdu.,الأردية,76
11791,tjekkoslovakiet,تشيكوسلوفاكيا,30
8164,marsvin,خنزير البحر,58
946,blenheim.,بلينهايم,97
4598,erstattet,حلت محلها,72
216,hjemmelavet,محلي الصنع,100
14322,samtaler,محادثات,5
4424,centaur.,سنتور,75
11043,oversætte,يترجم,17
9162,keen.,حريصة,50
6999,chesterfield.,الحقل المصدر,65
5975,poetisk.,شعرية,69
5149,silesia.,سيليزيا,76
6552,chihuahua.,تشيهواهوا,68
1678,battuta.,باتوتا,94
7368,osi.,ووس,62
13338,mm.,مم,15
13080,berømt,مشهور,18
4453,spaniel.,الذليل,80
6675,bosch.,بوش,67
9400,lang.,لانج,49
6580,ramon.,رامون,68
13352,udvalget.,لجنة,14
14147,for nylig,حديثاً,5
14137,yderligere,إضافي,6
5225,missy.,ميسي,76
11103,droping.,إسقاط,12
7370,elg.,إيقن,62
3309,biolog,أحيائي,74
7789,adjektiv,الصفة,55
572,reptilian.,زاحف,99
4486,grimm.,غريم,81
13185,patrick.,باتريك,16
7333,tricky.,مخادع,62
3484,isnende,الجليدية,86
9865,principper.,مبادئ,27
2778,alpaca.,ألباكا,89
10214,finsk,الفنلندية,42
11924,seksuelt,جنسيا,17
9453,kontra,كونترا,48
10565,mustang.,موستانج,36
4609,klædt,العدس,77
11528,phi.,فاي.,32
1805,carrefour.,كارفور,93
3363,diktatorer.,الديكتاتوريين,41
11143,laser.,الليزر,35
8921,sank.,غرقت,52
8975,sommerfugl,فراشة,50
9102,geotermal.,الحرارة الأرضية,51
9870,knop,برعم,42
10597,fielder.,فيلدر,38
2906,mercantilism.,مركسي,70
4508,hæftning,التيلة,55
9599,boom.,فقاعة,44
290,skematisk,تخطيطي,96
11768,abraham.,إبراهيم,30
6340,nyhed,بدعة,67
4500,charon.,تشارون,80
12744,katastrofe,كارثة,17
14430,bånd,رابطة,20
8206,stonehenge.,ستونهنج,57
12193,uanset,بغض النظر,26
12899,fodbold,كرة القدم,20
9583,paradis,جنة,47
10728,forudsagt,وتوقع,23
10273,efterfølger,خليفة,40
4742,skamme sig,خجلان,78
5962,genindføre,reenstate.,42
9671,opfyldt.,استيفاء,37
9618,holly.,هولي,46
518,sluge.,ابتلع,62
13482,jr.,جري,13
8204,cecil.,سيسيل,57
10591,gator.,جور,39
9057,kedelig,ممل,33
6444,vicevært,caretaker.,67
11503,tibet.,التبت,32
834,brassiere.,براسير,95
6755,gunstig.,ملائم,29
11603,virtual.,افتراضية,24
8342,magna.,ماجنا,56
14013,resultater,نتائج,7
2345,noget sted,في مكان ما,91
723,corso.,كورسو,98
317,connex,كونيكس,100
11474,drikke,يشرب,25
6214,curran,كوران,70
8997,stoke.,بضاعة,44
6450,oplader.,شاحن,30
10506,i aften,هذه الليلة,40
10592,skinke,لحم خنزير,38
14178,europæisk,أوروبي,10
6141,ding.,دينغ,68
12573,lettere,أسهل,23
3286,nerver,الأعصاب,51
11634,bard.,بقلم,31
4464,eurasian.,أوراسيان,80
1203,forstuvning,إلتواء,70
4075,burrito.,بوريتو,81
9521,underordnet,المرؤوس,40
3035,jacoby.,جاكوبي,88
942,ekstase,نشوة الطرب,92
12163,newton.,نيوتن,27
5490,struds,نعامة,73
11961,støvle,حذاء طويل,25
335,tarzan.,طرزان,100
9467,ikke desto mindre,ومع ذلك,48
725,tekstiler.,المنسوجات,63
8749,pasteur.,باستور,51
10080,klint,جرف,41
9124,tilbagekaldt,يتذكر,28
12158,djævel,شيطان,19
8780,nelly.,نيللي,53
13740,almindelige,مشترك,10
3744,købere,المشترين,77
4316,klodset,الخرقاء,80
67,lazier.,ليزير,100
14227,vend tilbage,يعود,9
10503,stråling,إشعاع,38
9365,jeopardy.,خطر,49
10337,eta.,إيتا,41
8404,dominion.,السياسة,53
11443,nicholas.,نيكولاس.,33
10985,spin,غزل,29
5592,dolores.,دولوريس,69
9837,waterloo.,واترلو.,45
7211,rejser.,يسافر,16
11942,mall.,مجمع تجاري,28
